"SECTION_NAME","SECTION_OFFICE_NAME","GULLY_TYPE_NAME","START_METRES","END_METRES","EASTING","NORTHING"
"7050U4509_14 - ASHLEA PL: ASHLEA DR TO CDS -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",101,101,296119,426153
"7050U4502_22 - DRUMNAMALLAGHT PK1: DRUMNAMALLAGHT RD TO DEAD END[CDS2L] -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",95,95,293851,425676
"7050C0100_01 - MOYCRAIG RD1: WHITE PK RD TO STRAID RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",3373,3373,300476,440856
"7050U4546_07 - GROVE PK1: GROVE PK TO BALNAMORE RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",142,142,291746,425138
"7050U4551_01 - MOUNTVIEW DR 1: HEAGLES RD TO MOUNTAINVIEW HEIGHTS -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",227,227,292007,432132
"7050C0091_06 - VOW RD1: BANN RD TO KILLYMADDY RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1136,1136,291945,421720
"7050C0091_06 - VOW RD1: BANN RD TO KILLYMADDY RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1542,1542,291884,421317
"7050C0059_01 - LISNAHUNCHEON RD1: CHURCH ST TO BALLYMENA BOUNDARY -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1486,1486,298259,411071
"7050U4532_01 - SCALLY PK1: COOLKEERAN RD TO SCALLY PK -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",35,35,308288,425233
"7050U4536_11 - BRAESIDE PK1: TULLAGHANS RD TO CUL DE SAC -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",105,105,301397,419427
"7050U4519_33 - CARNANY DR1: CARNANY DR (31) TO CARNANY DR (35) -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",83,83,296539,425597
"7050U5500_02 - ALTANANAM PK1: ALTANANAM PK TO KERB LINE -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",34,34,310802,440334
"7050U5100_01 - CLADY RD1: KNOCKNACARRY RD TO GLENDUN RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",275,275,323143,431757
"7050B0067_08 - MAIN ST14: MOYCRAIG RD TO SPEED LIMIT AT GARAGE -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",80,80,301251,435260
"7050B0067_08 - MAIN ST14: MOYCRAIG RD TO SPEED LIMIT AT GARAGE -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",165,165,301335,435274
"7050C0091_08 - VOW RD1: SHANAGHY RD TO BENDOORAGH RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",915,915,291772,416892
"7050C0091_08 - VOW RD1: SHANAGHY RD TO BENDOORAGH RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1017,1017,291824,416804
"7050A5002_05 - WHITE PK RD1: BALLYALLAGHT RD TO ISLE RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",158,158,296475,442684
"7050A0044_05 - DRONES RD1: MOYAVER RD TO GLENSHESK RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",2150,2150,306830,432756
"7050B0014_02 - BALLYEAMON RD2: KNOCKANS RD TO GAULTS RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",1760,1760,321321,424943
"7050B0014_02 - BALLYEAMON RD2: KNOCKANS RD TO GAULTS RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",2251,2251,320929,424686
"7050U4503_02 - BECKETT AVE: BECKETT PK TO CDS -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",88,88,293683,426792
"7050U4508_65 - CASTLEHILL GDNS: CASTLEHILL DR TO CDS -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",159,159,295328,426790
"7050U5525_01 - CARN NEILL PK1: MAIN ST TO CUL DE SAC -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",175,175,323901,425325
"7050C0084_07 - HILLSIDE RD1: LAGG RD TO ISLANDARRAGH RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",876,876,308365,435205
"7050U5505_56 - GORTAMADDY DR: GORTAMADDY DR TO CDS -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",82,82,310635,441202
"7050U5505_57 - GORTAMADDY DR: CDS TO CDS -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",38,38,310494,441162
"7050B0016_11 - KILRAUGHTS RD2: MOYAN RD TO DRONES RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1784,1784,304237,427689
"7050A5002_30 - COAST RD1: BALLYEAMON RD TO MAIN ST WF -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",367,367,324089,427502
"7050A0026_26 - FROSSES RD1: START OF DUAL CWAY(19) TO END OF DUAL CWAY(20) -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",343,343,303372,420821
"7050U5040_01 - CRAIGALAPPIN RD1: STRAID RD TO WHITE PK RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",1748,1748,302289,441923
"7050U4123_03 - BRAVALLEN RD1: LISLAGAN RD TO MILLTOWN RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",46,46,295903,423411
"7050B0015_02 - GRACEHILL RD1: NAVERY RD TO KINGARIFF RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1100,1100,301986,429262
"7050B0015_02 - GRACEHILL RD1: NAVERY RD TO KINGARIFF RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1120,1120,301996,429280
"7050C0091_07 - VOW RD1: KILLYMADDY RD TO SHANAGHY RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",738,738,291509,419214
"7050C0091_07 - VOW RD1: KILLYMADDY RD TO SHANAGHY RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",807,807,291458,419166
"7050U5524_16 - MIDDLEPARK AV1: MIDDLEPARK AV TO CUL DE SAC -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",175,175,323934,427224
"7050C0086_03 - KNOCKAHOLLET RD1: DRONES RD TO BALLYVEELY RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",104,104,305167,423559
"7050A0026_20 - FROSSES RD1: END OF DUAL CWAY TO KILLAGAN RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",359,359,303913,420367
"7050C0091_12 - CHARLOTTE ST1: THE MEADOWS TO TOWN CLOCK -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",675,675,294677,425741
"7050U4508_31 - CLONEEN DR1: CLONEEN DR TO CUL DE SAC -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",35,35,295502,426327
"7050A5002_05 - WHITE PK RD1: BALLYALLAGHT RD TO ISLE RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",2482,2482,298644,443220
"7050U4501_12 - WESTONCROFT AV1: ISHLAN CRT TO DEAD-END -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",205,205,294545,425540
"7050U5109_01 - KILMORE RD1: GLENARIFFE RD TO GLENARIFFE RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",176,176,323176,424267
"7050U5040_01 - CRAIGALAPPIN RD1: STRAID RD TO WHITE PK RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",554,554,302517,440758
"7050A0026_16 - FROSSES RD1: PORTRUSH RD RBT TO KILRAUGHTS RBT1 -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",438,438,294689,427001
"7050A0026_16 - FROSSES RD1: PORTRUSH RD RBT TO KILRAUGHTS RBT1 -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",519,519,294771,426999
"7050B0066_12 - KNOCK RD1: FROSSES RD TO CONAGHER RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",175,175,295092,427157
"7050C0081_02 - FIVEY RD1: GRACEHILL RD TO DRONES RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1773,1773,303531,429299
"7050A0044_08 - MAGHERAMORE RD3: ISLANDARRAGH RD TO MOYARGET RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",2079,2079,309153,438490
"7050A5002_33 - GARRON ROAD1: ARDCLINIS BRIDGE TO TOWER RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",1760,1760,328657,425291
"7050U5050_01 - RIVERSIDE RD1: CASTLECAT RD TO SENEIRL RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",2365,2365,294345,436317
"7050U5526_14 - FAIRHILL ST1: CUL DE SAC TO CUL DE SAC -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",32,32,306590,432678
"7050U5112_01 - MANISTER LN1: MOYARGET RD TO END OF BITMAC SURFACE -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",473,473,302540,435332
"7050B0014_01 - BALLYEAMON RD1: BRIDGE ST TO KNOCKANS RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",859,859,323022,427275
"7050U4517_27 - MYRTLE PK1: GARRYDUFF RD TO CUL DE SAC -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",34,34,296131,425123
"7050U4517_27 - MYRTLE PK1: GARRYDUFF RD TO CUL DE SAC -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",87,87,296098,425082
"7050U4141_01 - LISHEEGAN RD1: VOW RD TO ROSNASHANE RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",78,78,294021,414727
"7050U4141_01 - LISHEEGAN RD1: VOW RD TO ROSNASHANE RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",165,165,294065,414803
"7050B0017_09 - STRAID RD3: CASTLENAGREE RD TO MOYCRAIG RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",2003,2003,297226,440411
"7050B0147_03 - KIRK RD2: FARREN RD TO TOPP RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1416,1416,297860,429410
"7050B0147_03 - KIRK RD2: FARREN RD TO TOPP RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1494,1494,297927,429452
"7050B0067_09 - MOYARGET RD1: SPEED LIMIT AT GARAGE TO DRY ARCH SLIP RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",387,387,302036,435607
"7050U4546_22 - THE CRESCENT: MILLFIELDS ST_20 TO THE CRESCENT -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",58,58,291994,425174
"7050B0062_20 - FINVOY RD2: DRUMLEE RD TO LISHEEGAN RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",3302,3302,295851,418015
"7050U5085_01 - BLACK PK RD1: TORR RD TO END OF BITMAC SURFACE -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",5,5,315534,440670
"7050U5514_12 - DISTILLERY RD1: MAIN ST TO DISTILLERY SECURITY BARRIER -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",0,0,294230,440405
"7050U5524_11 - DALRIADA PK1: DALRIADA AV TO DALRIADA CRE -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",11,11,324279,427624
"7050U4508_80 - KIRKVIEW PLACE 1: CASTLEHILL AVE TO CDS -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",8,8,295252,426614
"7050B0064_15 - BANN RD3: BANN BRIDGE TO GLEBE RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1693,1693,295104,413524
"7050U4527_10 - MILL COTTAGE LANE: MILL COTTAGE WAY TO END -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",99,99,300797,430211
"7050U5524_24 - BELLISK PK: BELLISK PK TO CDS -  MOYLE","CAUSEWAY COAST & GLENS - EAST","?",5,5,324203,427048
"7050B0086_01 - TOBERDONEY RD2: CASTLECATT RD TO MOYARGET RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",127,127,297757,431935
"7050A5002_20 - CUSHENDALL RD1: CAREYMILL RD TO GLENMAKEERAN RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",2638,2638,316542,439810
"7050C0080_02 - LAYDE RD1: GLENVILLE RD TO SHORE RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",1440,1440,323839,427892
"7050C0080_02 - LAYDE RD1: GLENVILLE RD TO SHORE RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",1469,1469,323839,427892
"7050C0081_05 - ALTARICHARD RD2: GLENS BRIDGE TO MOYLE BOUNDARY -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",2097,2097,312275,429470
"7050U4508_79 - CASTLEHILL TRCE 4: ST_76 TO CDS -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",7,7,295342,426687
"7050U4517_24 - ANTRIM PK1: GARRYDUFF RD TO CUL DE SAC -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",122,122,295979,425143
"7050U4517_24 - ANTRIM PK1: GARRYDUFF RD TO CUL DE SAC -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",180,180,295935,425181
"7050A5002_16 - QUAY RD1: RATHLIN RD TO QUAY RD RBT -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",194,194,311834,441009
"7050C0080_02 - LAYDE RD1: GLENVILLE RD TO SHORE RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",1519,1519,323839,427892
"7050U4508_26 - GAULT PK1: PARK VW TO END 155M CW  383M FP -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",33,33,295092,426410
"7050U4508_26 - GAULT PK1: PARK VW TO END 155M CW  383M FP -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",135,135,295018,426449
"7050U4515_01 - CAMBOURNE PK1: FINVOY RD TO END -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",37,37,294755,424511
"7050U5524_20 - MIDDLEPARK CRE1: MIDDLEPARK RD TO CUL DE SAC -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",52,52,323826,427335
"7050U5524_20 - MIDDLEPARK CRE1: MIDDLEPARK RD TO CUL DE SAC -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",94,94,323808,427364
"7050B0066_11 - MARKET ST3: CHARLES ST TO FROSSES RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",195,195,294854,426151
"7050U4081_04 - BALLYVEELY RD1: KNOCKAHOLLET RD TO BALLYWEENY RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1598,1598,307021,421869
"7050B0062_20 - FINVOY RD2: DRUMLEE RD TO LISHEEGAN RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",774,774,295487,420061
"7050B0062_22 - FINVOY RD2: BALLYMACONNELLY RD TO MONEYLECK RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",2305,2305,297141,413421
"7050U4515_01 - CAMBOURNE PK1: FINVOY RD TO END -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",211,211,294600,424510
"7050U4515_01 - CAMBOURNE PK1: FINVOY RD TO END -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",230,230,294579,424507
"7050U4508_34 - AGHERTON GDS1: AGHERTON GDS TO CUL DE SAC -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",54,54,295587,426530
"7050U4518_03 - CHESTNUT GVE1: CHESTNUT GVE TO CUL DE SAC -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",54,54,295994,425393
"7050U4526_14 - CASTLE CL: CASTLECATT RD TO CDS -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",4,4,297669,431957
"7050U5505_34 - MOYLE PK1: MOYLE RD TO CDS -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",173,173,311109,441144
"7050A0026_19 - FROSSES RD1: BURNQUARTER RD TO START OF DUAL CWAY -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1,1,300441,423299
"7050A0026_19 - FROSSES RD1: BURNQUARTER RD TO START OF DUAL CWAY -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",213,213,300606,423164
"7050U5502_01 - RAMOAN CRT1: CHURCH RD TO KERB LINE -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",40,40,310598,440253
"7050U4509_07 - EASTBURN CRE1: EASTBURN DR TO CUL DE SAC -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",121,121,295839,426426
"7050A5002_19 - CUSHENDALL RD1: MARY ST TO CAREYMILL RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",205,205,312542,440973
"7050U4540_11 - ROCKVIEW PK1: GORTAHAR RD TO CUL DE SAC -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",153,153,297355,413753
"7050A0044_03 - DRONES RD2: PHARIS RD TO KILRAUGHTS RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",2477,2477,305056,428119
"7050U4551_01 - MOUNTVIEW DR 1: HEAGLES RD TO MOUNTAINVIEW HEIGHTS -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",252,252,291983,432143
"7050B0016_02 - GARRYDUFF RD1: GLENLOUGH RD TO BURNQUARTER RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1620,1620,298720,422135
"7050B0016_02 - GARRYDUFF RD1: GLENLOUGH RD TO BURNQUARTER RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1675,1675,298748,422087
"7050U4500_04 - BANNFIELD2: FRONT HOUSE 7 TO FRONT HOUSE 38 -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",46,46,294455,424752
"7050C0086_03 - KNOCKAHOLLET RD1: DRONES RD TO BALLYVEELY RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1232,1232,306089,424149
"7050U4074_01 - BUSH RD1: BELLISLE RD TO STROAN RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",28,28,299512,430652
"7050U4540_02 - WALLACE PK1: MAIN ST TO CUL DE SAC -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",171,171,297184,413200
"7050U5030_01 - CASTLENAGREE RD1: HAW RD TO STRAID RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",692,692,295248,440380
"7050B0066_16 - CASTLECAT RD2: SENEIRL RD TO RIVERSIDE RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",898,898,295245,437859
"7050C0059_01 - LISNAHUNCHEON RD1: CHURCH ST TO BALLYMENA BOUNDARY -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1247,1247,298097,411247
"7050C0059_01 - LISNAHUNCHEON RD1: CHURCH ST TO BALLYMENA BOUNDARY -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1392,1392,298199,411143
"7050C0089_03 - TULLAGHANS RD1: FINVOY RD TO BRAVALLEN RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",111,111,295899,418544
"7050C0089_03 - TULLAGHANS RD1: FINVOY RD TO BRAVALLEN RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",2288,2288,298049,418819
"7050A0044_08 - MAGHERAMORE RD3: ISLANDARRAGH RD TO MOYARGET RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",2032,2032,309135,438447
"7050B0062_08 - COLERAINE RD2: COLERAINE RD TO TECHNICAL SCHOOL RBT -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",73,73,294570,426272
"7050B0062_21 - FINVOY RD2: LISHEEGAN RD TO BALLYMACONNELLY RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",351,351,295909,417670
"7050C0086_03 - KNOCKAHOLLET RD1: DRONES RD TO BALLYVEELY RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1282,1282,306132,424174
"7050U5092_01 - MILL RD3: BALLYVENNAGHT RD TO CUSHENDALL RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",557,557,317251,439781
"7050U5045_01 - HAW RD1: CARNBORE RD TO CASTLECATT RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",1697,1697,295643,437628
"7050U4077_01 - TULLOGHGORE RD1: BALLYBOGEY RD TO SEACON RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",725,725,292558,429295
"7050C0102_01 - BREGAGH RD1: BALLINLEA RD TO GRACEHILL RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",461,461,303389,433041
"7050C0102_01 - BREGAGH RD1: BALLINLEA RD TO GRACEHILL RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1234,1234,303941,432513
"7050B0147_04 - KIRK RD B'INLEA RD1: TOPP RD TO MOSTRAGEE RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",2247,2247,301061,430768
"7050U4508_16 - NEWHILL PK1: BELFORD PK TO CUL DE SAC -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",9,9,295405,426271
"7050U4517_36 - DONAGHBROOK DR1: DONAGHBROOK CRE TO TURNING AREA -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",101,101,295027,425089
"7050B0062_18 - FINVOY RD1: BANN RD TO LISLAGAN RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",123,123,294625,424742
"7050U4119_02 - GALDANAGH RD1: FROSSES RD TO GARRYDUFF RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1708,1708,301100,420637
"7050U4134_01 - DRUMAHISKEY RD1: BALNAMORE RD TO BANN RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",143,143,292040,424925
"7050U5103_01 - BALLYBRACK RD1: KNOCKNACARRY RD TO CAIRNS RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",2662,2662,322821,428824
"7050U5524_12 - ARDMOYLE PK1: COAST RD TO MIDDLE PK RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",181,181,323963,427399
"7050A5002_19 - CUSHENDALL RD1: MARY ST TO CAREYMILL RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",904,904,313236,440906
"7050B0015_05 - GLENSHESK RD2: HILLSIDE RD TO STROAN RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",1670,1670,308225,433489
"7050A0026_19 - FROSSES RD1: BURNQUARTER RD TO START OF DUAL CWAY -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",2798,2798,302570,421471
"7050C0080_01 - LAYDE RD1: KNOCKNACARRY RD TO GLENVILLE RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",1692,1692,324482,430710
"7050C0080_01 - LAYDE RD1: KNOCKNACARRY RD TO GLENVILLE RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",2474,2474,324642,429952
"7050B0147_02 - KIRK RD2: FROSSES RD TO FARREN RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",109,109,295731,426903
"7050U4516_07 - MILLGRANGE1: FINVOY RD TO DEAD END AT MILLGRANGE(10) -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",28,28,294771,424590
"7050C0079_01 - GLEN RD3: GARRON RD TO ALTMORE BURN BRIDGE -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",1897,1897,323806,423184
"7050C0085_01 - LOUGHILL RD1: MAIN ST TO LISLABAN RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",2,2,306710,418206
"7050B0066_12 - KNOCK RD1: FROSSES RD TO CONAGHER RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",2371,2371,295780,429236
"7050B0146_01 - CAUSEWAY RD1: WHITE PK RD TO BALLYALLAGHT LN AIRD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",1398,1398,294501,443774
"7050B0146_01 - CAUSEWAY RD1: WHITE PK RD TO BALLYALLAGHT LN AIRD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",2131,2131,295083,444055
"7050B0015_11 - WHITE PK RD1: CLARE RD TO SCALLYS RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",509,509,309781,441884
"7050B0015_11 - WHITE PK RD1: CLARE RD TO SCALLYS RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",773,773,309568,442040
"7050C0091_14 - MAIN ST3: CHURCH ST TO MEETINGHOUSE ST -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",256,256,294888,425550
"7050B0067_04 - BENVARDIN RD1: BALLYBOGEY RD TO BALLYCLOGH RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",1482,1482,293535,432877
"7050U4508_86 - NURSERY AVE: MARKET ST TO END -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",34,34,294967,426529
"7050U4517_01 - ARMOUR AV1: BALLYMENA RD TO RACEVIEW DR -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",102,102,295525,425734
"7050U4517_01 - ARMOUR AV1: BALLYMENA RD TO RACEVIEW DR -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",382,382,295319,425551
"7050U4501_09 - WEST GATE1: CASTLE ST TO CUL DE SAC -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",215,215,294624,425172
"7050U4508_06 - TRINITY DR1: TRINITY DR TO ROBINSON DR -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",81,81,295206,426043
"7050U4077_01 - TULLOGHGORE RD1: BALLYBOGEY RD TO SEACON RD -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",0,0,293184,429648
"7050U4546_16 - BALLYNACREE AV1: TAUGHEY RD TO DEAD END -  BALLYMONEY","CAUSEWAY COAST & GLENS - EAST","Surface Type",129,129,291743,425483
"7050U5099_01 - GLENDUN RD1: CUSHLEAKE RD TO GLENDUN RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",36,36,324433,433081
"7050U5030_03 - CASTLENAGREE RD1: CARNKIRK RD TO WHITE PK RD -  MOYLE","CAUSEWAY COAST & GLENS - EAST","Surface Type",247,247,295698,441845
