"ENQUIRY_TYPE","ENQUIRY_CATEGORY","DATE_RECORDED","DIVISION","CLIENT_OFFICE_NAME","EASTING","NORTHING","APPROVAL_STATUS_NAME"
"Pothole","Complaints",24/02/2015 00:00:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",235711.60360136,387347.32182042,"Completed Enquiries"
"Pothole","Public Enquiry",16/02/2015 00:00:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",363552.5625,351285.71875,"Completed Enquiries"
"Pothole","Public Enquiry",24/02/2015 10:24:00,"NORTHERN DIVISION","?",0,0,"Completed Enquiries"
"Pothole","Public Enquiry",24/02/2015 13:00:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",242196.890625,420802.03125,"Completed Enquiries"
"Pothole","Public Enquiry",24/02/2015 14:32:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",336466.28965269,392488.41731246,"Completed Enquiries"
"Pothole","Public Enquiry",24/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",278295.65625,393226.25,"Completed Enquiries"
"Pothole","Public Enquiry",24/02/2015 14:47:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",338958.91733511,386111.66499714,"Completed Enquiries"
"Pothole","Complaints",24/02/2015 00:00:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",326126.1875,362488.46875,"Completed Enquiries"
"Pothole","Public Enquiry",13/02/2015 00:00:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",332277.1875,383287.5625,"Completed Enquiries"
"Pothole","Public Enquiry",16/02/2015 00:00:00,"ALL CLIENTS","FERMANAGH & OMAGH (EAST)",244161.65625,358635.53125,"Completed Enquiries"
"Pothole","Public Enquiry",24/02/2015 00:00:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",364006.75087282,353751.25197416,"Completed Enquiries"
"Pothole","Complaints",25/02/2015 00:00:00,"ALL CLIENTS","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",313534.38750843,345358.2824842,"Completed Enquiries"
"Pothole","Public Enquiry",16/02/2015 11:40:00,"ALL CLIENTS","FERMANAGH & OMAGH (WEST)",224275.83443273,343937.37184987,"Completed Enquiries"
"Pothole","Complaints",25/02/2015 00:00:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",232364.35963022,394183.06486589,"Completed Enquiries"
"Pothole","Public Enquiry",17/02/2015 00:00:00,"ALL CLIENTS","FERMANAGH & OMAGH (EAST)",254638.59375,383293.3125,"Completed Enquiries"
"Pothole","Public Enquiry",17/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",294563.67142772,385569.19333993,"Completed Enquiries"
"Pothole","Complaints",06/02/2015 00:00:00,"ALL CLIENTS","CASTLEREAGH / LISBURN",336308.875,363216.90625,"New Enquiries"
"Pothole","Complaints",18/02/2015 00:00:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",241032.00972888,399692.07658392,"Completed Enquiries"
"Pothole","Public Enquiry",18/02/2015 00:00:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",363136.79708854,358614.376709795,"Completed Enquiries"
"Pothole","Public Enquiry",18/02/2015 00:00:00,"ALL CLIENTS","NEWRY MOURNE & DOWN (WEST)",309643.11854689,319265.07619108,"Completed Enquiries"
"Pothole","Public Enquiry",19/02/2015 11:08:00,"ALL CLIENTS","NEWRY MOURNE & DOWN (WEST)",309434.63845806,324333.54908604,"Completed Enquiries"
"Pothole","Public Enquiry",05/02/2015 12:40:00,"ALL CLIENTS","NEWRY MOURNE & DOWN (WEST)",313743.062253,321690.25735568,"Completed Enquiries"
"Pothole","Public Enquiry",18/02/2015 00:00:00,"ALL CLIENTS","FERMANAGH & OMAGH (EAST)",257848.84375,387287.46875,"Completed Enquiries"
"Pothole","Public Enquiry",25/02/2015 00:00:00,"ALL CLIENTS","MID ULSTER (NORTH)",283469.54869586,405187.69141752,"Completed Enquiries"
"Pothole","Public Enquiry",25/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",290012.80218731,375100.7314269,"Completed Enquiries"
"Pothole","Public Enquiry",25/02/2015 00:00:00,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",24/02/2015 00:00:00,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",25/02/2015 00:00:00,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",24/02/2015 00:00:00,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",19/02/2015 00:00:00,"ALL CLIENTS","FERMANAGH & OMAGH (EAST)",243170.09375,364114.875,"Completed Enquiries"
"Pothole","Complaints",25/02/2015 16:12:48,"NORTHERN DIVISION","ANTRIM & NEWTOWNABBEY",314926.6875,375537.125,"Completed Enquiries"
"Pothole","Public Enquiry",25/02/2015 00:00:00,"ALL CLIENTS","MID ULSTER (SOUTH)",284559.40478092,367622.51223046,"Completed Enquiries"
"Pothole","Public Enquiry",25/02/2015 16:39:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",341338.71875,387723.96875,"Completed Enquiries"
"Pothole","Public Enquiry",20/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",291885.83445339,373363.96561742,"Completed Enquiries"
"Pothole","Public Enquiry",26/02/2015 11:21:21,"NORTHERN DIVISION","LARNE / BALLYMENA",337013.125,403546.34375,"Completed Enquiries"
"Pothole","Public Enquiry",26/02/2015 00:00:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",347760.09375,360511.8125,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2015 00:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (WEST)",285327.66271276,334635.79529392,"Completed Enquiries"
"Pothole","Public Enquiry",11/02/2015 00:00:00,"ALL CLIENTS","MID ULSTER (NORTH)",273900.70321075,383205.81281057,"Completed Enquiries"
"Pothole","Complaints",23/02/2015 00:00:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",233554.5000648,395683.68463127,"Completed Enquiries"
"Pothole","Public Enquiry",25/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",296128.75,390935.21875,"Completed Enquiries"
"Pothole","Public Enquiry",26/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",291666.97893987,384764.10152814,"Completed Enquiries"
"Pothole","Public Enquiry",26/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",294659.06910191,382813.00158174,"Completed Enquiries"
"Pothole","Public Enquiry",24/02/2015 11:51:00,"NORTHERN DIVISION","LARNE / BALLYMENA",317268,400382.5625,"Completed Enquiries"
"Pothole","Public Enquiry",24/02/2015 12:30:00,"WESTERN DIVISION","?",0,0,"Completed Enquiries"
"Pothole","Public Enquiry",24/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",285347.96587597,374374.56236218,"Completed Enquiries"
"Pothole","Public Enquiry",26/02/2015 14:17:00,"NORTHERN DIVISION","MID ULSTER (NORTH)",278518.09375,402334.1875,"Completed Enquiries"
"Pothole","Public Enquiry",24/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",291480.8314362,371919.10356862,"Completed Enquiries"
"Pothole","Public Enquiry",26/02/2015 00:00:00,"EASTERN DIVISION","BELFAST NORTH",330880.34375,374150.53125,"Completed Enquiries"
"Pothole","Public Enquiry",26/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",278295.65625,393226.25,"Completed Enquiries"
"Pothole","Public Enquiry",26/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",293187.55617428,374194.1529998,"Enquiries In Progress"
"Pothole","Public Enquiry",26/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",291781.14129486,384796.38420518,"Completed Enquiries"
"Pothole","Complaints",26/02/2015 00:00:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",225958.96860049,378266.24965798,"Completed Enquiries"
"Pothole","Public Enquiry",26/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",272471.84814901,371023.59133348,"Completed Enquiries"
"Pothole","Public Enquiry",24/02/2015 16:40:00,"NORTHERN DIVISION","?",0,0,"Completed Enquiries"
"Pothole","Public Enquiry",25/02/2015 09:14:00,"NORTHERN DIVISION","LARNE / BALLYMENA",315379.0625,406482.65625,"Completed Enquiries"
"Pothole","Public Enquiry",27/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",287932.96184306,392968.91704107,"Completed Enquiries"
"Pothole","Public Enquiry",27/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",287301.87752617,383722.26641022,"Completed Enquiries"
"Pothole","Public Enquiry",27/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",294134.20837144,379435.91641925,"Completed Enquiries"
"Pothole","Public Enquiry",25/02/2015 10:16:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",341338.71875,387723.96875,"Completed Enquiries"
"Pothole","Public Enquiry",25/02/2015 12:27:05,"NORTHERN DIVISION","LARNE / BALLYMENA",328702.9375,410645.03125,"Completed Enquiries"
"Pothole","Public Enquiry",27/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",291010.68619405,384592.36888202,"Completed Enquiries"
"Pothole","Public Enquiry",27/02/2015 00:00:00,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",27/02/2015 00:00:00,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",28/02/2015 00:00:00,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",20/02/2015 00:00:00,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",27/02/2015 00:00:00,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",25/02/2015 12:36:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",332521.15625,383691.34375,"Completed Enquiries"
"Pothole","Public Enquiry",27/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",290511.71875,384444.8125,"Completed Enquiries"
"Pothole","Complaints",06/02/2015 00:00:00,"ALL CLIENTS","CASTLEREAGH / LISBURN",331529.3125,355502.96875,"Completed Enquiries"
"Pothole","Public Enquiry",27/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",295357.875,396363.75,"Completed Enquiries"
"Pothole","Public Enquiry",27/02/2015 15:45:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",329443.375,390961.6875,"Completed Enquiries"
"Pothole","Public Enquiry",27/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",294138.37555666,379441.73724947,"Completed Enquiries"
"Pothole","Public Enquiry",02/03/2015 09:10:00,"ALL CLIENTS","LONDONDERRY & STRABANE",246380.234375,414977.0625,"Completed Enquiries"
"Pothole","Public Enquiry",27/02/2015 00:00:00,"EASTERN DIVISION","BELFAST NORTH",327592.3125,370187.5625,"Completed Enquiries"
"Pothole","Public Enquiry",26/02/2015 15:31:00,"ALL CLIENTS","FERMANAGH & OMAGH (WEST)",219454.82875216,349313.85797908,"Completed Enquiries"
"Pothole","Public Enquiry",02/03/2015 00:00:00,"EASTERN DIVISION","BELFAST NORTH",329631.227913032,369628.268576407,"Enquiries In Progress"
"Pothole","Public Enquiry",02/03/2015 00:00:00,"EASTERN DIVISION","BELFAST NORTH",325990.0687877,369154.90141795,"Completed Enquiries"
"Pothole","Public Enquiry",02/03/2015 09:40:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",245928.125,415208.21875,"Completed Enquiries"
"Pothole","Public Enquiry",02/03/2015 12:00:00,"ALL CLIENTS","LONDONDERRY & STRABANE",259919.0625,405797.03125,"Completed Enquiries"
"Pothole","Public Enquiry",02/03/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",292775.96879931,375475.25422467,"Enquiries In Progress"
"Pothole","Public Enquiry",02/03/2015 13:19:00,"ALL CLIENTS","MID ULSTER (NORTH)",290988.79042018,394161.86517005,"Completed Enquiries"
"Pothole","Public Enquiry",02/03/2015 00:00:00,"ALL CLIENTS","MID ULSTER (NORTH)",297189.15196784,403525.89202321,"Completed Enquiries"
"Pothole","Correspondence",02/03/2015 00:00:00,"NORTHERN DIVISION","?",0,0,"Completed Enquiries"
"Pothole","Public Enquiry",02/03/2015 13:30:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",254573.609375,408433.4375,"Completed Enquiries"
"Pothole","Public Enquiry",02/03/2015 12:50:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",290093.4375,418695.96875,"Completed Enquiries"
"Pothole","Public Enquiry",27/02/2015 00:00:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",242118.734375,414971.75,"Completed Enquiries"
"Pothole","Public Enquiry",02/03/2015 14:52:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",268335.84375,420583.375,"Completed Enquiries"
"Pothole","Public Enquiry",02/03/2015 14:15:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",251572.765625,409269.5625,"Completed Enquiries"
"Pothole","Complaints",06/02/2015 00:00:00,"ALL CLIENTS","CASTLEREAGH / LISBURN",329466.375,355025,"Completed Enquiries"
"Pothole","Public Enquiry",25/02/2015 00:00:00,"ALL CLIENTS","MID ULSTER (NORTH)",285348.17136892,374373.22004346,"Completed Enquiries"
"Pothole","Public Enquiry",25/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",289090.34375,395075.375,"Completed Enquiries"
"Pothole","Public Enquiry",25/02/2015 14:30:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",280630.5625,431223.5625,"Completed Enquiries"
"Pothole","Complaints",02/03/2015 00:00:00,"ALL CLIENTS","CASTLEREAGH / LISBURN",321744.53125,368383.625,"Completed Enquiries"
"Pothole","Public Enquiry",02/03/2015 16:53:00,"ALL CLIENTS","NEWRY MOURNE & DOWN (WEST)",327011.73528814,323587.43983551,"Completed Enquiries"
"Pothole","Public Enquiry",25/02/2015 14:30:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",279983.21875,430860.125,"Completed Enquiries"
"Pothole","Complaints",03/03/2015 00:00:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",325314.28125,356123.875,"Completed Enquiries"
"Pothole","Public Enquiry",24/02/2015 09:43:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",301290.98717898,336586.22882504,"New Enquiries"
"Pothole","Public Enquiry",27/02/2015 11:15:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",306632.71487633,326876.22155784,"Completed Enquiries"
"Pothole","Public Enquiry",27/02/2015 16:30:00,"SOUTHERN DIVISION","NEWRY MOURNE & DOWN (WEST)",302479.519938,334823.32859789,"New Enquiries"
"Pothole","Public Enquiry",25/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",287941.07611853,378743.62744585,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",278295.65625,393226.25,"Completed Enquiries"
"Pothole","Public Enquiry",03/03/2015 00:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",300243.32915252,356554.71970582,"Completed Enquiries"
"Pothole","Public Enquiry",03/03/2015 00:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",300422.9375,356472.90625,"Completed Enquiries"
"Pothole","Public Enquiry",03/03/2015 00:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",300422.9375,356472.90625,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2015 14:30:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",335024.12152371,381735.575483515,"Completed Enquiries"
"Pothole","Public Enquiry",23/02/2015 15:05:00,"NORTHERN DIVISION","LARNE / BALLYMENA",303317.78125,404484.53125,"Completed Enquiries"
"Pothole","Complaints",04/03/2015 09:30:45,"ALL CLIENTS","NEWRY MOURNE & DOWN (WEST)",333570.36541718,316972.728691185,"Completed Enquiries"
"Pothole","Public Enquiry",04/03/2015 00:00:00,"ALL CLIENTS","MID ULSTER (NORTH)",276365.68141391,382493.04356154,"Completed Enquiries"
"Pothole","Public Enquiry",04/03/2015 10:10:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",251923.53125,414852.5,"Completed Enquiries"
"Pothole","Public Enquiry",04/03/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",283879.41458268,379972.07308806,"Enquiries In Progress"
"Pothole","Public Enquiry",04/03/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",272446.6752633,371190.72632997,"Completed Enquiries"
"Pothole","Public Enquiry",04/03/2015 11:30:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",257501,406255.125,"Completed Enquiries"
"Pothole","Public Enquiry",24/02/2015 00:00:00,"ALL CLIENTS","NEWTOWNABBEY / CARRICK",335019.76272745,381748.81608914,"Completed Enquiries"
"Pothole","Public Enquiry",26/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",287899.51539094,378736.14503325,"Completed Enquiries"
"Pothole","Complaints",04/03/2015 00:00:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",332966.80474761,362516.8135939,"Completed Enquiries"
"Pothole","Public Enquiry",04/03/2015 20:00:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",287689.271639,422094.81144585,"Completed Enquiries"
"Pothole","Public Enquiry",05/03/2015 10:15:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",335020.41705175,381750.68239067,"Completed Enquiries"
"Pothole","Public Enquiry",05/03/2015 11:37:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",340732.96875,388539.46875,"Completed Enquiries"
"Pothole","Public Enquiry",26/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",287321.49636974,383724.18022861,"Completed Enquiries"
"Pothole","Public Enquiry",26/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",293210.9246527,385055.8423558,"Completed Enquiries"
"Pothole","Public Enquiry",26/02/2015 14:36:00,"NORTHERN DIVISION","LARNE / BALLYMENA",304977.1875,402809.4375,"Completed Enquiries"
"Pothole","Public Enquiry",26/02/2015 16:44:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",340947.65625,388168.6875,"Completed Enquiries"
"Pothole","Public Enquiry",05/03/2015 12:19:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",339197.9375,386275.96875,"Completed Enquiries"
"Pothole","Public Enquiry",04/03/2015 00:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",297097.6875,357703.90625,"Completed Enquiries"
"Pothole","Public Enquiry",05/03/2015 14:24:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",337232.76845773,385586.92837379,"Completed Enquiries"
"Pothole","Public Enquiry",04/03/2015 00:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",298100.3125,356744.90625,"Completed Enquiries"
"Pothole","Public Enquiry",05/03/2015 00:00:00,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",05/03/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",278855.66771217,378917.41582768,"Completed Enquiries"
"Pothole","Public Enquiry",26/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",294132.28396969,379433.12771243,"Completed Enquiries"
"Pothole","Public Enquiry",05/03/2015 16:01:00,"NORTHERN DIVISION","LARNE / BALLYMENA",311386.9375,405500.1875,"Completed Enquiries"
"Pothole","Public Enquiry",05/03/2015 16:06:00,"NORTHERN DIVISION","LARNE / BALLYMENA",312032.34375,410102.28125,"Completed Enquiries"
"Pothole","Public Enquiry",03/03/2015 00:00:00,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",05/03/2015 16:10:00,"ALL CLIENTS","CAUSEWAY COAST & GLENS (EAST)",305310.44239945,420074.59404018,"Completed Enquiries"
"Pothole","Public Enquiry",05/03/2015 00:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",305698.30372853,356549.4762963,"Completed Enquiries"
"Pothole","Public Enquiry",05/03/2015 00:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",305792.57648318,356442.78047892,"Completed Enquiries"
"Pothole","Complaints",13/02/2015 00:00:00,"ALL CLIENTS","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",308882.00179832,342775.59885096,"Completed Enquiries"
"Pothole","Public Enquiry",06/03/2015 09:40:00,"ALL CLIENTS","LONDONDERRY & STRABANE",256677.65625,409685.90625,"Completed Enquiries"
"Pothole","Public Enquiry",06/03/2015 00:00:00,"ALL CLIENTS","MID ULSTER (NORTH)",286544.65536175,373380.41924622,"Completed Enquiries"
"Pothole","Complaints",02/03/2015 00:00:00,"ALL CLIENTS","CASTLEREAGH / LISBURN",337718,368537.84375,"Completed Enquiries"
"Pothole","Public Enquiry",27/02/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",291595.80775907,392794.72149163,"Completed Enquiries"
"Pothole","Public Enquiry",06/03/2015 00:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",297097.6875,357703.90625,"Completed Enquiries"
"Pothole","Public Enquiry",27/02/2015 00:00:00,"EASTERN DIVISION","BELFAST NORTH",331762.3125,374444.4375,"Completed Enquiries"
"Pothole","Public Enquiry",27/02/2015 14:46:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",326969.83737148,393816.38271333,"Completed Enquiries"
"Pothole","Public Enquiry",06/03/2015 11:00:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",247749.453125,420300.78125,"Completed Enquiries"
"Pothole","Complaints",06/03/2015 00:00:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",240471.60876275,403718.04449075,"Completed Enquiries"
"Pothole","Public Enquiry",06/03/2015 15:13:00,"ALL CLIENTS","FERMANAGH & OMAGH (WEST)",233581.95420975,319980.54545765,"New Enquiries"
"Pothole","Public Enquiry",06/03/2015 00:00:00,"SOUTHERN DIVISION","ARDS & NORTH DOWN",345394.28125,373950.28125,"Completed Enquiries"
"Pothole","Public Enquiry",06/03/2015 15:40:18,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",06/03/2015 15:48:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",341156.21875,388880.03125,"Completed Enquiries"
"Pothole","Complaints",06/03/2015 15:58:51,"NORTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",06/03/2015 16:02:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",339147.21875,386339.6875,"Completed Enquiries"
"Pothole","Public Enquiry",02/03/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",272474.30965467,371020.64211281,"Completed Enquiries"
"Pothole","Public Enquiry",06/03/2015 00:00:00,"ALL CLIENTS","FERMANAGH & OMAGH (EAST)",244617.84375,360990.125,"Completed Enquiries"
"Pothole","Public Enquiry",06/03/2015 00:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",297129.19492035,357442.28490064,"Completed Enquiries"
"Pothole","Public Enquiry",02/02/2015 00:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",308834.12043251,357703.77365474,"New Enquiries"
"Pothole","Complaints",06/03/2015 00:00:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",238611.57117372,404533.83711341,"Completed Enquiries"
"Pothole","Public Enquiry",06/03/2015 16:34:21,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Complaints",06/03/2015 17:03:46,"NORTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",06/03/2015 17:04:33,"ALL CLIENTS","NEWRY MOURNE & DOWN (WEST)",295537.79472158,320333.18830115,"Completed Enquiries"
"Pothole","Complaints",06/03/2015 17:08:21,"NORTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Complaints",06/03/2015 17:48:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (EAST)",319099.55658553,421741.67696049,"Completed Enquiries"
"Pothole","Complaints",07/03/2015 16:23:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",247022.21190926,420074.32828297,"Completed Enquiries"
"Pothole","Public Enquiry",30/01/2015 00:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",309660.4516599,358010.87800973,"New Enquiries"
"Pothole","Public Enquiry",30/01/2015 00:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",309139.36300379,358010.58608629,"New Enquiries"
"Pothole","Public Enquiry",06/03/2015 15:00:00,"ALL CLIENTS","NEWRY MOURNE & DOWN (WEST)",301263.02835913,315560.51500339,"Completed Enquiries"
"Pothole","Public Enquiry",09/03/2015 10:12:00,"NORTHERN DIVISION","LARNE / BALLYMENA",300223.125,406052.0625,"Completed Enquiries"
"Pothole","Complaints",02/03/2015 00:00:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",322441.71875,376456.375,"Completed Enquiries"
"Pothole","Public Enquiry",09/03/2015 12:35:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",335030.2654777,381115.79377666,"Completed Enquiries"
"Pothole","Public Enquiry",27/02/2015 00:00:00,"SOUTHERN DIVISION","ARMAGH CITY, BANBRIDGE & CRAIGAVON (EAST)",312846.15269004,358659.17746603,"New Enquiries"
"Pothole","Public Enquiry",09/03/2015 12:46:00,"SOUTHERN DIVISION","?",0,0,"New Enquiries"
"Pothole","Public Enquiry",09/03/2015 14:35:00,"WESTERN DIVISION","LONDONDERRY & STRABANE",243372.625,420686.03125,"Completed Enquiries"
"Pothole","Public Enquiry",09/03/2015 14:55:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",334870.2,385052.1,"Enquiries In Progress"
"Pothole","Public Enquiry",09/03/2015 12:50:00,"NORTHERN DIVISION","CAUSEWAY COAST & GLENS (WEST)",292920.03125,412735.09375,"Completed Enquiries"
"Pothole","Public Enquiry",09/03/2015 16:11:00,"NORTHERN DIVISION","NEWTOWNABBEY / CARRICK",332252.46875,382692.53125,"Completed Enquiries"
"Pothole","Public Enquiry",02/03/2015 16:29:20,"NORTHERN DIVISION","LARNE / BALLYMENA",328702.9375,410645.03125,"Completed Enquiries"
"Pothole","Complaints",10/03/2015 00:00:00,"EASTERN DIVISION","CASTLEREAGH / LISBURN",328932.85948642,358629.6604489,"Completed Enquiries"
"Pothole","Public Enquiry",10/03/2015 11:16:00,"NORTHERN DIVISION","LARNE / BALLYMENA",308021.65625,413986.65625,"Completed Enquiries"
"Pothole","Public Enquiry",10/03/2015 11:27:00,"NORTHERN DIVISION","LARNE / BALLYMENA",311050.9375,403935.375,"Completed Enquiries"
"Pothole","Public Enquiry",10/03/2015 00:00:00,"WESTERN DIVISION","MID ULSTER (NORTH)",292854.20410126,379976.99138048,"Completed Enquiries"
