"SECTION_NAME","SECTION_OFFICE_NAME","GULLY_TYPE_NAME","START_METRES","END_METRES","EASTING","NORTHING"
"7065U9004_08 - MOVILLA ST1: CASTLE PL TO GEORGES ST -  ARDS","ARDS","Surface Type",164,164,349333,374048
"7065U9014_29 - STRATHEDEN HTS1: MOVILLA RD TO END -  ARDS","ARDS","Surface Type",283,283,350993,374634
"7065U0124_41 - BALLYCASTLE RD1: MOUNTSTEWART RD C256 TO BALLYBLACK RD -  ARDS","ARDS","Surface Type",1719,1719,355025,372822
"7065U0126_41 - BOWTOWN RD2: FINLAY'S RD C254 TO BALLYREAGH RD U127 -  ARDS","ARDS","Surface Type",238,238,352136,372853
"7065U9108_40 - COPELAND CRE CDS1: COPELAND CRE NO78 TO END -  ARDS","ARDS","Surface Type",44,44,346644,369755
"7065C0251_02 - CRAWFORDSBURN RD3: HARDFOFD LK TO BOUNDARY SIGN -  ARDS","ARDS","Surface Type",576,576,348308,375164
"7065U0126_42 - BOWTOWN RD1: BALLYREAGH RD U127 TO OLD SHORE RD U126 -  ARDS","ARDS","Surface Type",177,177,350524,373538
"7065A0020_25 - ROWREAGH RD 41: RUBANE RD B173 TO GRANSHA RD U140 -  ARDS","ARDS","Surface Type",2611,2611,360252,359611
"7065U9009_01 - WEST ST1: WILLIAM ST TO NORTH ST -  ARDS","ARDS","Surface Type",261,261,348801,374270
"7065U9014_12 - BALLYHARRY PK1: CRONSTOWN RD TO END -  ARDS","ARDS","Surface Type",307,307,350259,375187
"7065U9700_01 - BOYD AVE1: COOKS BRAE TO END -  ARDS","ARDS","Surface Type",90,90,359883,362598
"7065U9020_02 - OLD CROSS ST 41: COURT ST TO CASTLE ST -  ARDS","ARDS","Surface Type",58,58,349166,373945
"7065A0020_17 - PORTAFERRY RD NEWT2: OLD SHORE RD TO MOUNTSTEWART RD -  ARDS","ARDS","Surface Type",211,211,350269,372963
"7065A0020_17 - PORTAFERRY RD NEWT2: OLD SHORE RD TO MOUNTSTEWART RD -  ARDS","ARDS","Surface Type",272,272,350307,372915
"7065U9017_54 - AUDLEY'S CL1: AUDLEY'S DR TO END -  ARDS","ARDS","Surface Type",62,62,350444,374106
"7065B0172_02 - MOVILLA RD3: BALLYREAGH RD U127 TO LOUGHRIES RD U154 -  ARDS","ARDS","Surface Type",783,783,352050,374759
"7065B0172_02 - MOVILLA RD3: BALLYREAGH RD U127 TO LOUGHRIES RD U154 -  ARDS","ARDS","Surface Type",842,842,352103,374785
"7065U9022_15 - THE OAKS3: U0126 44 OLD SHORE RD TO END -  ARDS","ARDS","Surface Type",526,526,350148,373622
"7065U0247_41 - UNICARVAL RD1: BALLYHENRY RD U245 TO BALLYRAINEY RD C266 -  ARDS","ARDS","Surface Type",1286,1286,345495,371879
"7065B0172_03 - MOVILLA RD3: LOUGHRIES RD U154 TO KILLAUGHEY RD C253 -  ARDS","ARDS","Surface Type",1507,1507,354280,375778
"7065U9001_18 - BLAIRMAYNE RD S 41: KEMPSTONES RD RBT TO SCRABO RD RBT -  ARDS","ARDS","Surface Type",271,271,347927,373609
"7065C0255_01 - ABBEY RD3: MAIN ST A2 TO BALLYBUTTLE RD U112 RIGHT -  ARDS","ARDS","Surface Type",1680,1680,358497.56,375030.64
"7065A0002_48 - SPRINGVALE RD 41: KIRCUBBIN RD C257 TO GREYABBEY RD -  ARDS","ARDS","Surface Type",746,746,362815,367918
"7065U9001_02 - ARDMILLAN CRES1: TRANSNAGH DR TO CARMEEN GDS -  ARDS","ARDS","Surface Type",119,119,348235,373250
"7065U9001_02 - ARDMILLAN CRES1: TRANSNAGH DR TO CARMEEN GDS -  ARDS","ARDS","Surface Type",358,358,348467,373294
"7065U9207_01 - THE PDE  41: BRIDGE ST TO HARBOUR -  ARDS","ARDS","Surface Type",260,260,359301,379994
"7065U9207_01 - THE PDE  41: BRIDGE ST TO HARBOUR -  ARDS","ARDS","Surface Type",295,295,359331,380015
"7065U9012_06 - BELVEDERE RD1: BANGOR RD TO LONDONDERRY RD -  ARDS","ARDS","Surface Type",10,10,349595,374682
"7065U9017_16 - BOWLANDS HTS1: EAST MOUNT LHS TO END -  ARDS","ARDS","Surface Type",31,31,350278,373784
"7065U9108_21 - DERMOTT DR1: DERMOTT AV TO END -  ARDS","ARDS","Surface Type",5,5,346789,369766
"7065U9106_09 - GLENSIDE1: LONDONDERRY PK TO END -  ARDS","ARDS","Surface Type",86,86,344825,369311
"7065U9002_10 - DONARD AV2: CIRCULAR RD TO JOHN ST -  ARDS","ARDS","Surface Type",108,108,348438,373849
"7065U9004_08 - MOVILLA ST1: CASTLE PL TO GEORGES ST -  ARDS","ARDS","Surface Type",27,27,349195,374049
"7065A0020_17 - PORTAFERRY RD NEWT2: OLD SHORE RD TO MOUNTSTEWART RD -  ARDS","ARDS","Surface Type",3538,3538,352705,371126
"7065A0002_37 - CLOUGHEY RD 42: BALLYPHILLIP RD U316 TO BALLYRUSLEY RD U315 -  ARDS","ARDS","Surface Type",234,234,360037,351360
"7065A0002_38 - CLOUGHEY RD 43: BALLYRUSLEY RD U315 TO LOUGHDOO RD C259 -  ARDS","ARDS","Surface Type",4104,4104,362287,355202
"7065A0002_38 - CLOUGHEY RD 43: BALLYRUSLEY RD U315 TO LOUGHDOO RD C259 -  ARDS","ARDS","Surface Type",4110,4110,362288,355208
"7065U9001_29 - SCRABO RD1: CIRCULAR RD TO SCRABO RD U243 -  ARDS","ARDS","?",233,233,0,0
"7065U9000_13 - SUNDERLAND PK1: DAKOTA AV TO END -  ARDS","ARDS","Surface Type",164,164,348692,372683
"7065U9350_11 - RINGBUOY COVE1: U9350 10 RINGBUOY COVE N TO U9350 10 RINGBUOY COVE S -  ARDS","ARDS","Surface Type",51,51,364651,357546
"7065A0002_53 - BALLYWALTER RD  41: GANAWAY RD U151 TO WOBURN RD U114 -  ARDS","ARDS","Surface Type",1511,1511,361341,373685
"7065B0021_02 - HIGH BANGOR RD1: NEWTOWNARDS RD TO KYLESTONE RD BOUNDARY -  ARDS","ARDS","Surface Type",1803,1803,356600,380702
"7065B0021_02 - HIGH BANGOR RD1: NEWTOWNARDS RD TO KYLESTONE RD BOUNDARY -  ARDS","ARDS","Surface Type",2522,2522,355896,380824
"7065U9206_20 - THE MEADOWS: B0021_02 HIGH BANGOR RD TO U9206_22 THE MEADOWS -  ARDS","ARDS","Surface Type",93,93,358098,380284
"7065U9206_20 - THE MEADOWS: B0021_02 HIGH BANGOR RD TO U9206_22 THE MEADOWS -  ARDS","ARDS","Surface Type",112,112,358113,380296
"7065U9002_13 - CIRCULAR RD2: COMBER RD TO TO MILL ST -  ARDS","ARDS","Surface Type",246,246,348618,373468
"7065U9101_10 - CARNESURE AV1: CARNESURE RD TO END -  ARDS","ARDS","Surface Type",94,94,345475,368744
"7065U9017_39 - BALLYREAGH CRT1: ABBOT LK TO END -  ARDS","ARDS","Surface Type",76,76,350857,373996
"7065U9001_31 - SCRABO GLEN1: SCRABO RD TO END -  ARDS","ARDS","Surface Type",235,235,348026,373309
"7065A0021_21 - SOUTH ST 41: CIRCULAR RD TO UPPER CRT ST -  ARDS","ARDS","Surface Type",475,475,348933,373907
"7065U9108_19 - DERMOTT AV1: U9108 19 NEWTOWNARDS RD CDS TO END -  ARDS","ARDS","Surface Type",174,174,346920,369607
"7065C0367_02 - MOSS RD BALLYGOWAN1: CARRICKMANNON RD TO LISBARNETT RD -  ARDS","ARDS","Surface Type",2157,2157,345344,362964
"7065A0002_33 - HARBOUR RD BALLYHA1: BUSH RD U163 TO HIGH ST A2 -  ARDS","ARDS","Footway Type",1086,1086,364608,363720
"7065U9004_10 - MOVILLA ST1 CDS: MOVILLA ST TO END -  ARDS","ARDS","Surface Type",61,61,349400,374093
"7065U9006_03 - MANSE PK1: MANSE RD TO END -  ARDS","ARDS","Surface Type",78,78,347885,374217
"7065U9006_03 - MANSE PK1: MANSE RD TO END -  ARDS","ARDS","Surface Type",94,94,347870,374216
"7065A0002_40 - MAIN RD CLOUGHEY 41: MANSE RD C260 TO KIRCUBBIN RD B173 -  ARDS","ARDS","Surface Type",239,239,363612,356450
"7065A0002_40 - MAIN RD CLOUGHEY 41: MANSE RD C260 TO KIRCUBBIN RD B173 -  ARDS","ARDS","Surface Type",245,245,363607,356457
"7065A0020_08 - BLAIR MAYNE RD N  1: KEMPE STONES RD RBT TO BELFAST RD -  ARDS","ARDS","Surface Type",113,113,347946,374052
"7065U0132_41 - STOCKBRIDGE RD1: WARREN RD A2 TO HIGH BANGOR RD -  ARDS","ARDS","Surface Type",427,427,356670,381908
"7065U0132_41 - STOCKBRIDGE RD1: WARREN RD A2 TO HIGH BANGOR RD -  ARDS","ARDS","Surface Type",438,438,356661,381901
"7065U9005_08 - CIRCULAR RD2: NURSERY RD TO END AT BOLLARDS -  ARDS","ARDS","Surface Type",288,288,348128,374258
"7065U9350_10 - RINGBUOY COVE1: START SW TO END NW -  ARDS","ARDS","Surface Type",157,157,364574,357496
"7065A0020_19 - NEWTOWNARDS RD GRE1: SPRING LN U160 TO MAIN ST B5 -  ARDS","ARDS","Surface Type",236,236,356684,368534
"7065U0127_41 - BALLYREAGH RD1: BOWTOWN RD U126 TO MOVILLA RD B172 -  ARDS","ARDS","Surface Type",352,352,350879,373700
"7065U9003_07 - MILL ST CRT2: MILL ST TO END -  ARDS","ARDS","Surface Type",70,70,348633,374026
"7065U0284_41 - DRUMAWHEY RD1: BALLYBLACK RD E C252 TO LOUGHRIES RD U154 -  ARDS","ARDS","Surface Type",652,652,354850,374842
"7065U0284_41 - DRUMAWHEY RD1: BALLYBLACK RD E C252 TO LOUGHRIES RD U154 -  ARDS","ARDS","Surface Type",652,652,354851,374845
"7065A0022_15 - COMBER RD 41: BALLYMINISTRAGH RD C367 TO QUARRY RD -  ARDS","ARDS","Surface Type",72,72,349499,361623
"7065U0127_41 - BALLYREAGH RD1: BOWTOWN RD U126 TO MOVILLA RD B172 -  ARDS","ARDS","Surface Type",67,67,350693,373485
"7065U9100_02 - HILLSIDE PK2: HILLSIDE PK TO END -  ARDS","ARDS","Surface Type",34,34,345785,369129
"7065A0002_30 - WARNOCKS RD1: A0002_42 MAIN ST TO A0002_31 PORTAVOGIE RD -  ARDS","ARDS","Surface Type",568,568,365973,360699
"7065A0020_26 - ROWREAGH RD 41: GRANSHA RD U140 TO LOUGHDOO RD C259 -  ARDS","ARDS","Surface Type",71,71,360300,359474
"7065U0283_41 - BALLYVESTER RD1: MILLISLE RD A2 TO KILLAUGHEY RD C253 -  ARDS","ARDS","Surface Type",812,812,358572,378070
"7065U0264_41 - MAGHERASCOUSE RD1: OLD BALLYGOWAN RD TO DRUMKIRK RD C268 -  ARDS","ARDS","Surface Type",536,536,344823,366300
"7065A0021_20 - COMBER RD N'ARDS: END DUAL C'WAY TO CIRCULAR RD -  ARDS","ARDS","?",1782,1782,0,0
"7065A0021_20 - COMBER RD N'ARDS: END DUAL C'WAY TO CIRCULAR RD -  ARDS","ARDS","?",1840,1840,0,0
"7065U9010_35 - FALCON AV1: U9010 16 WHITEWAYS TO END -  ARDS","ARDS","Surface Type",41,41,348926,375497
"7065U9108_48 - MOORFIELD CRE1: U9108 45 MOORFIELD AV TO END -  ARDS","ARDS","Surface Type",7,7,347083,369683
"7065U9202_12 - ASHFIELD CT:  ASHFIELD DR TO ASHFIELD CT -  ARDS","ARDS","Surface Type",126,126,358647,379299
"7065U0209_41 - BALLYKEIGLE RD1: MOSS RD C367 TO TULLYNAGEE RD U207 -  ARDS","ARDS","Surface Type",1114,1114,345622,364038
"7065U0312_41 - LISBANE RD1: ROWREAGH RD TO LISBANE RD U311 -  ARDS","ARDS","Surface Type",354,354,360417,358233
"7065U9550_01 - ARDVIEW PK1: MAIN ST TO END -  ARDS","ARDS","Surface Type",57,57,350728,360572
"7065U0232_41 - BALLYSTOCKART RD1: HILLHEAD RD C269 TO GLEN RD C270 -  ARDS","ARDS","Surface Type",513,513,343518,370995
"7065U0232_41 - BALLYSTOCKART RD1: HILLHEAD RD C269 TO GLEN RD C270 -  ARDS","ARDS","Surface Type",522,522,343510,370990
"7065U0327_41 - HOLLYPARK RD1: THORNYHILL RD C273 TO DERRYBOYE RD U328 -  ARDS","ARDS","Surface Type",722,722,349457,359045
"7065U9015_03 - EDITH HELEN RD1: OLD MOVILLA RD TO MOVILLA RD B172 -  ARDS","ARDS","Surface Type",147,147,349923,374350
"7065U9017_06 - BOWTOWN GVE1: EAST MOUNT TO END -  ARDS","ARDS","Surface Type",35,35,350391,373927
"7065A0021_18 - NEWTOWNARDS RD41: A0021 52 NEWTOWNARDS RD RBT TO END OF DUAL C/WAY (TO ARDS) -  ARDS","ARDS","Surface Type",1240,1240,347923,370188
"7065A0021_23 - GEORGES ST 41: GREENWELL ST TO GEORGES SRTEET RBT -  ARDS","ARDS","Surface Type",143,143,349534,374102
"7065A0020_19 - NEWTOWNARDS RD GRE1: SPRING LN U160 TO MAIN ST B5 -  ARDS","ARDS","Surface Type",1342,1342,357678,368087
"7065U0244_41 - RINGCREEVY RD1: NEWTOWNARDS RD A21 TO ISLANDHILL RD -  ARDS","ARDS","Surface Type",4,4,348840,368856
"7065A0002_33 - HARBOUR RD BALLYHA1: BUSH RD U163 TO HIGH ST A2 -  ARDS","ARDS","Surface Type",947,947,364719,363636
"7065A0002_33 - HARBOUR RD BALLYHA1: BUSH RD U163 TO HIGH ST A2 -  ARDS","ARDS","Surface Type",965,965,364705,363648
"7065A0023_03 - MONEYREA RD 41: BALLYCREELY RD U217 TO COUNCIL SIGN -  ARDS","ARDS","Surface Type",1237,1237,341429,366649
"7065A0048_10 - COTTON RD 41: A0048_08 SIX ROADS RBT TO BAILE RD -  ARDS","ARDS","Surface Type",585,585,353476,378479
"7065U0308_41 - DRUMARDEN RD1: CLOUGHY RD A2 TO BALLYGALGET RD U307 -  ARDS","ARDS","Surface Type",681,681,362952,355313
"7065U9013_36 - NEWTOWN HTS1: NEWTOWN GGE TO END -  ARDS","ARDS","Surface Type",3,3,350337,375472
"7065A0020_02 - KEMPE STONES RD  41: COUNCIL SIGN TO BALLYRAINEY RD C266 -  ARDS","ARDS","Surface Type",34,34,344403,374032
"7065U0152_41 - GREYSTONE RD1: WHITECHURCH RD A2 TO DUNOVER RD N U182 -  ARDS","ARDS","Surface Type",1360,1360,361444,371326
"7065B0173_02 - RUBANE RD1: GRANSHA RD U140 TO BOG RD U320 -  ARDS","ARDS","Surface Type",325,325,361927,360949
"7065U0257_41 - ARDMILLAN RD1: KILLINCHY RD A22 TO KILLYNAKIN RD C267 -  ARDS","ARDS","Surface Type",821,821,349239,363707
"7065A0022_21 - BELFAST RD 41: BELFAST RD TO BALLYRAINEY RD C266 -  ARDS","ARDS","Surface Type",185,185,344943,370180
"7065U0123_41 - BLACKABBEY RD1: KILLYVOLGAN RD TO BALLYWALTER RD B5 -  ARDS","ARDS","Surface Type",843,843,361183,367163
"7065U0123_41 - BLACKABBEY RD1: KILLYVOLGAN RD TO BALLYWALTER RD B5 -  ARDS","ARDS","Surface Type",1264,1264,360857,367429
"7065C0263_05 - BELFAST RD8: MILECROSS RD TO A20 BLAIR MAYNE RD N -  ARDS","ARDS","Surface Type",1084,1084,348048,374433
"7065U9015_11 - UPPER MOVILLA ST1: GEORGES ST TO OLD MOVILLA RD -  ARDS","ARDS","Surface Type",154,154,349674,374094
"7065U9015_11 - UPPER MOVILLA ST1: GEORGES ST TO OLD MOVILLA RD -  ARDS","ARDS","Surface Type",168,168,349686,374105
"7065U0253_41 - RINGNEILL RD1: BALLYDRAIN RD C267 TO ST CAUSEWAY RD -  ARDS","ARDS","Surface Type",2710,2710,352255,365392
"7065C0258_01 - RODEN ST1: COOK'S BRAE TO TUBBER RD U13 -  ARDS","ARDS","Surface Type",457,457,360338,362832
"7065U0199_41 - LISBARNETT RD1: MOSS RD C367 TO KILLINCHY RD A22 -  ARDS","ARDS","Surface Type",177,177,346483,362844
"7065U9300_03 - LAWSON GDS1: EAST NO 1 TO WEST END NO 36 -  ARDS","ARDS","Surface Type",68,68,365972,360255
"7065U9400_07 - CHURCH RD LOOP1: MAIN ST S TO MAIN ST N -  ARDS","ARDS","Surface Type",18,18,358133,372512
"7065C0258_01 - RODEN ST1: COOK'S BRAE TO TUBBER RD U13 -  ARDS","ARDS","Surface Type",467,467,360347,362835
"7065C0261_02 - HARBOUR RD PORTAVO1: NEW HARBOUR RD TO NEW RD U321 -  ARDS","ARDS","Surface Type",147,147,365976,359817
"7065U9000_28 - SHACKLETON WK1: SOUTH END TO NORTH END -  ARDS","ARDS","Surface Type",46,46,348439,372476
"7065U9000_28 - SHACKLETON WK1: SOUTH END TO NORTH END -  ARDS","ARDS","Surface Type",59,59,348452,372493
"7065A0021_13 - BALLYGOWAN RD3: HILLSBOROUGH RD B178 TO RAILWAY ST -  ARDS","ARDS","Surface Type",1464,1464,345242,368807
"7065B0173_01 - RUBANE RD1: COOK'S BRAE A20 TO GRANSHA RD U140 -  ARDS","ARDS","Surface Type",37,37,360232,362172
"7065U9201_30 - ASHBROOKE1: U9201 29 ASHBROOKE TO END -  ARDS","ARDS","Surface Type",51,51,358662,378870
"7065U9100_02 - HILLSIDE PK2: HILLSIDE PK TO END -  ARDS","ARDS","Surface Type",21,21,345797,369132
"7065U9001_29 - SCRABO RD1: CIRCULAR RD TO SCRABO RD U243 -  ARDS","ARDS","?",197,197,0,0
"7065U0197_41 - BALLYBUNDEN RD1: BALLYMINISTRAGH RD TO COMBER RD A22 -  ARDS","ARDS","Surface Type",1133,1133,349353,360981
"7065U9019_01 - GREENWELL ST1: MOVILLA ST TO CASTLE ST -  ARDS","ARDS","Surface Type",103,103,349397,373970
"7065U9105_10 - BROWNLOW ST1: GLEN RD C276 TO END -  ARDS","ARDS","Surface Type",158,158,345209,369175
"7065U9650_12 - ANNE ST 41: COACH RD TO HIGH ST -  ARDS","ARDS","Surface Type",15,15,359515,351184
"7065U0261_41 - THE BRAE2: BALLYGOWAN RD A21 TO BELFAST RD A23 -  ARDS","ARDS","Surface Type",866,866,343191,363955
"7065U0261_41 - THE BRAE2: BALLYGOWAN RD A21 TO BELFAST RD A23 -  ARDS","ARDS","Surface Type",989,989,343121,363853
"7065U0165_41 - KILBRIGHT RD N1: NEW RD U152 TO KILBRIGHT RD U117 -  ARDS","ARDS","Surface Type",424,424,360099,372215
"7065U9204_05 - CARNATHEN LN1: MOAT ST A48 TO NEW RD -  ARDS","ARDS","Surface Type",68,68,358519,380178
"7065U9204_05 - CARNATHEN LN1: MOAT ST A48 TO NEW RD -  ARDS","ARDS","Surface Type",45,45,358519,380154
"7065U0115_41 - DRUMFAD RD1: BALLYWALTER RD A2 TO WOBURN RD U114 -  ARDS","ARDS","Surface Type",739,739,360333,373925
"7065U0311_41 - LISBANE RD1: UPPER BALLYGELAGH RD TO BLACKSTAFF RD -  ARDS","ARDS","Surface Type",272,272,361182,358267
"7065A0002_48 - SPRINGVALE RD 41: KIRCUBBIN RD C257 TO GREYABBEY RD -  ARDS","ARDS","Surface Type",1787,1787,362851,368941
"7065U9400_19 - MANSE CLOSE: C0255_05 MANSE RD TO U9400_20 OPP HSE 7 -  ARDS","ARDS","Surface Type",2,2,357708,371855
"7065U9014_54 - EARLSWOOD DRIVE: U9014_52 KENSINGTON PARK TO END -  ARDS","ARDS","Surface Type",27,27,350912,375047
"7065U9650_12 - ANNE ST 41: COACH RD TO HIGH ST -  ARDS","ARDS","Surface Type",82,82,359551,351128
"7065U9650_12 - ANNE ST 41: COACH RD TO HIGH ST -  ARDS","ARDS","Surface Type",113,113,359572,351105
"7065U9013_37 - NEWTOWN AV1: NEWTOWN GGE TO TURNING HEAD AT END -  ARDS","ARDS","Surface Type",80,80,350263,375430
"7065U9013_37 - NEWTOWN AV1: NEWTOWN GGE TO TURNING HEAD AT END -  ARDS","ARDS","Surface Type",158,158,350190,375424
"7065U0272_41 - BALLYDORN RD1: WHITEROCK RD C271 TO KILLINAKIN RD U271 -  ARDS","ARDS","Surface Type",2335,2335,351611,362766
"7065A0048_03 - DONAGHADEE RD42: WYNNDEL PK TO KERR'S RD -  ARDS","ARDS","Surface Type",18,18,350372,375416
"7065U9204_04 - CASTLE ST2: EAST ST TO END -  ARDS","ARDS","Surface Type",62,62,358771,380149
"7065U9201_19 - EDGEWATER BAY1: U9201 16 EDGEWATER COVE TO END -  ARDS","ARDS","Surface Type",165,165,359029,378593
"7065A0020_24 - COOKS BRAE 41: PARSONAGE RD C258 TO RUBANE RD B173 -  ARDS","ARDS","Surface Type",199,199,360057,362573
"7065A0020_23 - MAIN ST KIRCUBBIN 1: BLACKHALL ST TO PARSONAGE RD C258 -  ARDS","ARDS","Surface Type",181,181,359775,362830
"7065A0021_49 - KILLINCHY ST  41: HIGH ST A21 TO BELFAST RD RBT -  ARDS","ARDS","Surface Type",300,300,346054,368975
"7065B0178_02 - HILLSBOROUGH RD3: BALLYCREELY RD TO BALLYSTOCKARD RD -  ARDS","ARDS","Surface Type",131,131,343199,367635
"7065U0311_41 - LISBANE RD1: UPPER BALLYGELAGH RD TO BLACKSTAFF RD -  ARDS","ARDS","Surface Type",765,765,361485,358633
"7065U9850_32 - DUNLEITH DR1: START SW TO END NE -  ARDS","ARDS","Surface Type",43,43,362531,369122
"7065U9550_13 - WHITECHERRY LANE: U0321_42 MAIN ST TO U9550_14 WHITECHERRY LANE OPP HSE 15 -  ARDS","ARDS","Surface Type",42,42,350814,360614
"7065U9016_13 - INISHARON CRT1: GREENWELL ST TO INISHARON CRT -  ARDS","ARDS","Surface Type",18,18,349746,373904
"7065U9016_13 - INISHARON CRT1: GREENWELL ST TO INISHARON CRT -  ARDS","ARDS","Surface Type",70,70,349764,373953
"7065U0536_24 - WATERMEADE PK:  WATERMEADE AVE TO END -  ARDS","ARDS","Surface Type",64,64,357571,368013
"7065U0536_24 - WATERMEADE PK:  WATERMEADE AVE TO END -  ARDS","ARDS","Surface Type",110,110,357571,367971
"7065U0207_43 - TULLYNAGEE RD1: BALLYKEIGLE RD U209 TO KILLINCHY RD A22 -  ARDS","ARDS","Surface Type",1928,1928,347086,366805
"7065U0223_41 - TULLYGARVAN RD1: BELFAST RD A23 TO SPRINGMOUNT RD A24 -  ARDS","ARDS","Surface Type",783,783,342039,364435
"7065U9101_05 - CARNESURE PK1: KILLINCHY RD TO END -  ARDS","ARDS","Surface Type",196,196,346069,368577
"7065A0020_17 - PORTAFERRY RD NEWT2: OLD SHORE RD TO MOUNTSTEWART RD -  ARDS","ARDS","Surface Type",3875,3875,352977,370930
"7065C0266_01 - BALLYRAINEY RD1: BELFAST RD TO U0245_42 BALLYALTON RD -  ARDS","ARDS","Surface Type",2167,2167,345959,372361
"7065U9700_07 - CHURCH GROVE2: CHURCH AVE TO END AT SCHOOL ENT -  ARDS","ARDS","Surface Type",0,0,359852,362617
"7065B0173_01 - RUBANE RD1: COOK'S BRAE A20 TO GRANSHA RD U140 -  ARDS","ARDS","Surface Type",626,626,360757,361916
"7065B0173_01 - RUBANE RD1: COOK'S BRAE A20 TO GRANSHA RD U140 -  ARDS","ARDS","Surface Type",680,680,360807,361892
"7065C0266_01 - BALLYRAINEY RD1: BELFAST RD TO U0245_42 BALLYALTON RD -  ARDS","ARDS","Surface Type",439,439,344734,371312
"7065U9010_14 - HICKORY AV1: WHINPARK RD TO END -  ARDS","ARDS","Surface Type",71,71,348975,375041
"7065A0002_41 - CLOUGHEY RD 41: KIRCUBBIN RD B173 TO NEW HARBOUR RD C261 -  ARDS","ARDS","Surface Type",1185,1185,365316,358352
"7065A0020_26 - ROWREAGH RD 41: GRANSHA RD U140 TO LOUGHDOO RD C259 -  ARDS","ARDS","Surface Type",2010,2010,360049,357602
"7065C0252_01 - BALLYBLACK RD E1: MANSE RD C255 TO GRANGEE RD C254 -  ARDS","ARDS","Surface Type",97,97,357669,371980
"7065U9017_79 - WHITETHORN MEWS1: START EAST TO END WEST -  ARDS","ARDS","Surface Type",30,30,350757,374111
"7065C0253_03 - KILLAUGHEY RD1: BALLYHAY RD U112 LEFT TO HIGH ST A2 -  ARDS","ARDS","Surface Type",1650,1650,358818,379158
"7065C0253_03 - KILLAUGHEY RD1: BALLYHAY RD U112 LEFT TO HIGH ST A2 -  ARDS","ARDS","Surface Type",1720,1720,358860,379213
"7065U9650_57 - THE GABLES: U9650_55 THE GABLES TO END CDS HSE 20 -  ARDS","ARDS","?",136,136,0,0
"7065U9013_15 - HOLLYMOUNT GDS1: HOLLYMOUNT RD TO END -  ARDS","ARDS","Surface Type",38,38,349775,375401
"7065U9013_31 - KIPKAREN PK1: ROSEVALE AV TO END -  ARDS","ARDS","Surface Type",42,42,349988,375466
"7065U9000_10 - SHACKLETON WK2: BLENHEIM DR TO END -  ARDS","ARDS","Surface Type",23,23,348386,372583
"7065U9013_18 - BEVERLEY DR2: BEVERLEY CRE TO END -  ARDS","ARDS","Surface Type",41,41,350044,375626
"7065U9109_08 - THE SQUARE  41: KILLINCHY ST A22 TO BRIDGE ST A221 -  ARDS","ARDS","Surface Type",8,8,345951,369188
"7065B0021_02 - HIGH BANGOR RD1: NEWTOWNARDS RD TO KYLESTONE RD BOUNDARY -  ARDS","ARDS","Surface Type",983,983,357366,380415
"7065B0172_04 - BALLYBLACK RD E1: KILLAUGHEY RD C253 TO MOSS RD -  ARDS","ARDS","Surface Type",402,402,354990,375637
"7065C0263_05 - BELFAST RD8: MILECROSS RD TO A20 BLAIR MAYNE RD N -  ARDS","ARDS","Surface Type",883,883,347880,374541
"7065B0173_04 - KIRCUBBIN RD1: LINKS RD U310 TO MAIN RD A2 -  ARDS","ARDS","Surface Type",161,161,364248,357821
"7065B0173_04 - KIRCUBBIN RD1: LINKS RD U310 TO MAIN RD A2 -  ARDS","ARDS","Surface Type",206,206,364277,357786
"7065U9107_34 - CASTLEHILL PK1: START SW TO END NE -  ARDS","ARDS","Surface Type",28,28,346478,370179
"7065A0002_42 - MAIN RD PORTAVOGIE1: NEW HARBOUR RD C261 TO WARNOCKS RD C261 -  ARDS","ARDS","Surface Type",835,835,365526,360278
"7065A0022_16 - KILLINCHY RD 42: QUARRY RD C267 TO DRUMHIRK RD C268 -  ARDS","ARDS","Surface Type",2,2,348114,364475
"7065U9002_02 - RACEVIEW TR1: RUGBY GDS TO COMBER RD A21 -  ARDS","ARDS","Surface Type",45,45,348781,373590
"7065U9002_02 - RACEVIEW TR1: RUGBY GDS TO COMBER RD A21 -  ARDS","ARDS","Surface Type",66,66,348802,373592
"7065A0002_42 - MAIN RD PORTAVOGIE1: NEW HARBOUR RD C261 TO WARNOCKS RD C261 -  ARDS","ARDS","Surface Type",539,539,365570,359987
"7065A0021_29 - BANGOR RD 42: START OF DUAL C/WAY TO MAIN ST CONLIG -  ARDS","ARDS","Surface Type",441,441,349829,376139
"7065U9300_16 - HILLSIDE2: MAIN RD PORTAVOGIE TO END -  ARDS","ARDS","Surface Type",4,4,365504,360403
"7065A0048_02 - DONAGHADEE RD NEWT1: MOVILLA RD TO WYNNDEL PK -  ARDS","ARDS","Surface Type",280,280,350079,374705
"7065C0271_01 - STATION RD8: KILLYLEAGH RD TO CARRICKMANNON C272 -  ARDS","ARDS","Surface Type",1024,1024,344052,360300
"7065U9015_14 - MOVILLA RD CDS3: HOUSE NO 37 TO MOVILLA HOUSE -  ARDS","ARDS","Surface Type",14,14,350014,374470
"7065U0309_42 - TULLYMALLY RD1: BALLYGALGET RD U307 TO CLOUGHEY RD A2 -  ARDS","ARDS","Surface Type",1034,1034,361910,352758
"7065A0020_17 - PORTAFERRY RD NEWT2: OLD SHORE RD TO MOUNTSTEWART RD -  ARDS","ARDS","Surface Type",4593,4593,353587,370595
