Council,Date,Financial,Value ($000)
Timaru District,2014,15 Monetary Assets,47962
Timaru District,2014,17 Fixed Assets,780876
Timaru District,2014,18 Investment Properties,1504
Timaru District,2014,19 Other Assets,9190
Timaru District,2014,20 Total Assets,839532
Timaru District,2014,21 Public Debt,107824
Timaru District,2014,22 Public Debt Non-Current,99595
Timaru District,2014,23 Public Debt Current,8228
Timaru District,2014,24 Other Liabilities,14209
Timaru District,2014,25 Total Liabilities,122032
Timaru District,2014,26 Equity,717500
Timaru District,2015,15 Monetary Assets,52855
Timaru District,2015,17 Fixed Assets,799911
Timaru District,2015,18 Investment Properties,1504
Timaru District,2015,19 Other Assets,9190
Timaru District,2015,20 Total Assets,863460
Timaru District,2015,21 Public Debt,128804
Timaru District,2015,22 Public Debt Non-Current,112175
Timaru District,2015,23 Public Debt Current,16629
Timaru District,2015,24 Other Liabilities,14346
Timaru District,2015,25 Total Liabilities,143149
Timaru District,2015,26 Equity,720311
Timaru District,2016,15 Monetary Assets,56515
Timaru District,2016,17 Fixed Assets,802697
Timaru District,2016,18 Investment Properties,1504
Timaru District,2016,19 Other Assets,9190
Timaru District,2016,20 Total Assets,869906
Timaru District,2016,21 Public Debt,132911
Timaru District,2016,22 Public Debt Non-Current,113742
Timaru District,2016,23 Public Debt Current,19169
Timaru District,2016,24 Other Liabilities,14483
Timaru District,2016,25 Total Liabilities,147394
Timaru District,2016,26 Equity,722513
Timaru District,2017,15 Monetary Assets,62384
Timaru District,2017,17 Fixed Assets,795749
Timaru District,2017,18 Investment Properties,1504
Timaru District,2017,19 Other Assets,9190
Timaru District,2017,20 Total Assets,868827
Timaru District,2017,21 Public Debt,128509
Timaru District,2017,22 Public Debt Non-Current,112945
Timaru District,2017,23 Public Debt Current,15564
Timaru District,2017,24 Other Liabilities,14620
Timaru District,2017,25 Total Liabilities,143129
Timaru District,2017,26 Equity,725698
Timaru District,2018,15 Monetary Assets,66725
Timaru District,2018,17 Fixed Assets,792476
Timaru District,2018,18 Investment Properties,1504
Timaru District,2018,19 Other Assets,9190
Timaru District,2018,20 Total Assets,869894
Timaru District,2018,21 Public Debt,126904
Timaru District,2018,22 Public Debt Non-Current,99936
Timaru District,2018,23 Public Debt Current,26968
Timaru District,2018,24 Other Liabilities,14757
Timaru District,2018,25 Total Liabilities,141661
Timaru District,2018,26 Equity,728234
Timaru District,2019,15 Monetary Assets,72710
Timaru District,2019,17 Fixed Assets,786359
Timaru District,2019,18 Investment Properties,1504
Timaru District,2019,19 Other Assets,9190
Timaru District,2019,20 Total Assets,869763
Timaru District,2019,21 Public Debt,124093
Timaru District,2019,22 Public Debt Non-Current,122390
Timaru District,2019,23 Public Debt Current,1703
Timaru District,2019,24 Other Liabilities,14894
Timaru District,2019,25 Total Liabilities,138987
Timaru District,2019,26 Equity,730776
Mackenzie District,2010,15 Monetary Assets,13601
Mackenzie District,2010,17 Fixed Assets,146787
Mackenzie District,2010,18 Investment Properties,0
Mackenzie District,2010,19 Other Assets,14245
Mackenzie District,2010,20 Total Assets,174633
Mackenzie District,2010,21 Public Debt,574
Mackenzie District,2010,22 Public Debt Non-Current,574
Mackenzie District,2010,23 Public Debt Current,0
Mackenzie District,2010,24 Other Liabilities,1987
Mackenzie District,2010,25 Total Liabilities,2561
Mackenzie District,2010,26 Equity,172072
Mackenzie District,2011,15 Monetary Assets,14475
Mackenzie District,2011,17 Fixed Assets,151793
Mackenzie District,2011,18 Investment Properties,0
Mackenzie District,2011,19 Other Assets,13195
Mackenzie District,2011,20 Total Assets,179463
Mackenzie District,2011,21 Public Debt,571
Mackenzie District,2011,22 Public Debt Non-Current,571
Mackenzie District,2011,23 Public Debt Current,0
Mackenzie District,2011,24 Other Liabilities,1987
Mackenzie District,2011,25 Total Liabilities,2558
Mackenzie District,2011,26 Equity,176905
Mackenzie District,2012,15 Monetary Assets,11794
Mackenzie District,2012,17 Fixed Assets,155273
Mackenzie District,2012,18 Investment Properties,0
Mackenzie District,2012,19 Other Assets,13045
Mackenzie District,2012,20 Total Assets,180112
Mackenzie District,2012,21 Public Debt,568
Mackenzie District,2012,22 Public Debt Non-Current,568
Mackenzie District,2012,23 Public Debt Current,0
Mackenzie District,2012,24 Other Liabilities,1987
Mackenzie District,2012,25 Total Liabilities,2555
Mackenzie District,2012,26 Equity,177557
Mackenzie District,2013,15 Monetary Assets,14590
Mackenzie District,2013,17 Fixed Assets,157948
Mackenzie District,2013,18 Investment Properties,0
Mackenzie District,2013,19 Other Assets,10545
Mackenzie District,2013,20 Total Assets,183083
Mackenzie District,2013,21 Public Debt,565
Mackenzie District,2013,22 Public Debt Non-Current,565
Mackenzie District,2013,23 Public Debt Current,0
Mackenzie District,2013,24 Other Liabilities,1987
Mackenzie District,2013,25 Total Liabilities,2552
Mackenzie District,2013,26 Equity,180531
Mackenzie District,2014,15 Monetary Assets,15789
Mackenzie District,2014,17 Fixed Assets,167687
Mackenzie District,2014,18 Investment Properties,0
Mackenzie District,2014,19 Other Assets,10395
Mackenzie District,2014,20 Total Assets,193871
Mackenzie District,2014,21 Public Debt,562
Mackenzie District,2014,22 Public Debt Non-Current,562
Mackenzie District,2014,23 Public Debt Current,0
Mackenzie District,2014,24 Other Liabilities,1987
Mackenzie District,2014,25 Total Liabilities,2549
Mackenzie District,2014,26 Equity,191322
Mackenzie District,2015,15 Monetary Assets,19575
Mackenzie District,2015,17 Fixed Assets,167482
Mackenzie District,2015,18 Investment Properties,0
Mackenzie District,2015,19 Other Assets,8895
Mackenzie District,2015,20 Total Assets,195952
Mackenzie District,2015,21 Public Debt,559
Mackenzie District,2015,22 Public Debt Non-Current,559
Mackenzie District,2015,23 Public Debt Current,0
Mackenzie District,2015,24 Other Liabilities,1987
Mackenzie District,2015,25 Total Liabilities,2546
Mackenzie District,2015,26 Equity,193406
Mackenzie District,2016,15 Monetary Assets,20390
Mackenzie District,2016,17 Fixed Assets,167947
Mackenzie District,2016,18 Investment Properties,0
Mackenzie District,2016,19 Other Assets,8895
Mackenzie District,2016,20 Total Assets,197232
Mackenzie District,2016,21 Public Debt,556
Mackenzie District,2016,22 Public Debt Non-Current,556
Mackenzie District,2016,23 Public Debt Current,0
Mackenzie District,2016,24 Other Liabilities,1987
Mackenzie District,2016,25 Total Liabilities,2543
Mackenzie District,2016,26 Equity,194689
Mackenzie District,2017,15 Monetary Assets,21163
Mackenzie District,2017,17 Fixed Assets,178715
Mackenzie District,2017,18 Investment Properties,0
Mackenzie District,2017,19 Other Assets,8895
Mackenzie District,2017,20 Total Assets,208773
Mackenzie District,2017,21 Public Debt,553
Mackenzie District,2017,22 Public Debt Non-Current,553
Mackenzie District,2017,23 Public Debt Current,0
Mackenzie District,2017,24 Other Liabilities,1987
Mackenzie District,2017,25 Total Liabilities,2540
Mackenzie District,2017,26 Equity,206233
Mackenzie District,2018,15 Monetary Assets,22529
Mackenzie District,2018,17 Fixed Assets,177896
Mackenzie District,2018,18 Investment Properties,0
Mackenzie District,2018,19 Other Assets,8895
Mackenzie District,2018,20 Total Assets,209320
Mackenzie District,2018,21 Public Debt,550
Mackenzie District,2018,22 Public Debt Non-Current,550
Mackenzie District,2018,23 Public Debt Current,0
Mackenzie District,2018,24 Other Liabilities,1987
Mackenzie District,2018,25 Total Liabilities,2537
Mackenzie District,2018,26 Equity,206783
Mackenzie District,2019,15 Monetary Assets,23273
Mackenzie District,2019,17 Fixed Assets,177842
Mackenzie District,2019,18 Investment Properties,0
Mackenzie District,2019,19 Other Assets,8895
Mackenzie District,2019,20 Total Assets,210010
Mackenzie District,2019,21 Public Debt,547
Mackenzie District,2019,22 Public Debt Non-Current,547
Mackenzie District,2019,23 Public Debt Current,0
Mackenzie District,2019,24 Other Liabilities,1987
Mackenzie District,2019,25 Total Liabilities,2534
Mackenzie District,2019,26 Equity,207476
Waimate District,2010,15 Monetary Assets,10238
Waimate District,2010,17 Fixed Assets,330498
Waimate District,2010,18 Investment Properties,0
Waimate District,2010,19 Other Assets,5090
Waimate District,2010,20 Total Assets,345826
Waimate District,2010,21 Public Debt,3416
Waimate District,2010,22 Public Debt Non-Current,3268
Waimate District,2010,23 Public Debt Current,148
Waimate District,2010,24 Other Liabilities,1085
Waimate District,2010,25 Total Liabilities,4501
Waimate District,2010,26 Equity,341325
Waimate District,2011,15 Monetary Assets,10467
Waimate District,2011,17 Fixed Assets,340431
Waimate District,2011,18 Investment Properties,0
Waimate District,2011,19 Other Assets,5485
Waimate District,2011,20 Total Assets,356383
Waimate District,2011,21 Public Debt,3486
Waimate District,2011,22 Public Debt Non-Current,3417
Waimate District,2011,23 Public Debt Current,69
Waimate District,2011,24 Other Liabilities,1085
Waimate District,2011,25 Total Liabilities,4571
Waimate District,2011,26 Equity,351812
Waimate District,2012,15 Monetary Assets,10733
Waimate District,2012,17 Fixed Assets,350511
Waimate District,2012,18 Investment Properties,0
Waimate District,2012,19 Other Assets,5421
Waimate District,2012,20 Total Assets,366665
Waimate District,2012,21 Public Debt,6461
Waimate District,2012,22 Public Debt Non-Current,5985
Waimate District,2012,23 Public Debt Current,476
Waimate District,2012,24 Other Liabilities,1085
Waimate District,2012,25 Total Liabilities,7546
Waimate District,2012,26 Equity,359119
Waimate District,2013,15 Monetary Assets,11047
Waimate District,2013,17 Fixed Assets,360269
Waimate District,2013,18 Investment Properties,0
Waimate District,2013,19 Other Assets,5785
Waimate District,2013,20 Total Assets,377101
Waimate District,2013,21 Public Debt,6122
Waimate District,2013,22 Public Debt Non-Current,5784
Waimate District,2013,23 Public Debt Current,338
Waimate District,2013,24 Other Liabilities,1085
Waimate District,2013,25 Total Liabilities,7207
Waimate District,2013,26 Equity,369894
Waimate District,2014,15 Monetary Assets,11360
Waimate District,2014,17 Fixed Assets,369506
Waimate District,2014,18 Investment Properties,0
Waimate District,2014,19 Other Assets,5976
Waimate District,2014,20 Total Assets,386842
Waimate District,2014,21 Public Debt,5460
Waimate District,2014,22 Public Debt Non-Current,5187
Waimate District,2014,23 Public Debt Current,273
Waimate District,2014,24 Other Liabilities,1085
Waimate District,2014,25 Total Liabilities,6545
Waimate District,2014,26 Equity,380297
Waimate District,2015,15 Monetary Assets,11726
Waimate District,2015,17 Fixed Assets,379263
Waimate District,2015,18 Investment Properties,0
Waimate District,2015,19 Other Assets,6233
Waimate District,2015,20 Total Assets,397222
Waimate District,2015,21 Public Debt,4739
Waimate District,2015,22 Public Debt Non-Current,4533
Waimate District,2015,23 Public Debt Current,206
Waimate District,2015,24 Other Liabilities,1085
Waimate District,2015,25 Total Liabilities,5824
Waimate District,2015,26 Equity,391398
Waimate District,2016,15 Monetary Assets,12104
Waimate District,2016,17 Fixed Assets,389681
Waimate District,2016,18 Investment Properties,0
Waimate District,2016,19 Other Assets,6947
Waimate District,2016,20 Total Assets,408732
Waimate District,2016,21 Public Debt,4392
Waimate District,2016,22 Public Debt Non-Current,4305
Waimate District,2016,23 Public Debt Current,87
Waimate District,2016,24 Other Liabilities,1085
Waimate District,2016,25 Total Liabilities,5477
Waimate District,2016,26 Equity,403255
Waimate District,2017,15 Monetary Assets,12495
Waimate District,2017,17 Fixed Assets,399087
Waimate District,2017,18 Investment Properties,0
Waimate District,2017,19 Other Assets,6957
Waimate District,2017,20 Total Assets,418539
Waimate District,2017,21 Public Debt,2999
Waimate District,2017,22 Public Debt Non-Current,2778
Waimate District,2017,23 Public Debt Current,221
Waimate District,2017,24 Other Liabilities,1085
Waimate District,2017,25 Total Liabilities,4084
Waimate District,2017,26 Equity,414455
Waimate District,2018,15 Monetary Assets,12911
Waimate District,2018,17 Fixed Assets,407798
Waimate District,2018,18 Investment Properties,0
Waimate District,2018,19 Other Assets,7381
Waimate District,2018,20 Total Assets,428090
Waimate District,2018,21 Public Debt,2040
Waimate District,2018,22 Public Debt Non-Current,1927
Waimate District,2018,23 Public Debt Current,113
Waimate District,2018,24 Other Liabilities,1085
Waimate District,2018,25 Total Liabilities,3125
Waimate District,2018,26 Equity,424965
Waimate District,2019,15 Monetary Assets,13354
Waimate District,2019,17 Fixed Assets,416408
Waimate District,2019,18 Investment Properties,0
Waimate District,2019,19 Other Assets,8000
Waimate District,2019,20 Total Assets,437762
Waimate District,2019,21 Public Debt,609
Waimate District,2019,22 Public Debt Non-Current,579
Waimate District,2019,23 Public Debt Current,30
Waimate District,2019,24 Other Liabilities,1085
Waimate District,2019,25 Total Liabilities,1694
Waimate District,2019,26 Equity,436068
Chatham Islands Territory,2010,15 Monetary Assets,0
Chatham Islands Territory,2010,17 Fixed Assets,47132
Chatham Islands Territory,2010,18 Investment Properties,0
Chatham Islands Territory,2010,19 Other Assets,566
Chatham Islands Territory,2010,20 Total Assets,47698
Chatham Islands Territory,2010,21 Public Debt,672
Chatham Islands Territory,2010,22 Public Debt Non-Current,672
Chatham Islands Territory,2010,23 Public Debt Current,0
Chatham Islands Territory,2010,24 Other Liabilities,1367
Chatham Islands Territory,2010,25 Total Liabilities,2039
Chatham Islands Territory,2010,26 Equity,45659
Chatham Islands Territory,2011,15 Monetary Assets,0
Chatham Islands Territory,2011,17 Fixed Assets,56824
Chatham Islands Territory,2011,18 Investment Properties,0
Chatham Islands Territory,2011,19 Other Assets,559
Chatham Islands Territory,2011,20 Total Assets,57383
Chatham Islands Territory,2011,21 Public Debt,676
Chatham Islands Territory,2011,22 Public Debt Non-Current,676
Chatham Islands Territory,2011,23 Public Debt Current,0
Chatham Islands Territory,2011,24 Other Liabilities,1334
Chatham Islands Territory,2011,25 Total Liabilities,2010
Chatham Islands Territory,2011,26 Equity,55373
Chatham Islands Territory,2012,15 Monetary Assets,0
Chatham Islands Territory,2012,17 Fixed Assets,57774
Chatham Islands Territory,2012,18 Investment Properties,0
Chatham Islands Territory,2012,19 Other Assets,519
Chatham Islands Territory,2012,20 Total Assets,58293
Chatham Islands Territory,2012,21 Public Debt,644
Chatham Islands Territory,2012,22 Public Debt Non-Current,644
