FID,AREA,GRID_CODE,SQFT,ACRES,SQMI
37089,73964,6,73964,1.69798,0.002653
37090,6724,6,6724,0.154362,0.000241
37091,13448,4,13448,0.308724,0.000482
37092,100860,5,100860,2.315427,0.003618
37093,67240,5,67240,1.543618,0.002412
37094,121032,3,121032,2.778512,0.004341
37095,6724,4,6724,0.154362,0.000241
37096,13448,3,13448,0.308724,0.000482
37097,10852540,5,10852540,249.14,0.389281
37098,73964,4,73964,1.69798,0.002653
37099,53792,3,53792,1.234894,0.00193
37100,47068,4,47068,1.080533,0.001688
37101,6724,7,6724,0.154362,0.000241
37102,6724,4,6724,0.154362,0.000241
37103,201720,7,201720,4.630854,0.007236
37104,20172,6,20172,0.463085,0.000724
37105,26896,7,26896,0.617447,0.000965
37106,6724,5,6724,0.154362,0.000241
37107,1190148,4,1190148,27.32204,0.042691
37108,53792,7,53792,1.234894,0.00193
37109,33620,6,33620,0.771809,0.001206
37110,6724,6,6724,0.154362,0.000241
37111,114308,3,114308,2.624151,0.0041
37112,6724,4,6724,0.154362,0.000241
37113,4081470,2,4081470,93.6976,0.146402
37114,6724,6,6724,0.154362,0.000241
37115,208444,11,208444,4.785216,0.007477
37116,20172,5,20172,0.463085,0.000724
37117,517748,9,517748,11.88586,0.018572
37118,13448,3,13448,0.308724,0.000482
37119,94136,6,94136,2.161065,0.003377
37120,13448,3,13448,0.308724,0.000482
37121,168100,7,168100,3.859045,0.00603
37122,13448,6,13448,0.308724,0.000482
37123,13448,6,13448,0.308724,0.000482
37124,6724,3,6724,0.154362,0.000241
37125,6724,6,6724,0.154362,0.000241
37126,26896,2,26896,0.617447,0.000965
37127,94136,7,94136,2.161065,0.003377
37128,40344,14,40344,0.926171,0.001447
37129,73964,2,73964,1.69798,0.002653
37130,20172,14,20172,0.463085,0.000724
37131,33620,7,33620,0.771809,0.001206
37132,33620,11,33620,0.771809,0.001206
37133,6724,3,6724,0.154362,0.000241
37134,6724,14,6724,0.154362,0.000241
37135,1822204,3,1822204,41.83205,0.065363
37136,13448,2,13448,0.308724,0.000482
37137,6724,3,6724,0.154362,0.000241
37138,161376,7,161376,3.704683,0.005789
37139,13448,3,13448,0.308724,0.000482
37140,26896,3,26896,0.617447,0.000965
37141,26896,4,26896,0.617447,0.000965
37142,26896,3,26896,0.617447,0.000965
37143,13448,6,13448,0.308724,0.000482
37144,6724,4,6724,0.154362,0.000241
37145,26896,5,26896,0.617447,0.000965
37146,6724,3,6724,0.154362,0.000241
37147,376544,14,376544,8.64426,0.013507
37148,26896,14,26896,0.617447,0.000965
37149,26896,3,26896,0.617447,0.000965
37150,490852,2,490852,11.26841,0.017607
37151,6724,6,6724,0.154362,0.000241
37152,6724,8,6724,0.154362,0.000241
37153,53792,3,53792,1.234894,0.00193
37154,26896,3,26896,0.617447,0.000965
37155,53792,3,53792,1.234894,0.00193
37156,6724,5,6724,0.154362,0.000241
37157,114308,2,114308,2.624151,0.0041
37158,13448,3,13448,0.308724,0.000482
37159,20172,14,20172,0.463085,0.000724
37160,6724,3,6724,0.154362,0.000241
37161,47068,8,47068,1.080533,0.001688
37162,40344,14,40344,0.926171,0.001447
37163,194996,8,194996,4.476492,0.006995
37164,13448,11,13448,0.308724,0.000482
37165,295856,4,295856,6.791919,0.010612
37166,6724,3,6724,0.154362,0.000241
37167,6724,14,6724,0.154362,0.000241
37168,6724,3,6724,0.154362,0.000241
37169,26896,11,26896,0.617447,0.000965
37170,13448,4,13448,0.308724,0.000482
37171,134480,3,134480,3.087236,0.004824
37172,6724,3,6724,0.154362,0.000241
37173,33620,8,33620,0.771809,0.001206
37174,134480,14,134480,3.087236,0.004824
37175,47068,3,47068,1.080533,0.001688
37176,53792,11,53792,1.234894,0.00193
37177,40344,6,40344,0.926171,0.001447
37178,6724,5,6724,0.154362,0.000241
37179,80688,4,80688,1.852342,0.002894
37180,147928,6,147928,3.39596,0.005306
37181,53792,6,53792,1.234894,0.00193
37182,13448,3,13448,0.308724,0.000482
37183,6724,2,6724,0.154362,0.000241
37184,94136,6,94136,2.161065,0.003377
37185,13448,3,13448,0.308724,0.000482
37186,618608,3,618608,14.20129,0.02219
37187,60516,5,60516,1.389256,0.002171
37188,60516,10,60516,1.389256,0.002171
37189,6724,3,6724,0.154362,0.000241
37190,262236,3,262236,6.02011,0.009406
37191,121032,10,121032,2.778512,0.004341
37192,6724,3,6724,0.154362,0.000241
37193,33620,3,33620,0.771809,0.001206
37194,47068,6,47068,1.080533,0.001688
37195,26896,3,26896,0.617447,0.000965
37196,6724,11,6724,0.154362,0.000241
37197,53792,6,53792,1.234894,0.00193
37198,67240,4,67240,1.543618,0.002412
37199,13448,4,13448,0.308724,0.000482
37200,47068,6,47068,1.080533,0.001688
37201,147928,7,147928,3.39596,0.005306
37202,26896,6,26896,0.617447,0.000965
37203,6724,14,6724,0.154362,0.000241
37204,20172,4,20172,0.463085,0.000724
37205,262236,4,262236,6.02011,0.009406
37206,100860,3,100860,2.315427,0.003618
37207,564816,4,564816,12.96639,0.02026
37208,13448,4,13448,0.308724,0.000482
37209,6724,11,6724,0.154362,0.000241
37210,20172,5,20172,0.463085,0.000724
37211,6724,3,6724,0.154362,0.000241
37212,67240,4,67240,1.543618,0.002412
37213,6724,6,6724,0.154362,0.000241
37214,6724,4,6724,0.154362,0.000241
37215,168100,6,168100,3.859045,0.00603
37216,13448,3,13448,0.308724,0.000482
37217,47068,4,47068,1.080533,0.001688
37218,13448,14,13448,0.308724,0.000482
37219,13448,6,13448,0.308724,0.000482
37220,6724,3,6724,0.154362,0.000241
37221,87412,4,87412,2.006703,0.003135
37222,20172,4,20172,0.463085,0.000724
37223,20172,2,20172,0.463085,0.000724
37224,13448,4,13448,0.308724,0.000482
37225,611884,6,611884,14.04692,0.021948
37226,40344,5,40344,0.926171,0.001447
37227,6724,4,6724,0.154362,0.000241
37228,26896,6,26896,0.617447,0.000965
37229,87412,8,87412,2.006703,0.003135
37230,6724,3,6724,0.154362,0.000241
37231,114308,4,114308,2.624151,0.0041
37232,26896,6,26896,0.617447,0.000965
37233,33620,14,33620,0.771809,0.001206
37234,443784,4,443784,10.18788,0.015919
37235,47068,4,47068,1.080533,0.001688
37236,6724,3,6724,0.154362,0.000241
37237,26896,7,26896,0.617447,0.000965
37238,94136,3,94136,2.161065,0.003377
37239,20172,3,20172,0.463085,0.000724
37240,127756,8,127756,2.932874,0.004583
37241,20514920,6,20514920,470.9578,0.735872
37242,40344,3,40344,0.926171,0.001447
37243,6724,3,6724,0.154362,0.000241
37244,309304,8,309304,7.100643,0.011095
37245,6724,2,6724,0.154362,0.000241
37246,40344,2,40344,0.926171,0.001447
37247,6724,3,6724,0.154362,0.000241
37248,107584,2,107584,2.469789,0.003859
37249,168100,7,168100,3.859045,0.00603
37250,60516,6,60516,1.389256,0.002171
37251,20172,3,20172,0.463085,0.000724
37252,73964,5,73964,1.69798,0.002653
37253,26896,6,26896,0.617447,0.000965
37254,33620,4,33620,0.771809,0.001206
37255,13448,4,13448,0.308724,0.000482
37256,6724,14,6724,0.154362,0.000241
37257,20172,3,20172,0.463085,0.000724
37258,40344,11,40344,0.926171,0.001447
37259,6724,2,6724,0.154362,0.000241
37260,221892,3,221892,5.093939,0.007959
37261,47068,2,47068,1.080533,0.001688
37262,13448,5,13448,0.308724,0.000482
37263,6724,4,6724,0.154362,0.000241
37264,20172,3,20172,0.463085,0.000724
37265,1324628,7,1324628,30.40928,0.047515
37266,6724,4,6724,0.154362,0.000241
37267,33620,14,33620,0.771809,0.001206
37268,20172,3,20172,0.463085,0.000724
37269,26896,6,26896,0.617447,0.000965
37270,53792,14,53792,1.234894,0.00193
37271,47068,4,47068,1.080533,0.001688
37272,383268,4,383268,8.798622,0.013748
37273,47068,5,47068,1.080533,0.001688
37274,26896,3,26896,0.617447,0.000965
37275,20172,6,20172,0.463085,0.000724
37276,1028772,6,1028772,23.61736,0.036902
37277,33620,4,33620,0.771809,0.001206
37278,457232,4,457232,10.4966,0.016401
37279,26896,11,26896,0.617447,0.000965
37280,6724,8,6724,0.154362,0.000241
37281,6724,6,6724,0.154362,0.000241
37282,6724,3,6724,0.154362,0.000241
37283,1828928,13,1828928,41.98641,0.065604
37284,47068,6,47068,1.080533,0.001688
37285,47068,4,47068,1.080533,0.001688
37286,6724,14,6724,0.154362,0.000241
37287,26896,3,26896,0.617447,0.000965
37288,6724,3,6724,0.154362,0.000241
37289,6724,6,6724,0.154362,0.000241
37290,15236600,2,15236600,349.784,0.546537
37291,53792,4,53792,1.234894,0.00193
37292,47068,4,47068,1.080533,0.001688
37293,13448,6,13448,0.308724,0.000482
37294,53792,3,53792,1.234894,0.00193
37295,80688,4,80688,1.852342,0.002894
37296,40344,4,40344,0.926171,0.001447
37297,47068,4,47068,1.080533,0.001688
37298,53792,3,53792,1.234894,0.00193
37299,87412,4,87412,2.006703,0.003135
37300,6724,6,6724,0.154362,0.000241
37301,127756,4,127756,2.932874,0.004583
37302,67240,6,67240,1.543618,0.002412
37303,6724,2,6724,0.154362,0.000241
37304,33620,3,33620,0.771809,0.001206
37305,625332,3,625332,14.35565,0.022431
37306,2158404,3,2158404,49.55014,0.077422
37307,67240,3,67240,1.543618,0.002412
37308,26896,4,26896,0.617447,0.000965
37309,6724,4,6724,0.154362,0.000241
37310,40344,10,40344,0.926171,0.001447
37311,26896,5,26896,0.617447,0.000965
37312,20172,6,20172,0.463085,0.000724
37313,168100,3,168100,3.859045,0.00603
37314,47068,11,47068,1.080533,0.001688
37315,26896,3,26896,0.617447,0.000965
37316,20172,4,20172,0.463085,0.000724
37317,114308,13,114308,2.624151,0.0041
37318,6724,3,6724,0.154362,0.000241
37319,20172,6,20172,0.463085,0.000724
37320,6724,5,6724,0.154362,0.000241
37321,363096,6,363096,8.335537,0.013024
37322,73964,3,73964,1.69798,0.002653
37323,20172,5,20172,0.463085,0.000724
37324,13448,6,13448,0.308724,0.000482
37325,6724,5,6724,0.154362,0.000241
37326,20172,6,20172,0.463085,0.000724
37327,53792,3,53792,1.234894,0.00193
37328,6724,3,6724,0.154362,0.000241
37329,766536,5,766536,17.59724,0.027496
37330,60516,5,60516,1.389256,0.002171
37331,26896,5,26896,0.617447,0.000965
37332,2151680,6,2151680,49.39577,0.077181
37333,174824,3,174824,4.013407,0.006271
37334,1997028,7,1997028,45.84546,0.071634
37335,13448,6,13448,0.308724,0.000482
37336,20172,4,20172,0.463085,0.000724
37337,20172,5,20172,0.463085,0.000724
37338,6724,3,6724,0.154362,0.000241
37339,2003750,6,2003750,45.9998,0.071875
37340,13448,14,13448,0.308724,0.000482
37341,6724,6,6724,0.154362,0.000241
37342,33620,4,33620,0.771809,0.001206
37343,154652,6,154652,3.550321,0.005547
37344,40344,6,40344,0.926171,0.001447
37345,6724,5,6724,0.154362,0.000241
37346,2265990,2,2265990,52.0199,0.081281
37347,6724,4,6724,0.154362,0.000241
37348,13448,4,13448,0.308724,0.000482
37349,20172,14,20172,0.463085,0.000724
37350,389992,6,389992,8.952985,0.013989
37351,477404,8,477404,10.95969,0.017125
37352,33620,5,33620,0.771809,0.001206
37353,2649256,6,2649256,60.81855,0.095029
37354,40344,14,40344,0.926171,0.001447
37355,537920,4,537920,12.34894,0.019295
37356,94136,7,94136,2.161065,0.003377
37357,161376,6,161376,3.704683,0.005789
37358,13448,14,13448,0.308724,0.000482
37359,531196,14,531196,12.19458,0.019054
37360,33620,4,33620,0.771809,0.001206
37361,6724,6,6724,0.154362,0.000241
37362,6724,6,6724,0.154362,0.000241
37363,6724,3,6724,0.154362,0.000241
37364,2460984,11,2460984,56.49642,0.088276
37365,20172,11,20172,0.463085,0.000724
37366,20172,11,20172,0.463085,0.000724
37367,161376,6,161376,3.704683,0.005789
37368,20172,5,20172,0.463085,0.000724
37369,208444,6,208444,4.785216,0.007477
37370,67240,2,67240,1.543618,0.002412
37371,6724,5,6724,0.154362,0.000241
37372,13448,5,13448,0.308724,0.000482
37373,6724,8,6724,0.154362,0.000241
37374,410164,3,410164,9.41607,0.014713
37375,127756,4,127756,2.932874,0.004583
37376,80688,10,80688,1.852342,0.002894
37377,215168,6,215168,4.939578,0.007718
37378,6724,6,6724,0.154362,0.000241
37379,13448,4,13448,0.308724,0.000482
37380,356372,3,356372,8.181175,0.012783
37381,26896,6,26896,0.617447,0.000965
37382,53792,3,53792,1.234894,0.00193
37383,60516,8,60516,1.389256,0.002171
37384,584988,4,584988,13.42948,0.020984
37385,6724,4,6724,0.154362,0.000241
37386,47068,5,47068,1.080533,0.001688
37387,20172,3,20172,0.463085,0.000724
37388,20172,3,20172,0.463085,0.000724
37389,181548,6,181548,4.167768,0.006512
37390,221892,7,221892,5.093939,0.007959
37391,174824,3,174824,4.013407,0.006271
37392,564816,3,564816,12.96639,0.02026
37393,6724,5,6724,0.154362,0.000241
37394,13448,4,13448,0.308724,0.000482
37395,275684,6,275684,6.328834,0.009889
37396,6724,6,6724,0.154362,0.000241
37397,584988,3,584988,13.42948,0.020984
37398,107584,3,107584,2.469789,0.003859
37399,6724,4,6724,0.154362,0.000241
37400,13448,3,13448,0.308724,0.000482
37401,40344,5,40344,0.926171,0.001447
37402,6724,4,6724,0.154362,0.000241
37403,188272,3,188272,4.32213,0.006753
37404,33620,6,33620,0.771809,0.001206
37405,26896,3,26896,0.617447,0.000965
37406,6724,7,6724,0.154362,0.000241
37407,457232,4,457232,10.4966,0.016401
37408,13448,11,13448,0.308724,0.000482
37409,47068,3,47068,1.080533,0.001688
37410,73964,3,73964,1.69798,0.002653
37411,235340,5,235340,5.402663,0.008442
37412,1822204,3,1822204,41.83205,0.065363
37413,2904768,4,2904768,66.6843,0.104194
37414,60516,3,60516,1.389256,0.002171
37415,1324628,14,1324628,30.40928,0.047515
37416,490852,3,490852,11.26841,0.017607
37417,215168,8,215168,4.939578,0.007718
37418,94136,2,94136,2.161065,0.003377
37419,13448,6,13448,0.308724,0.000482
37420,6724,5,6724,0.154362,0.000241
37421,26896,6,26896,0.617447,0.000965
37422,1190148,4,1190148,27.32204,0.042691
37423,6724,4,6724,0.154362,0.000241
37424,6724,6,6724,0.154362,0.000241
37425,6724,6,6724,0.154362,0.000241
37426,114308,7,114308,2.624151,0.0041
37427,60516,3,60516,1.389256,0.002171
37428,40344,6,40344,0.926171,0.001447
37429,80688,6,80688,1.852342,0.002894
37430,517748,3,517748,11.88586,0.018572
37431,2447536,2,2447536,56.18769,0.087793
37432,40344,4,40344,0.926171,0.001447
37433,228616,6,228616,5.248301,0.0082
37434,6724,4,6724,0.154362,0.000241
37435,6724,5,6724,0.154362,0.000241
37436,6724,3,6724,0.154362,0.000241
37437,53792,10,53792,1.234894,0.00193
37438,47068,14,47068,1.080533,0.001688
37439,194996,6,194996,4.476492,0.006995
37440,33620,3,33620,0.771809,0.001206
37441,26896,4,26896,0.617447,0.000965
37442,60516,4,60516,1.389256,0.002171
37443,33620,8,33620,0.771809,0.001206
37444,60516,5,60516,1.389256,0.002171
37445,121032,7,121032,2.778512,0.004341
37446,20172,14,20172,0.463085,0.000724
37447,6724,3,6724,0.154362,0.000241
37448,13448,14,13448,0.308724,0.000482
37449,1264112,7,1264112,29.02002,0.045344
37450,201720,4,201720,4.630854,0.007236
37451,4135260,5,4135260,94.93251,0.148332
37452,53792,6,53792,1.234894,0.00193
37453,13448,3,13448,0.308724,0.000482
37454,6724,3,6724,0.154362,0.000241
37455,6724,10,6724,0.154362,0.000241
37456,6724,3,6724,0.154362,0.000241
37457,1015324,4,1015324,23.30863,0.03642
37458,6724,6,6724,0.154362,0.000241
37459,13448,4,13448,0.308724,0.000482
37460,67240,3,67240,1.543618,0.002412
37461,26896,14,26896,0.617447,0.000965
37462,20172,6,20172,0.463085,0.000724
37463,6724,6,6724,0.154362,0.000241
37464,3032524,7,3032524,69.61717,0.108777
37465,47068,11,47068,1.080533,0.001688
37466,107584,3,107584,2.469789,0.003859
37467,457232,7,457232,10.4966,0.016401
37468,60516,4,60516,1.389256,0.002171
37469,67240,4,67240,1.543618,0.002412
37470,33620,6,33620,0.771809,0.001206
37471,6724,6,6724,0.154362,0.000241
37472,6724,4,6724,0.154362,0.000241
37473,33620,2,33620,0.771809,0.001206
37474,20172,3,20172,0.463085,0.000724
37475,6724,6,6724,0.154362,0.000241
37476,6724,3,6724,0.154362,0.000241
37477,706020,4,706020,16.20799,0.025325
37478,20172,6,20172,0.463085,0.000724
37479,20172,6,20172,0.463085,0.000724
37480,13448,7,13448,0.308724,0.000482
37481,20172,6,20172,0.463085,0.000724
37482,6724,4,6724,0.154362,0.000241
37483,6724,5,6724,0.154362,0.000241
37484,6724,3,6724,0.154362,0.000241
37485,94136,3,94136,2.161065,0.003377
37486,26896,6,26896,0.617447,0.000965
37487,6724,14,6724,0.154362,0.000241
37488,60516,11,60516,1.389256,0.002171
37489,658952,6,658952,15.12746,0.023637
37490,188272,5,188272,4.32213,0.006753
37491,94136,5,94136,2.161065,0.003377
37492,60516,6,60516,1.389256,0.002171
37493,134480,5,134480,3.087236,0.004824
37494,33620,6,33620,0.771809,0.001206
37495,194996,4,194996,4.476492,0.006995
37496,6724,6,6724,0.154362,0.000241
37497,363096,2,363096,8.335537,0.013024
37498,20172,4,20172,0.463085,0.000724
37499,6724,14,6724,0.154362,0.000241
37500,1277560,3,1277560,29.32874,0.045826
37501,33620,14,33620,0.771809,0.001206
37502,154652,14,154652,3.550321,0.005547
37503,6724,3,6724,0.154362,0.000241
37504,645504,4,645504,14.81873,0.023154
37505,20172,6,20172,0.463085,0.000724
37506,6724,6,6724,0.154362,0.000241
37507,80688,3,80688,1.852342,0.002894
37508,6724,3,6724,0.154362,0.000241
37509,26896,3,26896,0.617447,0.000965
37510,6724,6,6724,0.154362,0.000241
37511,13448,3,13448,0.308724,0.000482
37512,13448,5,13448,0.308724,0.000482
37513,13448,6,13448,0.308724,0.000482
37514,6724,3,6724,0.154362,0.000241
37515,114308,7,114308,2.624151,0.0041
37516,6724,4,6724,0.154362,0.000241
37517,26896,2,26896,0.617447,0.000965
37518,6724,14,6724,0.154362,0.000241
37519,6724,8,6724,0.154362,0.000241
37520,20172,4,20172,0.463085,0.000724
37521,33620,14,33620,0.771809,0.001206
37522,6724,2,6724,0.154362,0.000241
37523,60516,6,60516,1.389256,0.002171
37524,73964,6,73964,1.69798,0.002653
37525,726192,4,726192,16.6711,0.026049
37526,16366200,3,16366200,375.717,0.587057
37527,114308,3,114308,2.624151,0.0041
37528,6724,10,6724,0.154362,0.000241
37529,47068,6,47068,1.080533,0.001688
37530,33620,6,33620,0.771809,0.001206
37531,13448,3,13448,0.308724,0.000482
37532,6724,2,6724,0.154362,0.000241
37533,47068,2,47068,1.080533,0.001688
37534,6724,3,6724,0.154362,0.000241
37535,6724,3,6724,0.154362,0.000241
37536,6724,6,6724,0.154362,0.000241
37537,40344,14,40344,0.926171,0.001447
37538,13448,4,13448,0.308724,0.000482
37539,20172,5,20172,0.463085,0.000724
37540,20172,4,20172,0.463085,0.000724
37541,6724,6,6724,0.154362,0.000241
37542,47068,4,47068,1.080533,0.001688
37543,168100,6,168100,3.859045,0.00603
37544,6724,6,6724,0.154362,0.000241
37545,746364,4,746364,17.13416,0.026772
37546,477404,5,477404,10.95969,0.017125
37547,13448,14,13448,0.308724,0.000482
37548,26896,6,26896,0.617447,0.000965
37549,161376,11,161376,3.704683,0.005789
37550,13448,2,13448,0.308724,0.000482
37551,60516,14,60516,1.389256,0.002171
37552,6724,4,6724,0.154362,0.000241
37553,6724,3,6724,0.154362,0.000241
37554,147928,3,147928,3.39596,0.005306
37555,20172,14,20172,0.463085,0.000724
37556,13448,2,13448,0.308724,0.000482
37557,168100,3,168100,3.859045,0.00603
37558,67240,6,67240,1.543618,0.002412
37559,410164,5,410164,9.41607,0.014713
37560,13448,8,13448,0.308724,0.000482
37561,30177300,3,30177300,692.776,1.08246
37562,13448,3,13448,0.308724,0.000482
37563,255512,4,255512,5.865748,0.009165
37564,87412,8,87412,2.006703,0.003135
37565,208444,6,208444,4.785216,0.007477
37566,201720,6,201720,4.630854,0.007236
37567,6724,2,6724,0.154362,0.000241
37568,1331352,4,1331352,30.56364,0.047756
37569,13448,5,13448,0.308724,0.000482
37570,6724,4,6724,0.154362,0.000241
37571,726192,2,726192,16.67107,0.026049
37572,73964,5,73964,1.69798,0.002653
37573,40344,8,40344,0.926171,0.001447
37574,4713524,6,4713524,108.2076,0.169074
37575,6724,2,6724,0.154362,0.000241
37576,33620,2,33620,0.771809,0.001206
37577,80688,3,80688,1.852342,0.002894
37578,20172,6,20172,0.463085,0.000724
37579,6724,14,6724,0.154362,0.000241
37580,100860,3,100860,2.315427,0.003618
37581,13448,3,13448,0.308724,0.000482
37582,6724,5,6724,0.154362,0.000241
37583,6724,6,6724,0.154362,0.000241
37584,6724,3,6724,0.154362,0.000241
37585,73964,4,73964,1.69798,0.002653
37586,13448,3,13448,0.308724,0.000482
37587,60516,8,60516,1.389256,0.002171
37588,974980,4,974980,22.38246,0.034973
37589,6724,3,6724,0.154362,0.000241
37590,13448,14,13448,0.308724,0.000482
37591,6724,4,6724,0.154362,0.000241
37592,47068,4,47068,1.080533,0.001688
37593,853948,7,853948,19.60395,0.030631
37594,87412,4,87412,2.006703,0.003135
37595,1243940,7,1243940,28.55693,0.04462
37596,134480,4,134480,3.087236,0.004824
37597,26896,3,26896,0.617447,0.000965
37598,20172,4,20172,0.463085,0.000724
37599,4572320,7,4572320,104.966,0.164009
37600,531196,4,531196,12.19458,0.019054
37601,127756,3,127756,2.932874,0.004583
37602,13448,5,13448,0.308724,0.000482
37603,20172,6,20172,0.463085,0.000724
37604,26896,3,26896,0.617447,0.000965
37605,26896,14,26896,0.617447,0.000965
