Council/Group Name,Statement Category,Financial Item,FY Ending,Value ($000)
Wairoa District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2018,4552
Wairoa District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2019,4993
Wairoa District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2020,4888
Wairoa District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2021,5081
Wairoa District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2022,5415
Wairoa District,Cash flows from investing activities,Receipts from investing activities,2013,5
Wairoa District,Cash flows from investing activities,Receipts from investing activities,2014,10
Wairoa District,Cash flows from investing activities,Receipts from investing activities,2015,30
Wairoa District,Cash flows from investing activities,Receipts from investing activities,2016,30
Wairoa District,Cash flows from investing activities,Receipts from investing activities,2017,10
Wairoa District,Cash flows from investing activities,Receipts from investing activities,2018,15
Wairoa District,Cash flows from investing activities,Receipts from investing activities,2019,0
Wairoa District,Cash flows from investing activities,Receipts from investing activities,2020,30
Wairoa District,Cash flows from investing activities,Receipts from investing activities,2021,30
Wairoa District,Cash flows from investing activities,Receipts from investing activities,2022,20
Wairoa District,Cash flows from operating activities,Net cash flow from operating activities,2013,9529
Wairoa District,Cash flows from operating activities,Net cash flow from operating activities,2014,62
Wairoa District,Cash flows from operating activities,Net cash flow from operating activities,2015,545
Wairoa District,Cash flows from operating activities,Net cash flow from operating activities,2016,30
Wairoa District,Cash flows from operating activities,Net cash flow from operating activities,2017,28
Wairoa District,Cash flows from operating activities,Net cash flow from operating activities,2018,24
Wairoa District,Cash flows from operating activities,Net cash flow from operating activities,2019,19
Wairoa District,Cash flows from operating activities,Net cash flow from operating activities,2020,62
Wairoa District,Cash flows from operating activities,Net cash flow from operating activities,2021,10
Wairoa District,Cash flows from operating activities,Net cash flow from operating activities,2022,5
Wairoa District,Cash flows from operating activities,Payments for operating activities,2013,10
Wairoa District,Cash flows from operating activities,Payments for operating activities,2014,78
Wairoa District,Cash flows from operating activities,Payments for operating activities,2015,85
Wairoa District,Cash flows from operating activities,Payments for operating activities,2016,92
Wairoa District,Cash flows from operating activities,Payments for operating activities,2017,100
Wairoa District,Cash flows from operating activities,Payments for operating activities,2018,108
Wairoa District,Cash flows from operating activities,Payments for operating activities,2019,117
Wairoa District,Cash flows from operating activities,Payments for operating activities,2020,127
Wairoa District,Cash flows from operating activities,Payments for operating activities,2021,137
Wairoa District,Cash flows from operating activities,Payments for operating activities,2022,148
Wairoa District,Cash flows from operating activities,Receipts from operating activities,2013,9538
Wairoa District,Cash flows from operating activities,Receipts from operating activities,2014,140
Wairoa District,Cash flows from operating activities,Receipts from operating activities,2015,630
Wairoa District,Cash flows from operating activities,Receipts from operating activities,2016,123
Wairoa District,Cash flows from operating activities,Receipts from operating activities,2017,127
Wairoa District,Cash flows from operating activities,Receipts from operating activities,2018,132
Wairoa District,Cash flows from operating activities,Receipts from operating activities,2019,136
Wairoa District,Cash flows from operating activities,Receipts from operating activities,2020,188
Wairoa District,Cash flows from operating activities,Receipts from operating activities,2021,147
Wairoa District,Cash flows from operating activities,Receipts from operating activities,2022,153
Central Hawke's Bay District,Cash flows from financing activities,Net cash flow from financing activities,2013,3576
Central Hawke's Bay District,Cash flows from financing activities,Net cash flow from financing activities,2014,-1921
Central Hawke's Bay District,Cash flows from financing activities,Net cash flow from financing activities,2015,3633
Central Hawke's Bay District,Cash flows from financing activities,Net cash flow from financing activities,2016,-397
Central Hawke's Bay District,Cash flows from financing activities,Net cash flow from financing activities,2017,-2239
Central Hawke's Bay District,Cash flows from financing activities,Net cash flow from financing activities,2018,2798
Central Hawke's Bay District,Cash flows from financing activities,Net cash flow from financing activities,2019,480
Central Hawke's Bay District,Cash flows from financing activities,Net cash flow from financing activities,2020,-1639
Central Hawke's Bay District,Cash flows from financing activities,Net cash flow from financing activities,2021,-285
Central Hawke's Bay District,Cash flows from financing activities,Net cash flow from financing activities,2022,126
Central Hawke's Bay District,Cash flows from financing activities,Payments for financing activities,2013,359
Central Hawke's Bay District,Cash flows from financing activities,Payments for financing activities,2014,1921
Central Hawke's Bay District,Cash flows from financing activities,Payments for financing activities,2015,1754
Central Hawke's Bay District,Cash flows from financing activities,Payments for financing activities,2016,484
Central Hawke's Bay District,Cash flows from financing activities,Payments for financing activities,2017,2627
Central Hawke's Bay District,Cash flows from financing activities,Payments for financing activities,2018,0
Central Hawke's Bay District,Cash flows from financing activities,Payments for financing activities,2019,0
Central Hawke's Bay District,Cash flows from financing activities,Payments for financing activities,2020,1639
Central Hawke's Bay District,Cash flows from financing activities,Payments for financing activities,2021,415
Central Hawke's Bay District,Cash flows from financing activities,Payments for financing activities,2022,0
Central Hawke's Bay District,Cash flows from financing activities,Receipts from financing activities,2013,3935
Central Hawke's Bay District,Cash flows from financing activities,Receipts from financing activities,2014,0
Central Hawke's Bay District,Cash flows from financing activities,Receipts from financing activities,2015,5387
Central Hawke's Bay District,Cash flows from financing activities,Receipts from financing activities,2016,87
Central Hawke's Bay District,Cash flows from financing activities,Receipts from financing activities,2017,388
Central Hawke's Bay District,Cash flows from financing activities,Receipts from financing activities,2018,2798
Central Hawke's Bay District,Cash flows from financing activities,Receipts from financing activities,2019,480
Central Hawke's Bay District,Cash flows from financing activities,Receipts from financing activities,2020,0
Central Hawke's Bay District,Cash flows from financing activities,Receipts from financing activities,2021,130
Central Hawke's Bay District,Cash flows from financing activities,Receipts from financing activities,2022,126
Central Hawke's Bay District,Cash flows from investing activities,Net cash flow from investing activities,2013,-13620
Central Hawke's Bay District,Cash flows from investing activities,Net cash flow from investing activities,2014,-9458
Central Hawke's Bay District,Cash flows from investing activities,Net cash flow from investing activities,2015,-14889
Central Hawke's Bay District,Cash flows from investing activities,Net cash flow from investing activities,2016,-10802
Central Hawke's Bay District,Cash flows from investing activities,Net cash flow from investing activities,2017,-11381
Central Hawke's Bay District,Cash flows from investing activities,Net cash flow from investing activities,2018,-13664
Central Hawke's Bay District,Cash flows from investing activities,Net cash flow from investing activities,2019,-12457
Central Hawke's Bay District,Cash flows from investing activities,Net cash flow from investing activities,2020,-12051
Central Hawke's Bay District,Cash flows from investing activities,Net cash flow from investing activities,2021,-12278
Central Hawke's Bay District,Cash flows from investing activities,Net cash flow from investing activities,2022,-11963
Central Hawke's Bay District,Cash flows from investing activities,Payments for investing activities,2013,13620
Central Hawke's Bay District,Cash flows from investing activities,Payments for investing activities,2014,9458
Central Hawke's Bay District,Cash flows from investing activities,Payments for investing activities,2015,14889
Central Hawke's Bay District,Cash flows from investing activities,Payments for investing activities,2016,10802
Central Hawke's Bay District,Cash flows from investing activities,Payments for investing activities,2017,11381
Central Hawke's Bay District,Cash flows from investing activities,Payments for investing activities,2018,13664
Central Hawke's Bay District,Cash flows from investing activities,Payments for investing activities,2019,12457
Central Hawke's Bay District,Cash flows from investing activities,Payments for investing activities,2020,12051
Central Hawke's Bay District,Cash flows from investing activities,Payments for investing activities,2021,12278
Central Hawke's Bay District,Cash flows from investing activities,Payments for investing activities,2022,11963
Central Hawke's Bay District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2013,13620
Central Hawke's Bay District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2014,9458
Central Hawke's Bay District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2015,14889
Central Hawke's Bay District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2016,10802
Central Hawke's Bay District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2017,11381
Central Hawke's Bay District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2018,13664
Central Hawke's Bay District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2019,12457
Central Hawke's Bay District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2020,12051
Central Hawke's Bay District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2021,12278
Central Hawke's Bay District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2022,11963
Central Hawke's Bay District,Cash flows from investing activities,Receipts from investing activities,2013,0
Central Hawke's Bay District,Cash flows from investing activities,Receipts from investing activities,2014,0
Central Hawke's Bay District,Cash flows from investing activities,Receipts from investing activities,2015,0
Central Hawke's Bay District,Cash flows from investing activities,Receipts from investing activities,2016,0
Central Hawke's Bay District,Cash flows from investing activities,Receipts from investing activities,2017,0
Central Hawke's Bay District,Cash flows from investing activities,Receipts from investing activities,2018,0
Central Hawke's Bay District,Cash flows from investing activities,Receipts from investing activities,2019,0
Central Hawke's Bay District,Cash flows from investing activities,Receipts from investing activities,2020,0
Central Hawke's Bay District,Cash flows from investing activities,Receipts from investing activities,2021,0
Central Hawke's Bay District,Cash flows from investing activities,Receipts from investing activities,2022,0
Central Hawke's Bay District,Cash flows from operating activities,Net cash flow from operating activities,2013,11882
Central Hawke's Bay District,Cash flows from operating activities,Net cash flow from operating activities,2014,12346
Central Hawke's Bay District,Cash flows from operating activities,Net cash flow from operating activities,2015,10979
Central Hawke's Bay District,Cash flows from operating activities,Net cash flow from operating activities,2016,11557
Central Hawke's Bay District,Cash flows from operating activities,Net cash flow from operating activities,2017,13788
Central Hawke's Bay District,Cash flows from operating activities,Net cash flow from operating activities,2018,10701
Central Hawke's Bay District,Cash flows from operating activities,Net cash flow from operating activities,2019,11710
Central Hawke's Bay District,Cash flows from operating activities,Net cash flow from operating activities,2020,13890
Central Hawke's Bay District,Cash flows from operating activities,Net cash flow from operating activities,2021,13265
Central Hawke's Bay District,Cash flows from operating activities,Net cash flow from operating activities,2022,12446
Central Hawke's Bay District,Cash flows from operating activities,Payments for operating activities,2013,14479
Central Hawke's Bay District,Cash flows from operating activities,Payments for operating activities,2014,14537
Central Hawke's Bay District,Cash flows from operating activities,Payments for operating activities,2015,16672
Central Hawke's Bay District,Cash flows from operating activities,Payments for operating activities,2016,18248
Central Hawke's Bay District,Cash flows from operating activities,Payments for operating activities,2017,16322
Central Hawke's Bay District,Cash flows from operating activities,Payments for operating activities,2018,19924
Central Hawke's Bay District,Cash flows from operating activities,Payments for operating activities,2019,20806
Central Hawke's Bay District,Cash flows from operating activities,Payments for operating activities,2020,18930
Central Hawke's Bay District,Cash flows from operating activities,Payments for operating activities,2021,20094
Central Hawke's Bay District,Cash flows from operating activities,Payments for operating activities,2022,23334
Central Hawke's Bay District,Cash flows from operating activities,Receipts from operating activities,2013,26361
Central Hawke's Bay District,Cash flows from operating activities,Receipts from operating activities,2014,26884
Central Hawke's Bay District,Cash flows from operating activities,Receipts from operating activities,2015,27651
Central Hawke's Bay District,Cash flows from operating activities,Receipts from operating activities,2016,29805
Central Hawke's Bay District,Cash flows from operating activities,Receipts from operating activities,2017,30111
Central Hawke's Bay District,Cash flows from operating activities,Receipts from operating activities,2018,30626
Central Hawke's Bay District,Cash flows from operating activities,Receipts from operating activities,2019,32517
Central Hawke's Bay District,Cash flows from operating activities,Receipts from operating activities,2020,32821
Central Hawke's Bay District,Cash flows from operating activities,Receipts from operating activities,2021,33359
Central Hawke's Bay District,Cash flows from operating activities,Receipts from operating activities,2022,35780
Stratford District,Cash flows from financing activities,Net cash flow from financing activities,2013,4972
Stratford District,Cash flows from financing activities,Net cash flow from financing activities,2014,-261
Stratford District,Cash flows from financing activities,Net cash flow from financing activities,2015,314
Stratford District,Cash flows from financing activities,Net cash flow from financing activities,2016,91
Stratford District,Cash flows from financing activities,Net cash flow from financing activities,2017,-55
Stratford District,Cash flows from financing activities,Net cash flow from financing activities,2018,139
Stratford District,Cash flows from financing activities,Net cash flow from financing activities,2019,-313
Stratford District,Cash flows from financing activities,Net cash flow from financing activities,2020,34
Stratford District,Cash flows from financing activities,Net cash flow from financing activities,2021,745
Stratford District,Cash flows from financing activities,Net cash flow from financing activities,2022,-21
Stratford District,Cash flows from financing activities,Payments for financing activities,2013,59
Stratford District,Cash flows from financing activities,Payments for financing activities,2014,261
Stratford District,Cash flows from financing activities,Payments for financing activities,2015,249
Stratford District,Cash flows from financing activities,Payments for financing activities,2016,272
Stratford District,Cash flows from financing activities,Payments for financing activities,2017,286
Stratford District,Cash flows from financing activities,Payments for financing activities,2018,296
Stratford District,Cash flows from financing activities,Payments for financing activities,2019,313
Stratford District,Cash flows from financing activities,Payments for financing activities,2020,313
Stratford District,Cash flows from financing activities,Payments for financing activities,2021,327
Stratford District,Cash flows from financing activities,Payments for financing activities,2022,370
Stratford District,Cash flows from financing activities,Receipts from financing activities,2013,5031
Stratford District,Cash flows from financing activities,Receipts from financing activities,2014,0
Stratford District,Cash flows from financing activities,Receipts from financing activities,2015,563
Stratford District,Cash flows from financing activities,Receipts from financing activities,2016,362
Stratford District,Cash flows from financing activities,Receipts from financing activities,2017,232
Stratford District,Cash flows from financing activities,Receipts from financing activities,2018,434
Stratford District,Cash flows from financing activities,Receipts from financing activities,2019,0
Stratford District,Cash flows from financing activities,Receipts from financing activities,2020,347
Stratford District,Cash flows from financing activities,Receipts from financing activities,2021,1072
Stratford District,Cash flows from financing activities,Receipts from financing activities,2022,349
Stratford District,Cash flows from investing activities,Net cash flow from investing activities,2013,-11986
Stratford District,Cash flows from investing activities,Net cash flow from investing activities,2014,-4880
Stratford District,Cash flows from investing activities,Net cash flow from investing activities,2015,-5187
Stratford District,Cash flows from investing activities,Net cash flow from investing activities,2016,-5282
Stratford District,Cash flows from investing activities,Net cash flow from investing activities,2017,-5047
Stratford District,Cash flows from investing activities,Net cash flow from investing activities,2018,-5923
Stratford District,Cash flows from investing activities,Net cash flow from investing activities,2019,-5327
Stratford District,Cash flows from investing activities,Net cash flow from investing activities,2020,-6092
Stratford District,Cash flows from investing activities,Net cash flow from investing activities,2021,-7122
Stratford District,Cash flows from investing activities,Net cash flow from investing activities,2022,-6870
Stratford District,Cash flows from investing activities,Payments for investing activities,2013,15006
Stratford District,Cash flows from investing activities,Payments for investing activities,2014,7900
Stratford District,Cash flows from investing activities,Payments for investing activities,2015,8207
Stratford District,Cash flows from investing activities,Payments for investing activities,2016,8302
Stratford District,Cash flows from investing activities,Payments for investing activities,2017,8067
Stratford District,Cash flows from investing activities,Payments for investing activities,2018,8943
Stratford District,Cash flows from investing activities,Payments for investing activities,2019,8347
Stratford District,Cash flows from investing activities,Payments for investing activities,2020,9112
Stratford District,Cash flows from investing activities,Payments for investing activities,2021,10142
Stratford District,Cash flows from investing activities,Payments for investing activities,2022,9890
Stratford District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2013,12006
Stratford District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2014,4900
Stratford District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2015,5207
Stratford District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2016,5302
Stratford District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2017,5067
Stratford District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2018,5943
Stratford District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2019,5347
Stratford District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2020,6112
Stratford District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2021,7142
Stratford District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2022,6890
Stratford District,Cash flows from investing activities,Receipts from investing activities,2013,3020
Stratford District,Cash flows from investing activities,Receipts from investing activities,2014,3020
Stratford District,Cash flows from investing activities,Receipts from investing activities,2015,3020
Stratford District,Cash flows from investing activities,Receipts from investing activities,2016,3020
Stratford District,Cash flows from investing activities,Receipts from investing activities,2017,3020
Stratford District,Cash flows from investing activities,Receipts from investing activities,2018,3020
Stratford District,Cash flows from investing activities,Receipts from investing activities,2019,3020
Stratford District,Cash flows from investing activities,Receipts from investing activities,2020,3020
Stratford District,Cash flows from investing activities,Receipts from investing activities,2021,3020
Stratford District,Cash flows from investing activities,Receipts from investing activities,2022,3020
Stratford District,Cash flows from operating activities,Net cash flow from operating activities,2013,4663
Stratford District,Cash flows from operating activities,Net cash flow from operating activities,2014,4892
Stratford District,Cash flows from operating activities,Net cash flow from operating activities,2015,5190
Stratford District,Cash flows from operating activities,Net cash flow from operating activities,2016,5445
Stratford District,Cash flows from operating activities,Net cash flow from operating activities,2017,5516
Stratford District,Cash flows from operating activities,Net cash flow from operating activities,2018,5650
Stratford District,Cash flows from operating activities,Net cash flow from operating activities,2019,5870
Stratford District,Cash flows from operating activities,Net cash flow from operating activities,2020,6314
Stratford District,Cash flows from operating activities,Net cash flow from operating activities,2021,6391
Stratford District,Cash flows from operating activities,Net cash flow from operating activities,2022,7048
Stratford District,Cash flows from operating activities,Payments for operating activities,2013,10140
Stratford District,Cash flows from operating activities,Payments for operating activities,2014,10681
Stratford District,Cash flows from operating activities,Payments for operating activities,2015,10984
Stratford District,Cash flows from operating activities,Payments for operating activities,2016,11442
Stratford District,Cash flows from operating activities,Payments for operating activities,2017,11672
Stratford District,Cash flows from operating activities,Payments for operating activities,2018,12061
Stratford District,Cash flows from operating activities,Payments for operating activities,2019,12490
Stratford District,Cash flows from operating activities,Payments for operating activities,2020,12874
Stratford District,Cash flows from operating activities,Payments for operating activities,2021,13278
Stratford District,Cash flows from operating activities,Payments for operating activities,2022,13836
Stratford District,Cash flows from operating activities,Receipts from operating activities,2013,14803
Stratford District,Cash flows from operating activities,Receipts from operating activities,2014,15572
Stratford District,Cash flows from operating activities,Receipts from operating activities,2015,16174
Stratford District,Cash flows from operating activities,Receipts from operating activities,2016,16887
Stratford District,Cash flows from operating activities,Receipts from operating activities,2017,17188
Stratford District,Cash flows from operating activities,Receipts from operating activities,2018,17711
Stratford District,Cash flows from operating activities,Receipts from operating activities,2019,18360
Stratford District,Cash flows from operating activities,Receipts from operating activities,2020,19187
Stratford District,Cash flows from operating activities,Receipts from operating activities,2021,19668
Stratford District,Cash flows from operating activities,Receipts from operating activities,2022,20884
Ruapehu District,Cash flows from financing activities,Net cash flow from financing activities,2013,728
Ruapehu District,Cash flows from financing activities,Net cash flow from financing activities,2014,1259
Ruapehu District,Cash flows from financing activities,Net cash flow from financing activities,2015,1078
Ruapehu District,Cash flows from financing activities,Net cash flow from financing activities,2016,2106
Ruapehu District,Cash flows from financing activities,Net cash flow from financing activities,2017,2547
Ruapehu District,Cash flows from financing activities,Net cash flow from financing activities,2018,2495
Ruapehu District,Cash flows from financing activities,Net cash flow from financing activities,2019,1537
Ruapehu District,Cash flows from financing activities,Net cash flow from financing activities,2020,1713
Ruapehu District,Cash flows from financing activities,Net cash flow from financing activities,2021,2712
Ruapehu District,Cash flows from financing activities,Net cash flow from financing activities,2022,541
Ruapehu District,Cash flows from financing activities,Payments for financing activities,2013,4000
Ruapehu District,Cash flows from financing activities,Payments for financing activities,2014,4100
Ruapehu District,Cash flows from financing activities,Payments for financing activities,2015,4200
Ruapehu District,Cash flows from financing activities,Payments for financing activities,2016,4300
Ruapehu District,Cash flows from financing activities,Payments for financing activities,2017,4400
Ruapehu District,Cash flows from financing activities,Payments for financing activities,2018,4500
Ruapehu District,Cash flows from financing activities,Payments for financing activities,2019,4600
Ruapehu District,Cash flows from financing activities,Payments for financing activities,2020,4700
Ruapehu District,Cash flows from financing activities,Payments for financing activities,2021,4800
Ruapehu District,Cash flows from financing activities,Payments for financing activities,2022,4900
Ruapehu District,Cash flows from financing activities,Receipts from financing activities,2013,4728
Ruapehu District,Cash flows from financing activities,Receipts from financing activities,2014,5359
Ruapehu District,Cash flows from financing activities,Receipts from financing activities,2015,5278
Ruapehu District,Cash flows from financing activities,Receipts from financing activities,2016,6406
Ruapehu District,Cash flows from financing activities,Receipts from financing activities,2017,6947
Ruapehu District,Cash flows from financing activities,Receipts from financing activities,2018,6995
Ruapehu District,Cash flows from financing activities,Receipts from financing activities,2019,6137
Ruapehu District,Cash flows from financing activities,Receipts from financing activities,2020,6413
Ruapehu District,Cash flows from financing activities,Receipts from financing activities,2021,7512
Ruapehu District,Cash flows from financing activities,Receipts from financing activities,2022,5441
Ruapehu District,Cash flows from investing activities,Net cash flow from investing activities,2013,-10309
Ruapehu District,Cash flows from investing activities,Net cash flow from investing activities,2014,-11133
Ruapehu District,Cash flows from investing activities,Net cash flow from investing activities,2015,-10621
Ruapehu District,Cash flows from investing activities,Net cash flow from investing activities,2016,-12961
Ruapehu District,Cash flows from investing activities,Net cash flow from investing activities,2017,-13461
Ruapehu District,Cash flows from investing activities,Net cash flow from investing activities,2018,-13670
Ruapehu District,Cash flows from investing activities,Net cash flow from investing activities,2019,-13297
Ruapehu District,Cash flows from investing activities,Net cash flow from investing activities,2020,-13777
Ruapehu District,Cash flows from investing activities,Net cash flow from investing activities,2021,-14909
Ruapehu District,Cash flows from investing activities,Net cash flow from investing activities,2022,-13801
Ruapehu District,Cash flows from investing activities,Payments for investing activities,2013,10309
Ruapehu District,Cash flows from investing activities,Payments for investing activities,2014,11133
Ruapehu District,Cash flows from investing activities,Payments for investing activities,2015,10621
Ruapehu District,Cash flows from investing activities,Payments for investing activities,2016,12961
Ruapehu District,Cash flows from investing activities,Payments for investing activities,2017,13461
Ruapehu District,Cash flows from investing activities,Payments for investing activities,2018,13670
Ruapehu District,Cash flows from investing activities,Payments for investing activities,2019,13297
Ruapehu District,Cash flows from investing activities,Payments for investing activities,2020,13777
Ruapehu District,Cash flows from investing activities,Payments for investing activities,2021,14909
Ruapehu District,Cash flows from investing activities,Payments for investing activities,2022,13801
Ruapehu District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2013,10309
Ruapehu District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2014,11133
Ruapehu District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2015,10621
Ruapehu District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2016,12961
Ruapehu District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2017,13461
Ruapehu District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2018,13670
Ruapehu District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2019,13297
Ruapehu District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2020,13777
Ruapehu District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2021,14909
Ruapehu District,Cash flows from investing activities,"Purchase of Property, Plant & Equipment",2022,13801
Ruapehu District,Cash flows from investing activities,Receipts from investing activities,2013,0
Ruapehu District,Cash flows from investing activities,Receipts from investing activities,2014,0
Ruapehu District,Cash flows from investing activities,Receipts from investing activities,2015,0
Ruapehu District,Cash flows from investing activities,Receipts from investing activities,2016,0
Ruapehu District,Cash flows from investing activities,Receipts from investing activities,2017,0
Ruapehu District,Cash flows from investing activities,Receipts from investing activities,2018,0
Ruapehu District,Cash flows from investing activities,Receipts from investing activities,2019,0
Ruapehu District,Cash flows from investing activities,Receipts from investing activities,2020,0
Ruapehu District,Cash flows from investing activities,Receipts from investing activities,2021,0
Ruapehu District,Cash flows from investing activities,Receipts from investing activities,2022,0
Ruapehu District,Cash flows from operating activities,Net cash flow from operating activities,2013,9583
Ruapehu District,Cash flows from operating activities,Net cash flow from operating activities,2014,9919
Ruapehu District,Cash flows from operating activities,Net cash flow from operating activities,2015,9491
Ruapehu District,Cash flows from operating activities,Net cash flow from operating activities,2016,10838
Ruapehu District,Cash flows from operating activities,Net cash flow from operating activities,2017,10920
Ruapehu District,Cash flows from operating activities,Net cash flow from operating activities,2018,11158
Ruapehu District,Cash flows from operating activities,Net cash flow from operating activities,2019,11768
Ruapehu District,Cash flows from operating activities,Net cash flow from operating activities,2020,12104
Ruapehu District,Cash flows from operating activities,Net cash flow from operating activities,2021,12173
Ruapehu District,Cash flows from operating activities,Net cash flow from operating activities,2022,13261
Ruapehu District,Cash flows from operating activities,Payments for operating activities,2013,21735
Ruapehu District,Cash flows from operating activities,Payments for operating activities,2014,22504
Ruapehu District,Cash flows from operating activities,Payments for operating activities,2015,23552
Ruapehu District,Cash flows from operating activities,Payments for operating activities,2016,24354
Ruapehu District,Cash flows from operating activities,Payments for operating activities,2017,25234
Ruapehu District,Cash flows from operating activities,Payments for operating activities,2018,26120
Ruapehu District,Cash flows from operating activities,Payments for operating activities,2019,27017
Ruapehu District,Cash flows from operating activities,Payments for operating activities,2020,27955
Ruapehu District,Cash flows from operating activities,Payments for operating activities,2021,28980
Ruapehu District,Cash flows from operating activities,Payments for operating activities,2022,30007
Ruapehu District,Cash flows from operating activities,Receipts from operating activities,2013,31318
Ruapehu District,Cash flows from operating activities,Receipts from operating activities,2014,32423
Ruapehu District,Cash flows from operating activities,Receipts from operating activities,2015,33043
Ruapehu District,Cash flows from operating activities,Receipts from operating activities,2016,35192
Ruapehu District,Cash flows from operating activities,Receipts from operating activities,2017,36154
Ruapehu District,Cash flows from operating activities,Receipts from operating activities,2018,37278
Ruapehu District,Cash flows from operating activities,Receipts from operating activities,2019,38785
Ruapehu District,Cash flows from operating activities,Receipts from operating activities,2020,40059
Ruapehu District,Cash flows from operating activities,Receipts from operating activities,2021,41153
Ruapehu District,Cash flows from operating activities,Receipts from operating activities,2022,43268
Rangitikei District,Cash flows from financing activities,Net cash flow from financing activities,2013,3947
Rangitikei District,Cash flows from financing activities,Net cash flow from financing activities,2014,4291
Rangitikei District,Cash flows from financing activities,Net cash flow from financing activities,2015,3093
Rangitikei District,Cash flows from financing activities,Net cash flow from financing activities,2016,609
Rangitikei District,Cash flows from financing activities,Net cash flow from financing activities,2017,3043
Rangitikei District,Cash flows from financing activities,Net cash flow from financing activities,2018,795
Rangitikei District,Cash flows from financing activities,Net cash flow from financing activities,2019,2987
Rangitikei District,Cash flows from financing activities,Net cash flow from financing activities,2020,2012
Rangitikei District,Cash flows from financing activities,Net cash flow from financing activities,2021,2738
Rangitikei District,Cash flows from financing activities,Net cash flow from financing activities,2022,2435
Rangitikei District,Cash flows from financing activities,Payments for financing activities,2013,888
Rangitikei District,Cash flows from financing activities,Payments for financing activities,2014,1192
Rangitikei District,Cash flows from financing activities,Payments for financing activities,2015,1387
Rangitikei District,Cash flows from financing activities,Payments for financing activities,2016,1521
Rangitikei District,Cash flows from financing activities,Payments for financing activities,2017,1746
Rangitikei District,Cash flows from financing activities,Payments for financing activities,2018,1801
Rangitikei District,Cash flows from financing activities,Payments for financing activities,2019,2037
Rangitikei District,Cash flows from financing activities,Payments for financing activities,2020,2138
Rangitikei District,Cash flows from financing activities,Payments for financing activities,2021,2345
Rangitikei District,Cash flows from financing activities,Payments for financing activities,2022,2476
Rangitikei District,Cash flows from financing activities,Receipts from financing activities,2013,4835
Rangitikei District,Cash flows from financing activities,Receipts from financing activities,2014,5483
Rangitikei District,Cash flows from financing activities,Receipts from financing activities,2015,4479
Rangitikei District,Cash flows from financing activities,Receipts from financing activities,2016,2130
Rangitikei District,Cash flows from financing activities,Receipts from financing activities,2017,4788
Rangitikei District,Cash flows from financing activities,Receipts from financing activities,2018,2596
Rangitikei District,Cash flows from financing activities,Receipts from financing activities,2019,5024
Rangitikei District,Cash flows from financing activities,Receipts from financing activities,2020,4150
Rangitikei District,Cash flows from financing activities,Receipts from financing activities,2021,5082
Rangitikei District,Cash flows from financing activities,Receipts from financing activities,2022,4911
Rangitikei District,Cash flows from investing activities,Net cash flow from investing activities,2013,-14236
Rangitikei District,Cash flows from investing activities,Net cash flow from investing activities,2014,-16658
Rangitikei District,Cash flows from investing activities,Net cash flow from investing activities,2015,-13472
Rangitikei District,Cash flows from investing activities,Net cash flow from investing activities,2016,-10596
Rangitikei District,Cash flows from investing activities,Net cash flow from investing activities,2017,-13448
Rangitikei District,Cash flows from investing activities,Net cash flow from investing activities,2018,-11486
Rangitikei District,Cash flows from investing activities,Net cash flow from investing activities,2019,-16029
Rangitikei District,Cash flows from investing activities,Net cash flow from investing activities,2020,-12800
Rangitikei District,Cash flows from investing activities,Net cash flow from investing activities,2021,-13487
