FID,FEATURECOD,UPDATE_YEA,SHAPE_len
23393,520,2004,809.290518
23394,520,2004,205.784224
23395,540,2004,31.23668
23396,520,2004,883.326161
23397,520,2004,126.215591
23398,520,2004,304.619821
23399,520,2004,419.99425
23400,520,2004,840.469697
23401,520,2004,307.316769
23402,520,2004,2178.569281
23403,540,2004,83.000269
23404,520,2004,683.166851
23405,540,2004,236.613884
23406,520,2004,148.624905
23407,520,2004,23.378514
23408,520,2004,217.232179
23409,520,2004,755.468822
23410,520,2004,560.136871
23411,520,2004,449.592597
23412,520,2004,226.678315
23413,520,2004,162.57088
23414,520,2004,76.749987
23415,520,2004,2323.511783
23416,540,2004,329.879276
23417,540,2004,125.070085
23418,520,2004,522.897247
23419,520,2004,164.640451
23420,540,2004,30.893985
23421,520,2004,897.944552
23422,520,2004,407.394029
23423,540,2004,74.894503
23424,520,2004,1334.683533
23425,520,2004,1784.68678
23426,520,2004,1512.84218
23427,520,2004,243.826333
23428,520,2004,32.66199
23429,520,2004,748.355695
23430,540,2004,136.529863
23431,520,2004,267.788465
23432,520,2004,653.87882
23433,540,2004,139.531805
23434,520,2004,1945.906586
23435,540,2004,67.562767
23436,520,2004,360.355408
23437,520,2004,121.993041
23438,520,2004,3178.536261
23439,540,2004,125.842296
23440,520,2004,1803.246293
23441,410,2004,2301.612837
23442,540,2004,80.576637
23443,540,2004,80.285817
23444,540,2004,69.63886
23445,540,2004,198.370655
23446,540,2004,25.727507
23447,520,2004,401.63492
23448,520,2004,627.282931
23449,410,2004,824.210052
23450,520,2004,196.838171
23451,540,2004,274.748997
23452,540,2004,52.147244
23453,520,2004,55.871059
23454,540,2004,37.283555
23455,520,2004,738.203535
23456,520,2004,210.674239
23457,540,2004,95.533718
23458,520,2004,85.264206
23459,520,2004,891.362107
23460,540,2004,200.855195
23461,520,2004,492.727738
23462,520,2004,468.904431
23463,520,2004,1284.033186
23464,520,2004,92.14998
23465,520,2004,1888.461918
23466,520,2004,1162.118529
23467,520,2004,758.572618
23468,410,2004,918.366098
23469,520,2004,488.2695
23470,520,2004,222.858886
23471,520,2004,69.54666
23472,540,2004,139.514438
23473,410,2004,53.731075
23474,540,2004,157.486793
23475,520,2004,384.838951
23476,540,2004,175.63604
23477,540,2004,39.75333
23478,540,2004,25.478424
23479,540,2004,138.457672
23480,520,2004,6838.505578
23481,520,2004,681.854132
23482,410,2004,3716.599462
23483,520,2004,247.567376
23484,520,2004,914.971946
23485,520,2004,222.114952
23486,520,2004,404.459128
23487,520,2004,1031.041895
23488,520,2004,66.073572
23489,520,2004,459.576467
23490,410,2004,54.529097
23491,520,2004,467.917286
23492,520,2004,748.938684
23493,520,2004,186.353187
23494,520,2004,499.845561
23495,520,2004,35.563801
23496,540,2004,152.701192
23497,520,2004,38.237533
23498,520,2004,49.469096
23499,520,2004,1477.576509
23500,520,2004,223.140164
23501,520,2004,195.787433
23502,520,2004,523.794715
23503,540,2004,41.010356
23504,520,2004,258.601722
23505,520,2004,359.41653
23506,520,2004,32.622867
23507,520,2004,119.293821
23508,520,2004,395.967511
23509,520,2004,154.129165
23510,520,2004,636.018734
23511,540,2004,36.838758
23512,520,2004,841.802473
23513,540,2004,57.992054
23514,520,2004,1919.158672
23515,520,2004,153.144661
23516,520,2004,34.616498
23517,520,2004,599.201351
23518,520,2004,79.21272
23519,520,2004,68.136587
23520,520,2004,326.889342
23521,540,2004,106.603594
23522,520,2004,168.662874
23523,520,2004,446.123797
23524,520,2004,1945.030164
23525,520,2004,1869.662494
23526,540,2004,29.909581
23527,520,2004,15.301126
23528,540,2004,86.243134
23529,540,2004,159.957786
23530,520,2004,561.069339
23531,540,2004,81.297306
23532,520,2004,1379.795321
23533,520,2004,219.05684
23534,520,2004,116.813359
23535,520,2004,1022.083018
23536,520,2004,446.964506
23537,520,2004,2074.627465
23538,520,2004,12.351214
23539,540,2004,166.449603
23540,520,2004,71.842106
23541,540,2004,34.754411
23542,520,2004,69.105671
23543,540,2004,111.507656
23544,540,2004,55.18784
23545,540,2004,53.772691
23546,520,2004,123.043161
23547,540,2004,66.855682
23548,410,2004,240.711093
23549,540,2004,260.939778
23550,540,2004,15.984692
23551,520,2004,768.000571
23552,520,2004,1096.940034
23553,520,2004,330.841327
23554,520,2004,165.164672
23555,540,2004,16.365774
23556,520,2004,531.869769
23557,520,2004,32.067282
23558,520,2004,87.941037
23559,540,2004,17.414013
23560,520,2004,155.194808
23561,520,2004,73.111768
23562,520,2004,2716.844865
23563,540,2004,111.906984
23564,520,2004,516.929852
23565,520,2004,10.213852
23566,520,2004,2982.193823
23567,540,2004,397.088088
23568,520,2004,357.224496
23569,520,2004,438.341355
23570,520,2004,353.798854
23571,540,2004,80.988321
23572,520,2004,524.664093
23573,410,2004,129.296726
23574,540,2004,48.363565
23575,520,2004,488.00116
23576,540,2004,115.554717
23577,520,2004,727.047874
23578,540,2004,134.326748
23579,540,2004,66.060313
23580,520,2004,320.135703
23581,540,2004,9.194913
23582,540,2004,89.29702
23583,540,2004,82.665649
23584,540,2004,142.89747
23585,540,2004,8.507577
23586,540,2004,80.048944
23587,520,2004,522.594928
23588,520,2004,914.597666
23589,520,2004,516.226857
23590,520,2004,798.57988
23591,520,2004,543.720465
23592,540,2004,232.941717
23593,520,2004,14.14212
23594,520,2004,858.507393
23595,520,2004,783.788229
23596,540,2004,265.788031
23597,540,2004,95.232343
23598,540,2004,18.156899
23599,520,2004,101.966822
23600,540,2004,96.641952
23601,520,2004,151.761238
23602,520,2004,48.580303
23603,520,2004,69.576829
23604,520,2004,1136.400686
23605,520,2004,33.87813
23606,520,2004,2444.5358
23607,520,2004,614.117115
23608,540,2004,22.350847
23609,520,2004,913.484064
23610,540,2004,41.887034
23611,520,2004,65.7039
23612,520,2004,477.533144
23613,540,2004,99.089899
23614,540,2004,90.527018
23615,520,2004,152.406279
23616,520,2004,1465.296419
23617,520,2004,75.328083
23618,540,2004,47.538383
23619,540,2004,49.408311
23620,520,2004,425.261268
23621,520,2004,80.641098
23622,520,2004,1079.187944
23623,520,2004,4.054707
23624,520,2004,233.225482
23625,540,2004,178.157342
23626,540,2004,55.407298
23627,520,2004,301.84151
23628,520,2004,24.476055
23629,520,2004,19.844329
23630,540,2004,37.182948
23631,520,2004,11.167144
23632,540,2004,30.910254
23633,520,2004,721.972093
23634,540,2004,253.382196
23635,520,2004,49.086834
23636,520,2004,350.831201
23637,520,2004,182.710814
23638,520,2004,2444.48926
23639,520,2004,484.652702
23640,520,2004,236.864799
23641,520,2004,932.552598
23642,540,2004,28.776115
23643,540,2004,72.502346
23644,540,2004,9.072276
23645,520,2004,31.229879
23646,540,2004,9.171756
23647,520,2004,675.732815
23648,520,2004,575.414604
23649,540,2004,14.34323
23650,520,2004,26.178272
23651,520,2004,3062.528254
23652,520,2004,12.38784
23653,520,2004,2418.509572
23654,540,2004,30.91891
23655,520,2004,380.658483
23656,520,2004,680.752061
23657,520,2004,123.96959
23658,520,2004,60.915734
23659,520,2004,30.949932
23660,540,2004,213.625305
23661,520,2004,16.6297
23662,540,2004,21.436886
23663,520,2004,516.439865
23664,520,2004,796.887748
23665,520,2004,1258.297415
23666,520,2004,846.881711
23667,520,2004,947.574652
23668,520,2004,471.835225
23669,540,2004,513.808453
23670,540,2004,18.666568
23671,520,2004,1362.164974
23672,520,2004,2137.608966
23673,520,2004,763.251031
23674,520,2004,324.650503
23675,520,2004,367.204546
23676,540,2004,2.556953
23677,540,2004,65.077479
23678,540,2004,14.563278
23679,520,2004,157.253191
23680,520,2004,971.061746
23681,540,2004,198.282117
23682,520,2004,2043.606604
23683,520,2004,34.163064
23684,430,2004,1953.806652
23685,540,2004,197.235661
23686,520,2004,239.669386
23687,540,2004,125.398873
23688,520,2004,120.932988
23689,540,2004,43.923304
23690,540,2004,63.975332
23691,520,2004,97.220165
23692,520,2004,3847.800726
23693,540,2004,25.93056
23694,520,2004,453.906747
23695,520,2004,2283.467448
23696,540,2004,401.406353
23697,520,2004,278.146595
23698,520,2004,261.812892
23699,540,2004,19.65111
23700,540,2004,173.012901
23701,540,2004,48.973622
23702,540,2004,42.866829
23703,520,2004,517.517517
23704,520,2004,1043.471806
23705,540,2004,28.490466
23706,520,2004,17.816062
23707,520,2004,239.838883
23708,520,2004,65.277081
23709,520,2004,55.983848
23710,520,2004,708.630007
23711,520,2004,9.49873
23712,520,2004,37.052183
23713,520,2004,130.476096
23714,520,2004,31.985527
23715,520,2004,354.272303
23716,540,2004,12.698766
23717,520,2004,997.523804
23718,520,2004,40.636685
23719,540,2004,134.941158
23720,520,2004,115.086927
23721,540,2004,34.950177
23722,520,2004,460.49922
23723,520,2004,358.854867
23724,520,2004,49.812034
23725,410,2004,931.157086
23726,540,2004,65.255578
23727,520,2004,927.187453
23728,540,2004,28.732478
23729,520,2004,9.510126
23730,540,2004,21.519583
23731,520,2004,41.287226
23732,520,2004,1857.685491
23733,520,2004,448.236462
23734,520,2004,53.470594
23735,520,2004,656.575921
23736,520,2004,429.348594
23737,540,2004,67.710259
23738,540,2004,303.190148
23739,520,2004,133.066781
23740,520,2004,708.570256
23741,540,2004,67.241499
23742,540,2004,292.914004
23743,540,2004,62.061607
23744,520,2004,1461.820856
23745,520,2004,230.990421
23746,540,2004,887.724363
23747,540,2004,61.703718
23748,520,2004,1313.067561
23749,540,2004,13.325244
23750,520,2004,441.668641
23751,540,2004,44.774534
23752,430,2004,240.310245
23753,520,2004,209.586613
23754,520,2004,529.042756
23755,520,2004,580.461929
23756,520,2004,565.821834
23757,520,2004,1952.955804
23758,520,2004,1450.831867
23759,520,2004,930.520221
23760,540,2004,172.843222
23761,440,2004,19.296583
23762,520,2004,52.88204
23763,520,2004,487.333068
23764,520,2004,162.128211
23765,520,2004,450.927886
23766,520,2004,1437.368261
23767,520,2004,207.27481
23768,520,2004,303.940911
23769,440,2004,16.269862
23770,540,2004,19.903425
23771,520,2004,4241.236932
23772,540,2004,16.907903
23773,520,2004,914.033261
23774,540,2004,58.042081
23775,520,2004,598.970298
23776,540,2004,21.930466
23777,520,2004,871.791189
23778,520,2004,599.50071
23779,520,2004,505.573042
23780,520,2004,185.380315
23781,540,2004,61.381639
23782,520,2004,756.542342
23783,520,2004,151.576096
23784,520,2004,469.777595
23785,540,2004,34.320347
23786,540,2004,46.139554
23787,520,2004,1018.68213
23788,540,2004,85.78636
23789,520,2004,371.089622
23790,520,2004,152.834391
23791,520,2004,1055.147781
23792,540,2004,39.751644
23793,520,2004,256.068376
23794,520,2004,747.880322
23795,520,2004,157.45995
23796,520,2004,530.586584
23797,520,2004,501.40712
23798,520,2004,795.764446
23799,520,2004,1189.520847
23800,520,2004,1097.210945
23801,540,2004,19.474539
23802,520,2004,471.42064
23803,520,2004,1398.142602
23804,520,2004,371.690594
23805,520,2004,65.65358
23806,520,2004,2383.313206
23807,520,2004,178.605122
23808,520,2004,199.025378
23809,540,2004,53.516391
23810,520,2004,856.145223
23811,540,2004,24.098208
23812,540,2004,762.430268
23813,520,2004,221.463179
23814,540,2004,272.67238
23815,520,2004,790.670266
23816,520,2004,2472.709178
23817,520,2004,227.62569
23818,520,2004,875.332288
23819,520,2004,1017.002087
23820,520,2004,539.138664
23821,540,2004,44.041376
23822,540,2004,45.743119
23823,540,2004,46.85187
23824,540,2004,171.013404
23825,540,2004,41.377002
23826,520,2004,724.346999
23827,520,2004,870.69249
23828,520,2004,425.914528
23829,520,2004,440.697763
23830,540,2004,51.386628
23831,520,2004,140.260473
23832,520,2004,529.524866
23833,520,2004,238.089335
23834,520,2004,682.167255
23835,540,2004,41.852339
23836,540,2004,59.189449
23837,520,2004,52.918027
23838,520,2004,1237.560962
23839,520,2004,2333.621752
23840,520,2004,568.651474
23841,520,2004,898.335937
23842,540,2004,15.970058
23843,540,2004,11.351239
23844,540,2004,30.919987
23845,540,2004,27.164647
23846,520,2004,239.27972
23847,520,2004,580.99825
23848,520,2004,2315.764462
23849,520,2004,172.603496
23850,520,2004,804.7164
23851,520,2004,285.031106
23852,520,2004,224.652812
23853,520,2004,5.604772
23854,520,2004,368.321508
23855,430,2004,44.843796
23856,520,2004,789.859226
23857,520,2004,436.207205
23858,520,2004,668.735996
23859,520,2004,757.069966
23860,520,2004,41.081196
23861,520,2004,1633.708361
23862,410,2004,1473.690929
23863,520,2004,2080.852949
23864,540,2004,16.183515
23865,520,2004,428.975549
23866,520,2004,1046.925247
23867,540,2004,30.18528
23868,540,2004,37.551089
23869,520,2004,1170.904732
23870,520,2004,69.471783
23871,540,2004,37.00063
23872,540,2004,46.940888
23873,540,2004,93.737489
23874,520,2004,379.871781
23875,520,2004,1111.712407
23876,520,2004,645.431009
23877,540,2004,56.518521
23878,520,2004,575.529187
23879,540,2004,47.924222
23880,520,2004,11.03074
23881,540,2004,43.484239
23882,520,2004,8.522506
23883,540,2004,174.113389
23884,520,2004,147.022765
23885,520,2004,194.102555
23886,520,2004,295.118592
23887,520,2004,243.782662
23888,520,2004,144.769951
23889,520,2004,1254.02763
23890,520,2004,290.557638
23891,520,2004,618.269376
23892,520,2004,2391.540497
23893,520,2004,2302.781576
23894,520,2004,62.326767
23895,520,2004,845.459766
23896,520,2004,1589.83298
23897,520,2004,91.165687
23898,520,2004,987.487312
23899,430,2004,218.001017
23900,520,2004,966.840809
23901,540,2004,34.890539
23902,520,2004,95.602295
23903,540,2004,61.130647
23904,540,2004,43.451296
23905,540,2004,38.508319
23906,540,2004,313.222065
23907,430,2004,401.21432
23908,520,2004,2252.210657
23909,540,2004,22.692706
23910,520,2004,1341.719598
23911,520,2004,14.177344
23912,520,2004,498.707089
23913,520,2004,236.783862
23914,520,2004,102.828116
23915,540,2004,60.799191
23916,520,2004,6.248381
23917,520,2004,315.022187
23918,520,2004,433.72103
23919,520,2004,1683.817559
23920,540,2004,201.46763
23921,520,2004,391.71199
23922,520,2004,564.511022
23923,540,2004,25.294246
23924,540,2004,44.268585
23925,520,2004,641.143389
23926,540,2004,52.168209
23927,520,2004,311.551821
23928,540,2004,39.351211
23929,520,2004,323.879591
23930,520,2004,1606.557355
23931,520,2004,1601.036876
23932,520,2004,61.031397
23933,520,2004,271.262217
23934,520,2004,848.685001
23935,520,2004,811.16048
23936,520,2004,2015.954547
23937,520,2004,2200.974361
23938,540,2004,39.671563
23939,540,2004,204.997094
23940,520,2004,281.070576
23941,520,2004,228.951201
23942,520,2004,2369.819854
23943,540,2004,76.373838
23944,540,2004,25.981699
23945,540,2004,30.608938
23946,520,2004,188.926763
23947,520,2004,1137.331319
23948,540,2004,80.425194
23949,540,2004,37.316071
23950,540,2004,142.671388
23951,540,2004,362.825329
23952,520,2004,232.956561
23953,520,2004,604.856982
23954,520,2004,847.72539
23955,520,2004,1332.337308
23956,520,2004,370.533496
23957,540,2004,170.763616
23958,540,2004,37.767778
23959,540,2004,99.66045
23960,540,2004,171.391696
23961,540,2004,25.467092
23962,520,2004,234.520042
23963,540,2004,210.987533
23964,520,2004,96.446221
23965,520,2004,409.409338
23966,540,2004,35.894948
23967,520,2004,637.515022
23968,520,2004,591.018703
23969,520,2004,335.310956
23970,520,2004,371.864209
23971,540,2004,97.814799
23972,520,2004,74.977554
23973,520,2004,429.862324
23974,540,2004,61.352605
23975,540,2004,47.65945
23976,430,2004,761.644009
23977,520,2004,1174.481097
23978,540,2004,42.069585
23979,430,2004,677.364617
23980,520,2004,409.286736
23981,520,2004,220.598579
23982,520,2004,380.584619
23983,520,2004,118.440049
23984,540,2004,6.112277
23985,520,2004,370.888581
23986,520,2004,570.275357
23987,520,2004,102.748394
23988,540,2004,45.491094
23989,540,2004,51.273957
23990,520,2004,494.715221
23991,520,2004,476.106189
23992,520,2004,180.687431
23993,520,2004,2141.376884
23994,520,2004,120.286923
23995,520,2004,45.888492
23996,540,2004,57.41007
23997,520,2004,10.667549
23998,540,2004,72.138335
23999,520,2004,64.875334
24000,520,2004,36.062384
24001,520,2004,256.181864
24002,540,2004,65.645177
24003,520,2004,352.645982
24004,520,2004,129.889911
24005,540,2004,33.144451
24006,540,2004,51.27752
24007,520,2004,325.421742
24008,540,2004,74.096694
24009,540,2004,14.282259
24010,520,2004,19.942464
24011,520,2004,748.056383
24012,520,2004,2544.735213
24013,520,2004,11.385684
24014,520,2004,32.835304
24015,520,2004,250.015074
24016,520,2004,301.247288
24017,540,2004,36.566093
24018,540,2004,63.448182
24019,520,2004,1360.09287
24020,520,2004,1288.235369
24021,520,2004,958.70693
24022,540,2004,60.142177
24023,520,2004,411.20578
24024,520,2004,555.770316
24025,520,2004,442.946666
24026,410,2004,791.69937
24027,520,2004,152.961264
24028,520,2004,929.445766
24029,520,2004,572.029736
24030,410,2004,8.117418
24031,540,2004,29.138461
24032,540,2004,31.305155
24033,410,2004,75.934176
24034,520,2004,1696.529792
24035,540,2004,26.208743
24036,410,2004,7.031408
24037,410,2004,770.496489
24038,540,2004,41.612975
24039,520,2004,269.908394
24040,540,2004,27.346639
24041,520,2004,825.534722
24042,540,2004,77.205055
24043,520,2004,30.650786
24044,410,2004,9.860937
24045,520,2004,181.604051
24046,540,2004,49.559164
24047,410,2004,7.111589
24048,520,2004,697.300568
24049,520,2004,62.630825
24050,410,2004,95.908197
24051,540,2004,101.668217
24052,540,2004,24.987121
24053,540,2004,67.061697
24054,520,2004,416.304849
24055,540,2004,270.897822
24056,540,2004,99.486233
24057,520,2004,833.404386
24058,520,2004,630.463104
24059,410,2004,648.904052
24060,520,2004,244.342561
24061,520,2004,489.024754
24062,520,2004,285.099418
24063,540,2004,23.909354
24064,520,2004,566.881644
24065,540,2004,70.882322
24066,410,2004,1401.499579
24067,520,2004,593.963481
24068,540,2004,24.854495
24069,520,2004,1631.848696
24070,520,2004,368.534598
24071,520,2004,598.584317
24072,520,2004,1067.335189
24073,520,2004,490.708536
24074,540,2004,12.574344
24075,520,2004,42.893099
24076,520,2004,165.962306
24077,520,2004,844.139602
24078,520,2004,71.24121
24079,520,2004,1431.993702
24080,520,2004,1111.363137
24081,520,2004,884.40618
24082,520,2004,653.139852
24083,520,2004,321.586007
24084,540,2004,153.414602
24085,520,2004,1773.734966
24086,520,2004,1166.853169
24087,520,2004,379.800037
24088,520,2004,144.377902
24089,540,2004,44.976333
24090,520,2004,33.819148
24091,520,2004,1222.329478
24092,520,2004,385.019608
24093,520,2004,107.770701
24094,520,2004,21.744271
24095,520,2004,977.732405
24096,520,2004,584.937217
24097,540,2004,76.149781
24098,520,2004,616.237315
24099,520,2004,224.758304
24100,520,2004,98.71364
24101,520,2004,385.34885
24102,520,2004,144.53129
24103,520,2004,243.623889
24104,540,2004,165.676673
24105,520,2004,804.166567
24106,520,2004,1054.73011
24107,540,2004,45.707004
24108,520,2004,156.435503
24109,520,2004,154.957532
24110,520,2004,272.803722
24111,520,2004,1446.000417
24112,520,2004,231.51597
24113,520,2004,1175.588978
24114,520,2004,45.746284
24115,520,2004,820.233872
24116,540,2004,43.163385
24117,520,2004,1434.646115
24118,520,2004,33.915447
24119,520,2004,1109.324521
24120,540,2004,96.930661
24121,520,2004,117.462599
24122,540,2004,49.321476
24123,520,2004,312.701842
24124,540,2004,43.517292
24125,520,2004,59.044942
24126,520,2004,101.101921
24127,540,2004,94.528303
24128,520,2004,148.111143
24129,540,2004,34.243963
24130,540,2004,45.462766
24131,520,2004,8.661311
24132,510,2004,2113.160637
24133,540,2004,40.968011
24134,520,2004,2048.706566
24135,540,2004,314.805158
24136,540,2004,34.440645
24137,520,2004,1039.134081
24138,580,2004,24.946289
24139,540,2004,37.213178
24140,520,2004,808.576136
24141,520,2004,656.796224
24142,520,2004,18.570681
24143,540,2004,155.919875
24144,520,2004,158.128101
24145,520,2004,12.513274
24146,520,2004,943.025034
24147,520,2004,479.553982
24148,520,2004,593.055852
24149,540,2004,76.511009
24150,540,2004,23.032621
24151,540,2004,38.620792
24152,540,2004,39.753545
24153,520,2004,798.050951
24154,520,2004,51.179581
24155,520,2004,510.662996
24156,540,2004,43.41029
24157,520,2004,386.877244
24158,540,2004,21.518909
24159,540,2004,64.474272
24160,520,2004,2062.711121
24161,540,2004,30.75695
24162,520,2004,214.686312
24163,520,2004,240.921358
24164,520,2004,15.91838
24165,540,2004,158.528675
24166,520,2004,41.787632
24167,540,2004,32.273482
24168,520,2004,285.96767
24169,540,2004,201.24766
24170,520,2004,161.707828
24171,520,2004,542.317362
24172,520,2004,59.035426
24173,520,2004,535.872852
24174,520,2004,242.601394
24175,520,2004,53.347552
24176,540,2004,214.609434
24177,520,2004,2253.054245
24178,520,2004,169.977586
24179,540,2004,135.798988
24180,520,2004,49.37003
24181,540,2004,56.606738
24182,540,2004,236.169975
24183,520,2004,455.31136
24184,540,2004,56.575467
24185,540,2004,74.995089
24186,520,2004,405.086771
24187,540,2004,263.157895
24188,520,2004,1422.640486
24189,520,2004,923.439409
24190,520,2004,438.587587
24191,520,2004,783.587758
24192,520,2004,447.123991
24193,540,2004,40.001435
24194,520,2004,2827.943639
24195,520,2004,689.15594
24196,520,2004,792.084354
24197,540,2004,550.64795
24198,540,2004,37.178729
24199,520,2004,328.236262
24200,540,2004,18.201967
24201,520,2004,1073.044276
24202,520,2004,120.649666
24203,520,2004,2012.466933
24204,540,2004,203.670404
24205,540,2004,18.200663
24206,520,2004,393.752279
24207,510,2004,757.196746
24208,540,2004,31.512953
24209,520,2004,198.545069
24210,520,2004,75.598154
24211,520,2004,222.58394
24212,520,2004,342.707741
24213,520,2004,1122.915158
24214,520,2004,451.645107
24215,520,2004,300.480295
24216,540,2004,32.674689
24217,580,2004,67.66763
24218,520,2004,132.871268
24219,520,2004,312.064616
24220,520,2004,1622.482277
24221,520,2004,236.394256
24222,520,2004,342.413616
24223,510,2004,491.384788
24224,540,2004,106.16455
24225,580,2004,67.153364
24226,540,2004,39.006152
24227,520,2004,269.337824
24228,520,2004,964.321174
24229,510,2004,498.467264
24230,520,2004,103.409309
24231,540,2004,233.179954
24232,520,2004,389.551532
24233,540,2004,36.098325
24234,520,2004,1398.32253
24235,520,2004,1830.397339
24236,580,2004,66.106129
24237,520,2004,253.183763
24238,540,2004,373.941937
24239,510,2004,1503.820614
24240,520,2004,3464.141848
24241,520,2004,332.131387
24242,540,2004,47.050971
24243,540,2004,47.88291
24244,580,2004,46.441049
24245,520,2004,130.957871
24246,520,2004,273.686533
24247,520,2004,959.237658
24248,540,2004,81.034166
24249,520,2004,328.593236
24250,520,2004,771.21967
24251,520,2004,238.394729
24252,510,2004,5459.463085
24253,520,2004,206.20269
24254,520,2004,507.224918
24255,520,2004,306.103124
24256,520,2004,21.84716
24257,520,2004,749.161985
24258,540,2004,44.793663
24259,540,2004,30.4263
24260,580,2004,67.177285
24261,520,2004,1070.207977
24262,520,2004,1235.081189
24263,520,2004,377.471587
24264,540,2004,8.645608
24265,520,2004,802.367685
24266,520,2004,705.922693
24267,520,2004,799.345531
24268,520,2004,49.645175
24269,520,2004,725.61269
24270,540,2004,102.44304
24271,540,2004,112.593723
24272,520,2004,1303.597844
24273,540,2004,78.300706
24274,520,2004,1113.286983
24275,520,2004,471.496031
24276,520,2004,227.649061
24277,520,2004,45.146548
24278,540,2004,25.133662
24279,520,2004,71.329678
24280,520,2004,462.35005
24281,520,2004,451.412373
24282,520,2004,1313.082563
24283,540,2004,36.391343
24284,520,2004,615.03549
24285,430,2004,1536.429987
24286,520,2004,512.334415
24287,540,2004,70.865357
24288,580,2004,21.847259
24289,520,2004,22.067382
24290,520,2004,1299.697552
24291,540,2004,68.218895
24292,540,2004,47.57734
24293,520,2004,647.082157
24294,520,2004,309.054214
24295,510,2004,1248.50579
24296,520,2004,202.467743
24297,520,2004,424.259728
24298,520,2004,746.623782
24299,520,2004,515.686189
24300,520,2004,1570.819464
24301,520,2004,401.419981
24302,540,2004,31.405573
24303,520,2004,502.08757
24304,580,2004,33.073917
24305,520,2004,415.006773
24306,540,2004,17.273043
24307,510,2004,347.72729
24308,520,2004,436.379601
24309,520,2004,294.009388
24310,580,2004,65.427511
24311,520,2004,57.878587
24312,540,2004,478.99656
24313,540,2004,34.475246
24314,540,2004,7.233186
24315,510,2004,7958.223112
24316,540,2004,122.105142
24317,520,2004,449.189404
24318,520,2004,191.30872
24319,520,2004,313.790349
24320,520,2004,1425.549203
24321,540,2004,51.20137
24322,520,2004,73.186825
24323,510,2004,2734.538836
24324,520,2004,1304.237372
24325,520,2004,386.842678
24326,520,2004,389.326733
24327,520,2004,486.539623
24328,540,2004,42.048695
24329,520,2004,314.632843
24330,580,2004,65.286968
24331,520,2004,160.585103
24332,520,2004,449.470914
24333,520,2004,567.940387
24334,540,2004,28.627798
24335,520,2004,1323.966318
24336,540,2004,28.653095
24337,520,2004,375.370832
24338,520,2004,181.197609
24339,540,2004,160.533383
24340,520,2004,640.37703
24341,540,2004,90.410213
24342,520,2004,1207.322118
24343,520,2004,1246.236957
24344,520,2004,1551.823181
24345,520,2004,544.550018
24346,520,2004,41.556954
24347,520,2004,899.63608
24348,540,2004,17.191754
24349,520,2004,219.722242
24350,520,2004,3263.034821
24351,520,2004,867.348185
24352,520,2004,2647.485195
24353,520,2004,1331.783574
24354,520,2004,336.673276
24355,520,2004,109.455115
24356,540,2004,118.285914
24357,520,2004,3270.08615
24358,540,2004,54.007107
24359,540,2004,39.724977
24360,520,2004,470.984095
24361,520,2004,473.478096
24362,520,2004,362.798511
24363,520,2004,403.252793
24364,520,2004,2018.051257
24365,520,2004,239.063845
24366,520,2004,465.421315
24367,540,2004,82.526973
24368,540,2004,44.55947
24369,520,2004,33.491181
24370,520,2004,443.701757
24371,520,2004,444.926079
24372,520,2004,7.315072
24373,520,2004,1048.992945
24374,520,2004,259.214693
24375,540,2004,52.013152
24376,540,2004,92.8637
24377,520,2004,30.039416
24378,520,2004,1066.175073
24379,540,2004,289.138812
24380,520,2004,3067.916768
24381,520,2004,1030.25264
24382,540,2004,45.035009
24383,520,2004,850.22233
24384,520,2004,1823.968882
24385,540,2004,32.357157
24386,540,2004,18.293137
24387,540,2004,52.171156
24388,540,2004,18.718051
24389,520,2004,580.077158
24390,520,2004,1667.955959
24391,520,2004,388.592107
24392,520,2004,592.798333
24393,540,2004,47.113664
24394,540,2004,27.494094
24395,520,2004,2083.345078
24396,540,2004,37.668849
24397,540,2004,23.600347
24398,540,2004,167.550058
24399,520,2004,428.0376
24400,520,2004,141.333078
24401,520,2004,579.931582
24402,520,2004,796.681199
24403,520,2004,329.048009
24404,520,2004,289.799883
24405,520,2004,223.715791
24406,520,2004,1151.990367
24407,540,2004,63.810462
24408,540,2004,349.987036
24409,520,2004,625.55643
24410,520,2004,46.283503
24411,520,2004,2052.927709
24412,520,2004,1678.852928
24413,520,2004,343.09747
24414,540,2004,51.510929
24415,520,2004,1106.268818
24416,520,2004,252.948931
24417,520,2004,35.488718
24418,520,2004,357.358675
24419,540,2004,24.514858
24420,520,2004,349.77644
24421,520,2004,87.470413
24422,520,2004,867.369573
24423,520,2004,930.696745
24424,520,2004,858.365207
24425,520,2004,606.281568
24426,520,2004,1976.259223
24427,520,2004,562.285721
24428,520,2004,388.55724
24429,540,2004,34.942843
24430,520,2004,178.193594
24431,540,2004,128.734906
24432,520,2004,1136.130784
24433,520,2004,362.7744
24434,520,2004,813.815835
24435,520,2004,19.398932
24436,520,2004,328.764819
24437,520,2004,1062.225515
24438,520,2004,1584.640997
24439,520,2004,656.097191
24440,520,2004,995.547921
24441,520,2004,2218.299442
24442,520,2004,576.884953
24443,520,2004,229.773156
24444,540,2004,66.973637
24445,520,2004,2646.323356
24446,540,2004,29.95939
24447,520,2004,525.455642
24448,540,2004,556.460386
24449,520,2004,18.926489
24450,520,2004,143.806607
24451,520,2004,121.410849
24452,540,2004,50.719065
24453,520,2004,247.692685
24454,520,2004,225.172796
24455,520,2004,296.80493
