X,Y,objectid,id_1,buff_dist,orig_fid,created_user,created_date,last_edited_user,last_edited_date,cid,st_area_shape_,st_length_shape_
-79.983798048799997,40.387324689,501,TS87,40,501,,,SDE,2015-08-11T14:08:40.000Z,406,0,0
-80.033852302200003,40.436055619500003,502,TS409,40,502,,,SDE,2015-08-11T14:08:41.000Z,442,0,0
-80.013700848100001,40.431714875300003,503,TS459,40,503,,,SDE,2015-08-11T14:08:43.000Z,584,0,0
-79.941493454400003,40.455039713399998,504,TS627,40,504,,,SDE,2015-08-11T14:08:36.000Z,154,0,0
-79.894502452599994,40.455973361600002,505,TS580,40,505,,,SDE,2015-08-11T14:08:33.000Z,19,0,0
-80.000552769699993,40.421014059699999,506,TS289,40,506,,,SDE,2015-08-11T14:08:40.000Z,398,0,0
-79.951675200599993,40.442407535299999,507,TS663,40,507,,,SDE,2015-08-11T14:08:43.000Z,589,0,0
-79.934057264299994,40.4572618037,508,TS216,40,508,,,SDE,2015-08-11T14:08:36.000Z,157,0,0
-79.918252295299993,40.432296509,509,TS509,40,509,,,SDE,2015-08-11T14:08:35.000Z,108,0,0
-79.990943655500004,40.438806614699999,510,TS300,40,510,,,SDE,2015-08-11T14:08:37.000Z,215,0,0
-79.9157709877,40.459858473399997,511,TS270,40,511,,,SDE,2015-08-11T14:08:34.000Z,51,0,0
-79.923141971800007,40.432353695700002,512,TS469,40,512,,,SDE,2015-08-11T14:08:35.000Z,109,0,0
-79.909059700200004,40.457281974399997,513,TS298,40,513,,,SDE,2015-08-11T14:08:34.000Z,57,0,0
-79.938535904099993,40.456933056099999,514,TS1,40,514,,,SDE,2015-08-11T14:08:37.000Z,210,0,0
-80.004526504200001,40.449136821099998,515,TS293,40,515,,,SDE,2015-08-11T14:08:42.000Z,513,0,0
-79.920830323600001,40.459805787699999,516,TS494,40,516,,,SDE,2015-08-11T14:08:43.000Z,586,0,0
-79.930979217499996,40.452061835499997,517,TS475,40,517,,,SDE,2015-08-11T14:08:36.000Z,161,0,0
-80.0021083301,40.441383074100003,518,TS304,40,518,,,SDE,2015-08-11T14:08:38.000Z,258,0,0
-79.9965323893,40.446434527299999,519,TS348,40,519,,,SDE,2015-08-11T14:08:38.000Z,284,0,0
-79.9986602691,40.456418456599998,520,TS267,40,520,,,SDE,2015-08-11T14:08:42.000Z,504,0,0
-79.936517615100001,40.432848139400001,521,TS390,40,521,,,SDE,2015-08-11T14:08:35.000Z,121,0,0
-79.903760877899998,40.449997955100002,522,TS417,40,522,,,SDE,2015-08-11T14:08:33.000Z,33,0,0
-80.004250067399994,40.448245852200003,523,TS292,40,523,,,SDE,2015-08-11T14:08:42.000Z,512,0,0
-79.976798374300003,40.445928947900001,524,TS414,40,524,,,SDE,2015-08-11T14:08:43.000Z,576,0,0
-79.917411998600002,40.457481072900002,525,TS248,40,525,,,SDE,2015-08-11T14:08:34.000Z,50,0,0
-79.99103807199999,40.437930049400002,526,TS588,40,526,,,SDE,2015-08-11T14:08:37.000Z,224,0,0
-79.958118691300001,40.435904085200001,527,TS25,40,527,,,SDE,2015-08-11T14:08:35.000Z,142,0,0
-79.910536952800001,40.4557623671,528,TS672,40,528,,,SDE,2015-08-11T14:08:43.000Z,563,0,0
-79.927822402800004,40.462511041799999,529,TS508,40,529,,,SDE,2015-08-11T14:08:34.000Z,66,0,0
-79.989818930599995,40.434480575099997,530,TS48,40,530,,,SDE,2015-08-11T14:08:42.000Z,530,0,0
-79.949626325799997,40.463999611299997,531,TS376,40,531,,,SDE,2015-08-11T14:08:43.000Z,567,0,0
-79.939411946500002,40.401008133,532,TS382,40,532,,,SDE,2015-08-11T14:08:34.000Z,89,0,0
-80.024672738099994,40.410567702599998,533,TS574,40,533,,,SDE,2015-08-11T14:08:41.000Z,435,0,0
-79.932568089300005,40.454746180100003,534,TS287,40,534,,,SDE,2015-08-11T14:08:36.000Z,160,0,0
-79.942452457200005,40.447414441399999,535,TS306,40,535,,,SDE,2015-08-11T14:08:35.000Z,147,0,0
-80.035421035499994,40.483052718899998,536,TS148,40,536,,,SDE,2015-08-11T14:08:41.000Z,479,0,0
-79.977664724799993,40.438234200399997,537,TS554,40,537,,,SDE,2015-08-11T14:08:37.000Z,221,0,0
-80.031718259,40.476489104700001,538,TS150,40,538,,,SDE,2015-08-11T14:08:41.000Z,477,0,0
-79.890020876199998,40.455957658800003,539,TS552,40,539,,,SDE,2015-08-11T14:08:33.000Z,17,0,0
-80.030733529399996,40.4621009767,540,TS564,40,540,,,SDE,2015-08-11T14:08:42.000Z,493,0,0
-79.974946945599996,40.456293856199999,541,TS437,40,541,,,SDE,2015-08-11T14:08:39.000Z,325,0,0
-79.9923246715,40.421808187700002,542,TS46,40,542,,,SDE,2015-08-11T14:08:40.000Z,395,0,0
-79.983115097400002,40.451684512100002,543,TS628,40,543,,,SDE,2015-08-11T14:08:39.000Z,319,0,0
-80.015348206599995,40.456095941400001,544,TS595,40,544,,,SDE,2015-08-11T14:08:41.000Z,472,0,0
-79.9920341734,40.4416530202,545,TS91,40,545,,,SDE,2015-08-11T14:08:44.000Z,600,0,0
-80.002699844700004,40.441688522900002,546,TS301,40,546,,,SDE,2015-08-11T14:08:37.000Z,255,0,0
-79.993737362100006,40.421802211900001,547,TS613,40,547,,,SDE,2015-08-11T14:08:40.000Z,396,0,0
-79.891108541099996,40.453164948500003,548,TS133,40,548,,,SDE,2015-08-11T14:08:33.000Z,14,0,0
-80.010595635399994,40.454717193,549,TS481,40,549,,,SDE,2015-08-11T14:08:41.000Z,471,0,0
-80.0170512057,40.453543021599998,550,TS377,40,550,,,SDE,2015-08-11T14:08:41.000Z,465,0,0
-79.925042825800006,40.459954159600002,551,TS400,40,551,,,SDE,2015-08-11T14:08:39.000Z,352,0,0
-79.915125820300005,40.432623797600002,552,TS99,40,552,,,SDE,2015-08-11T14:08:35.000Z,107,0,0
-80.028792904200003,40.473651510499998,553,TS147,40,553,,,SDE,2015-08-11T14:08:41.000Z,476,0,0
-80.020108900300002,40.455200307299997,554,TS14,40,554,,,SDE,2015-08-11T14:08:41.000Z,464,0,0
-79.9444807669,40.462448532700002,555,TS373,40,555,,,SDE,2015-08-11T14:08:39.000Z,344,0,0
-80.001368147099996,40.435993336,556,TS636,40,556,,,SDE,2015-08-11T14:08:44.000Z,598,0,0
-79.988136150700001,40.444050135200001,557,TS89,40,557,,,SDE,2015-08-11T14:08:37.000Z,241,0,0
-79.953441584,40.4815903127,558,TS181,40,558,,,SDE,2015-08-11T14:08:39.000Z,357,0,0
-79.967068729499999,40.427081599300003,559,TS653,40,559,,,SDE,2015-08-11T14:08:40.000Z,373,0,0
-79.996765725800003,40.441105135400001,560,TS532,40,560,,,SDE,2015-08-11T14:08:38.000Z,309,0,0
-79.946298408100006,40.485158234099998,561,TS179,40,561,,,SDE,2015-08-11T14:08:39.000Z,363,0,0
-79.929371623899996,40.459681963199998,562,TS67,40,562,,,SDE,2015-08-11T14:08:39.000Z,349,0,0
-80.040629691199996,40.44397319,563,TS222,40,563,,,SDE,2015-08-11T14:08:43.000Z,553,0,0
-79.951845974799994,40.448988395199997,564,TS261,40,564,,,SDE,2015-08-11T14:08:36.000Z,196,0,0
-79.985056847199999,40.43854161,565,TS311,40,565,,,SDE,2015-08-11T14:08:37.000Z,218,0,0
-80.010152018599996,40.488448716900002,566,TS81,40,566,,,SDE,2015-08-11T14:08:42.000Z,487,0,0
-79.8891900136,40.452725536300001,567,TS170,40,567,,,SDE,2015-08-11T14:08:33.000Z,13,0,0
-79.993808695499993,40.443787910499999,568,TS282a,40,568,,,Cartegraph,2015-08-15T00:24:53.000Z,520,0,0
-80.000227164500004,40.442333071299998,569,TS430a,40,569,,,Cartegraph,2015-08-15T00:28:43.000Z,293,0,0
-79.994474988500002,40.438307575700001,570,TS338a,40,570,,,Cartegraph,2015-08-15T00:26:36.000Z,518,0,0
-79.973019318200002,40.435817020199998,571,TS671,40,571,,,SDE,2015-08-11T14:08:44.000Z,608,0,0
-79.933625118899997,40.456529796399998,572,TS661,40,572,,,SDE,2015-08-11T14:08:44.000Z,605,0,0
-80.01085995299999,40.447165507699999,573,TS602,40,573,,,SDE,2015-08-11T14:08:44.000Z,606,0,0
-79.995777208800007,40.434311551599997,574,TS408,40,574,,,SDE,2015-08-11T14:08:44.000Z,601,0,0
-79.887160696899997,40.486930906600001,575,TS584,40,575,,,SDE,2015-08-11T14:08:44.000Z,603,0,0
-79.997484433699995,40.443058243499998,576,TS429,40,576,,,SDE,2015-08-11T14:08:38.000Z,292,0,0
-79.915354356199998,40.453613974100001,577,TS93,40,577,,,SDE,2015-08-11T14:08:35.000Z,136,0,0
-79.962070975800003,40.4391314171,578,TS297,40,578,,,SDE,2015-08-11T14:08:36.000Z,168,0,0
-79.980561963200003,40.428758756,579,TS196,40,579,,,SDE,2015-08-11T14:08:40.000Z,379,0,0
-79.986606071799997,40.391331002299999,580,TS168,40,580,,,SDE,2015-08-11T14:08:40.000Z,405,0,0
-79.961309226899999,40.423254759199999,581,TS615,40,581,,,SDE,2015-08-11T14:08:43.000Z,545,0,0
-79.922832977400006,40.434753614100003,582,TS82,40,582,,,SDE,2015-08-11T14:08:35.000Z,117,0,0
-79.997266578700007,40.438689915300003,583,TS324,40,583,,,SDE,2015-08-11T14:08:38.000Z,265,0,0
-79.953173493500003,40.445573776899998,584,TS315,40,584,,,SDE,2015-08-11T14:08:36.000Z,185,0,0
-80.019889513699994,40.425824907100001,585,TS524,40,585,,,SDE,2015-08-11T14:08:41.000Z,438,0,0
-79.898528381899993,40.457905950600001,586,TS368,40,586,,,SDE,2015-08-11T14:08:33.000Z,26,0,0
-79.945213352899998,40.454969724900003,587,TS71,40,587,,,SDE,2015-08-11T14:08:37.000Z,213,0,0
-80.0095364031,40.485331824900001,588,TS607,40,588,,,SDE,2015-08-11T14:08:43.000Z,560,0,0
-79.959202780799998,40.431135860300003,589,TS64,40,589,,,SDE,2015-08-11T14:08:35.000Z,137,0,0
-79.955699401499999,40.478347253199999,590,TS173,40,590,,,SDE,2015-08-11T14:08:39.000Z,359,0,0
-79.922354566099997,40.461216218200001,591,TS415,40,591,,,SDE,2015-08-11T14:08:34.000Z,82,0,0
-79.898893557799994,40.456970995699997,592,TS111,40,592,,,SDE,2015-08-11T14:08:33.000Z,25,0,0
-80.007336710199993,40.4294658998,593,TS530,40,593,,,SDE,2015-08-11T14:08:41.000Z,439,0,0
-79.950738033199997,40.449800472299998,594,TS77,40,594,,,SDE,2015-08-11T14:08:36.000Z,197,0,0
-79.95929122,40.4721483354,595,TS666,40,595,,,SDE,2015-08-11T14:08:43.000Z,541,0,0
-80.0558577388,40.437766674599999,596,TS244,40,596,,,SDE,2015-08-11T14:08:43.000Z,555,0,0
-79.922983813499997,40.438056069700004,597,TS333,40,597,,,SDE,2015-08-11T14:08:35.000Z,114,0,0
-79.950739871099998,40.443908024,598,TS103,40,598,,,SDE,2015-08-11T14:08:36.000Z,187,0,0
-80.034540465600003,40.441984606600002,599,TS10,40,599,,,SDE,2015-08-11T14:08:41.000Z,447,0,0
-79.955183928500006,40.465651580200003,600,TS449,40,600,,,SDE,2015-08-11T14:08:39.000Z,335,0,0
-79.951941830500004,40.454030428199999,601,TS69,40,601,,,SDE,2015-08-11T14:08:37.000Z,205,0,0
-79.9467304681,40.416017644100002,602,TS572,40,602,,,SDE,2015-08-11T14:08:35.000Z,93,0,0
-79.973135598799999,40.4274059038,603,TS519,40,603,,,SDE,2015-08-11T14:08:40.000Z,389,0,0
-79.938795775900005,40.443881642400001,604,TS100,40,604,,,SDE,2015-08-11T14:08:36.000Z,149,0,0
-79.986422197500005,40.428749899899998,605,TS201,40,605,,,SDE,2015-08-11T14:08:40.000Z,382,0,0
-79.924908505199994,40.4154485205,606,TS161,40,606,,,SDE,2015-08-11T14:08:35.000Z,97,0,0
-79.995818782,40.442469368499999,607,TS527,40,607,,,SDE,2015-08-11T14:08:38.000Z,307,0,0
-79.8932303375,40.486837655599999,608,TS599,40,608,,,SDE,2015-08-11T14:08:44.000Z,604,0,0
-79.934248925199995,40.448391815299999,609,TS4a,,609,Cartegraph,2015-08-15T00:14:34.000Z,SDE,2015-08-17T16:34:49.000Z,610,0,0
-80.003981898700005,40.4411618846,610,TS326a,40,610,,,SDE,2015-08-18T14:56:18.000Z,267,0,0
-80.0031949997,40.449447,611,TS637,40,614,SDE,2015-09-04T13:54:18.000Z,SDE,2015-09-04T14:04:50.000Z,578,0,0
-79.9250870005,40.459292000300003,612,TS685,40,617,SDE,2015-09-04T14:05:55.000Z,SDE,2015-09-04T14:06:06.000Z,352,0,0
-79.998280999499997,40.445784000099998,613,TS349,40,618,SDE,2015-09-04T14:06:17.000Z,SDE,2015-09-04T14:06:29.000Z,280,0,0
-80.010436000300004,40.4478909997,614,TS647,40,612,SDE,2015-09-04T13:20:11.000Z,SDE,2015-09-04T14:05:44.000Z,587,0,0
-80.023031000399996,40.448357999800002,615,TS670,40,613,SDE,2015-09-04T13:53:56.000Z,SDE,2015-09-04T13:59:22.000Z,460,0,0
-79.921666000299993,40.460306999700002,616,TS677,40,616,SDE,2015-09-04T14:05:23.000Z,SDE,2015-09-04T14:05:32.000Z,64,0,0
-79.987093999899997,40.434524000099998,617,TS631,40,619,SDE,2015-09-04T14:06:39.000Z,SDE,2015-09-04T14:06:50.000Z,609,0,0
-79.923947999600003,40.460287000199997,618,TS678,40,615,SDE,2015-09-04T14:05:01.000Z,SDE,2015-09-04T14:05:12.000Z,64,0,0
-80.012233999900005,40.448379000300001,619,TS625,40,611,SDE,2015-09-04T13:17:07.000Z,SDE,2015-09-04T13:59:38.000Z,587,0,0
