Year,Zone Code,Zone Name,Sample Id,Date,Postcode,Parameter,PCV,Result,Units
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2021073,09-Jun-14,BT55 7JZ,Bromate,10,<0.3000,ug/l
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2038926,08-Jul-14,BT51 4TE,Bromate,10,0.68,ug/l
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2049433,05-Aug-14,BT56 8QH,Bromate,10,<0.3000,ug/l
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2074864,29-Sep-14,BT56 8GW,Bromate,10,<0.3000,ug/l
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2087102,14-Oct-14,BT51 5JH,Bromate,10,<0.3000,ug/l
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1952762,20-Jan-14,BT51 4LJ,Cadmium,5,<0.01,ug/l Cd
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1969489,03-Mar-14,BT51 5RS,Cadmium,5,<0.01,ug/l Cd
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1997600,23-Apr-14,BT53 7BJ,Cadmium,5,0.01,ug/l Cd
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2016269,02-Jun-14,BT51 3SZ,Cadmium,5,0.17,ug/l Cd
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2037670,01-Jul-14,BT56 8FD,Cadmium,5,0.01,ug/l Cd
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2049433,05-Aug-14,BT56 8QH,Cadmium,5,<0.01,ug/l Cd
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2064571,09-Sep-14,BT56 8JJ,Cadmium,5,<0.01,ug/l Cd
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2087102,14-Oct-14,BT51 5JH,Cadmium,5,<0.01,ug/l Cd
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1952762,20-Jan-14,BT51 4LJ,Chloride,250,25.9,mg Cl/l
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1969489,03-Mar-14,BT51 5RS,Chloride,250,22.9,mg Cl/l
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1997600,23-Apr-14,BT53 7BJ,Chloride,250,22.5,mg Cl/l
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2016269,02-Jun-14,BT51 3SZ,Chloride,250,23.3,mg Cl/l
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2049433,05-Aug-14,BT56 8QH,Chloride,250,24.7,mg Cl/l
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2064571,09-Sep-14,BT56 8JJ,Chloride,250,20.5,mg Cl/l
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2087102,14-Oct-14,BT51 5JH,Chloride,250,21.4,mg Cl/l
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2096358,10-Nov-14,BT53 6AZ,Chloride,250,21.5,mg Cl/l
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1952762,20-Jan-14,BT51 4LJ,Chromium,50,0.6,ug/l Cr
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1969489,03-Mar-14,BT51 5RS,Chromium,50,0.2,ug/l Cr
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1997600,23-Apr-14,BT53 7BJ,Chromium,50,0.4,ug/l Cr
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2016269,02-Jun-14,BT51 3SZ,Chromium,50,0.5,ug/l Cr
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2037670,01-Jul-14,BT56 8FD,Chromium,50,0.3,ug/l Cr
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2049433,05-Aug-14,BT56 8QH,Chromium,50,0.5,ug/l Cr
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2064571,09-Sep-14,BT56 8JJ,Chromium,50,0.4,ug/l Cr
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2087102,14-Oct-14,BT51 5JH,Chromium,50,0.3,ug/l Cr
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1951188,06-Jan-14,BT52 1GA,Colour,20,3,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1951512,08-Jan-14,BT55 7RY,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1952141,13-Jan-14,BT56 8AD,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1952400,15-Jan-14,BT51 5EH,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1952762,20-Jan-14,BT51 4LJ,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1953371,27-Jan-14,BT52 2JJ,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1953604,29-Jan-14,BT55 7AX,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1960289,03-Feb-14,BT51 3RF,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1961788,10-Feb-14,BT55 7RH,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1962097,12-Feb-14,BT44 8SZ,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1962587,17-Feb-14,BT53 6LD,Colour,20,<1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1965502,24-Feb-14,BT52 2AN,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1968775,26-Feb-14,BT51 4DA,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1969489,03-Mar-14,BT51 5RS,Colour,20,<1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1974340,10-Mar-14,BT53 6UD,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1976516,12-Mar-14,BT56 8JW,Colour,20,2,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1979842,19-Mar-14,BT51 3HE,Colour,20,2,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1980364,24-Mar-14,BT55 7BQ,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1983486,26-Mar-14,BT51 5UN,Colour,20,2,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1984084,31-Mar-14,BT51 3RL,Colour,20,2,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1987572,07-Apr-14,BT52 1WR,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1990930,09-Apr-14,BT52 2HB,Colour,20,2,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1991420,14-Apr-14,BT51 4PR,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1997600,23-Apr-14,BT53 7BJ,Colour,20,2,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1997937,25-Apr-14,BT51 5AJ,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1998311,28-Apr-14,BT52 2DZ,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2005174,07-May-14,BT55 7PX,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2005754,12-May-14,BT53 7AE,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2005507,13-May-14,BT53 6DW,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2009612,19-May-14,BT52 2FN,Colour,20,2,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2012372,21-May-14,BT52 1PP,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2015610,28-May-14,BT55 7BX,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2016269,02-Jun-14,BT51 3SZ,Colour,20,2,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2019162,05-Jun-14,BT52 1RB,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2021073,09-Jun-14,BT55 7JZ,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2023595,16-Jun-14,BT52 1AR,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2026743,18-Jun-14,BT51 3TN,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2027195,23-Jun-14,BT51 3LP,Colour,20,2,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2033828,30-Jun-14,BT52 2EA,Colour,20,<2,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2037670,01-Jul-14,BT56 8FD,Colour,20,<2,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2039120,09-Jul-14,BT56 8BZ,Colour,20,3,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2041165,16-Jul-14,BT53 6NF,Colour,20,2,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2041323,17-Jul-14,BT53 7UE,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2041905,24-Jul-14,BT51 5AJ,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2045797,28-Jul-14,BT52 1TU,Colour,20,2,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2045946,29-Jul-14,BT55 7BS,Colour,20,2,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2049433,05-Aug-14,BT56 8QH,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2052182,11-Aug-14,BT52 1TX,Colour,20,2,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2052376,12-Aug-14,BT53 6BF,Colour,20,2,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2054927,19-Aug-14,BT53 8EQ,Colour,20,2,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2057661,27-Aug-14,BT52 1LL,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2060374,01-Sep-14,BT56 8FH,Colour,20,2,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2061183,02-Sep-14,BT51 3EH,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2064430,08-Sep-14,BT52 1PQ,Colour,20,2,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2064571,09-Sep-14,BT56 8JJ,Colour,20,2,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2068221,16-Sep-14,BT56 8SH,Colour,20,2,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2071604,22-Sep-14,BT52 2JE,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2071755,23-Sep-14,BT56 8GW,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2075009,30-Sep-14,BT52 1UU,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2078307,06-Oct-14,BT52 1HH,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2078500,07-Oct-14,BT52 1DF,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2087102,14-Oct-14,BT51 5JH,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2087105,20-Oct-14,BT55 7LQ,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2087106,21-Oct-14,BT51 3LZ,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2089240,28-Oct-14,BT56 8HB,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2092698,03-Nov-14,BT52 1SS,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2092876,04-Nov-14,BT55 7TL,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2096523,11-Nov-14,BT52 1NS,Colour,20,2,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2099921,17-Nov-14,BT55 7PD,Colour,20,2,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2100077,18-Nov-14,BT55 7HW,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2103774,25-Nov-14,BT51 5RQ,Colour,20,3,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2107204,01-Dec-14,BT53 6AE,Colour,20,2,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2107355,02-Dec-14,BT52 2HA,Colour,20,2,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2110659,09-Dec-14,BT53 6NF,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2113835,15-Dec-14,BT53 6HB,Colour,20,1,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2114037,16-Dec-14,BT55 7JS,Colour,20,2,mg/l Pt/Co
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1952762,20-Jan-14,BT51 4LJ,Copper,2,0.135,mg Cu/l
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1969489,03-Mar-14,BT51 5RS,Copper,2,0.003,mg Cu/l
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1997600,23-Apr-14,BT53 7BJ,Copper,2,<0.001,mg Cu/l
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2016269,02-Jun-14,BT51 3SZ,Copper,2,0.011,mg Cu/l
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2037670,01-Jul-14,BT56 8FD,Copper,2,0.008,mg Cu/l
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2049433,05-Aug-14,BT56 8QH,Copper,2,0.001,mg Cu/l
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2064571,09-Sep-14,BT56 8JJ,Copper,2,<0.001,mg Cu/l
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2087102,14-Oct-14,BT51 5JH,Copper,2,0.001,mg Cu/l
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1951099,02-Jan-14,BT56 8PJ,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1951188,06-Jan-14,BT52 1GA,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1951660,07-Jan-14,BT53 7JE,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1951512,08-Jan-14,BT55 7RY,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1951773,09-Jan-14,BT53 6QU,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1951953,10-Jan-14,BT57 8UZ,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1952141,13-Jan-14,BT56 8AD,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1952286,14-Jan-14,BT56 8DZ,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1952400,15-Jan-14,BT51 5EH,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1952497,16-Jan-14,BT51 5DX,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1952584,17-Jan-14,BT56 8JP,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1952762,20-Jan-14,BT51 4LJ,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1952892,21-Jan-14,BT51 3ED,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1953005,23-Jan-14,BT56 8GF,E. coli,0,2,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1953198,24-Jan-14,BT52 1UL,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1953371,27-Jan-14,BT52 2JJ,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1953507,28-Jan-14,BT52 1ZF,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1953604,29-Jan-14,BT55 7AX,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1953700,30-Jan-14,BT51 3AG,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1953789,31-Jan-14,BT51 5QZ,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1960289,03-Feb-14,BT51 3RF,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1960464,04-Feb-14,BT53 6ET,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1960631,05-Feb-14,BT51 4DN,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1960932,07-Feb-14,BT56 8QA,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1961788,10-Feb-14,BT55 7RH,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1961941,11-Feb-14,BT55 7EJ,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1962097,12-Feb-14,BT44 8SZ,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1962587,17-Feb-14,BT53 6LD,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1962351,18-Feb-14,BT51 5AA,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1965005,19-Feb-14,BT51 4XN,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1962784,20-Feb-14,BT56 8DZ,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1965289,21-Feb-14,BT55 7NL,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1965502,24-Feb-14,BT52 2AN,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1965147,25-Feb-14,BT53 6PN,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1968775,26-Feb-14,BT51 4DA,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1965661,27-Feb-14,BT51 3TW,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1969021,28-Feb-14,BT51 5DU,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1969489,03-Mar-14,BT51 5RS,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1969703,04-Mar-14,BT56 8AN,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1973803,05-Mar-14,BT55 7AD,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1973974,06-Mar-14,BT55 7BD,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1974087,07-Mar-14,BT53 6HT,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1974340,10-Mar-14,BT53 6UD,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1974499,11-Mar-14,BT52 1WF,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1976516,12-Mar-14,BT56 8JW,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1976803,14-Mar-14,BT51 5FD,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1977077,18-Mar-14,BT55 7PB,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1979842,19-Mar-14,BT51 3HE,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1980002,20-Mar-14,BT57 8UE,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1980130,21-Mar-14,BT53 6HB,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1980364,24-Mar-14,BT55 7BQ,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1980544,25-Mar-14,BT51 4HS,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1983486,26-Mar-14,BT51 5UN,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1983616,27-Mar-14,BT51 5EB,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1983739,28-Mar-14,BT51 3DT,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1984084,31-Mar-14,BT51 3RL,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1984228,01-Apr-14,BT55 7PL,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1987105,02-Apr-14,BT52 1TW,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1987333,04-Apr-14,BT53 7QX,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1987572,07-Apr-14,BT52 1WR,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1987750,08-Apr-14,BT53 6PY,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1990930,09-Apr-14,BT52 2HB,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1991080,10-Apr-14,BT53 7UE,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1991188,11-Apr-14,BT52 2QP,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1991420,14-Apr-14,BT51 4PR,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1991605,15-Apr-14,BT52 1SP,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1994131,16-Apr-14,BT51 4DH,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1994258,17-Apr-14,BT51 5HR,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1994443,18-Apr-14,BT53 7AD,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1997600,23-Apr-14,BT53 7BJ,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1997781,24-Apr-14,BT53 7RD,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1997937,25-Apr-14,BT51 5AJ,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1998311,28-Apr-14,BT52 2DZ,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-1998486,29-Apr-14,BT44 8SX,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2001330,30-Apr-14,BT52 2NS,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2001445,01-May-14,BT51 4HJ,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2001607,02-May-14,BT51 3QF,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2001900,06-May-14,BT52 1UA,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2005174,07-May-14,BT55 7PX,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2005334,08-May-14,BT52 2QD,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2005754,12-May-14,BT53 7AE,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2005507,13-May-14,BT53 6DW,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2009102,14-May-14,BT53 6DH,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2005921,15-May-14,BT51 3HP,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2009268,16-May-14,BT52 2NX,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2009612,19-May-14,BT52 2FN,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2009772,20-May-14,BT51 4XN,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2012372,21-May-14,BT52 1PP,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2009381,22-May-14,BT53 6RJ,E. coli,0,0,No./100 ml
2014,ZN0101,Ballinrees Coleraine,ZN0101AE-14-2012650,23-May-14,BT51 5XU,E. coli,0,0,No./100 ml
