SAMPLENO,AG,AL,AS_,AU,BA,BE,BI,BR,CD,CE,CO,CR,CS,CU,HO,K,LA,LI,LU,MN,MO,ND,NI,P,PB,PD,PT,RB,RH,SB,SE,SN,SR,TH,TI,TL,U,V,W,Y,ZN,ZR,B,CA,FE,MG,NA,SI,SO4,EASTING,NORTHING
563324,-0.0100,7.7000,0.3200,-0.1000,3.4600,-0.0500,-0.0200,212.0000,-0.0200,,0.1100,-0.2000,-0.0100,0.8300,0.0010,2.8500,0.0030,0.3200,,16.4000,0.1400,,1.0500,277.0000,-0.0500,-0.1000,-0.0200,2.0200,-0.0100,0.1900,-0.5000,0.1100,0.0700,-0.0100,2.4600,0.0200,0.1800,3.1800,-0.0100,0.0230,2.2200,0.0500,0.0191,61.8000,0.0290,20.0000,24.0000,8.5200,26.7000,286284,434460
563325,-0.0100,1.9500,0.3600,-0.1000,3.9400,-0.0500,-0.0200,190.0000,-0.0200,,0.0200,-0.2000,-0.0100,0.3800,0.0010,1.7600,0.0040,0.8000,,11.9000,0.1400,,0.7900,12.0000,-0.0500,-0.1000,-0.0200,0.7500,-0.0100,0.0200,-0.5000,0.0500,0.0888,0.0300,2.1400,0.0100,0.1200,0.5200,-0.0100,0.0230,0.5600,-0.0300,0.0324,62.1000,0.0100,22.5000,25.8000,11.4000,26.9000,283094,434425
563326,-0.0100,9.6300,0.3800,-0.1000,1.5800,-0.0500,-0.0200,226.0000,-0.0200,,0.1200,-0.2000,-0.0100,0.7800,0.0010,1.8100,0.0070,0.4600,,18.2000,0.0800,,1.1600,171.0000,-0.0500,-0.1000,-0.0200,1.5700,-0.0100,0.0300,-0.5000,0.0800,0.0306,0.0300,2.7400,0.0100,0.1200,4.3300,-0.0100,0.0390,1.1100,0.0800,0.0165,54.7000,0.0280,23.3000,25.6000,11.2000,22.6000,293045,439167
563327,-0.0100,40.8000,0.4300,-0.1000,3.3300,-0.0500,-0.0200,308.0000,-0.0200,,0.4600,-0.2000,0.0100,-0.1000,0.0020,7.5700,0.0200,0.2300,,12.1000,0.0800,,1.4400,542.0000,0.0600,-0.1000,-0.0200,4.3900,-0.0100,0.1300,-0.5000,0.1000,0.0597,0.0200,3.2000,0.0200,0.1100,3.6300,0.0100,0.0530,4.9800,0.0300,0.0149,68.7000,0.1430,28.3000,78.6000,8.3900,29.9000,288545,432942
563328,-0.0100,37.5000,1.4700,-0.1000,13.8000,-0.0500,-0.0200,117.0000,-0.0200,,0.1900,0.4700,0.0200,-0.1000,0.0040,0.9300,0.0610,1.0500,,211.0000,0.9200,,0.4100,39.4000,0.2500,-0.1000,-0.0200,0.7000,-0.0100,0.0400,-0.5000,0.0600,0.1370,0.0400,2.7700,0.0300,0.1400,0.7300,0.0100,0.1080,1.9000,0.1600,0.0064,30.0000,1.7500,12.1000,12.9000,8.6000,1.2300,320898,436140
563329,-0.0100,12.0000,0.2000,-0.1000,2.7500,-0.0500,-0.0200,148.0000,-0.0200,,0.2700,0.3300,-0.0100,0.9400,0.0020,3.1900,0.0100,0.1300,,91.5000,0.0600,,1.5800,79.3000,-0.0500,-0.1000,-0.0200,2.0900,-0.0100,0.0400,-0.5000,0.0800,0.1100,0.0100,2.1000,0.0100,0.0300,3.1300,-0.0100,0.0480,2.7100,0.0500,0.0166,36.1000,0.1440,21.4000,19.3000,9.3400,14.3000,282863,430374
563331,-0.0100,11.4000,0.2700,-0.1000,0.6700,-0.0500,-0.0200,205.0000,-0.0200,,0.1200,0.5100,-0.0100,0.3900,0.0010,0.6000,0.0070,0.1300,,42.2000,0.0400,,0.5400,26.9000,-0.0500,-0.1000,-0.0200,0.3700,-0.0100,-0.0200,-0.5000,0.0600,0.0127,0.0100,2.5200,0.0100,0.0900,5.7100,-0.0100,0.0450,0.3700,0.0600,0.0141,49.2000,0.0880,23.1000,22.0000,12.3000,16.8000,293125,435407
563333,-0.0100,6.9000,0.4600,-0.1000,2.8300,-0.0500,-0.0200,249.0000,-0.0200,,0.2800,0.2100,-0.0100,0.1800,0.0010,5.4600,0.0030,0.2300,,7.9100,0.0900,,1.3700,383.0000,-0.0500,-0.1000,-0.0200,3.1900,-0.0100,0.1500,-0.5000,0.1300,0.0484,-0.0100,2.6200,0.0200,0.1100,4.0200,0.0100,0.0220,4.2500,0.0400,0.0150,54.7000,0.0360,20.9000,54.5000,8.7600,28.2000,287410,432537
563335,-0.0100,3.3000,0.3600,-0.1000,16.7000,-0.0500,-0.0200,301.0000,-0.0200,,0.9500,0.5700,0.0300,0.3500,0.0020,8.7200,0.0050,4.0600,,0.7080,0.2800,,2.8800,17.0000,-0.0500,-0.1000,-0.0200,8.4400,0.0100,0.0600,-0.5000,0.1800,0.2290,0.0100,2.5400,0.0100,0.1500,0.5600,0.0100,0.0580,0.8100,0.3100,0.1210,92.7000,0.0980,27.7000,26.4000,11.9000,29.3000,282742,432570
563336,-0.0100,25.1000,0.2400,-0.1000,0.7500,-0.0500,-0.0200,118.0000,-0.0200,,0.1300,1.0200,-0.0100,1.1400,0.0060,0.6700,0.0210,0.2300,,14.0000,0.0500,,2.8800,-10.0000,0.0600,-0.1000,-0.0200,0.6500,-0.0100,0.0600,-0.5000,0.0700,0.0711,0.0100,2.3500,0.0100,0.0300,1.4000,-0.0100,0.1610,0.9700,0.1900,0.0114,29.1000,0.5270,18.3000,14.7000,8.9600,6.9300,280552,428460
563337,-0.0100,6.0200,0.2200,-0.1000,1.2500,-0.0500,-0.0200,232.0000,-0.0200,,0.0900,0.3400,-0.0100,0.1700,0.0010,1.7700,0.0040,0.0800,,12.6000,0.0600,,0.1800,168.0000,-0.0500,-0.1000,-0.0200,1.1600,-0.0100,0.0200,-0.5000,0.0500,0.0278,-0.0100,2.4900,0.0100,0.0800,3.6500,-0.0100,0.0150,1.8200,-0.0300,0.0139,52.0000,0.0260,20.6000,23.9000,10.5000,16.9000,290853,436278
563338,-0.0100,6.4000,0.3500,-0.1000,3.8000,-0.0500,-0.0200,189.0000,-0.0200,,0.2600,0.3600,0.0100,0.8900,0.0020,4.9100,0.0090,0.7700,,102.0000,0.2000,,2.1200,41.0000,0.0500,-0.1000,-0.0200,3.8700,-0.0100,0.0800,-0.5000,0.0900,0.1320,0.0100,2.2000,0.0100,0.0900,1.8300,-0.0100,0.0530,1.1600,0.1600,0.0299,58.4000,0.2430,24.3000,21.6000,10.2000,27.9000,283112,431406
563339,-0.0100,3.9200,0.3700,-0.1000,2.6900,-0.0500,-0.0200,201.0000,-0.0200,,0.1300,-0.2000,-0.0100,0.8600,0.0010,2.4800,0.0030,0.4000,,44.3000,0.1200,,1.4900,239.0000,-0.0500,-0.1000,-0.0200,1.7700,-0.0100,0.0500,-0.5000,0.0900,0.0961,-0.0100,2.6400,0.0200,0.2300,3.0400,-0.0100,0.0240,1.9300,0.0500,0.0211,76.5000,0.0630,23.1000,23.9000,9.6300,28.0000,286711,434617
563340,-0.0100,10.4000,0.2600,-0.1000,1.2700,-0.0500,-0.0200,215.0000,-0.0200,,0.1100,0.4300,-0.0100,0.4900,-0.0010,2.0500,0.0050,0.0900,,19.7000,0.0600,,0.3900,211.0000,0.0500,-0.1000,-0.0200,1.4800,-0.0100,0.0300,-0.5000,0.0600,0.0235,-0.0100,2.6000,0.0200,0.0900,5.2900,-0.0100,0.0180,7.8900,-0.0300,0.0147,48.6000,0.0350,22.8000,23.2000,10.2000,17.2000,291862,433921
563341,-0.0100,3.9600,0.3000,-0.1000,2.6100,-0.0500,-0.0200,269.0000,-0.0200,,0.0800,-0.2000,-0.0100,0.7400,0.0010,1.8100,0.0050,1.5000,,14.7000,0.1100,,1.4000,30.3000,-0.0500,-0.1000,-0.0200,0.9200,-0.0100,0.1200,-0.5000,0.0800,0.0983,-0.0100,1.8900,0.0200,0.1500,1.7000,-0.0100,0.0360,2.4700,0.0700,0.0317,58.3000,0.0260,23.9000,33.5000,8.7700,28.7000,282998,438470
563342,-0.0100,5.1000,0.6500,-0.1000,6.9000,-0.0500,-0.0200,187.0000,-0.0200,,0.1000,0.3900,-0.0100,2.3700,0.0010,3.0700,0.0080,0.9600,,14.5000,0.2500,,1.8000,123.0000,-0.0500,-0.1000,-0.0200,2.0100,-0.0100,0.1400,-0.5000,0.0800,0.1410,-0.0100,2.2500,0.0200,0.1400,1.2400,0.1800,0.0310,1.2400,0.0600,0.0321,60.4000,0.0660,19.7000,24.1000,9.8300,17.8000,280429,433781
563343,-0.0100,12.2000,2.8000,-0.1000,7.5400,-0.0500,-0.0200,252.0000,-0.0200,,0.6900,0.2300,-0.0100,0.9300,0.0030,7.0700,0.0360,1.2900,,59.1000,0.5700,,3.0200,754.0000,0.0600,-0.1000,-0.0200,5.2300,-0.0100,0.1200,-0.5000,0.0900,0.1700,0.0100,4.8600,0.0100,0.2000,5.0500,0.0100,0.0690,1.4500,0.1300,0.0305,57.1000,0.1470,16.4000,41.5000,11.0000,18.7000,293086,439727
563344,-0.0100,3.4200,0.2900,-0.1000,5.5600,-0.0500,-0.0200,230.0000,-0.0200,,0.1300,0.2700,-0.0100,0.8600,0.0010,1.6400,0.0050,0.2900,,26.0000,0.1300,,1.5700,10.7000,-0.0500,-0.1000,-0.0200,1.1200,-0.0100,0.0700,-0.5000,0.1200,0.0739,-0.0100,2.0700,0.0200,0.0700,0.5300,-0.0100,0.0370,1.1800,0.1100,0.0266,68.6000,0.0350,22.2000,29.7000,9.9800,27.9000,285159,436353
563345,-0.0100,21.9000,0.6000,-0.1000,3.8000,-0.0500,-0.0200,173.0000,-0.0200,,0.3300,-0.2000,-0.0100,0.7200,0.0020,2.1800,0.0120,0.3000,,0.3320,0.2500,,1.2800,264.0000,-0.0500,-0.1000,-0.0200,1.0800,-0.0100,0.0500,-0.5000,0.0700,0.0314,0.0100,3.5100,0.0100,0.4400,12.7000,0.0100,0.0590,0.5800,0.1700,0.0178,48.0000,0.0500,23.8000,22.0000,10.5000,30.6000,292459,430654
563346,-0.0100,12.2000,0.3000,-0.1000,1.7800,-0.0500,-0.0200,232.0000,-0.0200,,0.2100,-0.2000,-0.0100,0.4300,0.0010,1.7800,0.0070,0.1100,,13.4000,0.0700,,0.6900,152.0000,-0.0500,-0.1000,-0.0200,1.0300,-0.0100,0.0200,-0.5000,0.0700,0.0158,-0.0100,3.0400,0.0100,0.1300,6.4100,0.0100,0.0290,1.1700,0.0600,0.0157,51.4000,0.0150,22.8000,25.0000,9.9300,16.6000,291913,437507
563348,-0.0100,12.3000,0.3900,-0.1000,3.0200,-0.0500,-0.0200,186.0000,-0.0200,,2.6100,0.2200,-0.0100,0.4000,0.0030,0.1300,0.0090,0.2200,,1.0200,0.0700,,2.8600,22.3000,-0.0500,-0.1000,-0.0200,0.1100,-0.0100,0.0300,-0.5000,0.0600,0.0522,0.0100,2.9300,0.0100,0.0900,0.3900,-0.0100,0.0720,2.5500,0.1800,0.0146,44.3000,0.3900,22.3000,18.7000,9.4100,16.5000,292850,431900
563349,-0.0100,31.6000,0.4500,-0.1000,0.8000,-0.0500,-0.0200,172.0000,-0.0200,,0.1600,0.5000,-0.0100,1.1200,0.0040,2.7200,0.0150,0.2100,,25.9000,0.0800,,2.0500,260.0000,-0.0500,-0.1000,-0.0200,1.3300,-0.0100,0.0300,-0.5000,0.0600,0.0348,0.0100,4.2900,0.0100,0.0800,3.4200,0.0100,0.1050,0.8300,0.1900,0.0136,41.7000,0.1560,21.9000,19.2000,11.7000,15.4000,295924,433737
563350,-0.0100,14.0000,0.6800,-0.1000,3.4000,-0.0500,-0.0200,229.0000,-0.0200,,0.3700,0.5400,0.0100,0.7500,0.0040,9.5800,0.0140,1.6200,,74.9000,0.2400,,3.1300,334.0000,-0.0500,-0.1000,-0.0200,4.7200,-0.0100,0.0300,-0.5000,0.0900,0.0830,0.0100,5.3200,0.0100,0.1000,2.7300,-0.0100,0.0910,0.7300,0.2500,0.0432,51.1000,0.2540,25.1000,22.1000,14.7000,13.8000,290115,430325
563351,-0.0100,7.0800,0.3100,-0.1000,62.6000,-0.0500,-0.0200,158.0000,0.0200,,0.0700,-0.2000,0.0100,1.1500,0.0020,1.9700,0.0830,0.2500,,35.2000,0.0400,,0.7200,72.5000,-0.0500,-0.1000,-0.0200,3.0100,-0.0100,0.0400,-0.5000,-0.0500,0.0545,-0.0100,0.8000,0.0200,0.0300,0.1200,-0.0100,0.0490,1.9100,-0.0300,0.0134,22.0000,0.0170,5.6800,15.4000,1.9700,10.0000,322473,440339
563352,-0.0100,10.0000,0.3900,-0.1000,4.6800,-0.0500,-0.0200,266.0000,-0.0200,,0.0900,-0.2000,-0.0100,1.1500,0.0010,1.5000,0.0070,0.8100,,17.9000,0.1400,,1.6600,32.4000,-0.0500,-0.1000,-0.0200,1.0700,-0.0100,0.0900,-0.5000,0.1300,0.1410,-0.0100,2.5700,0.0100,0.3100,1.6200,-0.0100,0.0440,0.9700,0.0600,0.0336,85.8000,0.0210,22.5000,25.6000,8.9300,27.9000,286680,438087
563355,-0.0100,42.3000,0.5100,-0.1000,2.0500,-0.0500,-0.0200,263.0000,-0.0200,,0.3700,0.4000,-0.0100,0.8100,0.0050,2.7600,0.0670,0.2200,,51.7000,0.0900,,1.2800,187.0000,0.1400,-0.1000,-0.0200,1.8300,-0.0100,0.0300,-0.5000,0.0700,0.0395,0.0100,4.9600,0.0100,0.1200,4.6800,-0.0100,0.1600,0.9600,0.1700,0.0146,37.3000,0.3350,21.6000,21.5000,10.6000,16.4000,295177,435912
563356,-0.0100,6.6700,0.6700,-0.1000,5.9000,-0.0500,-0.0200,201.0000,-0.0200,,0.1900,0.4800,-0.0100,1.4600,0.0010,4.8600,0.0110,0.9700,,29.0000,0.2700,,2.1300,203.0000,-0.0500,-0.1000,-0.0200,2.3800,-0.0100,0.1200,-0.5000,0.0800,0.1210,-0.0100,3.3700,0.0100,0.1300,1.6900,0.0800,0.0400,0.7200,0.0700,0.0404,53.6000,0.1220,18.9000,25.1000,9.9600,17.7000,281067,434913
563357,-0.0100,18.4000,0.6400,-0.1000,4.4200,-0.0500,-0.0200,223.0000,-0.0200,,0.8100,0.7700,-0.0100,0.6600,0.0040,1.8700,0.0190,0.3700,,0.2440,0.1800,,2.1600,179.0000,0.0500,-0.1000,-0.0200,1.2500,-0.0100,0.1300,-0.5000,0.0600,0.0489,0.0100,6.0000,0.0100,0.0700,4.5400,0.0100,0.1220,1.1400,0.3800,0.0167,57.6000,0.1980,28.6000,21.7000,19.7000,19.3000,292801,431254
563358,-0.0100,12.8000,0.4200,-0.1000,58.1000,-0.0500,-0.0200,146.0000,0.0200,,0.0500,-0.2000,-0.0100,1.0700,0.0020,1.5800,0.0320,1.0300,,6.0300,0.0800,,0.9800,19.8000,0.3500,-0.1000,-0.0200,1.4200,-0.0100,0.0400,-0.5000,-0.0500,0.1100,0.0100,0.6500,0.0100,0.7200,0.1700,-0.0100,0.0520,0.2700,0.0600,0.0098,54.3000,-0.0100,9.0700,14.2000,2.3600,8.2700,322178,440517
563362,-0.0100,7.8500,0.6600,-0.1000,4.7300,-0.0500,-0.0200,318.0000,-0.0200,,0.2400,-0.2000,0.0100,1.8500,0.0040,6.5300,0.0580,0.5600,,18.2000,0.1200,,2.9000,824.0000,-0.0500,-0.1000,-0.0200,4.4500,-0.0100,0.0600,-0.5000,0.0500,0.1250,-0.0100,4.8900,0.0100,0.1300,3.0300,-0.0100,0.1550,5.2300,0.0500,0.0191,61.5000,0.1030,19.5000,31.9000,9.6900,26.8000,290592,440886
563363,-0.0100,37.0000,0.4900,-0.1000,3.3600,-0.0500,-0.0200,195.0000,-0.0200,,0.7100,0.4800,-0.0100,1.4600,0.0070,2.2300,0.0420,0.2900,,122.0000,0.1500,,4.1300,87.7000,0.0500,-0.1000,-0.0200,1.6100,-0.0100,0.0500,-0.5000,0.0700,0.0489,-0.0100,4.3700,0.0100,0.1500,3.1400,-0.0100,0.1890,1.4700,0.2400,0.0133,46.1000,0.3950,27.4000,20.8000,11.6000,20.7000,292655,432421
563364,-0.0100,10.3000,0.3600,-0.1000,6.3400,-0.0500,-0.0200,280.0000,-0.0200,,0.1100,-0.2000,-0.0100,1.1300,0.0010,4.2500,0.0060,0.1500,,8.5700,0.0800,,1.1100,218.0000,-0.0500,-0.1000,-0.0200,2.2300,0.0100,0.0700,-0.5000,0.1000,0.2360,-0.0100,2.6600,0.0100,0.0800,1.8200,-0.0100,0.0320,0.7700,0.0400,0.0220,59.2000,0.0120,23.2000,27.5000,8.1900,19.3000,288192,440086
563365,-0.0100,20.7000,0.2600,-0.1000,1.3800,-0.0500,-0.0200,166.0000,-0.0200,,0.1600,0.8600,-0.0100,1.0900,0.0050,1.5900,0.0150,0.3400,,42.4000,0.1000,,2.6900,33.8000,0.0500,-0.1000,-0.0200,1.1000,-0.0100,0.0500,-0.5000,0.1000,0.0790,-0.0100,2.9800,0.0100,0.0400,1.8500,0.0100,0.1170,1.4200,0.1400,0.0150,32.3000,0.3800,20.0000,16.6000,9.2100,8.5200,281961,428585
563367,-0.0100,10.9000,0.3000,-0.1000,1.4000,-0.0500,-0.0200,222.0000,-0.0200,,0.0900,0.2300,-0.0100,0.5900,0.0010,2.8800,0.0040,0.1400,,8.8900,0.0900,,0.7100,336.0000,-0.0500,-0.1000,-0.0200,1.7500,-0.0100,0.0400,-0.5000,0.0500,0.0293,-0.0100,3.5500,0.0100,0.1000,4.4100,-0.0100,0.0210,1.3700,-0.0300,0.0194,50.0000,0.0460,23.8000,23.8000,10.2000,19.5000,292635,431826
563368,-0.0100,9.4800,0.3000,-0.1000,1.3200,-0.0500,-0.0200,227.0000,-0.0200,,0.0900,0.3000,-0.0100,0.4400,0.0010,2.1400,0.0040,0.1300,,14.5000,0.0900,,0.4900,253.0000,-0.0500,-0.1000,-0.0200,1.2600,-0.0100,0.0300,-0.5000,-0.0500,0.0248,-0.0100,3.1600,0.0100,0.1000,5.0600,-0.0100,0.0170,1.2900,-0.0300,0.0148,50.0000,0.0230,24.5000,22.6000,9.9800,18.0000,292146,432733
563369,-0.0100,10.4000,0.2900,-0.1000,1.2800,-0.0500,-0.0200,253.0000,-0.0200,,0.1300,0.4700,-0.0100,0.2700,0.0010,2.3400,0.0050,0.1100,,18.4000,0.0800,,0.4700,377.0000,-0.0500,-0.1000,-0.0200,1.4200,-0.0100,0.0300,-0.5000,0.0600,0.0243,-0.0100,3.7500,0.0100,0.0900,5.8800,-0.0100,0.0170,1.4800,-0.0300,0.0187,50.1000,0.0210,22.6000,23.2000,10.4000,16.7000,291759,435168
563371,-0.0100,74.3000,1.4300,-0.1000,35.7000,-0.0500,-0.0200,132.0000,0.0200,,0.3600,0.5700,0.0100,0.1700,0.0060,0.8600,0.0880,1.1500,,0.3480,0.5600,,0.6700,49.7000,1.1800,-0.1000,-0.0200,0.5900,-0.0100,0.0600,-0.5000,0.0800,0.0579,0.0200,5.4800,0.0300,0.0300,1.0200,0.0100,0.1510,20.8000,0.2100,0.0066,20.3000,2.4500,9.5400,12.2000,7.9400,1.2800,321287,436564
563372,-0.0100,7.4000,0.2800,-0.1000,4.1400,-0.0500,-0.0200,189.0000,-0.0200,,0.1900,-0.2000,0.0100,0.5900,0.0010,6.0000,0.0050,0.5000,,92.9000,0.1000,,1.3700,69.8000,-0.0500,-0.1000,-0.0200,3.4900,-0.0100,0.0400,-0.5000,0.0900,0.1490,-0.0100,3.0600,0.0100,0.1000,2.3900,-0.0100,0.0350,1.4200,0.1000,0.0245,58.7000,0.5420,27.7000,21.4000,10.4000,25.3000,282092,432336
563373,-0.0100,21.5000,0.1800,-0.1000,2.5800,-0.0500,-0.0200,153.0000,-0.0200,,0.1100,0.4100,-0.0100,0.6000,0.0020,1.2500,0.0200,0.3200,,48.6000,0.0300,,0.9600,35.8000,-0.0500,-0.1000,-0.0200,0.7800,-0.0100,0.0800,-0.5000,0.0900,0.1210,-0.0100,2.4100,0.0100,0.0400,5.9700,-0.0100,0.0610,1.1300,0.0400,0.0159,35.6000,0.0910,19.8000,16.8000,8.4200,11.8000,279069,432078
563374,-0.0100,5.6700,0.1900,-0.1000,0.8100,-0.0500,-0.0200,147.0000,-0.0200,,0.1700,1.0700,-0.0100,0.6200,0.0050,0.9300,0.0080,0.2500,,137.0000,0.0200,,2.4500,-10.0000,-0.0500,-0.1000,-0.0200,0.6700,-0.0100,0.0200,-0.5000,0.1000,0.0999,-0.0100,3.8600,0.0100,0.0200,0.8800,-0.0100,0.1200,0.4700,0.1700,0.0127,40.5000,0.2700,22.5000,17.7000,14.2000,10.4000,279030,429030
563375,-0.0100,12.5000,0.5600,-0.1000,4.0900,-0.0500,-0.0200,557.0000,-0.0200,,0.3000,0.4900,0.0100,1.3600,0.0010,7.2200,0.0160,0.2600,,28.6000,0.1800,,1.0200,"1,250.0000",0.0700,-0.1000,-0.0200,4.4200,-0.0100,0.1000,-0.5000,0.1000,0.0585,-0.0100,6.2600,0.0100,0.1200,4.2300,-0.0100,0.0280,7.9000,0.0400,0.0402,58.6000,0.0320,19.3000,39.2000,9.9800,30.9000,289761,437511
563376,-0.0100,5.0900,0.3800,-0.1000,1.9000,-0.0500,-0.0200,272.0000,-0.0200,,0.0800,-0.2000,-0.0100,1.3000,0.0010,1.3600,0.0030,0.3000,,5.2200,0.2600,,1.7200,60.6000,-0.0500,-0.1000,-0.0200,0.7100,-0.0100,0.0700,-0.5000,0.0500,0.0725,-0.0100,2.4600,0.0100,0.2300,1.9700,0.0100,0.0320,1.1700,0.0700,0.0237,70.5000,0.0130,26.7000,38.5000,9.5700,25.5000,285064,438888
563377,-0.0100,5.8300,0.4900,-0.1000,3.7400,-0.0500,-0.0200,160.0000,-0.0200,,0.2000,0.2200,-0.0100,1.6800,0.0010,5.3600,0.0060,0.3700,,21.1000,0.2200,,3.2800,317.0000,-0.0500,-0.1000,-0.0200,2.5700,-0.0100,0.0600,-0.5000,0.0600,0.0943,-0.0100,3.7400,0.0100,0.1700,1.6400,0.0200,0.0390,1.1700,0.0900,0.0216,57.2000,0.0710,21.9000,23.5000,10.9000,20.9000,288654,430506
563378,-0.0100,20.3000,0.4500,-0.1000,1.5900,-0.0500,-0.0200,251.0000,-0.0200,,0.1000,0.3400,-0.0100,0.9200,0.0020,2.3600,0.0150,0.3200,,11.8000,0.0800,,1.2700,153.0000,0.0700,-0.1000,-0.0200,1.3300,-0.0100,0.0200,-0.5000,0.0600,0.0422,-0.0100,3.8000,0.0200,0.1200,2.4100,-0.0100,0.0640,1.9700,0.1000,0.0151,42.1000,0.2740,22.5000,21.6000,10.8000,19.0000,294784,434743
563379,-0.0100,7.3000,0.4900,-0.1000,2.8000,-0.0500,-0.0200,248.0000,-0.0200,,0.2600,0.2000,-0.0100,0.3000,0.0010,6.7300,0.0020,0.5200,,3.1500,0.1100,,1.5700,508.0000,-0.0500,-0.1000,-0.0200,3.3500,-0.0100,0.1500,-0.5000,0.1000,0.0474,-0.0100,3.4900,0.0100,0.1200,3.8800,0.0100,0.0170,4.4600,0.0400,0.0150,54.4000,0.0310,21.6000,51.1000,8.1700,30.7000,287032,431773
563380,-0.0100,4.4500,0.3000,-0.1000,2.0500,-0.0500,-0.0200,151.0000,-0.0200,,0.1300,0.3700,-0.0100,0.7100,0.0010,1.4500,0.0040,0.2000,,52.5000,0.0500,,1.1100,38.8000,-0.0500,-0.1000,-0.0200,1.0700,-0.0100,0.0200,-0.5000,0.0900,0.1370,-0.0100,1.7200,0.0100,0.0400,6.6600,-0.0100,0.0370,0.9500,0.0300,0.0142,38.7000,0.1450,20.9000,16.6000,6.8200,10.2000,280124,431528
563381,-0.0100,36.7000,0.6000,-0.1000,10.3000,-0.0500,-0.0200,203.0000,-0.0200,,0.2300,0.4100,-0.0100,1.0000,0.0030,2.4200,0.0380,0.9500,,59.7000,0.2100,,2.5000,112.0000,0.0700,-0.1000,-0.0200,1.3300,-0.0100,0.0300,-0.5000,0.0900,0.1360,0.0100,3.5800,0.0100,0.2400,3.1200,-0.0100,0.0820,1.6100,0.0800,0.0377,63.8000,0.0680,24.4000,23.7000,8.7800,16.8000,280169,433246
563382,-0.0100,4.0400,0.4200,-0.1000,2.0400,-0.0500,-0.0200,209.0000,-0.0200,,0.1300,0.3000,-0.0100,1.2200,0.0020,1.3800,0.0070,0.5900,,9.0200,0.1100,,4.0400,53.4000,-0.0500,-0.1000,-0.0200,1.0500,-0.0100,0.1000,-0.5000,0.1100,0.0818,0.0100,2.8600,0.0200,0.3700,1.5900,-0.0100,0.0560,1.2000,0.1300,0.0257,85.8000,0.0240,28.4000,26.4000,9.7900,21.1000,285664,438018
563385,-0.0100,26.8000,0.7100,-0.1000,2.2500,-0.0500,-0.0200,222.0000,-0.0200,,0.4300,0.4500,0.0100,0.6800,0.0030,4.7600,0.0170,1.3100,,154.0000,0.1900,,3.0900,841.0000,0.0600,-0.1000,-0.0200,4.2600,-0.0100,0.0500,-0.5000,0.0900,0.0622,0.0100,7.1100,0.0100,0.1000,2.8700,-0.0100,0.0840,2.1800,0.2300,0.0275,59.0000,0.1300,20.9000,29.6000,15.6000,30.6000,292671,438356
563386,-0.0100,7.7500,0.3400,-0.1000,1.6200,-0.0500,-0.0200,244.0000,-0.0200,,0.2000,0.2900,0.0100,1.1300,0.0010,4.0700,0.0050,0.2300,,27.0000,0.0800,,1.3700,492.0000,0.3200,-0.1000,-0.0200,2.2700,-0.0100,0.0700,-0.5000,0.0700,0.0360,-0.0100,3.6200,0.0100,0.0800,3.1000,-0.0100,0.0220,11.0000,-0.0300,0.0199,42.6000,0.0300,22.7000,30.8000,8.2700,21.8000,283492,435503
563387,-0.0100,14.3000,0.3300,-0.1000,1.9800,-0.0500,-0.0200,233.0000,-0.0200,,0.0400,1.1800,-0.0100,0.4100,0.0010,1.1200,0.0070,0.0800,,3.1100,0.0400,,0.2600,63.9000,-0.0500,-0.1000,-0.0200,0.4900,-0.0100,0.0200,-0.5000,0.0700,0.0227,-0.0100,2.8200,0.0200,0.0900,6.0100,-0.0100,0.0270,0.4900,-0.0300,0.0116,47.0000,0.0130,21.4000,20.4000,9.9400,18.6000,289194,433893
563388,-0.0100,11.5000,0.5700,-0.1000,2.5800,-0.0500,-0.0200,195.0000,-0.0200,,0.2700,0.5600,-0.0100,0.7700,0.0030,7.0200,0.0110,0.8800,,41.1000,0.2300,,2.6500,264.0000,-0.0500,-0.1000,-0.0200,3.6900,-0.0100,0.0400,-0.5000,0.0800,0.0660,-0.0100,5.2800,0.0100,0.1000,1.7400,-0.0100,0.0730,1.1500,0.1900,0.0277,50.0000,0.2370,26.7000,22.7000,15.1000,17.7000,288889,430328
563389,-0.0100,32.1000,0.8000,-0.1000,4.5000,-0.0500,-0.0200,201.0000,-0.0200,,0.7600,0.8100,0.0100,3.1900,0.0050,15.9000,0.0390,0.5800,,57.3000,0.3400,,7.3200,"1,120.0000",0.0800,-0.1000,-0.0200,7.5100,-0.0100,0.1500,-0.5000,0.1000,0.0927,0.0100,7.2800,0.0200,0.1200,3.2600,0.1200,0.1330,5.4200,0.2500,0.0223,46.1000,0.2140,19.8000,27.0000,10.1000,16.4000,289787,432400
563390,-0.0100,8.7900,0.7100,-0.1000,2.5800,-0.0500,-0.0200,291.0000,-0.0200,,0.5100,0.3300,0.0100,0.9200,0.0040,4.4300,0.0170,1.7800,,0.2630,0.2100,,3.4400,152.0000,-0.0500,-0.1000,-0.0200,3.3700,-0.0100,0.0400,-0.5000,0.0700,0.0827,0.0100,5.1400,0.0200,0.2000,1.9000,-0.0100,0.1070,1.9200,0.2800,0.0150,69.0000,0.1980,19.6000,34.0000,16.2000,25.7000,292136,439652
