Council/Group Name,Statement Category,Financial Item,FY Ending,Value ($000)
Waimate District,E_Balances,5001_Surplus (deficit) of operating funding (A-B),2014,2144
Waimate District,E_Balances,5001_Surplus (deficit) of operating funding (A-B),2015,2337
Waimate District,E_Balances,5001_Surplus (deficit) of operating funding (A-B),2016,2468
Waimate District,E_Balances,5001_Surplus (deficit) of operating funding (A-B),2017,2577
Waimate District,E_Balances,5001_Surplus (deficit) of operating funding (A-B),2018,2650
Waimate District,E_Balances,5001_Surplus (deficit) of operating funding (A-B),2019,2705
Waimate District,E_Balances,5001_Surplus (deficit) of operating funding (A-B),2020,2715
Waimate District,E_Balances,5001_Surplus (deficit) of operating funding (A-B),2021,2475
Waimate District,E_Balances,5001_Surplus (deficit) of operating funding (A-B),2022,2594
Waimate District,E_Balances,5002_Surplus (deficit) of capital funding (C-D),2013,-1873
Waimate District,E_Balances,5002_Surplus (deficit) of capital funding (C-D),2014,-2144
Waimate District,E_Balances,5002_Surplus (deficit) of capital funding (C-D),2015,-2337
Waimate District,E_Balances,5002_Surplus (deficit) of capital funding (C-D),2016,-2468
Waimate District,E_Balances,5002_Surplus (deficit) of capital funding (C-D),2017,-2577
Waimate District,E_Balances,5002_Surplus (deficit) of capital funding (C-D),2018,-2650
Waimate District,E_Balances,5002_Surplus (deficit) of capital funding (C-D),2019,-2705
Waimate District,E_Balances,5002_Surplus (deficit) of capital funding (C-D),2020,-2715
Waimate District,E_Balances,5002_Surplus (deficit) of capital funding (C-D),2021,-2475
Waimate District,E_Balances,5002_Surplus (deficit) of capital funding (C-D),2022,-2594
Waimate District,E_Balances,5003_Funding balance ((A-B)+(C-D)),2013,0
Waimate District,E_Balances,5003_Funding balance ((A-B)+(C-D)),2014,0
Waimate District,E_Balances,5003_Funding balance ((A-B)+(C-D)),2015,0
Waimate District,E_Balances,5003_Funding balance ((A-B)+(C-D)),2016,0
Waimate District,E_Balances,5003_Funding balance ((A-B)+(C-D)),2017,0
Waimate District,E_Balances,5003_Funding balance ((A-B)+(C-D)),2018,0
Waimate District,E_Balances,5003_Funding balance ((A-B)+(C-D)),2019,0
Waimate District,E_Balances,5003_Funding balance ((A-B)+(C-D)),2020,0
Waimate District,E_Balances,5003_Funding balance ((A-B)+(C-D)),2021,0
Waimate District,E_Balances,5003_Funding balance ((A-B)+(C-D)),2022,0
Chatham Islands,A_Sources of operating funding,"1001_General rates, UAGC, rates penalties",2013,257
Chatham Islands,A_Sources of operating funding,"1001_General rates, UAGC, rates penalties",2014,264
Chatham Islands,A_Sources of operating funding,"1001_General rates, UAGC, rates penalties",2015,271
Chatham Islands,A_Sources of operating funding,"1001_General rates, UAGC, rates penalties",2016,279
Chatham Islands,A_Sources of operating funding,"1001_General rates, UAGC, rates penalties",2017,288
Chatham Islands,A_Sources of operating funding,"1001_General rates, UAGC, rates penalties",2018,296
Chatham Islands,A_Sources of operating funding,"1001_General rates, UAGC, rates penalties",2019,304
Chatham Islands,A_Sources of operating funding,"1001_General rates, UAGC, rates penalties",2020,313
Chatham Islands,A_Sources of operating funding,"1001_General rates, UAGC, rates penalties",2021,323
Chatham Islands,A_Sources of operating funding,"1001_General rates, UAGC, rates penalties",2022,332
Chatham Islands,A_Sources of operating funding,1002_Targeted rates (excluding metered water),2013,166
Chatham Islands,A_Sources of operating funding,1002_Targeted rates (excluding metered water),2014,171
Chatham Islands,A_Sources of operating funding,1002_Targeted rates (excluding metered water),2015,175
Chatham Islands,A_Sources of operating funding,1002_Targeted rates (excluding metered water),2016,181
Chatham Islands,A_Sources of operating funding,1002_Targeted rates (excluding metered water),2017,186
Chatham Islands,A_Sources of operating funding,1002_Targeted rates (excluding metered water),2018,191
Chatham Islands,A_Sources of operating funding,1002_Targeted rates (excluding metered water),2019,197
Chatham Islands,A_Sources of operating funding,1002_Targeted rates (excluding metered water),2020,203
Chatham Islands,A_Sources of operating funding,1002_Targeted rates (excluding metered water),2021,209
Chatham Islands,A_Sources of operating funding,1002_Targeted rates (excluding metered water),2022,215
Chatham Islands,A_Sources of operating funding,1003_Subsidies & grants for operating purposes,2013,4007
Chatham Islands,A_Sources of operating funding,1003_Subsidies & grants for operating purposes,2014,4659
Chatham Islands,A_Sources of operating funding,1003_Subsidies & grants for operating purposes,2015,4763
Chatham Islands,A_Sources of operating funding,1003_Subsidies & grants for operating purposes,2016,4728
Chatham Islands,A_Sources of operating funding,1003_Subsidies & grants for operating purposes,2017,4900
Chatham Islands,A_Sources of operating funding,1003_Subsidies & grants for operating purposes,2018,5054
Chatham Islands,A_Sources of operating funding,1003_Subsidies & grants for operating purposes,2019,5381
Chatham Islands,A_Sources of operating funding,1003_Subsidies & grants for operating purposes,2020,5465
Chatham Islands,A_Sources of operating funding,1003_Subsidies & grants for operating purposes,2021,5731
Chatham Islands,A_Sources of operating funding,1003_Subsidies & grants for operating purposes,2022,5979
Chatham Islands,A_Sources of operating funding,"1004_Fees, charges & targeted water rates",2013,62
Chatham Islands,A_Sources of operating funding,"1004_Fees, charges & targeted water rates",2014,63
Chatham Islands,A_Sources of operating funding,"1004_Fees, charges & targeted water rates",2015,65
Chatham Islands,A_Sources of operating funding,"1004_Fees, charges & targeted water rates",2016,67
Chatham Islands,A_Sources of operating funding,"1004_Fees, charges & targeted water rates",2017,69
Chatham Islands,A_Sources of operating funding,"1004_Fees, charges & targeted water rates",2018,71
Chatham Islands,A_Sources of operating funding,"1004_Fees, charges & targeted water rates",2019,73
Chatham Islands,A_Sources of operating funding,"1004_Fees, charges & targeted water rates",2020,75
Chatham Islands,A_Sources of operating funding,"1004_Fees, charges & targeted water rates",2021,78
Chatham Islands,A_Sources of operating funding,"1004_Fees, charges & targeted water rates",2022,80
Chatham Islands,A_Sources of operating funding,1005b_Interest & dividends from investments,2013,0
Chatham Islands,A_Sources of operating funding,1005b_Interest & dividends from investments,2014,0
Chatham Islands,A_Sources of operating funding,1005b_Interest & dividends from investments,2015,0
Chatham Islands,A_Sources of operating funding,1005b_Interest & dividends from investments,2016,0
Chatham Islands,A_Sources of operating funding,1005b_Interest & dividends from investments,2017,0
Chatham Islands,A_Sources of operating funding,1005b_Interest & dividends from investments,2018,0
Chatham Islands,A_Sources of operating funding,1005b_Interest & dividends from investments,2019,0
Chatham Islands,A_Sources of operating funding,1005b_Interest & dividends from investments,2020,0
Chatham Islands,A_Sources of operating funding,1005b_Interest & dividends from investments,2021,0
Chatham Islands,A_Sources of operating funding,1005b_Interest & dividends from investments,2022,0
Chatham Islands,A_Sources of operating funding,"1006_Petrol tax, fines, infringement fees & other",2013,584
Chatham Islands,A_Sources of operating funding,"1006_Petrol tax, fines, infringement fees & other",2014,408
Chatham Islands,A_Sources of operating funding,"1006_Petrol tax, fines, infringement fees & other",2015,476
Chatham Islands,A_Sources of operating funding,"1006_Petrol tax, fines, infringement fees & other",2016,493
Chatham Islands,A_Sources of operating funding,"1006_Petrol tax, fines, infringement fees & other",2017,501
Chatham Islands,A_Sources of operating funding,"1006_Petrol tax, fines, infringement fees & other",2018,508
Chatham Islands,A_Sources of operating funding,"1006_Petrol tax, fines, infringement fees & other",2019,516
Chatham Islands,A_Sources of operating funding,"1006_Petrol tax, fines, infringement fees & other",2020,524
Chatham Islands,A_Sources of operating funding,"1006_Petrol tax, fines, infringement fees & other",2021,533
Chatham Islands,A_Sources of operating funding,"1006_Petrol tax, fines, infringement fees & other",2022,541
Chatham Islands,A_Sources of operating funding,1007_Total operating funding (A),2013,5075
Chatham Islands,A_Sources of operating funding,1007_Total operating funding (A),2014,5565
Chatham Islands,A_Sources of operating funding,1007_Total operating funding (A),2015,5752
Chatham Islands,A_Sources of operating funding,1007_Total operating funding (A),2016,5749
Chatham Islands,A_Sources of operating funding,1007_Total operating funding (A),2017,5944
Chatham Islands,A_Sources of operating funding,1007_Total operating funding (A),2018,6121
Chatham Islands,A_Sources of operating funding,1007_Total operating funding (A),2019,6471
Chatham Islands,A_Sources of operating funding,1007_Total operating funding (A),2020,6581
Chatham Islands,A_Sources of operating funding,1007_Total operating funding (A),2021,6873
Chatham Islands,A_Sources of operating funding,1007_Total operating funding (A),2022,7147
Chatham Islands,B_Applications of operating funding,2001_Payments to staff & suppliers,2013,4317
Chatham Islands,B_Applications of operating funding,2001_Payments to staff & suppliers,2014,4794
Chatham Islands,B_Applications of operating funding,2001_Payments to staff & suppliers,2015,5036
Chatham Islands,B_Applications of operating funding,2001_Payments to staff & suppliers,2016,5047
Chatham Islands,B_Applications of operating funding,2001_Payments to staff & suppliers,2017,5265
Chatham Islands,B_Applications of operating funding,2001_Payments to staff & suppliers,2018,5458
Chatham Islands,B_Applications of operating funding,2001_Payments to staff & suppliers,2019,5700
Chatham Islands,B_Applications of operating funding,2001_Payments to staff & suppliers,2020,5903
Chatham Islands,B_Applications of operating funding,2001_Payments to staff & suppliers,2021,6160
Chatham Islands,B_Applications of operating funding,2001_Payments to staff & suppliers,2022,6393
Chatham Islands,B_Applications of operating funding,2002_Finance costs,2013,71
Chatham Islands,B_Applications of operating funding,2002_Finance costs,2014,67
Chatham Islands,B_Applications of operating funding,2002_Finance costs,2015,63
Chatham Islands,B_Applications of operating funding,2002_Finance costs,2016,59
Chatham Islands,B_Applications of operating funding,2002_Finance costs,2017,55
Chatham Islands,B_Applications of operating funding,2002_Finance costs,2018,50
Chatham Islands,B_Applications of operating funding,2002_Finance costs,2019,45
Chatham Islands,B_Applications of operating funding,2002_Finance costs,2020,41
Chatham Islands,B_Applications of operating funding,2002_Finance costs,2021,37
Chatham Islands,B_Applications of operating funding,2002_Finance costs,2022,34
Chatham Islands,B_Applications of operating funding,2004_Other operating funding applications,2013,228
Chatham Islands,B_Applications of operating funding,2004_Other operating funding applications,2014,235
Chatham Islands,B_Applications of operating funding,2004_Other operating funding applications,2015,241
Chatham Islands,B_Applications of operating funding,2004_Other operating funding applications,2016,248
Chatham Islands,B_Applications of operating funding,2004_Other operating funding applications,2017,256
Chatham Islands,B_Applications of operating funding,2004_Other operating funding applications,2018,263
Chatham Islands,B_Applications of operating funding,2004_Other operating funding applications,2019,270
Chatham Islands,B_Applications of operating funding,2004_Other operating funding applications,2020,278
Chatham Islands,B_Applications of operating funding,2004_Other operating funding applications,2021,286
Chatham Islands,B_Applications of operating funding,2004_Other operating funding applications,2022,295
Chatham Islands,B_Applications of operating funding,2005_Total applications of operating funding (B),2013,4617
Chatham Islands,B_Applications of operating funding,2005_Total applications of operating funding (B),2014,5095
Chatham Islands,B_Applications of operating funding,2005_Total applications of operating funding (B),2015,5340
Chatham Islands,B_Applications of operating funding,2005_Total applications of operating funding (B),2016,5354
Chatham Islands,B_Applications of operating funding,2005_Total applications of operating funding (B),2017,5575
Chatham Islands,B_Applications of operating funding,2005_Total applications of operating funding (B),2018,5771
Chatham Islands,B_Applications of operating funding,2005_Total applications of operating funding (B),2019,6015
Chatham Islands,B_Applications of operating funding,2005_Total applications of operating funding (B),2020,6222
Chatham Islands,B_Applications of operating funding,2005_Total applications of operating funding (B),2021,6483
Chatham Islands,B_Applications of operating funding,2005_Total applications of operating funding (B),2022,6721
Chatham Islands,B_Applications of operating funding,8003_Depreciation & amortisation,2013,0
Chatham Islands,B_Applications of operating funding,8003_Depreciation & amortisation,2014,0
Chatham Islands,B_Applications of operating funding,8003_Depreciation & amortisation,2015,0
Chatham Islands,B_Applications of operating funding,8003_Depreciation & amortisation,2016,0
Chatham Islands,B_Applications of operating funding,8003_Depreciation & amortisation,2017,0
Chatham Islands,B_Applications of operating funding,8003_Depreciation & amortisation,2018,0
Chatham Islands,B_Applications of operating funding,8003_Depreciation & amortisation,2019,0
Chatham Islands,B_Applications of operating funding,8003_Depreciation & amortisation,2020,0
Chatham Islands,B_Applications of operating funding,8003_Depreciation & amortisation,2021,0
Chatham Islands,B_Applications of operating funding,8003_Depreciation & amortisation,2022,0
Chatham Islands,C_Sources of capital funding,3001_Subsidies & grants for capital expenditure,2013,4792
Chatham Islands,C_Sources of capital funding,3001_Subsidies & grants for capital expenditure,2014,4858
Chatham Islands,C_Sources of capital funding,3001_Subsidies & grants for capital expenditure,2015,2456
Chatham Islands,C_Sources of capital funding,3001_Subsidies & grants for capital expenditure,2016,2842
Chatham Islands,C_Sources of capital funding,3001_Subsidies & grants for capital expenditure,2017,2336
Chatham Islands,C_Sources of capital funding,3001_Subsidies & grants for capital expenditure,2018,2230
Chatham Islands,C_Sources of capital funding,3001_Subsidies & grants for capital expenditure,2019,3051
Chatham Islands,C_Sources of capital funding,3001_Subsidies & grants for capital expenditure,2020,2420
Chatham Islands,C_Sources of capital funding,3001_Subsidies & grants for capital expenditure,2021,2676
Chatham Islands,C_Sources of capital funding,3001_Subsidies & grants for capital expenditure,2022,3376
Chatham Islands,C_Sources of capital funding,3002_Development & financial contributions,2013,0
Chatham Islands,C_Sources of capital funding,3002_Development & financial contributions,2014,0
Chatham Islands,C_Sources of capital funding,3002_Development & financial contributions,2015,0
Chatham Islands,C_Sources of capital funding,3002_Development & financial contributions,2016,0
Chatham Islands,C_Sources of capital funding,3002_Development & financial contributions,2017,0
Chatham Islands,C_Sources of capital funding,3002_Development & financial contributions,2018,0
Chatham Islands,C_Sources of capital funding,3002_Development & financial contributions,2019,0
Chatham Islands,C_Sources of capital funding,3002_Development & financial contributions,2020,0
Chatham Islands,C_Sources of capital funding,3002_Development & financial contributions,2021,0
Chatham Islands,C_Sources of capital funding,3002_Development & financial contributions,2022,0
Chatham Islands,C_Sources of capital funding,3003_Increase (decrease) in debt,2013,577
Chatham Islands,C_Sources of capital funding,3003_Increase (decrease) in debt,2014,-61
Chatham Islands,C_Sources of capital funding,3003_Increase (decrease) in debt,2015,-65
Chatham Islands,C_Sources of capital funding,3003_Increase (decrease) in debt,2016,-69
Chatham Islands,C_Sources of capital funding,3003_Increase (decrease) in debt,2017,-70
Chatham Islands,C_Sources of capital funding,3003_Increase (decrease) in debt,2018,-74
Chatham Islands,C_Sources of capital funding,3003_Increase (decrease) in debt,2019,-77
Chatham Islands,C_Sources of capital funding,3003_Increase (decrease) in debt,2020,-60
Chatham Islands,C_Sources of capital funding,3003_Increase (decrease) in debt,2021,-55
Chatham Islands,C_Sources of capital funding,3003_Increase (decrease) in debt,2022,-45
Chatham Islands,C_Sources of capital funding,3004_Gross proceeds from sale of assets,2013,0
Chatham Islands,C_Sources of capital funding,3004_Gross proceeds from sale of assets,2014,0
Chatham Islands,C_Sources of capital funding,3004_Gross proceeds from sale of assets,2015,0
Chatham Islands,C_Sources of capital funding,3004_Gross proceeds from sale of assets,2016,0
Chatham Islands,C_Sources of capital funding,3004_Gross proceeds from sale of assets,2017,0
Chatham Islands,C_Sources of capital funding,3004_Gross proceeds from sale of assets,2018,0
Chatham Islands,C_Sources of capital funding,3004_Gross proceeds from sale of assets,2019,0
Chatham Islands,C_Sources of capital funding,3004_Gross proceeds from sale of assets,2020,0
Chatham Islands,C_Sources of capital funding,3004_Gross proceeds from sale of assets,2021,0
Chatham Islands,C_Sources of capital funding,3004_Gross proceeds from sale of assets,2022,0
Chatham Islands,C_Sources of capital funding,3005_Lump sum contributions,2013,0
Chatham Islands,C_Sources of capital funding,3005_Lump sum contributions,2014,0
Chatham Islands,C_Sources of capital funding,3005_Lump sum contributions,2015,0
Chatham Islands,C_Sources of capital funding,3005_Lump sum contributions,2016,0
Chatham Islands,C_Sources of capital funding,3005_Lump sum contributions,2017,0
Chatham Islands,C_Sources of capital funding,3005_Lump sum contributions,2018,0
Chatham Islands,C_Sources of capital funding,3005_Lump sum contributions,2019,0
Chatham Islands,C_Sources of capital funding,3005_Lump sum contributions,2020,0
Chatham Islands,C_Sources of capital funding,3005_Lump sum contributions,2021,0
Chatham Islands,C_Sources of capital funding,3005_Lump sum contributions,2022,0
Chatham Islands,C_Sources of capital funding,3006_Total sources of capital funding (C),2013,5369
Chatham Islands,C_Sources of capital funding,3006_Total sources of capital funding (C),2014,4797
Chatham Islands,C_Sources of capital funding,3006_Total sources of capital funding (C),2015,2391
Chatham Islands,C_Sources of capital funding,3006_Total sources of capital funding (C),2016,2773
Chatham Islands,C_Sources of capital funding,3006_Total sources of capital funding (C),2017,2266
Chatham Islands,C_Sources of capital funding,3006_Total sources of capital funding (C),2018,2156
Chatham Islands,C_Sources of capital funding,3006_Total sources of capital funding (C),2019,2974
Chatham Islands,C_Sources of capital funding,3006_Total sources of capital funding (C),2020,2361
Chatham Islands,C_Sources of capital funding,3006_Total sources of capital funding (C),2021,2620
Chatham Islands,C_Sources of capital funding,3006_Total sources of capital funding (C),2022,3331
Chatham Islands,D_Applications of capital funding,4001_CapEx to meet additional demand,2013,0
Chatham Islands,D_Applications of capital funding,4001_CapEx to meet additional demand,2014,0
Chatham Islands,D_Applications of capital funding,4001_CapEx to meet additional demand,2015,0
Chatham Islands,D_Applications of capital funding,4001_CapEx to meet additional demand,2016,0
Chatham Islands,D_Applications of capital funding,4001_CapEx to meet additional demand,2017,0
Chatham Islands,D_Applications of capital funding,4001_CapEx to meet additional demand,2018,0
Chatham Islands,D_Applications of capital funding,4001_CapEx to meet additional demand,2019,0
Chatham Islands,D_Applications of capital funding,4001_CapEx to meet additional demand,2020,0
Chatham Islands,D_Applications of capital funding,4001_CapEx to meet additional demand,2021,0
Chatham Islands,D_Applications of capital funding,4001_CapEx to meet additional demand,2022,0
Chatham Islands,D_Applications of capital funding,4002_CapEx to improve the level of service,2013,1554
Chatham Islands,D_Applications of capital funding,4002_CapEx to improve the level of service,2014,3083
Chatham Islands,D_Applications of capital funding,4002_CapEx to improve the level of service,2015,569
Chatham Islands,D_Applications of capital funding,4002_CapEx to improve the level of service,2016,804
Chatham Islands,D_Applications of capital funding,4002_CapEx to improve the level of service,2017,265
Chatham Islands,D_Applications of capital funding,4002_CapEx to improve the level of service,2018,206
Chatham Islands,D_Applications of capital funding,4002_CapEx to improve the level of service,2019,886
Chatham Islands,D_Applications of capital funding,4002_CapEx to improve the level of service,2020,229
Chatham Islands,D_Applications of capital funding,4002_CapEx to improve the level of service,2021,250
Chatham Islands,D_Applications of capital funding,4002_CapEx to improve the level of service,2022,968
Chatham Islands,D_Applications of capital funding,4003_CapEx to replace existing assets,2013,4258
Chatham Islands,D_Applications of capital funding,4003_CapEx to replace existing assets,2014,2158
Chatham Islands,D_Applications of capital funding,4003_CapEx to replace existing assets,2015,2209
Chatham Islands,D_Applications of capital funding,4003_CapEx to replace existing assets,2016,2337
Chatham Islands,D_Applications of capital funding,4003_CapEx to replace existing assets,2017,2343
Chatham Islands,D_Applications of capital funding,4003_CapEx to replace existing assets,2018,2272
Chatham Islands,D_Applications of capital funding,4003_CapEx to replace existing assets,2019,2515
Chatham Islands,D_Applications of capital funding,4003_CapEx to replace existing assets,2020,2461
Chatham Islands,D_Applications of capital funding,4003_CapEx to replace existing assets,2021,2730
Chatham Islands,D_Applications of capital funding,4003_CapEx to replace existing assets,2022,2758
Chatham Islands,D_Applications of capital funding,4003A SUM of CapEx,2013,5813
Chatham Islands,D_Applications of capital funding,4003A SUM of CapEx,2014,5242
Chatham Islands,D_Applications of capital funding,4003A SUM of CapEx,2015,2777
Chatham Islands,D_Applications of capital funding,4003A SUM of CapEx,2016,3141
Chatham Islands,D_Applications of capital funding,4003A SUM of CapEx,2017,2608
Chatham Islands,D_Applications of capital funding,4003A SUM of CapEx,2018,2479
Chatham Islands,D_Applications of capital funding,4003A SUM of CapEx,2019,3401
Chatham Islands,D_Applications of capital funding,4003A SUM of CapEx,2020,2690
Chatham Islands,D_Applications of capital funding,4003A SUM of CapEx,2021,2979
Chatham Islands,D_Applications of capital funding,4003A SUM of CapEx,2022,3726
Chatham Islands,D_Applications of capital funding,4004_Increase (decrease) in reserves,2013,15
Chatham Islands,D_Applications of capital funding,4004_Increase (decrease) in reserves,2014,25
Chatham Islands,D_Applications of capital funding,4004_Increase (decrease) in reserves,2015,25
Chatham Islands,D_Applications of capital funding,4004_Increase (decrease) in reserves,2016,26
Chatham Islands,D_Applications of capital funding,4004_Increase (decrease) in reserves,2017,27
Chatham Islands,D_Applications of capital funding,4004_Increase (decrease) in reserves,2018,28
Chatham Islands,D_Applications of capital funding,4004_Increase (decrease) in reserves,2019,29
Chatham Islands,D_Applications of capital funding,4004_Increase (decrease) in reserves,2020,30
Chatham Islands,D_Applications of capital funding,4004_Increase (decrease) in reserves,2021,31
Chatham Islands,D_Applications of capital funding,4004_Increase (decrease) in reserves,2022,32
Chatham Islands,D_Applications of capital funding,4005_Increase (decrease) of investments,2013,0
Chatham Islands,D_Applications of capital funding,4005_Increase (decrease) of investments,2014,0
Chatham Islands,D_Applications of capital funding,4005_Increase (decrease) of investments,2015,0
Chatham Islands,D_Applications of capital funding,4005_Increase (decrease) of investments,2016,0
Chatham Islands,D_Applications of capital funding,4005_Increase (decrease) of investments,2017,0
Chatham Islands,D_Applications of capital funding,4005_Increase (decrease) of investments,2018,0
Chatham Islands,D_Applications of capital funding,4005_Increase (decrease) of investments,2019,0
Chatham Islands,D_Applications of capital funding,4005_Increase (decrease) of investments,2020,0
Chatham Islands,D_Applications of capital funding,4005_Increase (decrease) of investments,2021,0
Chatham Islands,D_Applications of capital funding,4005_Increase (decrease) of investments,2022,0
Chatham Islands,D_Applications of capital funding,4006_Total applications of capital funding (D),2013,5827
Chatham Islands,D_Applications of capital funding,4006_Total applications of capital funding (D),2014,5267
Chatham Islands,D_Applications of capital funding,4006_Total applications of capital funding (D),2015,2803
Chatham Islands,D_Applications of capital funding,4006_Total applications of capital funding (D),2016,3168
Chatham Islands,D_Applications of capital funding,4006_Total applications of capital funding (D),2017,2635
Chatham Islands,D_Applications of capital funding,4006_Total applications of capital funding (D),2018,2506
Chatham Islands,D_Applications of capital funding,4006_Total applications of capital funding (D),2019,3430
Chatham Islands,D_Applications of capital funding,4006_Total applications of capital funding (D),2020,2719
Chatham Islands,D_Applications of capital funding,4006_Total applications of capital funding (D),2021,3010
Chatham Islands,D_Applications of capital funding,4006_Total applications of capital funding (D),2022,3757
Chatham Islands,E_Balances,5001_Surplus (deficit) of operating funding (A-B),2013,459
Chatham Islands,E_Balances,5001_Surplus (deficit) of operating funding (A-B),2014,469
Chatham Islands,E_Balances,5001_Surplus (deficit) of operating funding (A-B),2015,412
Chatham Islands,E_Balances,5001_Surplus (deficit) of operating funding (A-B),2016,395
Chatham Islands,E_Balances,5001_Surplus (deficit) of operating funding (A-B),2017,369
Chatham Islands,E_Balances,5001_Surplus (deficit) of operating funding (A-B),2018,350
Chatham Islands,E_Balances,5001_Surplus (deficit) of operating funding (A-B),2019,455
Chatham Islands,E_Balances,5001_Surplus (deficit) of operating funding (A-B),2020,359
Chatham Islands,E_Balances,5001_Surplus (deficit) of operating funding (A-B),2021,389
Chatham Islands,E_Balances,5001_Surplus (deficit) of operating funding (A-B),2022,426
Chatham Islands,E_Balances,5002_Surplus (deficit) of capital funding (C-D),2013,-459
Chatham Islands,E_Balances,5002_Surplus (deficit) of capital funding (C-D),2014,-469
Chatham Islands,E_Balances,5002_Surplus (deficit) of capital funding (C-D),2015,-412
Chatham Islands,E_Balances,5002_Surplus (deficit) of capital funding (C-D),2016,-395
Chatham Islands,E_Balances,5002_Surplus (deficit) of capital funding (C-D),2017,-369
Chatham Islands,E_Balances,5002_Surplus (deficit) of capital funding (C-D),2018,-350
Chatham Islands,E_Balances,5002_Surplus (deficit) of capital funding (C-D),2019,-455
Chatham Islands,E_Balances,5002_Surplus (deficit) of capital funding (C-D),2020,-359
Chatham Islands,E_Balances,5002_Surplus (deficit) of capital funding (C-D),2021,-389
Chatham Islands,E_Balances,5002_Surplus (deficit) of capital funding (C-D),2022,-426
Chatham Islands,E_Balances,5003_Funding balance ((A-B)+(C-D)),2013,0
Chatham Islands,E_Balances,5003_Funding balance ((A-B)+(C-D)),2014,0
Chatham Islands,E_Balances,5003_Funding balance ((A-B)+(C-D)),2015,0
Chatham Islands,E_Balances,5003_Funding balance ((A-B)+(C-D)),2016,0
Chatham Islands,E_Balances,5003_Funding balance ((A-B)+(C-D)),2017,0
Chatham Islands,E_Balances,5003_Funding balance ((A-B)+(C-D)),2018,0
Chatham Islands,E_Balances,5003_Funding balance ((A-B)+(C-D)),2019,0
Chatham Islands,E_Balances,5003_Funding balance ((A-B)+(C-D)),2020,0
Chatham Islands,E_Balances,5003_Funding balance ((A-B)+(C-D)),2021,0
Chatham Islands,E_Balances,5003_Funding balance ((A-B)+(C-D)),2022,0
Central Otago District,A_Sources of operating funding,"1001_General rates, UAGC, rates penalties",2013,6487
Central Otago District,A_Sources of operating funding,"1001_General rates, UAGC, rates penalties",2014,6951
Central Otago District,A_Sources of operating funding,"1001_General rates, UAGC, rates penalties",2015,6631
Central Otago District,A_Sources of operating funding,"1001_General rates, UAGC, rates penalties",2016,7043
Central Otago District,A_Sources of operating funding,"1001_General rates, UAGC, rates penalties",2017,7301
Central Otago District,A_Sources of operating funding,"1001_General rates, UAGC, rates penalties",2018,7485
Central Otago District,A_Sources of operating funding,"1001_General rates, UAGC, rates penalties",2019,7513
Central Otago District,A_Sources of operating funding,"1001_General rates, UAGC, rates penalties",2020,7935
Central Otago District,A_Sources of operating funding,"1001_General rates, UAGC, rates penalties",2021,8206
Central Otago District,A_Sources of operating funding,"1001_General rates, UAGC, rates penalties",2022,9219
Central Otago District,A_Sources of operating funding,1002_Targeted rates (excluding metered water),2013,14768
Central Otago District,A_Sources of operating funding,1002_Targeted rates (excluding metered water),2014,15985
Central Otago District,A_Sources of operating funding,1002_Targeted rates (excluding metered water),2015,17092
Central Otago District,A_Sources of operating funding,1002_Targeted rates (excluding metered water),2016,17939
Central Otago District,A_Sources of operating funding,1002_Targeted rates (excluding metered water),2017,19128
Central Otago District,A_Sources of operating funding,1002_Targeted rates (excluding metered water),2018,20270
Central Otago District,A_Sources of operating funding,1002_Targeted rates (excluding metered water),2019,21071
Central Otago District,A_Sources of operating funding,1002_Targeted rates (excluding metered water),2020,22133
Central Otago District,A_Sources of operating funding,1002_Targeted rates (excluding metered water),2021,22994
Central Otago District,A_Sources of operating funding,1002_Targeted rates (excluding metered water),2022,23178
Central Otago District,A_Sources of operating funding,1003_Subsidies & grants for operating purposes,2013,1920
Central Otago District,A_Sources of operating funding,1003_Subsidies & grants for operating purposes,2014,1717
Central Otago District,A_Sources of operating funding,1003_Subsidies & grants for operating purposes,2015,1618
Central Otago District,A_Sources of operating funding,1003_Subsidies & grants for operating purposes,2016,1679
Central Otago District,A_Sources of operating funding,1003_Subsidies & grants for operating purposes,2017,1730
Central Otago District,A_Sources of operating funding,1003_Subsidies & grants for operating purposes,2018,1719
Central Otago District,A_Sources of operating funding,1003_Subsidies & grants for operating purposes,2019,1776
Central Otago District,A_Sources of operating funding,1003_Subsidies & grants for operating purposes,2020,1803
Central Otago District,A_Sources of operating funding,1003_Subsidies & grants for operating purposes,2021,1789
Central Otago District,A_Sources of operating funding,1003_Subsidies & grants for operating purposes,2022,1908
Central Otago District,A_Sources of operating funding,"1004_Fees, charges & targeted water rates",2013,5003
Central Otago District,A_Sources of operating funding,"1004_Fees, charges & targeted water rates",2014,5064
Central Otago District,A_Sources of operating funding,"1004_Fees, charges & targeted water rates",2015,5207
Central Otago District,A_Sources of operating funding,"1004_Fees, charges & targeted water rates",2016,5655
Central Otago District,A_Sources of operating funding,"1004_Fees, charges & targeted water rates",2017,5771
Central Otago District,A_Sources of operating funding,"1004_Fees, charges & targeted water rates",2018,5893
Central Otago District,A_Sources of operating funding,"1004_Fees, charges & targeted water rates",2019,6711
Central Otago District,A_Sources of operating funding,"1004_Fees, charges & targeted water rates",2020,6828
Central Otago District,A_Sources of operating funding,"1004_Fees, charges & targeted water rates",2021,6955
Central Otago District,A_Sources of operating funding,"1004_Fees, charges & targeted water rates",2022,7569
