LocationID,PTI_REF_GIS,Latitude,Longitude,Easting,Northing,IG_Code,Stop_Name,DepotOpsArea,Timing_Point,TP_Name,Fare_Stage,FS_Name,ServiceDirection,Modified
8970,700000009024,54.81235639,-6.186270594,316658,397568,714226,Craigstown Rd End,Ballymena,F,,F,,Outward,09/11/2011 15:46
8971,700000009025,54.79420359,-6.177567632,317270,395562,712832,54 Lislunnan Rd,Ballymena,F,,F,,Inward,09/11/2011 15:49
8972,700000009026,54.7897317,-6.185396889,316779.36,395051.19,711830.55,Bells Cnr,Ballymena,F,,F,,Inward,19/04/2012 17:04
8973,700000009027,54.79408202,-6.196135936,316076.16,395517.58,711593.74,65 Parkgate Rd,Ballymena,F,,F,,Inward,19/04/2012 17:04
8974,700000009028,54.79802112,-6.20111977,315744.38,395947.79,711692.17,62 Parkgate,Ballymena,F,,F,,Inward,19/04/2012 17:04
8975,700000009029,54.80305068,-6.206345522,315394,396499,711893,40 Parkgate Rd,Ballymena,F,,F,,Inward,09/11/2011 15:50
8976,700000009030,54.83650834,-6.230871102,313723,400183,713906,29 Rankinstown Rd,Ballymena,F,,F,,Inward,09/11/2011 15:46
8977,700000009031,54.8275551,-6.157469125,318465,399308,717773,Fairlands,Ballymena,F,,F,,Other Direction,09/11/2011 15:49
8978,700000009032,54.82689248,-6.168299005,317771,399216,716987,Scottstown Rd End,Ballymena,F,,F,,Other Direction,09/11/2011 15:50
8979,700000009033,54.82428284,-6.178764884,317106,398908,716014,91 Kilgad Rd,Ballymena,F,,F,,Other Direction,09/11/2011 15:46
8980,700000009034,54.82246571,-6.188213657,316504,398690,715194,Ross O'Hall,Ballymena,F,,F,,Other Direction,09/11/2011 15:53
8981,700000009035,54.83882469,-6.270665086,311160,400377,711537,Ross Park,Ballymena,F,,F,,Inward,09/11/2011 15:46
8982,700000009036,54.83061628,-6.265594004,311508.4,399471.39,710979.79,Ballylesson Rd End,Ballymena,F,,F,,Inward,21/03/2012 10:18
8983,700000009037,54.82639474,-6.263601113,311648.1,399004.67,710652.77,Toll Bar,Ballymena,T,Toll Bar,T,Tollbar,Inward,21/03/2012 10:18
8984,700000009038,54.82221002,-6.262199861,311749.7,398541.11,710290.81,Farmgate,Ballymena,F,,F,,Inward,21/03/2012 10:18
8985,700000009039,54.81927257,-6.26123926,311819.55,398215.68,710035.23,Carsons Cross,Ballymena,F,,F,,Inward,21/03/2012 10:18
8986,700000009040,54.80740109,-6.259548462,311961.04,396896.99,708858.03,Ross's Factofy,Ballymena,T,Ross's Factory,T,Ross'S Factory,Inward,21/03/2012 10:18
8987,700000009041,54.85751343,-6.291745434,309755,402424,712179,Cambridge Drive,Ballymena,F,,F,,Inward,09/11/2011 15:46
8988,700000009042,54.85913898,-6.289153792,309917,402609,712526,Old Grange Avenue,Ballymena,F,,F,,Inward,09/11/2011 15:46
8989,700000009043,54.86120781,-6.290608056,309818,402837,712655,Grange Dr,Ballymena,F,,F,,Inward,09/11/2011 15:52
8990,700000009044,55.00772029,-6.361348518,304894,419037,723931,215 Frosses Rd,Ballymena,F,,F,,Other Direction,09/11/2011 15:46
8991,700000009045,55.01123019,-6.363815973,304727,419424,724151,Ballylig Rd,Ballymena,F,,F,,Outward,09/11/2011 15:49
8992,700000009046,55.0156129,-6.367061325,304508,419907,724415,Ballycastle Rd End,Ballymena,F,,F,,Outward,09/11/2011 15:52
8993,700000009047,55.04676994,-6.429316645,300448,423284,723732,Burnquarter Rd,Ballymena,F,,F,,Outward,09/11/2011 15:46
8994,700000009048,55.05716608,-6.460204248,298448.34,424397.32,722845.66,Five Rd Ends,Ballymena,F,,F,,Outward,19/04/2012 17:03
8995,700000009049,55.06814921,-6.493898313,296269,425573,721842,Carnany Est,Ballymena,F,,F,,Outward,09/11/2011 15:50
8996,700000009050,55.07053,-6.508508987,295330,425818,721148,Rodeing Foot,Ballymena,F,,F,,Outward,09/11/2011 15:46
8997,700000009051,55.07265199,-6.518230615,294704,426041,720745,Dalriada,Ballymena,T,Dalriada-Ballymoney,T,Dalriada,Outward,09/11/2011 15:49
8998,700000009052,55.07156799,-6.517738394,294738,425921,720659,Townhall,Ballymena,T,Town Hall Ballymoney,T,Townhall,Outward,09/11/2011 15:50
8999,700000009053,55.0726755,-6.51794794,294722,426044,720766,Dalriada Ballymoney,Ballymena,T,Dalriada,T,Dalriada,Inward,09/11/2011 15:46
9000,700000009054,55.07065707,-6.508300274,295343.03,425832.43,721175.46,Rodeing Foot,Ballymena,F,,F,,Inward,19/04/2012 15:34
9001,700000009055,55.06988122,-6.502507588,295714.9,425753.98,721468.88,Dunloy Rd End,Ballymena,F,,F,,Inward,19/04/2012 15:34
9002,700000009056,55.0678414,-6.493706373,296282,425539,721821,Carnany Est,Ballymena,T,Carnany Est,T,Carnany Est,Inward,09/11/2011 15:46
9003,700000009057,55.05735745,-6.459936172,298465,424419,722884,5 Rd Ends,Ballymena,F,,F,,Inward,09/11/2011 15:53
9004,700000009058,55.04888189,-6.43313691,300198.56,423513.61,723712.17,99 Frosses Rd,Ballymena,F,,F,,Inward,19/04/2012 17:03
9005,700000009059,55.03674782,-6.409498757,301740.03,422197.04,723937.07,Galldanagh Rd End,Ballymena,F,,F,,Inward,19/04/2012 17:03
9006,700000009060,55.02448972,-6.385147572,303328.32,420868.24,724196.56,Dunloy Xrds,Ballymena,T,Dunloy Xrds,T,Dunloy Xrds,Inward,19/04/2012 15:35
9007,700000009061,55.01555305,-6.366711837,304530.51,419900.86,724431.37,Ballycastle Rd End,Ballymena,F,,F,,Inward,19/04/2012 15:35
9008,700000009062,55.01112884,-6.363454617,304750.38,419413.26,724163.64,Ballylig Rd,Ballymena,F,,F,,Inward,19/04/2012 15:35
9009,700000009063,55.00363868,-6.35805944,305115.09,418587.6,723702.69,Kilagan,Ballymena,T,Kilagan,T,Kilagan,Inward,19/04/2012 15:35
9010,700000009064,54.99712682,-6.352576146,305483,417871,723354,Molloys Pub,Ballymena,F,,F,,Inward,09/11/2011 15:46
9011,700000009065,54.99236169,-6.350627797,305620.19,417343.52,722963.71,270 Frosses Rd,Ballymena,F,,F,,Inward,19/04/2012 15:35
9012,700000009066,54.98462482,-6.347742428,305825.2,416486.67,722311.87,Cloughmills Rd,Ballymena,F,,F,,Inward,23/05/2012 11:24
9013,700000009067,54.96976765,-6.343046094,306165,414840,721005,White Mark,Ballymena,T,White Mark,T,White  Mark,Inward,09/11/2011 15:46
9014,700000009068,54.96356645,-6.341084058,306307.01,414152.71,720459.72,Filling Station,Ballymena,F,,F,,Inward,19/04/2012 17:03
9015,700000009069,54.95013534,-6.334933936,306736.48,412667.03,719403.51,Our Stop,Ballymena,F,,F,,Inward,19/04/2012 15:35
9016,700000009070,55.0274395,-6.365360621,304586,421226,725812,Hoeys Cross Rds,Ballymena,F,,F,,Outward,09/11/2011 15:46
9017,700000009071,55.04466197,-6.357415376,305049,423155,728204,Ballyportery Rd,Ballymena,F,,F,,Outward,09/11/2011 15:49
9018,700000009072,55.04781032,-6.357051798,305064,423506,728570,Knockahollet Rd End,Ballymena,F,,F,,Outward,09/11/2011 15:50
9019,700000009073,55.05346931,-6.356334935,305095,424137,729232,Tober Rd End,Ballymena,F,,F,,Outward,09/11/2011 15:46
9020,700000009074,55.06739854,-6.353353229,305249,425692,730941,Tober Xrds,Ballymena,F,,F,,Outward,09/11/2011 15:53
9021,700000009075,55.08998651,-6.355458404,305055.33,428203.19,733258.52,Kilraughts Rd End,Ballymena,F,,F,,Outward,19/04/2012 15:36
9022,700000009076,55.09726337,-6.353177104,305181.88,429016.64,734198.52,Fivey Rd End,Ballymena,F,,F,,Outward,19/04/2012 15:36
9023,700000009077,55.10879916,-6.341747096,305881,430318,736199,Bregagh Rd End,Ballymena,F,,F,,Outward,09/11/2011 15:53
9024,700000009078,55.12295324,-6.32372883,306993,431921,738914,Armoy Rugby Club,Ballymena,F,,F,,Outward,09/11/2011 15:46
9025,700000009079,55.13130445,-6.325799605,306838.61,432847.44,739686.05,Armoy,Ballymena,F,,F,,Outward,19/04/2012 15:36
9026,700000009080,55.14381684,-6.318133256,307294,434252,741546,Ballykenver Rd End,Ballymena,F,,F,,Outward,09/11/2011 15:53
9027,700000009081,55.14741922,-6.310985896,307740,434664,742404,Capecastle,Ballymena,F,,F,,Outward,09/11/2011 15:46
9028,700000009082,55.16901007,-6.307342266,307914,437073,744987,Islandarragh Rd End,Ballymena,F,,F,,Outward,09/11/2011 15:46
9029,700000009083,55.18968289,-6.282409701,309446,439413,748859,Carnately Bridge,Ballymena,F,,F,,Outward,09/11/2011 15:52
9030,700000009084,55.1924149,-6.270404608,310203,439736,749939,Whitepark Rd End,Ballymena,F,,F,,Outward,09/11/2011 15:46
9031,700000009085,55.19266747,-6.269844036,310238,439765,750003,White Park Rd End,Ballymena,F,,F,,Inward,09/11/2011 15:46
9032,700000009086,55.18978776,-6.282201057,309459,439425,748884,Carnately Bridge,Ballymena,F,,F,,Inward,09/11/2011 15:52
9033,700000009087,55.16916461,-6.306968786,307937.38,437090.78,745028.16,Islandarragh Rd End,Ballymena,F,,F,,Inward,19/04/2012 15:36
9034,700000009088,55.14720703,-6.310720206,307757.51,434640.79,742398.3,Capecastle,Ballymena,F,,F,,Outward,19/04/2012 17:04
9035,700000009089,55.14379105,-6.317865984,307311.11,434249.54,741560.65,Ballykenver Rd,Ballymena,F,,F,,Inward,19/04/2012 15:36
9036,700000009090,55.13144541,-6.325995812,306825.72,432862.83,739688.55,Armoy,Ballymena,F,,F,,Inward,19/04/2012 15:36
9037,700000009091,55.12333309,-6.323437172,307010.59,431963.73,738974.32,Armoy Rugby Club,Ballymena,F,,F,,Inward,19/04/2012 15:36
9038,700000009092,55.10871724,-6.341305606,305909.39,430309.55,736218.94,Beragh Rd End,Ballymena,F,,F,,Inward,19/04/2012 17:04
9039,700000009093,55.0976318,-6.353011874,305191.46,429057.9,734249.36,Veeby Xrds,Ballymena,F,,F,,Inward,19/04/2012 15:36
9040,700000009094,55.0903578,-6.355252541,305067.5,428244.83,733312.33,Kilraughts Rd End,Ballymena,F,,F,,Inward,19/04/2012 15:35
9041,700000009095,55.06751783,-6.353133084,305262.75,425705.61,730968.36,Tober Cross,Ballymena,F,,F,,Inward,19/04/2012 15:36
9042,700000009096,55.06254424,-6.306626681,308247,425223,733470,Scally Park,Ballymena,F,,F,,Outward,09/11/2011 15:46
9043,700000009097,55.06372775,-6.306684397,308240.12,425354.65,733594.77,Shelton Rd,Ballymena,F,,F,,Outward,19/04/2012 15:35
9044,700000009098,55.07187937,-6.30864342,308093,426259,734352,Ballyknock,Ballymena,F,,F,,Outward,09/11/2011 15:46
9045,700000009099,55.09697013,-6.312576413,307774.32,429045.86,736820.18,Magherahoney,Ballymena,F,,F,,Inward,19/04/2012 15:35
9046,700000009100,55.09790395,-6.320249876,307282,429138,736420,Carrowgrin,Ballymena,F,,F,,Inward,09/11/2011 15:53
9047,700000009101,55.09816789,-6.323105746,307099,429163,736262,Frairy Rd,Ballymena,F,,F,,Outward,09/11/2011 15:46
9048,700000009102,55.05363502,-6.356092161,305110.08,424155.81,729265.89,Tober Rd,Ballymena,F,,F,,Inward,19/04/2012 15:36
9049,700000009103,55.04813599,-6.356793435,305079.66,423542.64,728622.3,Knockahollet,Ballymena,F,,F,,Inward,19/04/2012 15:36
9050,700000009104,55.04495677,-6.357105889,305068.01,423188.28,728256.29,Ballyportery Xrds,Ballymena,F,,F,,Inward,19/04/2012 17:04
9051,700000009105,55.02772331,-6.364940271,304612.14,421258.22,725870.36,Hoeys Cross,Ballymena,F,,F,,Inward,19/04/2012 15:36
9052,700000009106,54.91856633,-6.449723843,299460,408984,708444,Mcneilstown O/Hall,Ballymena,F,,F,,Other Direction,09/11/2011 15:52
9053,700000009107,54.9192019,-6.467962725,298289,409029,707318,10 Blackstone Rd,Ballymena,F,,F,,Other Direction,09/11/2011 15:46
9054,700000009108,54.8805497,-6.454845463,299225,404745,703970,Gortfad Rd,Ballymena,F,,F,,Outward,09/11/2011 15:49
9055,700000009109,54.88074597,-6.453326547,299322,404769,704091,Hiltonstown Rd End,Ballymena,F,,F,,Outward,09/11/2011 15:52
9056,700000009110,54.88047466,-6.438441111,300278,404760,705038,Race Rd End,Ballymena,F,,F,,Outward,09/11/2011 15:46
9057,700000009111,54.88268904,-6.424712849,301153.52,405026.22,706179.74,Tullynahinnon Rd End,Ballymena,F,,F,,Outward,19/04/2012 17:05
9058,700000009112,54.89392548,-6.419353878,301469.2,406284.72,707753.92,Killyless Stores,Ballymena,F,,F,,Outward,19/04/2012 17:05
9059,700000009113,54.89844722,-6.426006813,301031.05,406778.43,707809.48,Gortfad Road End 1,Ballymena,F,,F,,Outward,19/04/2012 17:05
9060,700000009114,54.90915563,-6.441610428,300003.54,407948.02,707951.56,Lisnagarron Lane,Ballymena,F,,F,,Outward,19/04/2012 17:05
9061,700000009115,54.90933728,-6.441407567,300016.1,407968.53,707984.63,Lisnagarron Lane,Ballymena,F,,F,,Inward,19/04/2012 17:05
9062,700000009116,54.89832244,-6.426284009,301013.58,406764.14,707777.72,Gortfad Road End 2,Ballymena,F,,F,,Inward,19/04/2012 17:05
9063,700000009117,54.89412274,-6.419172983,301480.31,406306.94,707787.25,Killyless Stores,Ballymena,F,,F,,Inward,19/04/2012 17:05
9064,700000009118,54.88304379,-6.424482567,301167.41,405066.04,706233.45,Tullynahinnon Rd End,Ballymena,F,,F,,Inward,19/04/2012 17:05
9065,700000009119,54.88043734,-6.438333484,300285,404756,705041,Race Rd End,Ballymena,F,,F,,Inward,09/11/2011 15:46
9066,700000009120,54.90699924,-6.474754069,297883.15,407661.17,705544.32,Killycoogan Rd End,Ballymena,F,,F,,Outward,19/04/2012 17:05
9067,700000009121,54.92471743,-6.480091481,297498,409626,707124,Crabby Cross,Ballymena,F,,F,,Outward,09/11/2011 15:46
9068,700000009122,54.93031868,-6.493437156,296629,410231,706860,Gortgole Rd End,Ballymena,F,,F,,Outward,09/11/2011 15:46
9069,700000009123,54.91760079,-6.492945445,296691,408816,705507,Lowrys Lane,Ballymena,F,,F,,Outward,09/11/2011 15:52
9070,700000009124,54.90494282,-6.492217868,296768,407408,704176,Mcteagues Cnr,Ballymena,F,,F,,Outward,09/11/2011 15:46
9071,700000009125,54.89077017,-6.488165278,297062,405836,702898,Milltown Rd End,Ballymena,F,,F,,Outward,09/11/2011 15:46
9072,700000009126,54.88257397,-6.484311775,297329,404929,702258,Bracknamuckley Wood,Ballymena,F,,F,,Outward,09/11/2011 15:52
9073,700000009127,54.50097897,-6.774113938,279472,362088,641560,Dungannon Bus Station,Dungannon,T,Bus Station,T,Bus Station,Terminal,09/11/2011 15:46
9074,700000009128,54.50148312,-6.772580118,279570.3879,362145.8495,641716.2374,Old Station,Dungannon,F,,F,,,05/03/2012 10:53
9075,700000009129,54.50132007,-6.767898427,279874,362133,642007,Milltown,Dungannon,T,Milltown,T,Milltown,Outward,09/11/2011 15:52
9076,700000009130,54.50005188,-6.765932113,280003.86,361994.07,641997.93,Brooke Street,Dungannon,F,,F,,Outward,05/03/2012 10:52
9077,700000009131,54.50020279,-6.763177857,280182,362014,642196,High School Gates,Dungannon,F,,F,,Outward,09/11/2011 15:49
9078,700000009132,54.50199839,-6.763941754,280129,362213,642342,Calverts Garage,Dungannon,F,,F,,Outward,09/11/2011 15:50
9079,700000009133,54.50326567,-6.766635818,279952,362351,642303,Perry Street,Dungannon,F,,F,,Outward,09/11/2011 15:46
9080,700000009134,54.50447045,-6.769391205,279771.16,362481.98,642253.14,Dungannon Market Square,Dungannon,T,Market Square,T,Dungannon Market Square,Outward,05/03/2012 10:53
9082,700000009136,54.50775776,-6.768414879,279828,362849,642677,Thomas Street,Dungannon,F,,F,,Outward,09/11/2011 15:46
9083,700000009137,54.51027313,-6.765760821,279995,363132,643127,Mckees Shop,Dungannon,T,Oaks Road,T,Mckees Shop,Outward,09/11/2011 15:53
9084,700000009138,54.51364984,-6.763883326,280110,363510,643620,Curleys,Dungannon,F,,F,,Outward,09/11/2011 15:46
9085,700000009139,54.51657611,-6.761438837,280262.58,363838.51,644101.09,Lamb Fields,Dungannon,T,Lamb Fields,T,Drumglass Hospital,Outward,05/03/2012 10:52
9086,700000009140,54.52054683,-6.759242772,280397,364283,644680,Brick Works,Dungannon,F,,F,,Outward,09/11/2011 15:53
9087,700000009141,54.52297835,-6.757602072,280498.46,364555.53,645053.99,Crossing,Dungannon,F,,F,,Outward,05/03/2012 10:52
9088,700000009142,54.52573321,-6.75447199,280695.7,364865.76,645561.46,Old Engine Bridge,Dungannon,T,Old Engine Bridge,T,Engine Bridge,Outward,05/03/2012 10:52
9089,700000009143,54.52814931,-6.748362204,281086.49,365141.72,646228.21,Bells Stop,Dungannon,F,,F,,Outward,05/03/2012 10:52
9090,700000009144,54.52906368,-6.741004669,281561,365252,646813,Edendork Hall,Dungannon,F,,F,,Outward,09/11/2011 15:46
9091,700000009145,54.5297726,-6.738341438,281732,365334,647066,Edendork School,Dungannon,F,,F,,Outward,09/11/2011 15:46
9092,700000009146,54.52981024,-6.729800927,282284.82,365348.14,647632.96,Gilmores Cross Roads,Dungannon,F,,F,,Outward,05/03/2012 10:52
9093,700000009147,54.53067987,-6.724627217,282618,365451,648069,Semingtons House,Dungannon,F,,F,,Outward,09/11/2011 15:46
9094,700000009148,54.53089873,-6.720681326,282873,365480,648353,Gortin Park,Dungannon,F,,F,,Outward,09/11/2011 15:46
9095,700000009149,54.53108884,-6.715732211,283193,365507,648700,Robinsons Stop,Dungannon,F,,F,,Outward,09/11/2011 15:52
9096,700000009150,54.53155502,-6.710573528,283526,365565,649091,Metal Bridge,Dungannon,F,,F,,Outward,09/11/2011 15:46
9097,700000009151,54.53625882,-6.704338182,283920,366096,650016,Church Corner,Dungannon,F,,F,,Outward,09/11/2011 15:49
9098,700000009152,54.54004681,-6.700630333,284152.21,366522.07,650674.28,Coalisland Lineside,Dungannon,T,Lineside,T,Lineside,Outward,05/03/2012 10:52
9099,700000009153,54.53929298,-6.694091048,284577,366446,651023,Mullgrews House,Dungannon,F,,F,,Outward,09/11/2011 15:46
9100,700000009154,54.5377778,-6.687396902,285013.41,366285.41,651298.82,45 Lower Annagher Road,Dungannon,F,,F,,Outward,05/03/2012 10:53
9101,700000009155,54.5358679,-6.682256735,285350.09,366079.04,651429.13,Campbellls Garage,Dungannon,F,,F,,Outward,05/03/2012 10:52
9102,700000009156,54.53437945,-6.675972101,285760,365921,651681,Anaghmore Hall,Dungannon,F,,F,,Outward,09/11/2011 15:46
9103,700000009157,54.53419309,-6.672903849,285959,365904,651863,Annaghmore -X Roads,Dungannon,F,,F,,Outward,09/11/2011 15:53
9104,700000009158,54.5319098,-6.667557444,286309.89,365656.39,651966.28,Annaghmore School,Dungannon,F,,F,,Outward,05/03/2012 10:52
9105,700000009159,54.52877683,-6.663209155,286598,365313,651911,New Gates,Dungannon,F,,F,,Outward,09/11/2011 15:46
9106,700000009160,54.5266981,-6.657222297,286990,365089,652079,Ohanlons House,Dungannon,F,,F,,Outward,09/11/2011 15:53
9107,700000009161,54.52264816,-6.651733457,287354,364645,651999,Annaghaboe Bridge,Dungannon,F,,F,,Outward,09/11/2011 15:46
9108,700000009162,54.51793874,-6.645140198,287791,364129,651920,The Ditches,Dungannon,F,,F,,Outward,09/11/2011 15:46
9109,700000009163,54.51737297,-6.637962777,288257,364075,652332,Derrytresk-F-C,Dungannon,F,,F,,Outward,09/11/2011 15:53
9110,700000009164,54.51693887,-6.63054951,288738,364036,652774,Kingsisland,Dungannon,F,,F,,Outward,09/11/2011 15:46
9111,700000009165,54.52477387,-6.626673111,288972,364913,653885,Fitzgeralds House,Dungannon,F,,F,,Outward,09/11/2011 15:46
9112,700000009166,54.52891926,-6.624634002,289095,365377,654472,Shamrock House,Dungannon,F,,F,,Outward,09/11/2011 15:52
9113,700000009167,54.53403135,-6.619920188,289389,365952,655341,Falls Pub,Dungannon,F,,F,,Outward,09/11/2011 15:46
9114,700000009168,54.53609083,-6.616961639,289576,366185,655761,Falls Corner,Dungannon,T,Falls Corner,T,Falls Corner,Outward,09/11/2011 15:46
9115,700000009169,54.53779877,-6.62019476,289363,366371,655734,Mc/Cluskeys House,Dungannon,F,,F,,Outward,09/11/2011 15:52
9116,700000009170,54.54007626,-6.6245369,289077,366619,655696,Oneils House,Dungannon,F,,F,,Outward,09/11/2011 15:46
9117,700000009171,54.54146622,-6.62668426,288935,366771,655706,Hannas House,Dungannon,F,,F,,Outward,09/11/2011 15:49
9118,700000009172,54.54323735,-6.629174383,288770,366965,655735,Dormans House,Dungannon,F,,F,,Outward,09/11/2011 15:50
9119,700000009173,54.54588786,-6.633165153,288506,367255,655761,Coole Bridge,Dungannon,F,,F,,Outward,09/11/2011 15:46
9120,700000009174,54.5514611,-6.639825482,288063,367867,655930,Killen X Roads,Dungannon,F,,F,,Outward,09/11/2011 15:49
9121,700000009175,54.54918685,-6.636516639,288282,367618,655900,Coole Cottages,Dungannon,F,,F,,Outward,09/11/2011 15:50
9122,700000009176,54.53879912,-6.622833948,289190,366479,655669,Aughamullan Primary School,Dungannon,T,Aughamullan Primary School,T,Aughamullan Primary School,Outward,09/11/2011 15:46
9123,700000009177,54.55520433,-6.654817525,287085,368265,655350,Devlins House,Dungannon,F,,F,,Outward,09/11/2011 15:53
9124,700000009178,54.53977855,-6.633941041,288469,366574,655043,Kennedys House,Dungannon,F,,F,,Outward,09/11/2011 15:50
9125,700000009179,54.5406736,-6.641621284,287970,366664,654634,Bogside Road,Dungannon,F,,F,,Outward,09/11/2011 15:46
9126,700000009180,54.54096178,-6.644453358,287786.09,366692.54,654478.63,Canavans Shop,Dungannon,F,,F,,Outward,05/03/2012 10:52
9127,700000009181,54.54073133,-6.646907694,287627.74,366663.83,654291.57,Killarry Lane,Dungannon,F,,F,,Outward,05/03/2012 10:52
9128,700000009182,54.53856851,-6.653418041,287211,366415,653626,Mc Canns House,Dungannon,F,,F,,Outward,09/11/2011 15:46
9129,700000009183,54.53635142,-6.660875907,286733,366159,652892,131 Washingbay Road,Dungannon,F,,F,,Outward,09/11/2011 15:53
