Council,Date,Financial,Value ($000)
New Zealand,2015,30 Receipts from Investing Activities,422582
New Zealand,2015,31 Purchase of Property Plant & Equipment,2905077
New Zealand,2015,32 Fixed Asset Purchases,9965
New Zealand,2015,33 Renewals,7414
New Zealand,2015,34 Purchasing of Other Investments,334826
New Zealand,2015,35 Net Investing Cash Flows,-2817321
New Zealand,2015,36 Cash Receipts from Financing Activities,969687
New Zealand,2015,37 Cash Outgoings from Financing Activities,677259
New Zealand,2015,38 Net Financing Cash Flows,292428
New Zealand,2016,27 Operating receipts,9607349
New Zealand,2016,28 Operating Payments,6860707
New Zealand,2016,29 Net Operating Cash Flows,2746642
New Zealand,2016,30 Receipts from Investing Activities,429700
New Zealand,2016,31 Purchase of Property Plant & Equipment,2882595
New Zealand,2016,32 Fixed Asset Purchases,20224
New Zealand,2016,33 Renewals,8418
New Zealand,2016,34 Purchasing of Other Investments,339225
New Zealand,2016,35 Net Investing Cash Flows,-2792120
New Zealand,2016,36 Cash Receipts from Financing Activities,874685
New Zealand,2016,37 Cash Outgoings from Financing Activities,715383
New Zealand,2016,38 Net Financing Cash Flows,159302
New Zealand,2017,27 Operating receipts,9952789
New Zealand,2017,28 Operating Payments,7086955
New Zealand,2017,29 Net Operating Cash Flows,2865834
New Zealand,2017,30 Receipts from Investing Activities,409760
New Zealand,2017,31 Purchase of Property Plant & Equipment,2780029
New Zealand,2017,32 Fixed Asset Purchases,8811
New Zealand,2017,33 Renewals,7777
New Zealand,2017,34 Purchasing of Other Investments,352854
New Zealand,2017,35 Net Investing Cash Flows,-2723123
New Zealand,2017,36 Cash Receipts from Financing Activities,933854
New Zealand,2017,37 Cash Outgoings from Financing Activities,985287
New Zealand,2017,38 Net Financing Cash Flows,-51433
New Zealand,2018,27 Operating receipts,10453659
New Zealand,2018,28 Operating Payments,7357087
New Zealand,2018,29 Net Operating Cash Flows,3096572
New Zealand,2018,30 Receipts from Investing Activities,388245
New Zealand,2018,31 Purchase of Property Plant & Equipment,2858725
New Zealand,2018,32 Fixed Asset Purchases,9355
New Zealand,2018,33 Renewals,8200
New Zealand,2018,34 Purchasing of Other Investments,362167
New Zealand,2018,35 Net Investing Cash Flows,-2832647
New Zealand,2018,36 Cash Receipts from Financing Activities,822604
New Zealand,2018,37 Cash Outgoings from Financing Activities,978978
New Zealand,2018,38 Net Financing Cash Flows,-156374
New Zealand,2019,27 Operating receipts,10932882
New Zealand,2019,28 Operating Payments,7505478
New Zealand,2019,29 Net Operating Cash Flows,3427404
New Zealand,2019,30 Receipts from Investing Activities,399735
New Zealand,2019,31 Purchase of Property Plant & Equipment,3154665
New Zealand,2019,32 Fixed Asset Purchases,9507
New Zealand,2019,33 Renewals,9139
New Zealand,2019,34 Purchasing of Other Investments,362839
New Zealand,2019,35 Net Investing Cash Flows,-3117768
New Zealand,2019,36 Cash Receipts from Financing Activities,858971
New Zealand,2019,37 Cash Outgoings from Financing Activities,1059139
New Zealand,2019,38 Net Financing Cash Flows,-200168
Metropolitan Councils,2010,27 Operating receipts,3629427
Metropolitan Councils,2010,28 Operating Payments,2518628
Metropolitan Councils,2010,29 Net Operating Cash Flows,1110798
Metropolitan Councils,2010,30 Receipts from Investing Activities,274868
Metropolitan Councils,2010,31 Purchase of Property Plant & Equipment,2022324
Metropolitan Councils,2010,32 Fixed Asset Purchases,0
Metropolitan Councils,2010,33 Renewals,0
Metropolitan Councils,2010,34 Purchasing of Other Investments,240966
Metropolitan Councils,2010,35 Net Investing Cash Flows,-1988422
Metropolitan Councils,2010,36 Cash Receipts from Financing Activities,1266773
Metropolitan Councils,2010,37 Cash Outgoings from Financing Activities,409763
Metropolitan Councils,2010,38 Net Financing Cash Flows,857010
Metropolitan Councils,2011,27 Operating receipts,3792168
Metropolitan Councils,2011,28 Operating Payments,2659503
Metropolitan Councils,2011,29 Net Operating Cash Flows,1132666
Metropolitan Councils,2011,30 Receipts from Investing Activities,352853
Metropolitan Councils,2011,31 Purchase of Property Plant & Equipment,2123222
Metropolitan Councils,2011,32 Fixed Asset Purchases,0
Metropolitan Councils,2011,33 Renewals,0
Metropolitan Councils,2011,34 Purchasing of Other Investments,238641
Metropolitan Councils,2011,35 Net Investing Cash Flows,-2009010
Metropolitan Councils,2011,36 Cash Receipts from Financing Activities,1233485
Metropolitan Councils,2011,37 Cash Outgoings from Financing Activities,354762
Metropolitan Councils,2011,38 Net Financing Cash Flows,878723
Metropolitan Councils,2012,27 Operating receipts,4049036
Metropolitan Councils,2012,28 Operating Payments,2799813
Metropolitan Councils,2012,29 Net Operating Cash Flows,1249224
Metropolitan Councils,2012,30 Receipts from Investing Activities,508687
Metropolitan Councils,2012,31 Purchase of Property Plant & Equipment,1788226
Metropolitan Councils,2012,32 Fixed Asset Purchases,0
Metropolitan Councils,2012,33 Renewals,0
Metropolitan Councils,2012,34 Purchasing of Other Investments,392363
Metropolitan Councils,2012,35 Net Investing Cash Flows,-1671902
Metropolitan Councils,2012,36 Cash Receipts from Financing Activities,888010
Metropolitan Councils,2012,37 Cash Outgoings from Financing Activities,462711
Metropolitan Councils,2012,38 Net Financing Cash Flows,425299
Metropolitan Councils,2013,27 Operating receipts,4198680
Metropolitan Councils,2013,28 Operating Payments,2920524
Metropolitan Councils,2013,29 Net Operating Cash Flows,1278155
Metropolitan Councils,2013,30 Receipts from Investing Activities,234547
Metropolitan Councils,2013,31 Purchase of Property Plant & Equipment,1648263
Metropolitan Councils,2013,32 Fixed Asset Purchases,0
Metropolitan Councils,2013,33 Renewals,0
Metropolitan Councils,2013,34 Purchasing of Other Investments,248620
Metropolitan Councils,2013,35 Net Investing Cash Flows,-1662336
Metropolitan Councils,2013,36 Cash Receipts from Financing Activities,680656
Metropolitan Councils,2013,37 Cash Outgoings from Financing Activities,297371
Metropolitan Councils,2013,38 Net Financing Cash Flows,383285
Metropolitan Councils,2014,27 Operating receipts,4390973
Metropolitan Councils,2014,28 Operating Payments,3045321
Metropolitan Councils,2014,29 Net Operating Cash Flows,1345653
Metropolitan Councils,2014,30 Receipts from Investing Activities,240169
Metropolitan Councils,2014,31 Purchase of Property Plant & Equipment,1735401
Metropolitan Councils,2014,32 Fixed Asset Purchases,0
Metropolitan Councils,2014,33 Renewals,0
Metropolitan Councils,2014,34 Purchasing of Other Investments,247650
Metropolitan Councils,2014,35 Net Investing Cash Flows,-1742882
Metropolitan Councils,2014,36 Cash Receipts from Financing Activities,724620
Metropolitan Councils,2014,37 Cash Outgoings from Financing Activities,318665
Metropolitan Councils,2014,38 Net Financing Cash Flows,405955
Metropolitan Councils,2015,27 Operating receipts,4585135
Metropolitan Councils,2015,28 Operating Payments,3155526
Metropolitan Councils,2015,29 Net Operating Cash Flows,1429609
Metropolitan Councils,2015,30 Receipts from Investing Activities,233320
Metropolitan Councils,2015,31 Purchase of Property Plant & Equipment,1576493
Metropolitan Councils,2015,32 Fixed Asset Purchases,0
Metropolitan Councils,2015,33 Renewals,0
Metropolitan Councils,2015,34 Purchasing of Other Investments,228714
Metropolitan Councils,2015,35 Net Investing Cash Flows,-1571886
Metropolitan Councils,2015,36 Cash Receipts from Financing Activities,469109
Metropolitan Councils,2015,37 Cash Outgoings from Financing Activities,323057
Metropolitan Councils,2015,38 Net Financing Cash Flows,146052
Metropolitan Councils,2016,27 Operating receipts,4771323
Metropolitan Councils,2016,28 Operating Payments,3240733
Metropolitan Councils,2016,29 Net Operating Cash Flows,1530590
Metropolitan Councils,2016,30 Receipts from Investing Activities,229023
Metropolitan Councils,2016,31 Purchase of Property Plant & Equipment,1642676
Metropolitan Councils,2016,32 Fixed Asset Purchases,0
Metropolitan Councils,2016,33 Renewals,0
Metropolitan Councils,2016,34 Purchasing of Other Investments,228822
Metropolitan Councils,2016,35 Net Investing Cash Flows,-1642474
Metropolitan Councils,2016,36 Cash Receipts from Financing Activities,460840
Metropolitan Councils,2016,37 Cash Outgoings from Financing Activities,333961
Metropolitan Councils,2016,38 Net Financing Cash Flows,126879
Metropolitan Councils,2017,27 Operating receipts,4956666
Metropolitan Councils,2017,28 Operating Payments,3347632
Metropolitan Councils,2017,29 Net Operating Cash Flows,1609033
Metropolitan Councils,2017,30 Receipts from Investing Activities,225427
Metropolitan Councils,2017,31 Purchase of Property Plant & Equipment,1601191
Metropolitan Councils,2017,32 Fixed Asset Purchases,0
Metropolitan Councils,2017,33 Renewals,0
Metropolitan Councils,2017,34 Purchasing of Other Investments,223569
Metropolitan Councils,2017,35 Net Investing Cash Flows,-1599333
Metropolitan Councils,2017,36 Cash Receipts from Financing Activities,529021
Metropolitan Councils,2017,37 Cash Outgoings from Financing Activities,535990
Metropolitan Councils,2017,38 Net Financing Cash Flows,-6969
Metropolitan Councils,2018,27 Operating receipts,5173728
Metropolitan Councils,2018,28 Operating Payments,3425176
Metropolitan Councils,2018,29 Net Operating Cash Flows,1748552
Metropolitan Councils,2018,30 Receipts from Investing Activities,233864
Metropolitan Councils,2018,31 Purchase of Property Plant & Equipment,1652192
Metropolitan Councils,2018,32 Fixed Asset Purchases,0
Metropolitan Councils,2018,33 Renewals,0
Metropolitan Councils,2018,34 Purchasing of Other Investments,228897
Metropolitan Councils,2018,35 Net Investing Cash Flows,-1647226
Metropolitan Councils,2018,36 Cash Receipts from Financing Activities,498445
Metropolitan Councils,2018,37 Cash Outgoings from Financing Activities,586473
Metropolitan Councils,2018,38 Net Financing Cash Flows,-88028
Metropolitan Councils,2019,27 Operating receipts,5583478
Metropolitan Councils,2019,28 Operating Payments,3549268
Metropolitan Councils,2019,29 Net Operating Cash Flows,2034210
Metropolitan Councils,2019,30 Receipts from Investing Activities,230530
Metropolitan Councils,2019,31 Purchase of Property Plant & Equipment,1925974
Metropolitan Councils,2019,32 Fixed Asset Purchases,0
Metropolitan Councils,2019,33 Renewals,0
Metropolitan Councils,2019,34 Purchasing of Other Investments,218362
Metropolitan Councils,2019,35 Net Investing Cash Flows,-1913806
Metropolitan Councils,2019,36 Cash Receipts from Financing Activities,481789
Metropolitan Councils,2019,37 Cash Outgoings from Financing Activities,591778
Metropolitan Councils,2019,38 Net Financing Cash Flows,-109989
Provincial Councils,2010,27 Operating receipts,2193605
Provincial Councils,2010,28 Operating Payments,1569558
Provincial Councils,2010,29 Net Operating Cash Flows,624048
Provincial Councils,2010,30 Receipts from Investing Activities,215925
Provincial Councils,2010,31 Purchase of Property Plant & Equipment,1202783
Provincial Councils,2010,32 Fixed Asset Purchases,42475
Provincial Councils,2010,33 Renewals,6818
Provincial Councils,2010,34 Purchasing of Other Investments,54083
Provincial Councils,2010,35 Net Investing Cash Flows,-1040941
Provincial Councils,2010,36 Cash Receipts from Financing Activities,580379
Provincial Councils,2010,37 Cash Outgoings from Financing Activities,187085
Provincial Councils,2010,38 Net Financing Cash Flows,393294
Provincial Councils,2011,27 Operating receipts,2341072
Provincial Councils,2011,28 Operating Payments,1649170
Provincial Councils,2011,29 Net Operating Cash Flows,691901
Provincial Councils,2011,30 Receipts from Investing Activities,189027
Provincial Councils,2011,31 Purchase of Property Plant & Equipment,1216709
Provincial Councils,2011,32 Fixed Asset Purchases,13778
Provincial Councils,2011,33 Renewals,6118
Provincial Councils,2011,34 Purchasing of Other Investments,32538
Provincial Councils,2011,35 Net Investing Cash Flows,-1060220
Provincial Councils,2011,36 Cash Receipts from Financing Activities,596088
Provincial Councils,2011,37 Cash Outgoings from Financing Activities,194903
Provincial Councils,2011,38 Net Financing Cash Flows,401185
Provincial Councils,2012,27 Operating receipts,2439194
Provincial Councils,2012,28 Operating Payments,1740320
Provincial Councils,2012,29 Net Operating Cash Flows,698874
Provincial Councils,2012,30 Receipts from Investing Activities,159136
Provincial Councils,2012,31 Purchase of Property Plant & Equipment,1038810
Provincial Councils,2012,32 Fixed Asset Purchases,11204
Provincial Councils,2012,33 Renewals,6559
Provincial Councils,2012,34 Purchasing of Other Investments,30994
Provincial Councils,2012,35 Net Investing Cash Flows,-910669
Provincial Councils,2012,36 Cash Receipts from Financing Activities,478612
Provincial Councils,2012,37 Cash Outgoings from Financing Activities,225695
Provincial Councils,2012,38 Net Financing Cash Flows,252917
Provincial Councils,2013,27 Operating receipts,2570057
Provincial Councils,2013,28 Operating Payments,1806923
Provincial Councils,2013,29 Net Operating Cash Flows,763134
Provincial Councils,2013,30 Receipts from Investing Activities,194822
Provincial Councils,2013,31 Purchase of Property Plant & Equipment,1125506
Provincial Councils,2013,32 Fixed Asset Purchases,19066
Provincial Councils,2013,33 Renewals,7791
Provincial Councils,2013,34 Purchasing of Other Investments,54971
