a_year,a_ref,v_id,v_type,v_tow,v_man,v_loc,v_junc,v_skid,v_hit,v_leave,v_hitoff,v_impact,v_sex,v_agegroup,v_hitr,v_forreg
2014,2972,2,8,1,18,3,1,1,1,8,5,2,1,8,1,1
2014,2973,1,15,1,6,3, , , , , ,4,2,4,1, 
2014,2973,2,8,1,18,3, , , , , ,2,2,5,1, 
2014,2974,1,8,1,1,1, , , , , ,2,2,4,1, 
2014,2974,2,20,1,3,3, , , , , ,5,1,5,1, 
2014,2975,1,8,1,7,1, , , , , ,2,1,5,1, 
2014,2976,1,8,1,18,4, , , , , ,4,1,5,1, 
2014,2977,1,8,1,3,4, , , , , ,1,1,3,1, 
2014,2977,2,8,1,18,4, , , , , ,1, ,9,3, 
2014,2978,1,8,1,7,3, , , , , ,3,2,7,1, 
2014,2978,2,8,1,18,3, , , , , ,2,1,3,1, 
2014,2979,1,8,1,4,3, , , , , ,2,1,8,1, 
2014,2979,2,8,1,3,3, , , , , ,3,1,3,1, 
2014,2980,1,8,1,18,3, , , , , ,5,1,3,1, 
2014,2981,1,8,1,4,3, , , , , ,3,1,3,1, 
2014,2981,2,8,1,4,3, , , , , ,2,1,3,1, 
2014,2981,3,8,1,4,3, , , , , ,2,2,3,1, 
2014,2982,1,15,1,10,3, , , , , ,2,1,6,1, 
2014,2982,2,8,1,18,3, , , , , ,2,1,3,1, 
2014,2983,1,8,1,4,3, , , , , ,2,1,5,1, 
2014,2983,2,8,1,4,3, , , , , ,3,1,3,1, 
2014,2984,1,8,1,18,3, , , , , ,3,2,5,1, 
2014,2984,2,8,1,18,3, , , , , ,2,1,3,1, 
2014,2985,1,8,1,18,3, , , , , ,2,1,3,1, 
2014,2985,2,8,1,18,3, , , , , ,2,1,4,1, 
2014,2985,3,8,1,18,3, , , , , ,2,2,4,1, 
2014,2985,4,8,1,18,3, , , , , ,2,1,5,1, 
2014,2985,5,8,1,18,3, , , , , ,2,1,3,1, 
2014,2985,6,8,1,18,3, , , , , ,1, ,9,1, 
2014,2986,1,8,1,18,3, , , , , ,5, ,9,2, 
2014,2987,1,8,1,9,2,1,1,1,1,1,4,1,8,1,1
2014,2987,2,8,1,16,3,1,1,1,1,1,2,2,6,3,1
2014,2988,1,8,1,3,4,2,1,1,1,1,2,2,4,1,1
2014,2989,1,8,1,18,3, , , , , ,4,1,5,1, 
2014,2989,2,8,1,18,3, , , , , ,2,1,5,1, 
2014,2989,3,8,1,18,3, , , , , ,5,1,5,1, 
2014,2990,1,8,1,9,1, , , , , ,2,2,4,1, 
2014,2990,2,8,1,18,3, , , , , ,2,1,4,1, 
2014,2991,1,1,1,18,3, , , , , ,2,1,6,1, 
2014,2991,2,8,1,18,3, , , , , ,2, ,9,2, 
2014,2992,1,20,1,5,3, , , , , ,2,1,7,1, 
2014,2993,1,8,1,5,4, , , , , ,4,2,4,1, 
2014,2993,2,8,1,16,3, , , , , ,2,1,5,1, 
2014,2994,1,8,1,3,3, , , , , ,3,2,3,1, 
2014,2994,2,8,1,4,3, , , , , ,2,1,4,1, 
2014,2995,1,8,1,18,3, , , , , ,4,2,4,1, 
2014,2995,2,8,1,9,2, , , , , ,4,1,9,1, 
2014,2996,1,8,1,3,3, , , , , ,3,2,4,1, 
2014,2996,2,8,1,8,3, , , , , ,2,1,3,1, 
2014,2997,1,8,1,18,3, , , , , ,2,2,6,1, 
2014,2997,2,8,1,18,3, , , , , ,2,1,6,1, 
2014,2998,1,8,1,2,3, , , , , ,4,1,8,1, 
2014,2998,2,8,1,2,6, , , , , ,2,2,5,1, 
2014,2999,1,8,1,5,3, , , , , ,3,1,4,1, 
2014,2999,2,8,1,5,3, , , , , ,2,2,6,1, 
2014,3000,1,15,1,4,3,3,1,1,1,1,3,1,6,1,1
2014,3000,2,1,1,19,3,3,6,11,1,1,1,1,2,1,1
2014,3001,1,8,1,18,3, , , , , ,3,1,8,1, 
2014,3001,2,8,1,18,3, , , , , ,2,2,4,1, 
2014,3002,1,8,1,2,3, , , , , ,4,1,6,1, 
2014,3002,2,1,1,19,3, , , , , ,5,1,5,1, 
2014,3003,1,8,1,18,3, , , , , ,2,1,3,1, 
2014,3003,2,8,1,18,3, , , , , ,4,1,5,1, 
2014,3003,3,25,5,18,3, , , , , ,1,1,6,1, 
2014,3004,1,20,1,3,4,1,1,1,1,1,1,2,5,1,1
2014,3004,2,8,1,9,4,1,1,1,1,1,1,1,8,1,1
2014,3005,1,23,1,15,9, , , , , ,2,1,6,1, 
2014,3005,2,8,1,9,1, , , , , ,2,1,6,1, 
2014,3006,1,8,1,18,3, , , , , ,2,2,6,1, 
2014,3007,1,8,1,5,3, , , , , ,2,2,6,1, 
2014,3007,2,8,1,5,3, , , , , ,3,2,4,1, 
2014,3008,1,23,1,3,4,4,2,1,1,1,4,1,6,1,1
2014,3009,1,23,1,13,3,2,2,1,8,1,2,1,6,1,1
2014,3009,2,8,1,17,3,2,1,1,1,1,2,1,3,1,1
2014,3010,1,8,1,3,3, , , , , ,3,1,4,1, 
2014,3010,2,8,1,4,3, , , , , ,2,2,6,1, 
2014,3011,1,8,1,10,3, , , , , ,3,2,4,1, 
2014,3011,2,8,1,4,3, , , , , ,3,1,8,1, 
2014,3011,3,8,1,4,3, , , , , ,2,1,4,1, 
2014,3012,1,8,1,18,3, , , , , ,3,1,3,1, 
2014,3012,2,2,1,7,2, , , , , ,5,1,6,1, 
2014,3013,1,8,1,18,3, , , , , ,2,2,6,1, 
2014,3013,2,8,1,18,3, , , , , ,2,1,8,1, 
2014,3014,1,8,1,18,3, , , , , ,3,1,3,1, 
2014,3014,2,8,1,18,3, , , , , ,2,1,5,1, 
2014,3015,1,8,1,18,3, , , , , ,2,2,3,1, 
2014,3015,2,8,1,12,3, , , , , ,2,1,6,1, 
2014,3016,1,8,1,18,3,1,1,1,2,5,2,2,6,1,1
2014,3016,2,8,1,18,3,1,1,1,2,1,2,2,5,1,1
2014,3017,1,8,1,8,3, , , , , ,3,2,7,1, 
2014,3017,2,8,1,4,3, , , , , ,2,2,3,1, 
2014,3018,1,8,1,4,3, , , , , ,3,2,5,1, 
2014,3018,2,8,1,4,3, , , , , ,3,2,6,1, 
2014,3018,3,8,1,4,3, , , , , ,2,2,6,1, 
2014,3019,1,8,1,9,2, , , , , ,2,1,6,1, 
2014,3019,2,8,1,18,3, , , , , ,2,2,6,1, 
2014,3020,1,24,1,5,3, , , , , ,3,1,6,1, 
2014,3021,1,8,1,3,4, , , , , ,3,1,4,1, 
2014,3021,2,8,1,4,4, , , , , ,2,1,6,1, 
2014,3022,1,8,1,2,3, , , , , ,4,1,6,1, 
2014,3022,2,1,1,18,3, , , , , ,2,1,9,1, 
2014,3023,1,8,1,18,3,2,1,1,1,1,5,1,8,1, 
2014,3024,1,8,1,18,3,2,1,1,1,1,2,2,3,1,3
2014,3025,1,8,1,9,2, , , , , ,2,1,4,1, 
2014,3025,2,8,1,18,3, , , , , ,5,1,6,1, 
2014,3026,1,8,1,3,3, , , , , ,3,1,6,1, 
2014,3026,2,8,1,18,3, , , , , ,2,1,6,1, 
2014,3027,1,8,1,9,1,3,1,1,1,1,2,1,6,1,1
2014,3027,2,23,1,18,3,2,2,1,1,1,2,1,6,1,1
2014,3028,1,8,1,18,13, , , , , ,2,1,4,2, 
2014,3028,2,8,1,3,3, , , , , ,3,2,4,1, 
2014,3028,3,8,1,3,3, , , , , ,3,1,4,1, 
2014,3029,1,8,1,9,2,3,1,1,1,1,4,1,4,1,1
2014,3029,2,23,1,18,3,2,1,1,1,1,2,1,4,1,1
2014,3030,1,8,1,18,3, , , , , ,2,1,7,1, 
2014,3031,1,8,1,4,4, , , , , ,2,1,4,1, 
2014,3031,2,8,1,7,11, , , , , ,2, ,9,2, 
2014,3032,1,8,1,18,3,1,1,1,1,1,4,1,3,1,1
2014,3033,1,8,1,7,3, , , , , ,5, ,9,2, 
2014,3034,1,8,1,18,3, , , , , ,2,1,3,1, 
2014,3035,1,23,1,4,3,1,3,1,1,1,2,1,3,1,1
2014,3036,1,8,1,18,3, , , , , ,3,1,8,1, 
2014,3036,2,8,1,18,3, , , , , ,3,1,6,1, 
2014,3036,3,8,1,18,3, , , , , ,2,1,7,1, 
2014,3037,1,8,1,18,4, , , , , ,2,2,5,1, 
2014,3037,2,25,5,18,4, , , , , ,4,1,3,1, 
2014,3038,1,8,1,18,3, , , , , ,4,1,6,1, 
2014,3038,2,8,1,9,1, , , , , ,2,2,5,1, 
2014,3038,3,8,1,18,3, , , , , ,1,1,7,1, 
2014,3039,1,8,1,18,3, , , , , ,5,2,8,1, 
2014,3039,2,24,2,11,3, , , , , ,4,1,5,1, 
2014,3040,1,8,1,1,3, , , , , ,3,2,5,1, 
2014,3040,2,8,1,2,6, , , , , ,2,2,3,1, 
2014,3041,1,8,1,7,2, , , , , ,2,2,3,1, 
2014,3041,2,14,1,18,3, , , , , ,2,1,6,1, 
2014,3042,1,8,1,10,3, , , , , ,3,1,6,1, 
2014,3042,2,8,1,18,3, , , , , ,2,2,5,1, 
2014,3043,1,8,1,18,3, , , , , ,4,2,5,1, 
2014,3043,2,8,1,16,3, , , , , ,4,1,4,1, 
2014,3044,1,8,1,5,3, , , , , ,2,1,3,1, 
2014,3044,2,8,1,8,3, , , , , ,3,2,3,1, 
2014,3045,1,8,1,5,3, , , , , ,3,2,6,1, 
2014,3045,2,8,1,18,4, , , , , ,2,2,4,1, 
2014,3046,1,8,1,3,4, , , , , ,3,2,7,1, 
2014,3046,2,15,1,3,4, , , , , ,2,1,7,1, 
2014,3047,1,8,1,18,3, , , , , ,2,1,3,1, 
2014,3047,2,8,1,9,3, , , , , ,3,1,3,1, 
2014,3048,1,8,1,18,3, , , , , ,4,1,4,1, 
2014,3049,1,8,1,16,3,3,2,1,7,11,5,1,3,1,1
2014,3050,1,8,1,18,4, , , , , ,2,1,4,1, 
2014,3050,2,8,1,18,4, , , , , ,3,2,3,1, 
2014,3051,1,8,1,3,3, , , , , ,3,2,5,1, 
2014,3051,2,15,1,3,3, , , , , ,2,1,8,1, 
2014,3052,1,8,1,16,3, , , , , ,2,1,7,1, 
2014,3052,2,8,1,17,4, , , , , ,2,2,8,1, 
2014,3053,1,8,1,18,3, , , , , ,4,1,3,1, 
2014,3053,2,23,1,18,3, , , , , ,2,1,7,1, 
2014,3054,1,8,1,18,3, , , , , ,2,1,6,1, 
2014,3054,2,8,1,10,3, , , , , ,3,2,5,1, 
2014,3055,1,8,1,9,3, , , , , ,2,2,4,1, 
2014,3055,2,8,1,18,3, , , , , ,2,2,4,1, 
2014,3055,3,8,1,3,3, , , , , ,2,2,5,1, 
2014,3056,1,8,1,4,2, , , , , ,2,1,6,1, 
2014,3057,1,8,1,18,3,1,1,1,1,1,5,1,5,1,1
2014,3057,2,8,1,4,3,1,1,1,1,1,3,1,3,1,1
2014,3057,3,8,1,18,3,1,1,1,3,5,2,2,7,1,1
2014,3058,1,8,1,6,3, , , , , ,4,1,6,1, 
2014,3058,2,8,1,18,3, , , , , ,5,1,3,1, 
2014,3059,1,8,1,8,3, , , , , ,3,1,6,1, 
2014,3059,2,8,1,7,3, , , , , ,2,2,4,1, 
2014,3060,1,8,1,4,3, , , , , ,2,2,6,1, 
2014,3060,2,8,1,4,3, , , , , ,3,2,4,1, 
2014,3061,1,1,1,18,3, , , , , ,2,1,3,1, 
2014,3061,2,8,1,7,1, , , , , ,5,2,3,1, 
2014,3062,1,8,1,16,3, , , , , ,2,2,3,1, 
2014,3063,1,8,1,18,3,1,2,1,1,5,2,2,3,1,1
2014,3064,1,8,1,5,2, , , , , ,4,2,4,1, 
2014,3064,2,1,1,18,3, , , , , ,2,1,4,1, 
2014,3065,1,8,1,10,3, , , , , ,3,2,5,1, 
2014,3065,2,8,1,4,3, , , , , ,2,1,4,1, 
2014,3066,1,8,1,16,3, , , , , ,2,2,7,1, 
2014,3067,1,8,1,18,3, , , , , ,2,1,4,1, 
2014,3067,2,8,1,9,3, , , , , ,5,2,7,1, 
2014,3068,1,2,1,10,3, , , , , ,4,1,8,1, 
2014,3069,1,8,1,5,3, , , , , ,4,1,8,1, 
2014,3070,1,24,1,18,2, , , , , ,4,1,7,1, 
2014,3070,2,8,1,18,3, , , , , ,2,2,3,1, 
2014,3071,1,8,1,2,3, , , , , ,4,1,6,1, 
2014,3071,2,8,1,18,3, , , , , ,5,2,8,1, 
2014,3072,1,8,1,19,13, , , , , ,5,1,4,1, 
2014,3072,2,1,1,18,13, , , , , ,2,2,5,1, 
2014,3073,1,23,1,18,3, , , , , ,5,1,4,1, 
2014,3074,1,15,1,18,3, , , , , ,2,1,4,1, 
2014,3075,1,8,1,17,3, , , , , ,2,2,3,1, 
2014,3075,2,8,5,16,3, , , , , ,2,1,5,1, 
2014,3076,1,8,1,18,3,3,1,1,1,1,2,2,4,1,1
2014,3076,2,8,1,9,3,3,2,1,1,1,2,1,4,1,1
2014,3077,1,8,1,18,3, , , , , ,2,1,3,1, 
2014,3077,2,8,1,10,3, , , , , ,3,1,4,1, 
2014,3078,1,8,1,18,3, , , , , ,2,2,4,1, 
2014,3078,2,8,1,18,3, , , , , ,3,1,6,1, 
2014,3079,1,8,1,18,3, , , , , ,2,2,6,1, 
2014,3079,2,8,1,9,1, , , , , ,2,1,5,1, 
2014,3080,1,8,1,19,3, , , , , ,2,2,4,1, 
2014,3080,2,8,1,19,3, , , , , ,2,2,7,1, 
2014,3081,1,19,1,18,3, , , , , ,5,1,6,1, 
2014,3081,2,1,1,18,3, , , , , ,4,2,5,1, 
2014,3082,1,8,1,17,3, , , , , ,2,1,3,1, 
2014,3083,1,8,1,18,3,1,1,1,1,1,2,1,3,1,1
2014,3084,1,8,1,17,3,1,6,1,1,1,5,1,6,1,1
2014,3085,1,8,1,8,3, , , , , ,3,1,5,1, 
2014,3085,2,8,1,5,2, , , , , ,2,1,4,1, 
2014,3086,1,8,1,18,3, , , , , ,5,1,6,1, 
2014,3087,1,8,1,18,3, , , , , ,4,2,4,1, 
2014,3087,2,8,1,5,2, , , , , ,5,2,4,1, 
2014,3088,1,8,1,9,3, , , , , ,2,2,4,1, 
2014,3088,2,8,1,18,3, , , , , ,2,1,5,1, 
2014,3089,1,8,1,3,3, , , , , ,3,2,5,1, 
2014,3089,2,8,1,18,3, , , , , ,2,1,5,1, 
2014,3090,1,8,1,18,3, , , , , ,4,2,3,1, 
2014,3090,2,8,1,9,2, , , , , ,5,1,4,1, 
2014,3091,1,8,1,5,4, , , , , ,2,2,3,2, 
2014,3092,1,8,1,18,3, , , , , ,1,1,5,1, 
2014,3093,1,15,1,3,11, , , , , ,3,1,4,1, 
2014,3093,2,8,1,18,11, , , , , ,2,2,3,1, 
2014,3094,1,8,1,12,3, , , , , ,4,2,5,1, 
2014,3094,2,8,1,11,3, , , , , ,5,2,8,1, 
2014,3095,1,8,1,4,3, , , , , ,2,1,4,1, 
2014,3095,2,8,1,7,3, , , , , ,2,1,8,1, 
2014,3096,1,8,1,14,3, , , , , ,2,2,4,1, 
2014,3096,2,23,1,13,3, , , , , ,5,1,6,1, 
2014,3097,1,8,1,3,3, , , , , ,3,1,6,1, 
2014,3097,2,8,1,3,3, , , , , ,3,2,4,1, 
2014,3097,3,8,1,18,3, , , , , ,2,1,3,1, 
2014,3098,1,23,1,19,3,1,2,1,2,5,2,1,5,1,1
2014,3099,1,1,1,3,3, , , , , ,4,1,8,1, 
2014,3099,2,8,1,3,3, , , , , ,5, ,9,2, 
2014,3100,1,8,1,18,3,1,1,1,1,1,5,2,3,1,1
2014,3101,1,8,1,18,3, , , , , ,3,2,5,1, 
2014,3101,2,8,1,18,3, , , , , ,2,1,3,2, 
2014,3102,1,8,1,18,3,5,1,1,1,1,2,2,3,1,1
2014,3102,2,8,1,18,3,5,1,1,1,1,2,1,3,1,1
2014,3103,1,8,1,18,3, , , , , ,2,1,5,1, 
2014,3104,1,8,1,9,3, , , , , ,2,2,3,1, 
2014,3104,2,23,1,18,3, , , , , ,2,1,4,1, 
2014,3105,1,8,1,18,3,3,1,1,1,1,1, ,9,3,1
2014,3105,2,1,1,18,3,3,1,1,1,1,4,1,4,1,1
2014,3106,1,8,1,4,3, , , , , ,2,1,8,1, 
2014,3106,2,8,1,3,3, , , , , ,2,2,4,1, 
2014,3106,3,8,1,8,3, , , , , ,3,1,8,1, 
2014,3107,1,8,1,18,3, , , , , ,2,2,4,1, 
2014,3107,2,8,1,4,3, , , , , ,3,2,6,1, 
2014,3108,1,8,5,18,4,1,6,1,8,10,5,1,3,1,1
2014,3109,1,1,1,19,3,3,6,1,1,1,3,1,1,1,1
2014,3109,2,18,1,18,3,3,1,1,1,1,2, ,9,1,1
2014,3110,1,8,1,1,3, , , , , ,2,1,6,1, 
2014,3110,2,8,1,18,3, , , , , ,2,1,4,1, 
2014,3111,1,8,1,17,3, , , , , ,2,1,3,2, 
2014,3112,1,8,1,1,13, , , , , ,3,1,4,1, 
2014,3112,2,1,1,18,13, , , , , ,2,1,1,1, 
2014,3113,1,8,1,18,3, , , , , ,2,1,5,1, 
2014,3113,2,8,1,16,3, , , , , ,2,2,4,1, 
2014,3114,1,15,1,4,3, , , , , ,2,1,6,1, 
2014,3114,2,8,1,4,3, , , , , ,3,2,7,1, 
2014,3115,1,8,1,3,3, , , , , ,3,2,4,1, 
2014,3115,2,8,1,4,3, , , , , ,2,1,3,1, 
2014,3116,1,8,1,19,4, , , , , ,4,1,5,1, 
2014,3116,2,8,1,19,1, , , , , ,2,2,8,1, 
2014,3117,1,8,1,18,3, , , , , ,4,1,8,1, 
2014,3118,1,8,4,18,3, , , , , ,5, ,9,2, 
2014,3119,1,8,1,18,8, , , , , ,2,2,3,1, 
2014,3119,2,8,1,18,3, , , , , ,2,2,4,1, 
2014,3120,1,8,1,16,3, , , , , ,2,2,5,1, 
2014,3121,1,8,1,18,11, , , , , ,2,1,7,2, 
2014,3121,2,15,5,2,6, , , , , ,2, ,9,1, 
2014,3122,1,8,1,18,4, , , , , ,2,1,4,1, 
2014,3122,2,8,1,18,4, , , , , ,2,1,8,1, 
2014,3123,1,8,1,9,3, , , , , ,5,1,4,1, 
2014,3123,2,8,1,18,3, , , , , ,2,2,4,1, 
2014,3124,1,8,1,18,3, , , , , ,4,2,4,1, 
2014,3124,2,8,1,9,2, , , , , ,2,2,5,1, 
2014,3125,1,8,1,18,3, , , , , ,2,2,3,1, 
2014,3125,2,8,1,10,3, , , , , ,3,2,7,1, 
2014,3126,1,8,1,18,3, , , , , ,4,2,6,1, 
2014,3127,1,8,1,1,3, , , , , ,1,1,6,1, 
2014,3128,1,8,1,8,3, , , , , ,3,1,6,1, 
2014,3128,2,25,1,18,3, , , , , ,2,1,3,1, 
2014,3129,1,8,1,18,2, , , , , ,2,1,7,1, 
2014,3129,2,1,1,18,3, , , , , ,4,1,4,1, 
2014,3130,1,15,1,18,3, , , , , ,2,1,6,1, 
2014,3130,2,8,1,18,3, , , , , ,1, ,9,3, 
2014,3131,1,8,1,18,3, , , , , ,5,1,7,1, 
2014,3131,2,8,1,18,3, , , , , ,2,2,4,1, 
2014,3132,1,8,1,9,3, , , , , ,1,1,4,1, 
2014,3132,2,1,1,18,3, , , , , ,2,1,5,1, 
2014,3133,1,8,1,18,2,3,1,1,1,1,2,2,8,1,3
2014,3133,2,8,1,18,3,3,1,1,8,5,2,1,6,1,3
2014,3134,1,8,1,1,11, , , , , ,5,1,4,1, 
2014,3135,1,8,1,9,1, , , , , ,2,2,7,1, 
2014,3135,2,8,1,18,3, , , , , ,2,1,4,1, 
2014,3136,1,8,1,4,3, , , , , ,2,2,6,1, 
2014,3136,2,8,1,4,3, , , , , ,3,2,6,1, 
2014,3137,1,15,1,18,3, , , , , ,2,1,7,1, 
2014,3137,2,8,1,18,3, , , , , ,3,2,7,1, 
2014,3138,1,8,1,19,3, , , , , ,2,1,4,1, 
2014,3139,1,8,1,18,3,3,1,1,1,1,2,2,7,1,1
2014,3140,1,8,1,17,3, , , , , ,2,2,3,1, 
2014,3141,1,8,1,10,3, , , , , ,3,2,3,1, 
2014,3141,2,8,1,18,3, , , , , ,2,1,8,1, 
2014,3142,1,8,1,3,3, , , , , ,3,1,4,1, 
2014,3142,2,8,1,3,3, , , , , ,2,1,3,1, 
2014,3142,3,8,1,18,3, , , , , ,2,2,5,1, 
2014,3143,1,8,1,18,3, , , , , ,5,2,3,1, 
2014,3143,2,8,1,18,2, , , , , ,2,1,5,1, 
2014,3144,1,8,1,3,4, , , , , ,3,1,5,1, 
2014,3144,2,8,1,18,4, , , , , ,2,1,4,1, 
2014,3145,1,8,1,17,3, , , , , ,2,2,4,1, 
2014,3146,1,8,1,18,3, , , , , ,2,2,4,1, 
2014,3146,2,8,1,9,2, , , , , ,2,1,4,1, 
2014,3147,1,8,1,9,2, , , , , ,4,2,3,1, 
2014,3147,2,8,1,18,3, , , , , ,2,1,3,1, 
2014,3148,1,8,1,9,2,3,1,1,1,1,5, ,9,2,1
2014,3148,2,23,1,18,3,2,1,1,1,1,2,1,4,1,1
2014,3149,1,8,1,18,3, , , , , ,5,1,8,2, 
2014,3150,1,15,1,4,3, , , , , ,2,1,3,1, 
2014,3150,2,8,1,10,3, , , , , ,3,2,4,1, 
2014,3151,1,8,1,4,3, , , , , ,3,1,6,1, 
2014,3151,2,8,1,4,3, , , , , ,3,1,5,1, 
2014,3151,3,8,1,5,3, , , , , ,3,1,5,1, 
2014,3151,4,8,1,18,3, , , , , ,2,2,7,1, 
2014,3152,1,8,1,1,2, , , , , ,3,1,6,1, 
2014,3153,1,15,1,5,3, , , , , ,2,1,6,1, 
2014,3153,2,15,1,5,1, , , , , ,2,1,5,1, 
2014,3154,1,8,1,10,3, , , , , ,3,1,4,1, 
2014,3154,2,8,1,4,3, , , , , ,2,1,4,1, 
2014,3155,1,8,1,18,4, , , , , ,5,1,8,1, 
2014,3156,1,8,1,3,3, , , , , ,3,1,4,1, 
2014,3156,2,8,1,3,3, , , , , ,2,2,4,1, 
2014,3157,1,8,1,4,3, , , , , ,2,1,3,1, 
2014,3157,2,8,1,3,3, , , , , ,3,1,6,1, 
2014,3158,1,8,1,9,3,2,1,1,1,1,1,2,6,1,1
2014,3158,2,1,1,4,3,2,1,1,1,1,1,1,3,1,1
2014,3159,1,8,1,18,3,1,2,1,1,5,5,1,3,1,1
2014,3160,1,8,1,9,3, , , , , ,2,2,4,1, 
2014,3160,2,8,1,18,3, , , , , ,2,2,4,1, 
2014,3161,1,8,1,4,3, , , , , ,3,2,6,1, 
2014,3161,2,8,1,18,3, , , , , ,2,1,3,1, 
2014,3162,1,8,1,7,3, , , , , ,5,1,8,1, 
2014,3162,2,1,1,9,3, , , , , ,4,1,8,1, 
2014,3163,1,8,1,18,3,3,1,1,9,5,2,1,6,1,1
2014,3164,1,8,1,9,3,3,1,1,1,1,4,2,4,1,1
2014,3164,2,23,1,13,3,3,3,1,1,1,4,1,3,1,1
2014,3165,1,8,1,3,3, , , , , ,3,1,7,1, 
2014,3165,2,8,1,3,3, , , , , ,3,1,4,1, 
2014,3165,3,8,1,3,3, , , , , ,2,1,3,1, 
2014,3166,1,8,1,18,3, , , , , ,5,1,3,1, 
2014,3166,2,1,1,18,3, , , , , ,5,1,3,1, 
2014,3167,1,8,1,15,3, , , , , ,5,1,3,2, 
2014,3167,2,8,1,18,3, , , , , ,4,1,6,1, 
2014,3167,3,8,1,18,3, , , , , ,2,2,5,1, 
2014,3168,1,8,1,8,3, , , , , ,3,2,8,1, 
2014,3168,2,8,1,4,3, , , , , ,2,1,4,1, 
2014,3169,1,8,1,18,3, , , , , ,2,2,5,1, 
2014,3170,1,8,1,18,3, , , , , ,2,2,7,1, 
2014,3171,1,8,1,18,3, , , , , ,2,2,4,1, 
2014,3171,2,8,1,18,2, , , , , ,2,1,4,1, 
2014,3172,1,8,1,18,3, , , , , ,2,1,3,1, 
2014,3172,2,1,1,18,3, , , , , ,4,2,1,1, 
2014,3173,1,20,1,4,3, , , , , ,1,1,6,1, 
2014,3174,1,8,1,5,3, , , , , ,1,1,7,1, 
2014,3175,1,8,1,4,3, , , , , ,5,2,8,1, 
2014,3176,1,8,1,18,2, , , , , ,2,2,3,1, 
2014,3176,2,8,1,18,3, , , , , ,2,1,3,1, 
2014,3177,1,8,1,16,3, , , , , ,2,1,3,1, 
2014,3178,1,8,1,5,3, , , , , ,2,1,5,1, 
2014,3179,1,8,1,1,3,2,1,1,1,1,5,1,6,1,1
2014,3180,1,8,1,18,3, , , , , ,2, ,9,1, 
2014,3180,2,8,1,2,3, , , , , ,3,2,6,1, 
2014,3180,3,8,1,2,3, , , , , ,2, ,9,1, 
2014,3181,1,8,1,10,3, , , , , ,3,1,6,1, 
2014,3181,2,8,1,18,3, , , , , ,2,1,4,1, 
2014,3182,1,8,1,18,3, , , , , ,2,2,3,1, 
2014,3182,2,8,1,10,3, , , , , ,2,2,3,1, 
2014,3182,3,8,1,9,3, , , , , ,2,1,3,1, 
2014,3183,1,8,1,8,3, , , , , ,5,1,4,1, 
2014,3183,2,8,1,7,3, , , , , ,2,1,4,1, 
2014,3184,1,8,1,19,3, , , , , ,3, ,9,2, 
2014,3185,1,8,1,17,3, , , , , ,1,1,5,1, 
2014,3186,1,8,1,18,3,3,2,1,1,1,5,1,6,1,1
2014,3187,1,8,1,18,3,2,1,1,1,1,2,1,4,1,1
2014,3188,1,8,1,18,3, , , , , ,2,1,4,1, 
2014,3189,1,23,1,17,3,1,2,1,2,1,5,1,6,1,1
2014,3190,1,8,1,9,3,3,1,1,1,1,5,1,8,1,1
2014,3190,2,1,1,18,3,3,6,1,1,1,2,1,5,1,1
2014,3191,1,8,1,18,4,3,1,1,1,1,2,2,8,1,1
2014,3191,2,8,1,18,4,3,1,1,1,1,2,1,6,1,1
2014,3192,1,8,1,18,3, , , , , ,2,2,5,1, 
2014,3193,1,8,1,18,3, , , , , ,5,1,8,1, 
2014,3194,1,8,1,3,3, , , , , ,3,2,3,1, 
2014,3194,2,8,1,5,3, , , , , ,2,1,3,1, 
2014,3195,1,23,1,18,3,3,2,1,1,1,2,1,6,1,1
2014,3195,2,8,1,10,3,3,1,1,1,1,3,2,5,1,1
2014,3196,1,8,1,2,6, , , , , ,2, ,9,1, 
2014,3196,2,8,1,1,7, , , , , ,3,2,6,1, 
2014,3197,1,8,1,12,3, , , , , ,4,2,7,1, 
2014,3197,2,8,1,11,3, , , , , ,5,1,6,1, 
2014,3198,1,8,1,10,10, , , , , ,2,2,3,1, 
2014,3198,2,8,1,18,3, , , , , ,2,1,7,1, 
2014,3199,1,23,1,17,3, , , , , ,2,1,3,1, 
2014,3200,1,8,1,5,1, , , , , ,3,2,8,1, 
2014,3200,2,8,1,18,3, , , , , ,2, ,9,2, 
2014,3201,1,2,1,18,3, , , , , ,3,1,3,1, 
2014,3201,2,8,1,18,3, , , , , ,2,1,4,2, 
2014,3202,1,8,1,18,3,3,6,1,1,1,2,2,3,1,1
2014,3202,2,8,1,5,3,3,1,1,1,1,3,1,8,1,1
2014,3203,1,8,1,9,3, , , , , ,1,1,4,1, 
2014,3203,2,8,1,18,3, , , , , ,1,2,5,1, 
2014,3204,1,8,1,9,3, , , , , ,2,2,5,1, 
2014,3205,1,8,1,4,3, , , , , ,2,2,4,1, 
2014,3205,2,8,1,3,3, , , , , ,3,2,6,1, 
2014,3206,1,23,1,3,3, , , , , ,1,1,3,1, 
2014,3207,1,8,1,18,3, , , , , ,2,1,3,1, 
2014,3207,2,8,1,18,3, , , , , ,2,1,4,1, 
2014,3208,1,8,1,2,4, , , , , ,3,1,5,1, 
2014,3208,2,8,1,18,4, , , , , ,2,1,3,1, 
2014,3209,1,15,1,18,3, , , , , ,1,1,6,1, 
2014,3210,1,19,1,18,3, , , , , ,1,2,8,3, 
