X,Y,BM_Height,Easting,Northing,OBJECTID
-7.342484751829113,54.685768526997556,BM 112.18,242454.813,382163.963,1698
-6.166003861842497,54.423070205825162,BM 112.19,319089.089,354272.226,1699
-6.764481520932955,54.508938220979928,BM 112.20,280077.844,362983.452,1700
-6.185529164862463,54.55297107343975,BM 112.22,317448.984,368697.344,1701
-6.162750885751145,54.59799522272619,BM 112.25,318791.614,373746.849,1702
-7.147852531636818,54.581579487367641,BM 112.26,255148.1,370701.004,1703
-7.220154369602649,54.380961011909733,BM 112.29,250720.703,348314.963,1704
-6.166729616406607,54.333465932241943,BM 112.36,319301.514,344298.252,1705
-5.94778916400471,54.280021142587643,BM 112.37,333714.728,338742.78,1706
-6.397649975019436,54.845878710945527,BM 112.39,302981.009,400966.629,1707
-5.850313799813618,54.490009710237395,BM 112.39,339349.378,362301.698,1708
-6.228734325604616,54.847458292546762,BM 112.47,313826.367,401403.742,1709
-5.945850738750206,54.257138861513475,BM 112.49,333915.125,336199.858,1710
-6.232143898619761,54.246632613808949,BM 112.53,315289.054,334525.237,1711
-5.838683367652754,54.502352634701275,BM 112.53,340060.71,363698.463,1712
-7.12016455651361,54.893098725752346,BM 112.66,256503.333,405400.845,1713
-7.572345889383369,54.546832807755806,BM 112.67,227724.214,366583.087,1714
-6.695889022577949,54.273544651583094,BM 112.70,285005.68,336862.718,1715
-7.418458398898784,54.40366435235525,BM 112.75,237814.752,350717.658,1716
-7.237737559802647,54.543398163338068,BM 112.82,249382.361,366384.043,1717
-6.773077528435108,54.257521057719437,BM 112.85,280008.454,334988.997,1718
-6.255021450365621,54.923862668990381,BM 112.88,311925.997,409865.772,1719
-7.222649917577099,54.906370893943773,BM 112.89,249911.037,406800.493,1720
-7.63918612138693,54.561952761220823,BM 112.91,223389.995,368241.95,1721
-7.237834433029911,54.543510393338281,BM 112.91,249375.956,366396.468,1722
-5.901570652711173,54.813453192390334,BM 112.91,334952.356,398199.506,1723
-7.063384356347956,54.572195784420146,BM 112.94,260623.569,369725.971,1724
-7.363218678417536,54.396163391626359,BM 112.96,241409.616,349913.728,1725
-6.133128839676314,54.310312534926574,BM 113.01,321555.218,341778.733,1726
-7.389482034443217,54.316187003303789,BM 113.06,239780.881,340996.166,1727
-8.067956122972298,54.449772998499334,BM 113.07,195640.188,355696.383,1728
-6.402358618121527,54.112488962986681,BM 113.11,304532.033,319330.653,1729
-6.179130199144975,54.875047485024446,BM 113.13,316932.507,404556.285,1730
-7.313274582201963,54.37875762781308,BM 113.23,244672.499,348006.712,1731
-6.371134656927172,54.104717637274035,BM 113.24,306593.794,318512.329,1732
-7.308711222679227,54.496448287607407,BM 113.31,244840.368,361110.285,1733
-7.474975798307408,54.705995361515463,BM 113.32,233893.029,384343.618,1734
-7.474975798307408,54.705995361515463,BM 113.32,233893.029,384343.618,1735
-6.750416555597078,54.841629764384599,BM 113.34,280329.579,400032.345,1736
-6.735380953441712,55.050052967069874,BM 113.35,280876.119,423250.779,1737
-6.387566764125723,55.072330823564364,BM 113.37,303047.6,426188.265,1738
-7.189098784376597,54.765392937133043,BM 113.43,252244.789,391131.147,1739
-7.300822964629877,54.407575023377461,BM 113.48,245449.759,351222.439,1740
-6.678933318348442,54.258777681339367,BM 113.48,286140.985,335239.639,1741
-6.873824609476125,54.535193856256036,BM 113.49,272948.769,365787.111,1742
-7.346468751848691,54.537147804377902,BM 113.50,242351.805,365617.413,1743
-6.418903146693907,54.09021726755568,BM 113.50,303505.569,316827.54,1744
-7.230817265487737,54.38035210169766,BM 113.51,250028.611,348239.566,1745
-6.427722315535459,55.211428002705937,BM 113.53,300133.93,441613.475,1746
-5.964623737798893,54.256997190101622,BM 113.57,332692.329,336148.637,1747
-7.396426834374598,54.556559126167755,BM 113.60,239099.479,367749.312,1748
-6.271574373272315,54.921933167658494,BM 113.60,310870.135,409624.664,1749
-6.737142667675062,55.04688961419717,BM 113.70,280769.89,422896.601,1750
-7.16313521447729,54.713898455120635,BM 113.73,253984.388,385418.486,1751
-7.413648353701564,54.407301939092825,BM 113.75,238123.749,351125.165,1752
-7.225601945494444,54.991545607580335,BM 113.76,249616.714,416280.305,1753
-5.835816904755489,54.824759925259471,BM 113.76,339140.002,399586.491,1754
-5.835816904755489,54.824759925259471,BM 113.76,339140.002,399586.491,1755
-6.392090396684409,54.127640686205417,BM 113.77,305165.141,321032.227,1756
-6.419413599625406,54.093672132815101,BM 113.78,303463.575,317211.311,1757
-6.379863198115673,54.881382000006909,BM 113.78,304032.076,404944.78,1758
-6.253015808870253,54.129137776111449,BM 113.82,314252.126,321414.632,1759
-7.38034960769713,55.020562002708957,BM 113.86,239682.953,419411.811,1760
-7.306927918396634,54.379451821168765,BM 114.01,245084.144,348088.024,1761
-7.531233592793346,54.609967860214454,BM 114.03,230337.9,373628.153,1762
-7.297323361132082,54.406914423066837,BM 114.05,245677.737,351151.167,1763
-6.399302153070092,54.115937226955708,BM 114.08,304723.214,319718.958,1764
-6.013707645879259,54.963336358241477,BM 114.13,327270.898,414671.803,1765
-6.362780287738111,54.793758467343594,BM 114.14,305356.351,395216.979,1766
-6.274397875374188,55.140268710349638,BM 114.19,310089.004,433923.287,1767
-5.831418252305103,54.577748893225156,BM 114.19,340272.424,372104.019,1768
-7.380574499596907,54.313371259759819,BM 114.21,240363.328,340687.795,1769
-6.11422189471312,54.900284845882986,BM 114.22,321022.895,407475.609,1770
-5.97372514373485,54.694200980697254,BM 114.22,330697.913,384790.246,1771
-7.684662422250602,54.716900972119198,BM 114.25,220370.56,385476.667,1772
-7.684662422250602,54.716900972119198,BM 114.25,220370.56,385476.667,1773
-7.346122652799018,54.389052751215921,BM 114.26,242527.395,349132.39,1774
-6.400302372119875,55.222786419984487,BM 114.27,301850.227,442917.548,1775
-7.310301205310718,54.481981237963481,BM 114.33,244753.136,359498.868,1776
-5.939954609772853,54.479876611223872,BM 114.33,333574.456,361000.147,1777
-5.817519278911594,54.838365840765043,BM 114.42,340268.614,401137.271,1778
-5.817519278911594,54.838365840765043,BM 114.42,340268.614,401137.271,1779
-6.421914825947376,54.092923861796663,BM 114.45,303301.796,317124.375,1780
-7.215218364762698,54.618800201702811,BM 114.48,250746.044,374793.556,1781
-7.423764941285589,54.655998916308015,BM 114.51,237239.912,378803.94,1782
-6.41122326609511,55.011267659044393,BM 114.58,301691.146,419356.482,1783
-6.26700633862569,54.295280012081562,BM 114.61,312883.701,339883.218,1784
-5.805735010566349,54.784917229050926,BM 114.61,341211.916,395212.275,1785
-7.38265317348921,54.603330811144502,BM 114.62,239944.876,372963.564,1786
-6.897097845524,54.517699514460851,BM 114.63,271472.832,363815.902,1787
-7.264719416576986,54.360034330150334,BM 114.64,247849.353,345954.413,1788
-6.207571112228245,54.818595059209308,BM 114.65,315267.852,398225.67,1789
-7.178519495145545,54.556371909552389,BM 114.68,253198.022,367871.39,1790
-7.758069975736863,54.595136041801652,BM 114.81,215686.5,371902.892,1791
-7.758069975736863,54.595136041801652,BM 114.81,215686.5,371902.892,1792
-7.758069975736863,54.595136041801652,BM 114.81,215686.5,371902.892,1793
-7.758069975736863,54.595136041801652,BM 114.81,215686.5,371902.892,1794
-7.758069975736863,54.595136041801652,BM 114.81,215686.5,371902.892,1795
-7.758069975736863,54.595136041801652,BM 114.81,215686.5,371902.892,1796
-6.609982712102443,54.083624250207166,BM 114.82,291017.781,315831.062,1797
-6.132325749458128,54.202442048475618,BM 114.83,321925.287,329774.676,1798
-7.432327103945365,54.604605040704897,BM 114.84,236733.549,373078.33,1799
-7.432327103945365,54.604605040704897,BM 114.84,236733.549,373078.33,1800
-5.982975788858997,54.681487784829379,BM 114.89,330142.206,383358.099,1801
-7.168452801608344,54.716330859145636,BM 114.94,253638.467,385685.182,1802
-6.166517468028546,54.734789994083606,BM 114.94,318150.51,388966.085,1803
-6.882129492414892,54.421593420356714,BM 114.99,272612.083,353133.559,1804
-7.431547413506011,54.624518804849423,BM 115.00,236765.992,375295.509,1805
-6.219411519212324,54.307985241248204,BM 115.00,315946.578,341374.468,1806
-6.031178256652971,54.231639950415264,BM 115.03,328434.319,333203.492,1807
-5.870303476279195,54.818108721130507,BM 115.03,336946.405,398778.303,1808
-6.474941625911939,54.209228250642262,BM 115.07,299553.13,329992.851,1809
-7.45798908404703,54.686650886024651,BM 115.15,235004.673,382198.515,1810
-6.180716229819272,54.553422093316186,BM 115.15,317759.059,368755.591,1811
-7.516515876369156,54.422290664374358,BM 115.18,231432.55,352742.892,1812
-7.805103280514848,54.647607878854309,BM 115.23,212630.082,377734.609,1813
-7.805103280514848,54.647607878854309,BM 115.23,212630.082,377734.609,1814
-7.805103280514848,54.647607878854309,BM 115.23,212630.082,377734.609,1815
-6.342724357710762,55.106670787883331,BM 115.23,305821.072,430077.79,1816
-6.281029185147879,54.304820663235411,BM 115.24,311944.877,340922.735,1817
-6.218906447937645,54.307878740843996,BM 115.28,315979.749,341363.445,1818
-7.147062990977857,54.563544006068817,BM 115.32,255223.516,368693.994,1819
-7.197909246429829,54.485237936050162,BM 115.33,252033.851,359938.619,1820
-6.717860232352106,54.288999434919027,BM 115.37,283543.161,338556.682,1821
-6.230223855911434,54.180717550648531,BM 115.41,315598.119,327192.281,1822
-5.869635835968491,54.870291108080039,BM 115.42,336812.647,404587.439,1823
-5.869635835968491,54.870291108080039,BM 115.42,336812.647,404587.439,1824
-6.812175081254888,54.775646851342081,BM 115.52,276486.504,392618.369,1825
-6.201196317762656,54.214276286646303,BM 115.58,317397.994,330975.09,1826
-6.166067339800978,54.234584637079209,BM 115.58,319630.748,333294.271,1827
-6.398559428710337,54.137680370200542,BM 115.60,304716.943,322140.02,1828
-6.132657948368411,54.199078610026042,BM 115.68,321913.512,329399.772,1829
-6.204081740299834,54.820482353461173,BM 115.69,315486.744,398441.48,1830
-6.168350413190458,54.275989691524664,BM 115.73,319362.264,337898.608,1831
-6.89642789140027,54.470471685581693,BM 115.74,271598.682,358559.586,1832
-6.297263448771044,55.158602592660166,BM 115.74,308581.228,435928.279,1833
-6.854784516442854,54.646637162862874,BM 115.77,273979.052,378212.064,1834
-7.189955607812894,54.953862820519973,BM 115.82,251946.948,412111.191,1835
-6.375354239942351,55.228456259594111,BM 115.83,303423.032,443585.4,1836
-7.592492742452804,54.661453886036576,BM 115.84,226346.363,379334.871,1837
-7.630568525692392,54.560924896636202,BM 115.85,223948.08,368130.427,1838
-5.864466590625129,54.500922094044789,BM 115.85,338395.534,363488.239,1839
-6.058659852502704,54.454887540629066,BM 115.87,325958.051,358000.166,1840
-7.100598607794121,54.398647344038253,BM 115.88,258463.778,350376.247,1841
-6.264792584028905,54.272510733298866,BM 115.91,313090.17,337352.587,1842
-5.933203143999667,54.131243238001993,BM 115.93,335149.381,322213.037,1843
-7.214152927257964,54.908786210010113,BM 115.94,250453.043,407075.458,1844
-5.854040676000613,54.519953476681209,BM 115.96,339006.224,365626.854,1845
-6.484550332509293,55.030978183844667,BM 115.97,296952.81,421446.395,1846
-7.362861253623878,54.985297028611058,BM 115.98,240837.334,415495.99,1847
-6.729521137559563,55.036628253313815,BM 116.01,281277.799,421763.149,1848
-6.412548205252058,54.832363115397385,BM 116.01,302058.143,399440.416,1849
-7.439921141270617,54.605022328253483,BM 116.02,236242.428,373120.842,1850
-7.439921141270617,54.605022328253483,BM 116.02,236242.428,373120.842,1851
-6.763036125645412,55.097143052918121,BM 116.02,279015.806,428461.202,1852
-6.861352785211086,54.647245016710393,BM 116.09,273553.951,378272.831,1853
-7.175384466303684,54.604581812334629,BM 116.10,253337.878,373240.296,1854
-7.282733419740564,54.845110188654182,BM 116.13,246126.939,399939.662,1855
-5.915877010796003,54.522756776656813,BM 116.18,334993.458,365818.424,1856
-7.138558424787666,54.561248541831901,BM 116.19,255776.781,368445.183,1857
-6.770925430425722,55.110012615722667,BM 116.22,278486.962,429884.956,1858
-7.214476887614468,54.380424220157551,BM 116.23,251090.269,348259.31,1859
-7.33567029413097,54.486758325649632,BM 116.26,243103.772,360014.808,1860
-7.008667873691335,54.480703890060383,BM 116.28,264305.79,359590.243,1861
-7.38634229542606,54.986184374157652,BM 116.29,239333.246,415581.327,1862
-5.772897868884153,54.801268825928794,BM 116.32,343266.237,397098.759,1863
-7.194825667143715,54.494819233438591,BM 116.33,252221.494,361007.439,1864
-7.316225549716662,54.47724724631469,BM 116.36,244374.261,358968.154,1865
-6.399505491555515,54.810743070323127,BM 116.40,302951.17,397052.966,1866
-6.048817530706743,54.107036965077555,BM 116.40,327667.308,319304.259,1867
-6.079342042503478,54.367439553351673,BM 116.41,324882.296,348230.717,1868
-6.336014798421616,55.205847167830278,BM 116.45,305985.991,441127.7,1869
-7.109224857934025,54.551798517082013,BM 116.46,257687.71,367416.907,1870
-6.374629023204408,54.11030618600028,BM 116.46,306350.943,319129.057,1871
-6.312838381578997,55.203189324915911,BM 116.50,307468.533,440867.294,1872
-6.145974501857153,54.551405864364625,BM 116.51,320012.571,368589.911,1873
-6.221911580341239,54.257757257770706,BM 116.53,315924.795,335780.13,1874
-5.880309359106094,54.513821835316065,BM 116.56,337326.067,364892.854,1875
-5.889360159769126,54.524313025210127,BM 116.59,336704.949,366042.832,1876
-7.165714195267513,54.544771298779501,BM 116.65,254041.829,366589.822,1877
-8.041325112622376,54.418003318001013,BM 116.66,197365.663,352158.546,1878
-5.970647607607614,54.69298818145819,BM 116.67,330900.222,384660.997,1879
-5.859727931594284,54.564132143410696,BM 116.68,338488.312,370532.436,1880
-6.212298733226342,54.202824619146021,BM 116.69,316706.049,329682.171,1881
-6.395426478891361,54.133004942784467,BM 116.69,304933.508,321624.3,1882
-6.977786816804912,54.957715774743669,BM 116.70,265533.7,412718.13,1883
-6.728592243367117,55.062217412661838,BM 116.70,281285.352,424612.788,1884
-6.904910960579404,54.582912556722476,BM 116.75,270853.797,371067.024,1885
-6.120241876287397,54.918346353207937,BM 116.78,320582.756,409475.567,1886
-6.428670050741953,55.04663101671251,BM 116.79,300486.566,423267.679,1887
-7.38975443229817,54.775738365857386,BM 116.80,239319.041,392151.903,1888
-7.38975443229817,54.775738365857386,BM 116.80,239319.041,392151.903,1889
-7.127027538533776,55.023197443298841,BM 116.80,255882.221,419878.221,1890
-7.250151043878786,54.497282703038138,BM 116.82,248633.708,361242.037,1891
-5.927734396628999,54.303413726735158,BM 116.92,334944.266,341384.357,1892
-7.436891749150526,54.6818644170624,BM 116.95,236369.583,381676.401,1893
-7.436891749150526,54.6818644170624,BM 116.95,236369.583,381676.401,1894
-5.844332512416802,54.551335448215028,BM 116.98,339527.668,369138.679,1895
-6.398134834524117,54.923558175539092,BM 117.05,302752.026,409612.468,1896
-6.382079158174232,54.798407770273521,BM 117.07,304103.187,395705.664,1897
-7.162373708290689,54.600641244161302,BM 117.13,254183.889,372811.594,1898
-7.162373708290689,54.600641244161302,BM 117.13,254183.889,372811.594,1899
-5.986841730135297,54.739800493229517,BM 117.13,329706.647,389841.104,1900
-6.910672733122547,54.452861050912126,BM 117.15,270705.493,356584.939,1901
-6.001348200877514,54.687213339300101,BM 117.16,328939.234,383961.45,1902
-6.400040907341097,54.928848484532026,BM 117.18,302616.364,410198.544,1903
-6.222414826580284,55.145315604655288,BM 117.18,313389.27,434568.255,1904
-6.35245781011583,55.203597632889654,BM 117.18,304945.16,440852.439,1905
-7.609461574121696,54.509967991646988,BM 117.20,225345.071,362465.389,1906
-7.599148324262738,54.65931917157841,BM 117.20,225918.212,379094.76,1907
-6.222601556796128,54.19236423414349,BM 117.21,316063.107,328501.002,1908
-6.464133533196716,55.042405400439399,BM 117.22,298230.289,422746.908,1909
-6.084391618117061,54.381426616672179,BM 117.27,324511.807,349778.486,1910
-6.736697237783687,55.038145034225138,BM 117.29,280815.959,421923.678,1911
-5.789919420576799,54.641217011267798,BM 117.29,342733.107,379251.175,1912
-6.88653268073014,54.437522359036798,BM 117.31,272298.233,354902.083,1913
-5.932022161008328,54.389862364644536,BM 117.33,334382.852,350997.22,1914
-6.277506163710583,54.30150109781372,BM 117.38,312183.211,340558.868,1915
-7.237851578333475,54.717620742091292,BM 117.40,249164.501,385777.969,1916
-6.127075854298842,54.914704590214861,BM 117.40,320155.447,409058.469,1917
-6.156257829252138,54.358454119214919,BM 117.46,319909.863,347097.126,1918
-5.868505391976583,54.844211324187555,BM 117.47,336973.564,401686.997,1919
-5.90081801429727,54.512199506634346,BM 117.50,336003.448,364672.462,1920
-7.504751558607652,54.427370325473149,BM 117.52,232192.215,353313.646,1921
-6.209865005343054,54.788428081603023,BM 117.53,315206.189,394864.146,1922
-7.393729795195999,54.397913670935004,BM 117.57,239426.161,350091.069,1923
-6.689206869906746,54.266043859968597,BM 117.58,285456.481,336035.912,1924
-7.781875536661246,54.561816634037044,BM 117.59,214159.259,368188.751,1925
-7.781875536661246,54.561816634037044,BM 117.59,214159.259,368188.751,1926
-6.707492369012499,54.992364528942687,BM 117.71,282777.265,416861.624,1927
-7.48967283801941,54.525141539356028,BM 117.74,233091.925,364204.173,1928
-7.122508594927775,54.889265011222193,BM 117.78,256358.28,404972.184,1929
-6.414028242810628,54.100433574016222,BM 117.78,303799.02,317971.732,1930
-6.600297784850287,55.191723769014935,BM 117.79,289193.185,439185.923,1931
-6.139447435379836,54.887211129540134,BM 117.8,319443.522,405977.127,1932
-5.867827413650846,54.862014208559295,BM 117.80,336956.779,403669.762,1933
-5.867827413650846,54.862014208559295,BM 117.80,336956.779,403669.762,1934
-6.23261385467938,54.860358061219969,BM 117.84,313540.955,402833.281,1935
-6.766705719026827,54.252391894725079,BM 117.88,280433.67,334425.332,1936
-7.740452512994373,54.598504718731938,BM 117.89,216823.888,372281.96,1937
-6.350531221795168,54.125482178139336,BM 117.93,307887.432,320854.6,1938
-6.099234609511687,54.914621835761537,BM 117.94,321940.886,409097.392,1939
-6.334937607358507,55.207281344494689,BM 118.02,306050.752,441288.982,1940
-6.049385030591987,55.096883142311214,BM 118.02,324571.121,429472.039,1941
-6.39669742125354,54.227217292965349,BM 118.10,304612.397,332108.116,1942
-6.74699456617063,55.033722046921532,BM 118.11,280166.475,421419.463,1943
-6.161183566455635,55.206654582773432,BM 118.11,317113.022,441497.096,1944
-7.366197376892438,54.309706147503,BM 118.14,241302.707,340288.139,1945
-7.185440507523825,54.487274180980364,BM 118.19,252839.338,360174.567,1946
-6.214632702622127,54.866297623455488,BM 118.23,314678.634,403523.681,1947
-6.346570525999892,55.204562520119531,BM 118.23,305317.414,440968.716,1948
-5.936782796717105,54.387491795053549,BM 118.30,334081.376,350724.324,1949
-7.198406412644069,54.491390956085219,BM 118.31,251993.825,360623.172,1950
-5.961755399139898,54.75091455438475,BM 118.34,331286.162,391124.756,1951
-6.483636094925838,54.218616546843108,BM 118.35,298963.445,331025.556,1952
-5.9061552666928,54.524349870581794,BM 118.36,335617.561,366014.425,1953
-5.91062037823347,54.39843216915704,BM 118.42,335744.604,351992,1954
-7.180488047450505,54.610383499008385,BM 118.43,253000.54,373882.26,1955
-6.84325018420267,54.433268480922877,BM 118.44,275114.372,354473.866,1956
-6.097547563854908,54.671011744843206,BM 118.44,322785.096,381985.774,1957
-5.868060705427835,54.518961799599204,BM 118.47,338101.865,365488.875,1958
-6.878749832681785,54.536635147734238,BM 118.59,272627.401,365942.449,1959
-6.407591207317394,54.150125799848723,BM 118.64,304095.467,323511.834,1960
-6.364241064187095,54.791244585288098,BM 118.73,305268.931,394934.969,1961
-6.472428986740117,54.196063885885749,BM 118.74,299748.758,328531.198,1962
-6.162407724219346,54.124465589459426,BM 118.78,320188.24,321044.858,1963
-6.753221719171559,55.116782715577159,BM 118.88,279603.284,430658.638,1964
-7.469951172052185,54.512292333702661,BM 118.91,234379.668,362783.286,1965
-7.584953328370753,54.65472567658928,BM 119.01,226837.338,378588.737,1966
-6.880965659123476,54.559602756708124,BM 119.02,272443.282,368496.739,1967
-7.745061154908437,54.597368951113801,BM 119.08,216526.474,372154.435,1968
-6.899527678056879,54.437137678667874,BM 119.11,271455.727,354846.006,1969
-7.786579231543906,54.559020180278608,BM 119.20,213855.915,367876.517,1970
-6.252235526747594,54.277982860448496,BM 119.20,313893.04,337981.815,1971
-6.176393018446459,54.872693836608185,BM 119.20,317115.014,404298.882,1972
-6.310170039330381,55.085496417049967,BM 119.23,307955.633,427770.615,1973
-6.663971831709484,54.253455947928373,BM 119.24,287127.168,334665.666,1974
-6.049975361356916,54.770207922247927,BM 119.25,325546.903,393110.613,1975
-6.859939009642413,54.966716537775987,BM 119.30,273066.675,413836.771,1976
-6.613212883867869,54.325443751094255,BM 119.33,290277.75,342742.019,1977
-7.476318409316638,54.6974586710392,BM 119.40,233813.575,383392.663,1978
-7.476318409316638,54.6974586710392,BM 119.40,233813.575,383392.663,1979
-5.784672246908566,54.63736172419042,BM 119.42,343085.352,378832.782,1980
-6.141466471858816,54.451904282844787,BM 119.43,320596.849,357523.165,1981
-7.778723903406713,54.563486041218702,BM 119.46,214362.558,368375.226,1982
-7.778723903406713,54.563486041218702,BM 119.46,214362.558,368375.226,1983
-7.209686977207197,54.621232691244124,BM 119.48,251100.323,375068.34,1984
-7.288933202801266,54.65678493022773,BM 119.56,245941.255,378971.229,1985
-7.485573620937917,54.565054340606977,BM 119.75,233324.827,368649.105,1986
-7.485573620937917,54.565054340606977,BM 119.75,233324.827,368649.105,1987
-7.485573620937917,54.565054340606977,BM 119.75,233324.827,368649.105,1988
-7.485573620937917,54.565054340606977,BM 119.75,233324.827,368649.105,1989
-6.241482590060372,55.143451973831802,BM 119.75,312178.844,434330.011,1990
-6.241482590060372,55.143451973831802,BM 119.75,312178.844,434330.011,1991
-7.183337082936182,54.611916270659179,BM 119.77,252814.472,374050.739,1992
-7.267646301477841,54.36668209833126,BM 119.80,247651.387,346692.413,1993
-6.37791381639593,55.079426237203897,BM 119.80,303645.815,426992.356,1994
-7.219599631947649,54.47769667932338,BM 119.84,250637.385,359083.357,1995
-5.959702949829778,54.752434581640486,BM 119.87,331413.373,391297.777,1996
-6.395556513605219,54.142871980043225,BM 119.89,304900.074,322722.287,1997
-7.399189752063844,54.559110334422947,BM 119.91,238918.293,368031.774,1998
-7.271979716828631,54.329865809887202,BM 119.93,247412.057,342591.379,1999
-6.502758853827544,54.219420081154517,BM 119.93,297714.23,331088.366,2000
-5.779890885462865,54.623495575284032,BM 145.57,343442.812,377299.325,3001
-6.849613206726692,55.01587100887766,BM 145.59,273637.964,419319.458,3002
-6.849613206726692,55.01587100887766,BM 145.59,273637.964,419319.458,3003
-6.819236656892716,54.244117020525948,BM 145.65,277025.315,333445.723,3004
-6.179649037448506,54.273409493273064,BM 145.67,318633.761,337592.391,3005
-6.023471733263072,54.409250813852871,BM 145.67,328382.567,352984.517,3006
-5.930394147728986,54.311812936428588,BM 145.71,334743.712,342314.033,3007
-7.431800613560543,54.55942455051165,BM 145.78,236808.247,368049.205,3008
-6.792921942545933,54.233981888017659,BM 145.79,278760.048,332346.648,3009
-6.751756664277963,55.026891592374206,BM 145.79,279875.579,420653.655,3010
-6.751756664277963,55.026891592374206,BM 145.79,279875.579,420653.655,3011
-6.340556537777107,55.219853816054957,BM 145.79,305659.763,442679.962,3012
-7.468543031102914,54.692776055009901,BM 145.83,234318.85,382875.163,3013
-6.146828802974392,54.573935791190358,BM 145.91,319891.183,371096.042,3014
-7.674381173020293,54.65402768627245,BM 145.98,221065.639,378480.574,3015
-7.674381173020293,54.65402768627245,BM 145.98,221065.639,378480.574,3016
-7.674381173020293,54.65402768627245,BM 145.98,221065.639,378480.574,3017
-6.161486675782448,54.800984434572946,BM 145.98,318281.312,396342.276,3018
-6.924483746105599,54.590510043255279,BM 145.99,269575.38,371893.182,3019
-7.385801717733933,54.995390419472628,BM 146.01,239358.848,416606.495,3020
-6.810440011744864,54.770156866938365,BM 146.02,276608.522,392009.143,3021
-6.385837931657095,54.78126823490404,BM 146.02,303905.402,393792.309,3022
-7.453448249729264,54.561591955090236,BM 146.05,235405.883,368279.368,3023
-7.453448249729264,54.561591955090236,BM 146.05,235405.883,368279.368,3024
-5.893667936000627,54.885950732713354,BM 146.06,335217.637,406283.679,3025
-6.793257893233076,54.218151045834603,BM 146.14,278768.266,330584.216,3026
-6.151464285406623,54.193753354127651,BM 146.17,320701.84,328774.808,3027
-5.986484874926121,54.407056777320456,BM 146.22,330790.755,352808.364,3028
-6.201643127768302,54.295545525588487,BM 146.25,317138.307,340019.313,3029
-6.990213683292891,54.961167885417375,BM 146.29,264732.084,413090.859,3030
-6.235698507877123,54.922696111562239,BM 146.35,313168.013,409766.987,3031
-5.924970782670873,54.392756343034073,BM 146.38,334831.351,351332.769,3032
-6.728900849210847,54.959476533683343,BM 146.42,281473.598,413175.489,3033
-7.263252026437214,54.415761930180906,BM 146.44,247879.863,352158.627,3034
-6.803002268198965,54.239200168809468,BM 146.44,278092.907,332916.278,3035
-7.58201025179345,54.65249276974783,BM 146.49,227028.777,378341.297,3036
-7.58201025179345,54.65249276974783,BM 146.49,227028.777,378341.297,3037
-6.778707345351235,54.210115766178795,BM 146.50,279732.872,329706.172,3038
-5.925298172155784,54.504656728922612,BM 146.51,334442.965,363785.947,3039
-5.896112024256214,54.500295892365351,BM 146.53,336347.822,363356.769,3040
-6.249199976319989,54.280814519435211,BM 146.54,314082.925,338301.875,3041
-7.095172774195995,54.603135366232451,BM 146.56,258523.375,373143.087,3042
-6.115894041525814,54.552872366820012,BM 146.60,321954.316,368804.878,3043
-6.023189445993711,54.772085666758066,BM 146.61,327264.656,393367.884,3044
-7.282221868491123,54.64301578860654,BM 146.62,246390.074,377442.882,3045
-7.327274007232108,54.679964758396196,BM 146.73,243442.01,381527.191,3046
-5.992139872611432,54.408055122828912,BM 146.73,330420.443,352908.991,3047
-5.922512206288952,54.393549708262569,BM 146.74,334988.42,351425.772,3048
-7.319242157303601,54.678576199791266,BM 146.81,243961.59,381377.614,3049
-7.392801022506402,54.267861337150897,BM 146.82,239611.205,335615.055,3050
-7.388828367299394,54.268045051011164,BM 146.94,239869.867,335637.74,3051
-5.988324749283528,54.368716386957104,BM 146.94,330793.175,348537.891,3052
-6.76989757262986,54.779477194665503,BM 147.07,279199.504,393091.657,3053
-6.769882802974646,54.779488615648198,BM 147.07,279200.432,393092.945,3054
-5.873649138019143,54.851912005198187,BM 147.07,336617.162,402534.031,3055
-7.334880880929171,54.683074070880622,BM 147.09,242948.061,381868.64,3056
-5.758190249674168,54.611814910614903,BM 147.13,344885.696,376043.878,3057
-7.263141747263002,54.847200850923564,BM 147.20,247383.078,400185.463,3058
-7.263141747263002,54.847200850923564,BM 147.20,247383.078,400185.463,3059
-7.263141747263002,54.847200850923564,BM 147.20,247383.078,400185.463,3060
-7.263141747263002,54.847200850923564,BM 147.20,247383.078,400185.463,3061
-6.457420509211235,54.160534912796386,BM 147.20,300814.611,324598.132,3062
-6.164957144729083,54.831753982627724,BM 147.21,317968.457,399761.229,3063
-6.097520828217379,54.863872791863571,BM 147.21,322204.292,403451.772,3064
-7.557604338510449,54.625471543640607,BM 147.24,228623.08,375342.958,3065
-7.557604338510449,54.625471543640607,BM 147.24,228623.08,375342.958,3066
-7.374989079449024,54.783842648844661,BM 147.35,240261.17,393062.454,3067
-6.227391364977931,54.141439800898596,BM 147.35,315892.73,322825.493,3068
-6.098186314804348,54.199292355573739,BM 147.44,324162.272,329483.602,3069
-7.561542285252129,54.733260978999446,BM 147.49,228293.739,387340.534,3070
-7.563500127210743,54.363053037843436,BM 147.54,228423.591,346128.912,3071
-7.296842497271015,54.483331094173352,BM 147.58,245623.983,359657.763,3072
-6.251158685945641,54.135477471435905,BM 147.69,314356.056,322123.212,3073
-7.367442188095163,54.830554946693567,BM 147.78,240699.781,398266.9,3074
