Sample_Ide,Easting,Northing,Auppb,Ptppb,Pdppb
558876,327760,337768,0.93523168,1.03197319,0.2620017
558877,315700,331580,1.01627776,0.20537729,-0.1966595
558878,320600,328550,3.0688288,0.58547181,0.373568
558879,316675,324193,1.1192032,1.78578079,0.8161637
558880,328634,326737,0.86949088,1.77870138,0.6128652
558881,333878,319676,0.73687936,0.68398529,0.1761596
558882,324225,328412,0.37181248,0.72985189,-0.1495147
558883,321442,329495,0.65840128,-0.0128879,-0.1947362
558884,335456,321145,18.9894016,-0.30862776,-0.2712954
558885,336396,322484,0.61628608,-0.04010873,-0.2515606
558886,330275,320207,0.16965952,-0.00281719,-0.4787591
558888,334611,318682,0.41690656,-0.1903717,-0.4588259
558889,325606,331184,1.1803216,0.62485726,-0.1074666
558890,315635,325701,1.44133312,0.11902843,-0.1125243
558892,313372,327699,0.9630688,0.81729756,-0.3291115
558893,337596,321091,19.4583184,-0.11010515,-0.4576359
558894,332597,318692,1.25766976,1.25592185,-0.4753873
558895,314769,326550,0.95166688,0.68528152,0.5721454
558897,318782,326528,0.65059456,0.01413351,0.098807
558898,329586,327558,2.18738848,1.02539233,1.3879178
558899,327322,331237,2.9193712,0.49792643,0.5175028
558900,315144,327253,1.23702304,0.13857159,-0.0385434
558901,323291,439223,3.12080512,0.97882776,2.965415
558904,313462,435431,2.79908608,0.20418077,0.1223103
558905,320435,440509,3.39917632,0.66364445,0.5478488
558906,315767,439554,0.41012704,0.35962866,0.3428644
558907,321497,431705,0.60437056,0.7788095,0.514131
558908,319428,431702,0.78556864,0.97842892,1.0161295
558909,317465,429401,0.37489408,0.61548452,-0.0623442
558910,318517,440796,0.29867584,0.05950156,-0.0770214
558911,318663,434790,0.5167504,0.33968666,-0.0972521
558912,325422,435774,0.73687936,1.1048612,1.3661004
558913,320240,436366,0.59296864,0.5514707,0.33622
558914,315801,437326,3.21910816,-0.08437997,-0.2090167
558915,314525,436238,1.60691776,1.60201526,0.5777981
558916,310086,436252,0.21311008,0.30827801,0.0611224
558917,313281,439303,0.69044992,0.07495661,-0.0768231
558918,316195,440216,1.13420032,0.41297351,0.5313866
558919,317234,431295,0.40714816,0.55795185,0.134409
558920,319110,441512,0.5280496,0.16469561,0.3234271
558921,318148,436129,0.35024128,0.51876582,0.1420451
558922,322285,436498,0.77313952,1.2095567,0.0422801
558923,317097,439143,0.77129056,0.57948921,0.4374726
558924,317391,435797,0.37869472,0.54110086,0.0583457
558925,314450,438407,11.02326016,-0.01438355,-0.0386426
558926,324610,430912,1.03230208,1.58416717,1.5432181
558927,318368,438818,1.04812096,2.29529889,2.7614223
558928,318626,428372,4.89293056,1.33080406,1.8809911
558929,316136,432916,0.96019264,1.72176697,0.5488405
558931,320607,432394,1.56120736,1.57409646,2.2636881
558933,323552,437739,2.40720928,1.08541775,1.3934714
558935,313503,437134,0.67298752,1.17515675,0.4943961
558936,307460,435164,0.76882528,0.99587817,0.4165477
558937,321127,441158,0.47710048,1.10037425,0.2716603
558938,310517,434667,0.6708304,0.28973195,0.2612475
558939,316745,436630,0.48151744,1.75317562,0.0161984
558940,320822,434119,0.68099968,0.81989002,0.0966253
558941,308656,436418,1.39634176,0.31844843,0.8109468
558942,312452,440093,2.41624864,0.88300645,0.5805749
558943,309139,437751,1.35227488,0.28315109,0.5070899
558944,317188,437613,0.36513568,0.18244399,0.3715245
558945,315390,435519,0.93779968,0.14435477,0.2859408
558946,322602,432853,1.04349856,0.3400855,0.4320182
558948,322787,434161,0.33503872,0.79017644,0.4930078
558949,319311,433180,2.35379488,1.79096571,2.0368863
558950,311151,433926,2.58470944,1.61447901,2.2663657
558951,315434,431293,0.24782944,0.295216,0.2180094
558952,317769,443102,0.3298,0.72257306,0.106939
558953,316230,430430,3.87179104,0.77372429,0.3981021
558954,320589,430399,1.83475072,0.81739727,0.6368043
558955,316571,434734,0.14942368,0.32921711,-0.0346758
558956,315740,441116,0.67637728,0.8117138,0.6159786
558957,314213,432708,0.48603712,0.37488429,0.2554956
558958,312132,432825,17.10736576,0.27936211,-0.0078007
558959,311746,431361,0.8901376,0.69844324,0.8950429
558961,309393,435370,0.4900432,1.09867918,-0.0923928
558962,321102,437299,0.63313216,1.34805389,0.6309532
558963,323780,435822,1.96243168,3.36847762,3.1591932
558965,314746,434386,1.37312704,1.24375723,-0.3087817
558967,313668,433139,1.58586016,4.09586207,4.8720198
558968,324499,434731,-0.54814784,0.79835266,0.2438551
558969,321553,433555,3.69254464,3.00523409,5.3746134
558970,324917,432284,-0.1483616,0.69744614,0.3943952
558971,319496,429472,2.50571776,0.26241141,0.3067289
558972,312885,436124,-0.58574336,-0.07131796,0.1425034
558973,312491,438517,-0.74865728,0.25343751,0.2825314
558974,308682,434646,-0.2870336,0.23209957,0.2206493
558975,321255,435372,-0.84552224,0.52883653,0.6337915
558976,316666,442138,-0.01164128,0.14206144,1.1499714
558977,309585,433511,0.24115264,0.47090502,0.4911851
558978,317738,433224,-0.32637536,0.23917898,0.3933043
558979,322668,438603,0.4258432,0.0230077,0.4274188
558980,312539,434582,12.97339936,0.18703065,0.111364
558981,313395,441046,8.51062624,0.11793162,0.2061705
558982,316868,438633,5.72845504,0.11843017,0.137049
558983,321737,439900,12.04686496,0.66085257,1.2650086
558984,320474,438178,2.5500928,-0.14161351,-0.2067734
558985,323347,433535,3.52038592,1.03237203,2.2715841
558986,317311,441466,5.58659872,0.25722649,0.2850106
558987,319736,437868,-0.2279696,0.52145799,0.6204036
558988,310378,432332,1.51960576,1.94721128,4.3363035
558989,319240,439302,5.97107968,1.31814089,1.684101
558990,309783,431479,-0.29710016,0.31605539,0.6382542
558991,324568,436062,-0.49781504,2.49342266,0.5727028
558992,311642,435109,-0.92882816,0.3799695,0.2735069
558993,319394,435489,0.53359648,1.50290352,0.7381184
558994,314886,440874,-0.17424704,-0.06104783,-0.041457
558995,315630,433809,-0.37722176,1.06228503,0.344116
558997,311907,437650,1.0863328,0.84990273,0.8903443
558998,310098,438249,0.9379024,1.28543601,0.9802915
558999,322801,440392,2.28949216,4.94050548,7.0470163
559000,318258,432787,1.52833696,2.44875258,1.1189312
559001,326514,332196,1.8721408,0.7369313,0.4300964
559002,330222,338710,0.19225792,0.79336716,0.4045105
559003,329799,321204,-0.29874368,1.37258255,0.538985
559004,326798,324397,-0.09885056,0.54738259,0.5559431
559005,334226,326640,-0.3527744,1.63491956,0.6258579
559006,328413,338113,0.77940544,1.50230526,0.604338
559007,333494,323562,-0.58882496,0.18403935,-0.0578201
559008,334536,324732,-0.56725376,0.77442226,0.5457286
559009,330842,326636,-0.6188192,0.14794433,0.0078305
559012,328617,336753,-0.06320672,0.44986621,0.3278521
559013,329145,335273,-0.07676576,0.4058941,0.0470026
559014,329298,339367,0.5696512,0.41097931,0.3553222
559015,323529,325620,-1.15470944,-0.09135967,-0.4742349
559016,322725,324335,-0.56961632,0.90055541,0.5836115
559017,321500,323700,-0.90016928,0.00924772,-0.2014182
559018,328917,324923,0.92372704,1.19051209,0.6219903
559019,324585,326389,3.40688032,0.24197086,0.2982994
559020,336865,328774,8.95242496,0.36920082,0.2278887
559021,324301,320773,0.23406496,-0.28669156,-0.3530491
559023,337482,325119,-0.14538272,0.60102657,0.1049179
559024,324538,338356,1.57466368,0.88589804,0.5595132
559025,325314,335572,0.42419968,0.44498042,0.1736427
559026,325143,325360,-1.19805728,-0.34871118,-0.4563843
559027,333395,335528,4.94007904,0.30050063,0.1532137
559028,336607,318468,-0.63905504,-0.08657359,-0.2948364
559029,334742,330694,3.31813024,-0.17631259,0.2201535
559031,335495,333809,0.11840224,0.20926598,-0.0208296
559032,314877,330439,-0.75923744,-0.24670785,-0.2732173
559033,338436,328331,0.02944672,0.53342319,0.120686
559034,332907,324792,-0.54003296,0.4258361,-0.0386802
559035,338442,326636,2.19231904,-0.02455397,0.0448209
559036,332451,328274,-0.88198784,0.28654123,-0.2513999
559037,327120,323474,0.29960032,0.31954524,0.3336039
559038,331467,321651,-0.32391008,-0.13263961,-0.4463681
559039,326435,326264,2.07110944,1.30816989,1.306065
559040,329390,333146,0.46857472,0.56373503,0.6210978
559041,327742,321419,0.68788192,2.52303653,0.4951519
559042,337728,329400,9.99143776,0.66184967,0.6373617
559043,332332,330633,0.73441408,1.11533075,0.5225228
559044,337398,335699,3.53291776,0.5155751,0.5826198
559045,313405,331231,0.18917632,1.28005167,0.6067181
559046,328547,322414,-0.09001664,1.1656843,0.3277529
559047,324809,336311,19.00203616,2.05719141,0.701128
559048,330563,332552,0.1623664,0.95908518,0.1410158
559049,329108,323862,17.89810432,2.9943657,1.9892471
559050,330796,328267,16.90305568,0.62984276,0.6275438
559051,328696,334282,0.95146144,0.10088121,-0.1214872
559052,337776,327340,2.16294112,0.41018163,-0.4811446
559053,335272,335420,0.97169728,0.31565655,-0.4149982
559054,327435,335890,0.22841536,0.19131818,-0.4721201
559055,333264,331619,1.24411072,4.0662482,9.8815254
559056,330413,322767,-0.48384512,1.07774008,-0.1290911
559057,325184,327673,-0.45888416,1.06188619,2.1261339
559058,336600,330294,0.65706592,0.23588855,0.0089535
559059,333153,327834,-1.00340288,0.24466303,-0.6378332
559060,333893,325356,1.31149504,3.44555345,14.7842918
559061,326210,328717,5.85449248,0.80104483,0.1811127
559062,324298,324293,-0.1021376,0.97204748,-0.3165224
559063,334600,332528,0.31305664,0.16170431,-0.532118
559064,336599,326550,-0.26710592,0.24496216,-0.5829922
559065,325742,323180,-0.39242432,0.88210906,-0.0875389
559066,335208,327324,-0.36376544,0.42553697,-0.3810821
559067,332758,322335,-1.11639488,-0.33465207,-0.8933943
559069,325261,333689,-0.05601632,-0.0996356,-0.7417634
559070,334099,328133,0.06252256,3.37406138,13.4473811
559071,328740,332615,-0.17332256,0.17127647,-0.51873
559072,326566,322602,-0.8370992,0.52066031,-0.5290437
559073,335639,329570,-0.42077504,0.69495339,0.008061
559074,336203,324629,-0.0004448,0.32243683,0.3371071
559076,334246,334656,2.35554112,2.20635757,5.347473
559077,325263,339439,-0.24122048,1.41834944,0.2690764
559079,331484,327390,-0.24306944,0.01582858,-0.2205259
559080,323574,323763,-0.63761696,-0.09006344,-0.5435225
559082,333380,329744,1.1484784,1.24026738,-0.0097896
559083,324300,322148,-0.33140864,0.45634736,-0.2706067
559084,326120,320666,-0.84511136,-0.20004357,-0.5878515
559085,331751,329518,-1.05466016,-0.07949418,-0.7234169
559087,327848,339389,-0.38995904,0.02051495,-0.5111931
559088,332469,326831,-0.44758496,2.54995823,-0.1185791
559089,325190,321218,0.36513568,1.07684269,0.0180772
559090,326537,334363,1.61410816,0.27517429,-0.3246544
559091,331196,323316,1.25510176,1.93484724,1.4789504
559092,329533,337870,0.9969664,0.01682568,-0.4751944
559093,322658,330527,-0.05344832,0.39552426,-0.4563521
559094,331334,325571,3.14966944,-0.02644846,-0.6761128
559095,323819,321810,-0.28867712,0.6471923,-0.0205991
559096,335255,323724,-0.75019808,-0.38570359,-0.6481469
559097,335794,325215,-1.06801376,-0.19984415,-0.632478
559098,330202,324569,-0.13326176,-0.18199606,-0.572381
559099,327612,333124,0.27607744,0.10686381,-0.3421083
559100,325361,337717,-0.10069952,0.11992582,-0.2731851
559101,323392,432262,0.08265568,0.82278161,1.1168808
559102,328189,420805,-0.61450496,1.32492117,0.4300294
559103,310541,426798,-0.7369472,0.29272325,-0.1547761
559104,318724,420465,-0.55133216,0.64479926,0.5749167
559105,320818,420803,-0.59858336,0.91511307,0.0956281
559106,309338,429523,-0.63073472,-0.01378529,-0.5781329
559107,315220,421314,0.1084384,1.14833476,0.1829969
559108,315280,423179,2.23772128,1.26798676,-0.1520986
559110,312380,422419,0.08779168,1.14594172,1.7649567
559111,323508,429393,-0.53294528,0.08442906,-0.3925858
559112,322295,420754,-0.47316224,0.7080154,0.9875631
559113,324374,424536,0.23385952,0.89666672,0.4430206
559115,317438,421218,0.761224,1.53042348,1.6556714
559116,322652,422436,-0.17373344,1.41675408,0.904062
559117,314297,424711,-0.03362336,0.93804637,0.0646871
559118,321504,419831,-0.19438016,0.93176464,0.8058837
559119,309842,427415,1.51488064,1.53640608,2.5308466
559120,326703,420750,1.00508128,7.82521549,2.8253815
559121,315448,428994,0.27967264,1.63352362,0.4872504
559122,317600,425777,0.88685056,2.13396811,2.056814
559123,310194,428600,0.04793632,1.61886625,0.9305403
559124,315213,419613,0.41526304,1.4767795,4.2294304
559125,312653,430509,0.0539968,1.0719569,0.2474574
559126,314325,416842,-0.6542576,0.92318958,0.2782001
559127,321431,425746,0.49846624,1.75148055,1.5297255
559129,310533,430604,0.09991264,0.49702904,-0.0837704
559130,310234,422553,0.20828224,3.61326567,1.0576763
559131,328655,422853,0.15353248,2.01591147,1.5657242
559132,316193,424406,0.87195616,0.46452358,-0.0933229
559133,307951,431700,1.78606144,1.91630118,0.9531189
559134,322305,428170,1.79520352,1.54079332,0.3715861
559135,312665,428457,1.87655776,1.90194294,0.627643
559136,319673,421395,8.77934176,4.03204767,1.4755465
559138,314228,430331,1.1294752,1.70870496,0.3364799
559139,321727,427770,1.54775104,2.08181978,0.6086024
559140,323145,427097,1.44410656,1.53879912,0.295126
559141,313703,427231,1.8274576,2.50429105,0.8193386
559142,329797,423122,1.7848288,5.5908141,1.2799833
559144,309612,425642,0.73338688,1.42383349,0.2338389
559145,327536,425150,0.871648,2.31284785,1.4649353
559146,314845,428846,0.05666752,0.17506545,-0.3472973
559147,318363,426225,5.43231328,4.13385158,1.2743306
559148,320392,426446,0.13750816,0.66504039,-0.0602993
559149,311507,419644,0.57242464,3.38492977,1.1862676
559150,310636,420344,0.66117472,2.10614902,0.3824948
559151,316229,422172,1.75586176,4.55043996,1.977545
559152,316802,420599,1.52073568,2.4758737,1.8343436
559153,315322,417537,0.93851872,2.62653551,0.9784073
559154,319828,427411,-0.3948896,0.12431306,-0.2927538
559155,316451,418724,0.31552192,1.01801379,0.1450818
559156,317549,419487,0.84617344,1.92826638,1.6328301
559157,314894,422793,-0.55626272,-0.10890863,-0.4855403
559159,311456,427162,-0.03773216,0.80244077,-0.3555284
559160,322763,426509,-0.25149248,0.80513294,-0.3925188
559161,325904,421437,4.5865168,0.89796295,-0.0600018
559163,311623,421505,1.61267008,2.12409682,-0.3201247
559164,314110,426811,0.79091008,1.19589643,-0.1335859
559165,311271,423625,1.10420608,1.6841763,0.2011128
559166,314770,418780,0.92886304,1.55634808,0.5263904
559167,313341,423264,0.93605344,1.24864302,0.0274662
559168,321252,429349,2.29678528,1.42782189,0.5308531
559169,329212,421458,0.23827648,1.32402378,0.1451809
559170,317908,427153,0.07053472,0.14435477,-0.4022375
559171,320411,428351,2.93447104,-0.11618746,-0.5346294
559172,313783,425405,3.82926496,0.8795166,0.0289537
559173,316684,428075,11.23496608,1.18403094,0.1459743
559174,314768,420289,0.99306304,1.70930322,0.6086024
559175,322938,424323,-0.27142016,0.17815646,-0.2155004
559176,322563,430341,1.04914816,1.09130064,0.1758245
559178,315358,425347,2.20782976,3.30117337,0.751308
559179,312560,420903,0.5953312,1.87980732,1.1611776
559181,309852,421340,-0.19417472,1.30956583,0.5156801
559182,315180,427765,0.61299904,1.37248284,0.1348673
559183,325912,423423,-0.27039296,-0.01478239,-0.4949614
559184,326192,422920,3.7652704,1.59164542,0.4393192
559185,313508,429322,4.03008256,1.34865215,0.0060454
559186,318433,430495,0.52383808,1.19230687,0.2897708
559187,310588,424256,0.55331872,2.16557618,0.5540589
559188,311771,425346,1.14067168,2.29689425,0.4038163
559189,318277,418905,0.33966112,0.93186435,-0.2711347
559190,324129,428715,1.09670752,1.08113022,0.0594981
559191,313252,421449,0.87000448,1.92437769,0.0558288
559192,313654,417713,0.3369904,2.03695028,0.7151109
559193,312549,426308,0.85428832,1.39711121,0.2577389
559194,309303,423726,0.63580288,2.21523176,1.466522
559195,312134,424484,3.67374688,1.63023319,0.5575298
559196,319488,425714,0.77036608,1.67211139,0.4070889
559197,313408,419319,0.05235328,1.77580979,0.3940976
559198,323831,423587,0.09056512,1.47468559,0.8536514
559199,323809,425706,0.67535008,1.61926509,0.4049072
559200,311593,429822,0.79316992,1.0450352,0.1344706
559201,309219,323350,1.76058688,1.09508962,0.0703076
559202,303254,317458,0.46836928,1.98260833,0.5623891
559203,337712,337304,1.40825728,1.04962186,0.3424301
559204,311649,321891,1.25859424,1.00854134,-0.0129952
559205,312204,324196,0.31459744,1.05690069,0.0044587
559206,303338,323688,0.30186016,1.24156361,0.0079297
559208,332261,342493,1.53491104,3.09846294,1.0059765
559209,300716,322579,3.51186016,1.17505704,0.6060239
559210,332537,346119,1.7108704,0.95041041,-0.1391395
559211,309384,325297,5.404168,1.10296671,-0.1787083
559212,304482,324100,0.38054368,0.81320945,-0.3475948
559213,300349,320202,0.27751552,1.05510591,0.0181442
559214,304351,320497,0.84114016,0.9971744,-0.0670429
559215,331456,341368,0.76800352,4.97919296,0.6438077
559216,337611,339568,1.86053344,0.47409574,1.6979848
559218,331368,337478,3.60163744,0.96297387,-0.4241255
559219,341174,339683,0.57663616,1.1457423,-0.6460679
559220,330801,344498,0.04249216,1.5555504,-0.6536049
559221,333410,345360,6.9470224,1.102867,-0.48452
559222,334202,346365,1.94640736,2.18621615,0.2448754
559223,331763,335136,-0.19438016,1.1267974,-0.612251
559224,336223,334467,-0.35349344,0.96417039,-0.6738355
559225,338550,338936,2.58522304,1.26449691,-0.4258114
559226,336785,338495,1.23661216,1.60720018,0.982006
559227,304201,316804,1.10050816,1.34855244,-0.7863935
559228,331227,345386,0.21742432,1.61059032,-0.3979446
559229,330739,334651,-0.5494832,0.81201293,-0.8435154
559230,302324,324618,-0.56910272,1.15391852,-0.5536415
559231,340792,338396,0.9466336,1.23737579,-0.2020838
559232,339135,339491,0.16863232,1.21833118,-0.464686
559233,308814,322898,-0.17619872,1.32681566,-0.5346009
559234,332558,338798,-0.64686176,0.91750611,-0.8202105
559236,334132,342700,0.47319712,1.71538553,-0.158449
559237,307646,325887,0.3780784,0.9064383,0.1105
559238,305703,319794,-0.66822752,1.17675211,-0.667687
559239,332828,336323,-0.48240704,0.99378426,-0.6886119
559240,308636,324104,-0.72852416,0.60292106,-0.8182271
559241,330271,336877,-0.6172784,1.39591469,-0.633275
559242,301473,317717,-0.52287872,1.17007154,-0.7454363
559243,332723,334189,5.46672448,1.32402378,-0.1097566
