FID,AREA,PERIMETER,WOODLAND_,WOODLAND_I,NATURE_COD,Shape_Leng,Shape_Area,Acres
6735,240737.291846,1944.219947,5563,1454,310,1944.219887,240737.270812,5.526589
6736,36753.219908,2165.401567,6113,3056,310,2165.401521,36753.216017,0.843741
6737,439491.749694,4984.713712,5625,0,0,4984.713619,439491.733639,10.089382
6738,8469.477773,565.009893,6374,2315,310,565.009851,8469.478753,0.194433
6739,185554.02688,2732.478885,6114,1189,310,2732.478819,185554.032133,4.259751
6740,483275.285891,4625.616632,5564,848,310,4625.616615,483275.273879,11.094518
6741,206.831522,60.321967,6184,3057,310,60.321998,206.831904,0.004748
6742,1524398.88596,6650.757122,6275,534,310,6650.757165,1524398.89697,34.995523
6743,35508.913526,1418.015905,5626,84,310,1418.01591,35508.919095,0.815176
6744,1409185.26637,11335.077193,6115,464,310,11335.077294,1409185.2571,32.350571
6745,1147394.90549,7682.721204,5565,476,310,7682.721258,1147394.91435,26.340668
6746,136.914607,136.126276,6116,171,310,136.126196,136.911729,0.003143
6747,5985500.06867,20217.450965,5566,1441,310,20217.451246,5985500.05689,137.408724
6748,15717.470817,813.791637,5627,66,310,813.791659,15717.474364,0.360825
6749,132790.794886,3499.404656,6375,1473,310,3499.404681,132790.823396,3.04847
6750,29814.616571,913.437592,6185,27,310,913.437661,29814.617419,0.684452
6751,2.128877,7.476059,6117,90,310,7.476062,2.128849,4.9e-05
6752,76719.290717,1698.339965,5567,6022,0,1698.339976,76719.302624,1.76124
6753,322286.100683,3935.626962,5628,1266,310,3935.626884,322286.101061,7.3987
6754,616713.710032,3491.668455,6186,842,310,3491.668513,616713.712032,14.157855
6755,394677.512322,5872.55682,6276,1670,310,5872.556828,394677.536056,9.060586
6756,186314.144513,3309.723646,6118,173,310,3309.723697,186314.142219,4.277201
6757,2511385.84961,21696.801834,5568,1259,310,21696.801616,2511385.79623,57.653715
6758,45044.932104,2535.222649,6277,179,310,2535.222688,45044.938443,1.034094
6759,345514.074295,6845.122038,6376,420,310,6845.122009,345514.078305,7.931944
6760,110303.107223,1948.432435,6187,1669,310,1948.432512,110303.126185,2.532221
6761,116509.213335,1969.914768,5629,5419,310,1969.914839,116509.214215,2.674694
6762,160969.760128,1948.602472,6119,0,0,1948.602412,160969.741893,3.695372
6763,6440.127773,481.546411,5569,2461,310,481.546447,6440.128195,0.147846
6764,829111.970651,3556.666284,6188,1023,310,3556.666242,829111.952064,19.033868
6765,140673.98581,1434.050023,5570,1446,310,1434.050037,140673.983754,3.229443
6766,12501.856641,657.348945,6278,1043,310,657.348864,12501.858995,0.287004
6767,36416.925526,2106.016117,5630,1105,310,2106.016189,36416.932633,0.836021
6768,52018.279167,1348.680437,6120,5244,310,1348.680472,52018.274147,1.19418
6769,408458,3820.556904,6377,950,310,3820.556836,408458.007812,9.376943
6770,3137705.63938,24282.293823,5571,98,310,24282.293432,3137705.63944,72.032098
6771,28874.46163,2324.928333,6279,3191,310,2324.92836,28874.455622,0.662869
6772,104097.111425,2959.794568,5631,2518,310,2959.794391,104097.10017,2.38975
6773,131321.678512,4179.644087,5572,62,310,4179.643992,131321.68132,3.014743
6774,34203.29768,687.42182,5632,0,0,687.421864,34203.304906,0.785203
6775,17074.672085,481.542967,6189,2285,310,481.542992,17074.673417,0.391982
6776,3426890.85025,20861.296181,6280,836,310,20861.296142,3426890.82402,78.670903
6777,328267.072599,3334.208647,6378,1672,310,3334.208672,328267.076806,7.536005
6778,708166.969286,7257.218009,6121,964,310,7257.217874,708166.988779,16.257342
6779,43063.24,2398.738243,5573,1267,310,2398.738261,43063.234867,0.9886
6780,34087.307991,973.953387,6190,1037,310,973.953449,34087.312745,0.78254
6781,125538.001402,3190.482363,5633,81,310,3190.482242,125537.999437,2.881967
6782,22662.314768,897.235558,6281,2084,310,897.235497,22662.30665,0.520257
6783,683784.249389,7463.693956,6379,1541,310,7463.693823,683784.22583,15.697589
6784,152706.90355,3757.668661,5574,3136,310,3757.66834,152706.888062,3.505682
6785,11041093.3724,37767.653765,6122,138,310,37767.653428,11041093.3968,253.469641
6786,183221.301401,5334.76332,6191,159,310,5334.763537,183221.287325,4.206199
6787,3056.495536,382.742406,5575,2460,310,382.742538,3056.498283,0.070168
6788,125704.232508,2036.743407,6123,0,0,2036.743476,125704.238603,2.885784
6789,9064.872215,539.053336,5634,1102,310,539.053351,9064.872074,0.208102
6790,16679.999799,794.823368,6282,3065,310,794.823365,16680.004289,0.382922
6791,27149.297655,979.997429,6380,237,310,979.997391,27149.295418,0.623265
6792,1242572.22548,12820.170353,5576,2476,310,12820.170355,1242572.23829,28.525648
6793,49503.326578,1539.753245,6124,33,310,1539.753179,49503.336842,1.136445
6794,8847.043961,404.406106,5635,3162,310,404.406031,8847.04346,0.203101
6795,29615.752672,1861.415189,6192,0,0,1861.415259,29615.754953,0.679887
6796,339966.510042,3155.572394,6125,2280,310,3155.57241,339966.528896,7.804589
6797,116029.514477,1997.073089,6283,216,310,1997.073026,116029.530541,2.663682
6798,308896.140764,2227.567316,5577,0,0,2227.567428,308896.167528,7.091309
6799,17398233.4469,49339.831246,6126,231,310,49339.831306,17398233.4303,399.410079
6800,1090801.95846,6097.661963,6381,30,310,6097.662043,1090801.93223,25.041467
6801,135348.142154,3191.445161,5636,1807,310,3191.4452,135348.178685,3.107179
6802,44965.44725,1191.765684,5578,0,0,1191.765771,44965.439509,1.032269
6803,1750544.78293,12059.858555,6127,1221,310,12059.858471,1750544.79863,40.18714
6804,43.459181,62.063089,6193,1212,310,62.062997,43.458477,0.000998
6805,1191599.72833,8823.607464,6284,887,310,8823.607301,1191599.72979,27.355475
6806,402379.126081,2765.660774,5579,1778,310,2765.660821,402379.130464,9.237391
6807,305684.718051,2978.681992,6382,2270,310,2978.681748,305684.707765,7.017583
6808,29300.045933,999.221833,6128,1039,310,999.221794,29300.053943,0.672639
6809,1486394.6297,10409.419444,5637,0,0,10409.419382,1486394.62795,34.123062
6810,111098.873736,1778.648235,6194,531,310,1778.648312,111098.8799,2.55049
6811,1054.992788,220.984987,6129,68,310,220.984959,1054.993512,0.024219
6812,2331300.62232,12316.378211,5580,0,0,12316.378389,2331300.63137,53.519512
6813,118921.389059,3865.096458,6383,1397,310,3865.09649,118921.378338,2.73007
6814,69328.607537,3840.045593,6195,158,310,3840.045658,69328.625001,1.591573
6815,54748.464655,1644.166001,5638,78,310,1644.165981,54748.463322,1.256857
6816,14788.646753,506.892814,6285,3064,310,506.89287,14788.651691,0.339502
6817,163910.557407,5226.889206,6130,2303,310,5226.889414,163910.564281,3.762884
6818,78189.057445,1203.858655,5581,181,310,1203.858684,78189.049737,1.794981
6819,277992.663394,2761.576796,5639,2255,310,2761.576832,277992.652283,6.381859
6820,416202.056641,5384.615536,6196,1681,310,5384.615265,416202.051145,9.554723
6821,37172.377896,1287.215082,6384,1193,310,1287.215169,37172.367388,0.853364
6822,24166.999551,2184.690973,6286,3192,310,2184.69096,24166.986855,0.5548
6823,421287.471758,4136.646402,6131,2305,310,4136.646204,421287.449115,9.671468
6824,122442.286145,2056.574542,5640,64,310,2056.574444,122442.293971,2.8109
6825,382496.833023,3414.774534,6385,467,310,3414.774313,382496.830317,8.780954
6826,100583.246269,2350.589347,6287,3042,310,2350.589187,100583.241344,2.309083
6827,129585.774678,2317.043364,6132,1138,310,2317.043559,129585.788704,2.974892
6828,208927.724809,3884.574362,6197,3074,310,3884.574733,208927.724568,4.79634
6829,317904.780981,4480.758052,6133,53,310,4480.75812,317904.764631,7.298118
6830,34495.09879,1346.104219,5641,79,310,1346.104278,34495.099742,0.791902
6831,1101889.8203,6232.497824,6288,220,310,6232.497675,1101889.8058,25.29601
6832,11650.005682,576.291727,6386,0,0,576.291721,11649.99959,0.267448
6833,209457.019865,4437.49334,6289,3194,310,4437.49341,209456.990461,4.80849
6834,72496.235773,1730.638265,5642,2520,310,1730.638254,72496.227523,1.664291
6835,42741.486009,1591.449236,6198,1668,310,1591.44917,42741.483952,0.981213
6836,441450.05086,5304.365017,6387,1033,310,5304.365057,441450.083625,10.13434
6837,550767.068563,8074.004535,5643,96,310,8074.004539,550767.069046,12.643923
6838,382984.352973,3315.407223,6290,1101,310,3315.407285,382984.359429,8.792146
6839,33712.21431,1441.342713,6199,177,310,1441.342694,33712.215346,0.773929
6840,101750.868039,5215.830111,5644,1034,310,5215.830061,101750.85202,2.335887
6841,159231.72045,2589.168046,6388,1480,310,2589.168142,159231.724006,3.655472
6842,41487.935906,1041.459848,6291,497,310,1041.459857,41487.937729,0.952436
6843,61179,1715.492133,6389,953,310,1715.49196,61178.990326,1.404482
6844,66620.840752,1349.009223,6200,1038,310,1349.009155,66620.848993,1.52941
6845,29044.790444,1244.865285,5645,0,0,1244.865346,29044.791502,0.666779
6846,8334.313419,568.1865,6292,3068,310,568.186431,8334.311363,0.19133
6847,48779.708587,2798.548533,6201,50,310,2798.548582,48779.715011,1.119833
6848,1442430.09872,7351.316051,6390,1096,310,7351.31602,1442430.09158,33.113771
6849,15049.961359,841.470157,6293,3039,310,841.47022,15049.952574,0.345501
6850,28307.184729,752.157638,5646,1707,310,752.157675,28307.187422,0.649846
6851,132274.58822,1763.91619,6202,3059,310,1763.91628,132274.604946,3.036619
6852,468913.616182,6393.454647,6294,5252,310,6393.454975,468913.62854,10.764819
6853,2010709.66082,13114.264018,6391,1393,310,13114.264019,2010709.66388,46.159727
6854,36358.788414,860.233359,5647,0,0,860.233422,36358.78952,0.834686
6855,146232.403008,1870.14102,6203,2266,310,1870.140883,146232.389222,3.357047
6856,503545.382768,5721.987584,6295,27,310,5721.987646,503545.387438,11.559858
6857,927902.634529,13181.244406,5648,89,310,13181.244902,927902.611222,21.301798
6858,29833.9,852.799496,6204,80,310,852.799511,29833.900397,0.684895
6859,112080.62954,2346.555956,6392,3205,310,2346.555953,112080.626161,2.573027
6860,8832.727995,437.747755,6393,988,310,437.74776,8832.729623,0.202772
6861,110365.882731,2128.715134,6296,2083,310,2128.715131,110365.874937,2.533662
6862,285339.386276,4223.182678,6205,841,310,4223.182566,285339.400818,6.550517
6863,63718.630859,1852.898602,6297,1682,310,1852.898713,63718.628367,1.462784
6864,666597.717161,3525.984016,5649,3169,310,3525.984129,666597.725826,15.303039
6865,15.863035,22.315452,6394,995,310,22.315384,15.862835,0.000364
6866,291833.957436,2627.026308,6206,2278,310,2627.026285,291833.959403,6.699613
6867,23957.032425,888.200799,6395,5236,310,888.200818,23957.032952,0.54998
6868,488665.196119,3474.19279,6298,498,310,3474.192692,488665.196286,11.218254
6869,95491.35521,1610.061408,5650,1453,310,1610.061311,95491.323794,2.192188
6870,21691.588405,2012.39285,6207,0,0,2012.392914,21691.599029,0.497973
6871,33691.63093,1399.379575,6396,81,310,1399.379713,33691.641827,0.773457
6872,873243.363235,5476.18056,5651,5420,310,5476.180635,873243.326942,20.046989
6873,732884.209476,4746.503837,6299,1025,310,4746.503734,732884.201682,16.824773
6874,530472.553507,6373.27946,6208,2320,310,6373.279477,530472.547273,12.178023
6875,12744.057103,461.319225,6397,5253,310,461.319242,12744.053712,0.292564
6876,37767.142578,874.335247,6300,1676,310,874.335327,37767.143514,0.867018
6877,149779.256228,3879.243486,6398,3976,310,3879.243599,149779.260991,3.438472
6878,3599989.24156,9030.420095,5652,1119,310,9030.419649,3599989.1926,82.644711
6879,86866.369804,2871.707242,6399,1185,310,2871.707289,86866.372388,1.994185
6880,11472.128641,825.313242,6301,3070,310,825.313213,11472.135269,0.263365
6881,134182.57881,2166.443723,6209,938,310,2166.443852,134182.584691,3.080421
6882,53895.591042,1859.626101,6210,32,310,1859.626071,53895.582592,1.237277
6883,2042.077408,215.026302,5653,3165,310,215.026153,2042.076605,0.04688
6884,4849.504929,435.75377,6302,3041,310,435.753789,4849.506996,0.11133
6885,25916.427472,1467.966954,5654,65,310,1467.966987,25916.422812,0.594962
6886,225044.224737,2110.913594,6303,1029,310,2110.91359,225044.24599,5.166326
6887,104896.134969,3964.167702,6400,2564,310,3964.167768,104896.145718,2.408094
6888,1411200.55759,10701.651823,6211,843,310,10701.651835,1411200.56232,32.396837
6889,314.602419,89.925182,5655,675,310,89.925093,314.601413,0.007222
6890,357006.5,2805.512904,6304,951,310,2805.512806,357006.492285,8.195774
6891,69803.411596,2187.819881,6401,0,0,2187.819861,69803.43287,1.602473
6892,44174.947223,1594.558316,5656,1098,310,1594.5583,44174.939766,1.014121
6893,170140.074675,2604.740218,6212,2080,310,2604.740244,170140.062425,3.905894
6894,40579.068203,1106.25306,5657,1159,310,1106.253037,40579.067136,0.931571
6895,20789.736958,969.486818,6305,5255,310,969.486928,20789.741344,0.477269
6896,122575.375122,2165.848885,6402,72,310,2165.848904,122575.378221,2.813955
6897,192142.650078,4328.156188,6213,75,310,4328.156293,192142.630727,4.411005
6898,877217.955558,8263.555656,5658,2514,310,8263.555839,877217.938418,20.138233
6899,11939.873582,833.687257,6306,3195,310,833.6873,11939.881705,0.274103
6900,13473.007988,465.708142,6403,1184,310,465.708254,13473.014037,0.309299
6901,7715.49659,400.995677,6214,176,310,400.995746,7715.497009,0.177124
6902,419033.800738,3314.45357,5659,195,310,3314.453505,419033.806138,9.619731
6903,5934553.2173,18797.425663,6307,1288,310,18797.425787,5934553.24193,136.239141
6904,2124.659957,309.259886,6404,5240,310,309.259698,2124.660784,0.048776
6905,1137458.10424,5610.03992,5660,5412,310,5610.039947,1137458.1023,26.112549
6906,31037.46,1381.185784,6215,81,310,1381.185802,31037.46786,0.712525
6907,6785917.74437,36726.607847,6405,997,310,36726.608133,6785917.80359,155.78386
6908,7663.548654,471.333975,6308,3196,310,471.333933,7663.544678,0.175931
6909,2627601.87297,14666.085552,6216,874,310,14666.085521,2627601.87629,60.32168
6910,2464.477438,277.655165,6406,2566,310,277.655124,2464.479019,0.056577
6911,420485.569909,4251.91633,6217,500,310,4251.916247,420485.595266,9.65306
6912,7966.544878,802.160898,6407,2567,310,802.160869,7966.546672,0.182887
6913,315273.927892,5367.424693,5661,1460,310,5367.424444,315273.930471,7.237722
6914,316250.656571,4201.662209,6309,1684,310,4201.662302,316250.639538,7.260145
6915,45834.70124,1477.531308,6218,2265,310,1477.531367,45834.698549,1.052224
6916,687709.933176,10925.508339,6310,396,310,10925.508839,687709.928866,15.787711
6917,96293.661878,1224.554026,6408,29,310,1224.553916,96293.658935,2.210607
6918,162599.772358,4384.572252,5662,67,310,4384.572276,162599.784912,3.732792
6919,1500941.63963,7123.118692,6219,1412,310,7123.118529,1500941.62232,34.457016
6920,165676.766377,2039.114896,6409,0,0,2039.114843,165676.755928,3.80343
6921,74864.703178,1385.423042,6410,82,310,1385.423153,74864.713271,1.718664
6922,65023.863183,1305.406281,5663,1014,310,1305.406227,65023.862684,1.492748
6923,42456.500268,1053.859919,6311,16,310,1053.859856,42456.490358,0.974671
6924,55450.0962,2083.874262,6220,82,310,2083.874344,55450.092994,1.272964
6925,3805415.50277,28287.738781,5664,1146,310,28287.738868,3805415.50288,87.360669
6926,145903.7323,2155.90419,6312,145,310,2155.904035,145903.735451,3.349502
6927,32631.649619,998.057998,6221,2313,310,998.05802,32631.654903,0.749123
6928,162233.41268,2722.202734,6411,1359,310,2722.20274,162233.425697,3.724382
6929,1246109.88671,11353.652919,5665,66,310,11353.652902,1246109.89876,28.606861
6930,98200.134996,1783.046454,6412,1356,310,1783.046478,98200.126487,2.254374
6931,178699.740252,1907.179609,6222,26,310,1907.179696,178699.753481,4.102398
6932,47935.0117,2202.201407,6313,6051,0,2202.20144,47935.01526,1.100441
6933,36296.248871,1149.940491,5666,1096,310,1149.940566,36296.255777,0.833251
6934,71398.20347,1267.029119,6413,218,310,1267.029126,71398.20439,1.639084
6935,95438.950537,1622.160271,6223,5248,310,1622.160257,95438.953846,2.190986
6936,38858.829901,1383.291706,6314,657,310,1383.29182,38858.830216,0.89208
6937,11893.234345,718.604851,6224,1035,310,718.604951,11893.236615,0.273032
6938,17613.242188,620.385797,6414,1677,310,620.385699,17613.243868,0.404346
6939,1472854.51589,17297.554972,5667,3172,310,17297.554842,1472854.46519,33.812221
6940,1057158.18636,5584.542976,6315,149,310,5584.542868,1057158.17963,24.269109
6941,6121837.24916,39772.909506,6225,1161,310,39772.909666,6121837.18971,140.538606
6942,65925.730107,1922.566813,6316,658,310,1922.566783,65925.723425,1.513452
6943,43531.045613,1457.400933,6415,15,310,1457.400711,43531.024166,0.999339
6944,1006.689632,124.276081,5668,1493,310,124.276122,1006.68962,0.023111
6945,123880.9248,5220.238917,6226,100,310,5220.238981,123880.918958,2.843926
6946,357386.883616,2834.205155,5669,194,310,2834.204984,357386.882072,8.204507
6947,115973.367052,1398.060735,6416,5239,310,1398.060672,115973.367833,2.662393
6948,48695.835001,1268.209405,6317,2082,310,1268.209305,48695.825021,1.117907
6949,92084.222656,1334.590926,6417,1686,310,1334.590913,92084.226995,2.113971
6950,1631698.83773,5979.981034,5670,1315,310,5979.980956,1631698.82872,37.458801
6951,1408888.67612,11992.215701,6227,25,310,11992.215914,1408888.69504,32.343763
6952,63884.467163,1351.382671,6318,71,310,1351.382671,63884.473656,1.466592
6953,335797.666782,2914.008915,6228,2281,310,2914.008965,335797.650627,7.708884
6954,34793.818269,1039.006887,6418,1032,310,1039.007084,34793.822452,0.798759
6955,7808.583508,496.163202,5671,5711,310,496.1632,7808.574996,0.179261
6956,33095.097029,1105.009024,6319,5250,310,1105.009001,33095.104087,0.759762
6957,965059.206434,6968.23052,6419,40,310,6968.230606,965059.216206,22.1548
6958,11563.04913,733.839343,5672,3170,310,733.83918,11563.05355,0.265452
6959,145556.925055,2098.648064,6229,233,310,2098.647983,145556.921262,3.34154
6960,17551.46193,674.264237,6320,5730,310,674.264313,17551.468696,0.402928
6961,223795.581569,4996.781218,5673,64,310,4996.781253,223795.576962,5.13766
6962,784645.229176,6137.251683,6230,1213,310,6137.251806,784645.23528,18.013048
6963,1429614.97353,11282.342597,6420,416,310,11282.34268,1429614.9972,32.819576
6964,15056.730702,606.012072,6321,1000,310,606.012083,15056.734428,0.345656
