Council,Date,Financial,Value ($000)
Hastings District,2015,01 Rates,66065
Hastings District,2015,02 Development Contributions,6815
Hastings District,2015,03 Subsidies,13113
Hastings District,2015,04 Investment Income,102
Hastings District,2015,05 Vested Assets,1141
Hastings District,2015,06 Asset Revaluations,31269
Hastings District,2015,07 Other Income,23689
Hastings District,2015,08 Total Income,142194
Hastings District,2015,09 Direct Costs,62886
Hastings District,2015,10 Interest,8659
Hastings District,2015,11 Depreciation,30032
Hastings District,2015,12 Other Expenses,0
Hastings District,2015,13 Total Expenditure,101577
Hastings District,2015,14 Net Surplus/Deficit,40617
Hastings District,2016,01 Rates,67788
Hastings District,2016,02 Development Contributions,7913
Hastings District,2016,03 Subsidies,12732
Hastings District,2016,04 Investment Income,104
Hastings District,2016,05 Vested Assets,1173
Hastings District,2016,06 Asset Revaluations,6789
Hastings District,2016,07 Other Income,24292
Hastings District,2016,08 Total Income,120791
Hastings District,2016,09 Direct Costs,64189
Hastings District,2016,10 Interest,8917
Hastings District,2016,11 Depreciation,31984
Hastings District,2016,12 Other Expenses,0
Hastings District,2016,13 Total Expenditure,105090
Hastings District,2016,14 Net Surplus/Deficit,15701
Hastings District,2017,01 Rates,69984
Hastings District,2017,02 Development Contributions,8091
Hastings District,2017,03 Subsidies,13200
Hastings District,2017,04 Investment Income,106
Hastings District,2017,05 Vested Assets,1204
Hastings District,2017,06 Asset Revaluations,0
Hastings District,2017,07 Other Income,24942
Hastings District,2017,08 Total Income,117527
Hastings District,2017,09 Direct Costs,65516
Hastings District,2017,10 Interest,9031
Hastings District,2017,11 Depreciation,32901
Hastings District,2017,12 Other Expenses,0
Hastings District,2017,13 Total Expenditure,107448
Hastings District,2017,14 Net Surplus/Deficit,10079
Hastings District,2018,01 Rates,70527
Hastings District,2018,02 Development Contributions,7576
Hastings District,2018,03 Subsidies,13390
Hastings District,2018,04 Investment Income,108
Hastings District,2018,05 Vested Assets,1234
Hastings District,2018,06 Asset Revaluations,43733
Hastings District,2018,07 Other Income,25693
Hastings District,2018,08 Total Income,162261
Hastings District,2018,09 Direct Costs,66992
Hastings District,2018,10 Interest,9346
Hastings District,2018,11 Depreciation,35163
Hastings District,2018,12 Other Expenses,0
Hastings District,2018,13 Total Expenditure,111501
Hastings District,2018,14 Net Surplus/Deficit,50760
Hastings District,2019,01 Rates,72350
Hastings District,2019,02 Development Contributions,8508
Hastings District,2019,03 Subsidies,13566
Hastings District,2019,04 Investment Income,111
Hastings District,2019,05 Vested Assets,1266
Hastings District,2019,06 Asset Revaluations,0
Hastings District,2019,07 Other Income,26427
Hastings District,2019,08 Total Income,122228
Hastings District,2019,09 Direct Costs,68379
Hastings District,2019,10 Interest,9472
Hastings District,2019,11 Depreciation,36100
Hastings District,2019,12 Other Expenses,0
Hastings District,2019,13 Total Expenditure,113951
Hastings District,2019,14 Net Surplus/Deficit,8277
Napier City,2010,01 Rates,42434
Napier City,2010,02 Development Contributions,3194
Napier City,2010,03 Subsidies,4394
Napier City,2010,04 Investment Income,1506
Napier City,2010,05 Vested Assets,6402
Napier City,2010,06 Asset Revaluations,0
Napier City,2010,07 Other Income,32458
Napier City,2010,08 Total Income,90388
Napier City,2010,09 Direct Costs,54010
Napier City,2010,10 Interest,1124
Napier City,2010,11 Depreciation,19749
Napier City,2010,12 Other Expenses,0
Napier City,2010,13 Total Expenditure,74883
Napier City,2010,14 Net Surplus/Deficit,15505
Napier City,2011,01 Rates,44849
Napier City,2011,02 Development Contributions,3338
Napier City,2011,03 Subsidies,15227
Napier City,2011,04 Investment Income,1393
Napier City,2011,05 Vested Assets,6822
Napier City,2011,06 Asset Revaluations,72023
Napier City,2011,07 Other Income,35035
Napier City,2011,08 Total Income,178687
Napier City,2011,09 Direct Costs,57893
Napier City,2011,10 Interest,982
Napier City,2011,11 Depreciation,20795
Napier City,2011,12 Other Expenses,0
Napier City,2011,13 Total Expenditure,79670
Napier City,2011,14 Net Surplus/Deficit,99017
Napier City,2012,01 Rates,46445
Napier City,2012,02 Development Contributions,3259
Napier City,2012,03 Subsidies,4891
Napier City,2012,04 Investment Income,1200
Napier City,2012,05 Vested Assets,7226
Napier City,2012,06 Asset Revaluations,0
Napier City,2012,07 Other Income,38036
Napier City,2012,08 Total Income,101057
Napier City,2012,09 Direct Costs,60704
Napier City,2012,10 Interest,1313
Napier City,2012,11 Depreciation,23891
Napier City,2012,12 Other Expenses,0
Napier City,2012,13 Total Expenditure,85908
Napier City,2012,14 Net Surplus/Deficit,15149
Napier City,2013,01 Rates,48833
Napier City,2013,02 Development Contributions,3338
Napier City,2013,03 Subsidies,7221
Napier City,2013,04 Investment Income,945
Napier City,2013,05 Vested Assets,7661
Napier City,2013,06 Asset Revaluations,0
Napier City,2013,07 Other Income,40940
Napier City,2013,08 Total Income,108938
Napier City,2013,09 Direct Costs,62846
Napier City,2013,10 Interest,1729
Napier City,2013,11 Depreciation,25667
Napier City,2013,12 Other Expenses,0
Napier City,2013,13 Total Expenditure,90242
Napier City,2013,14 Net Surplus/Deficit,18696
Napier City,2014,01 Rates,50206
Napier City,2014,02 Development Contributions,3418
Napier City,2014,03 Subsidies,7415
Napier City,2014,04 Investment Income,1216
Napier City,2014,05 Vested Assets,7667
Napier City,2014,06 Asset Revaluations,83332
Napier City,2014,07 Other Income,40379
Napier City,2014,08 Total Income,193633
Napier City,2014,09 Direct Costs,63758
Napier City,2014,10 Interest,1131
Napier City,2014,11 Depreciation,26647
Napier City,2014,12 Other Expenses,0
Napier City,2014,13 Total Expenditure,91536
Napier City,2014,14 Net Surplus/Deficit,102097
Napier City,2015,01 Rates,51300
Napier City,2015,02 Development Contributions,3496
Napier City,2015,03 Subsidies,5085
Napier City,2015,04 Investment Income,1412
Napier City,2015,05 Vested Assets,8005
Napier City,2015,06 Asset Revaluations,0
Napier City,2015,07 Other Income,42584
Napier City,2015,08 Total Income,111882
Napier City,2015,09 Direct Costs,66061
Napier City,2015,10 Interest,624
Napier City,2015,11 Depreciation,28525
Napier City,2015,12 Other Expenses,0
Napier City,2015,13 Total Expenditure,95210
Napier City,2015,14 Net Surplus/Deficit,16672
Napier City,2016,01 Rates,52886
Napier City,2016,02 Development Contributions,3580
Napier City,2016,03 Subsidies,5231
Napier City,2016,04 Investment Income,1668
Napier City,2016,05 Vested Assets,8210
Napier City,2016,06 Asset Revaluations,0
Napier City,2016,07 Other Income,43719
Napier City,2016,08 Total Income,115294
Napier City,2016,09 Direct Costs,67791
Napier City,2016,10 Interest,619
Napier City,2016,11 Depreciation,28729
Napier City,2016,12 Other Expenses,0
Napier City,2016,13 Total Expenditure,97139
Napier City,2016,14 Net Surplus/Deficit,18155
Napier City,2017,01 Rates,54538
Napier City,2017,02 Development Contributions,3204
Napier City,2017,03 Subsidies,5382
Napier City,2017,04 Investment Income,2390
Napier City,2017,05 Vested Assets,8420
Napier City,2017,06 Asset Revaluations,102481
Napier City,2017,07 Other Income,44821
Napier City,2017,08 Total Income,221236
Napier City,2017,09 Direct Costs,69628
Napier City,2017,10 Interest,616
Napier City,2017,11 Depreciation,29702
Napier City,2017,12 Other Expenses,0
Napier City,2017,13 Total Expenditure,99946
Napier City,2017,14 Net Surplus/Deficit,121290
Napier City,2018,01 Rates,56414
Napier City,2018,02 Development Contributions,3281
Napier City,2018,03 Subsidies,5543
Napier City,2018,04 Investment Income,3271
Napier City,2018,05 Vested Assets,8650
Napier City,2018,06 Asset Revaluations,0
Napier City,2018,07 Other Income,45774
Napier City,2018,08 Total Income,122933
Napier City,2018,09 Direct Costs,71746
Napier City,2018,10 Interest,616
Napier City,2018,11 Depreciation,33173
Napier City,2018,12 Other Expenses,0
Napier City,2018,13 Total Expenditure,105535
Napier City,2018,14 Net Surplus/Deficit,17398
Napier City,2019,01 Rates,58197
Napier City,2019,02 Development Contributions,3363
Napier City,2019,03 Subsidies,5705
Napier City,2019,04 Investment Income,4196
Napier City,2019,05 Vested Assets,8937
Napier City,2019,06 Asset Revaluations,0
Napier City,2019,07 Other Income,47341
Napier City,2019,08 Total Income,127739
Napier City,2019,09 Direct Costs,74102
Napier City,2019,10 Interest,568
Napier City,2019,11 Depreciation,34067
Napier City,2019,12 Other Expenses,0
Napier City,2019,13 Total Expenditure,108737
Napier City,2019,14 Net Surplus/Deficit,19002
Central Hawke's Bay District,2010,01 Rates,14573
Central Hawke's Bay District,2010,02 Development Contributions,100
Central Hawke's Bay District,2010,03 Subsidies,6367
Central Hawke's Bay District,2010,04 Investment Income,343
Central Hawke's Bay District,2010,05 Vested Assets,0
Central Hawke's Bay District,2010,06 Asset Revaluations,64876
Central Hawke's Bay District,2010,07 Other Income,2323
Central Hawke's Bay District,2010,08 Total Income,88582
Central Hawke's Bay District,2010,09 Direct Costs,12484
Central Hawke's Bay District,2010,10 Interest,513
Central Hawke's Bay District,2010,11 Depreciation,9876
Central Hawke's Bay District,2010,12 Other Expenses,0
Central Hawke's Bay District,2010,13 Total Expenditure,22873
Central Hawke's Bay District,2010,14 Net Surplus/Deficit,65709
Central Hawke's Bay District,2011,01 Rates,14999
Central Hawke's Bay District,2011,02 Development Contributions,100
Central Hawke's Bay District,2011,03 Subsidies,6611
Central Hawke's Bay District,2011,04 Investment Income,370
Central Hawke's Bay District,2011,05 Vested Assets,0
Central Hawke's Bay District,2011,06 Asset Revaluations,28169
Central Hawke's Bay District,2011,07 Other Income,2981
Central Hawke's Bay District,2011,08 Total Income,53230
Central Hawke's Bay District,2011,09 Direct Costs,13639
Central Hawke's Bay District,2011,10 Interest,638
Central Hawke's Bay District,2011,11 Depreciation,10289
Central Hawke's Bay District,2011,12 Other Expenses,0
Central Hawke's Bay District,2011,13 Total Expenditure,24566
Central Hawke's Bay District,2011,14 Net Surplus/Deficit,28664
Central Hawke's Bay District,2012,01 Rates,16327
Central Hawke's Bay District,2012,02 Development Contributions,100
Central Hawke's Bay District,2012,03 Subsidies,6896
Central Hawke's Bay District,2012,04 Investment Income,412
Central Hawke's Bay District,2012,05 Vested Assets,0
Central Hawke's Bay District,2012,06 Asset Revaluations,24544
Central Hawke's Bay District,2012,07 Other Income,3081
Central Hawke's Bay District,2012,08 Total Income,51360
Central Hawke's Bay District,2012,09 Direct Costs,14421
Central Hawke's Bay District,2012,10 Interest,719
Central Hawke's Bay District,2012,11 Depreciation,10755
Central Hawke's Bay District,2012,12 Other Expenses,0
Central Hawke's Bay District,2012,13 Total Expenditure,25895
Central Hawke's Bay District,2012,14 Net Surplus/Deficit,25465
Central Hawke's Bay District,2013,01 Rates,16897
Central Hawke's Bay District,2013,02 Development Contributions,100
Central Hawke's Bay District,2013,03 Subsidies,7219
Central Hawke's Bay District,2013,04 Investment Income,379
Central Hawke's Bay District,2013,05 Vested Assets,0
Central Hawke's Bay District,2013,06 Asset Revaluations,26755
Central Hawke's Bay District,2013,07 Other Income,3353
Central Hawke's Bay District,2013,08 Total Income,54703
Central Hawke's Bay District,2013,09 Direct Costs,14885
Central Hawke's Bay District,2013,10 Interest,726
Central Hawke's Bay District,2013,11 Depreciation,11127
Central Hawke's Bay District,2013,12 Other Expenses,0
Central Hawke's Bay District,2013,13 Total Expenditure,26738
Central Hawke's Bay District,2013,14 Net Surplus/Deficit,27965
Central Hawke's Bay District,2014,01 Rates,17820
Central Hawke's Bay District,2014,02 Development Contributions,100
Central Hawke's Bay District,2014,03 Subsidies,7607
Central Hawke's Bay District,2014,04 Investment Income,357
Central Hawke's Bay District,2014,05 Vested Assets,0
Central Hawke's Bay District,2014,06 Asset Revaluations,32521
Central Hawke's Bay District,2014,07 Other Income,3469
Central Hawke's Bay District,2014,08 Total Income,61874
Central Hawke's Bay District,2014,09 Direct Costs,15426
Central Hawke's Bay District,2014,10 Interest,939
Central Hawke's Bay District,2014,11 Depreciation,11555
Central Hawke's Bay District,2014,12 Other Expenses,0
Central Hawke's Bay District,2014,13 Total Expenditure,27920
Central Hawke's Bay District,2014,14 Net Surplus/Deficit,33954
Central Hawke's Bay District,2015,01 Rates,18644
Central Hawke's Bay District,2015,02 Development Contributions,100
Central Hawke's Bay District,2015,03 Subsidies,8026
Central Hawke's Bay District,2015,04 Investment Income,394
Central Hawke's Bay District,2015,05 Vested Assets,0
Central Hawke's Bay District,2015,06 Asset Revaluations,27482
Central Hawke's Bay District,2015,07 Other Income,3558
Central Hawke's Bay District,2015,08 Total Income,58204
Central Hawke's Bay District,2015,09 Direct Costs,16021
Central Hawke's Bay District,2015,10 Interest,1124
Central Hawke's Bay District,2015,11 Depreciation,12171
Central Hawke's Bay District,2015,12 Other Expenses,0
Central Hawke's Bay District,2015,13 Total Expenditure,29316
Central Hawke's Bay District,2015,14 Net Surplus/Deficit,28888
Central Hawke's Bay District,2016,01 Rates,19313
Central Hawke's Bay District,2016,02 Development Contributions,100
Central Hawke's Bay District,2016,03 Subsidies,8469
Central Hawke's Bay District,2016,04 Investment Income,326
Central Hawke's Bay District,2016,05 Vested Assets,0
Central Hawke's Bay District,2016,06 Asset Revaluations,29938
Central Hawke's Bay District,2016,07 Other Income,3680
Central Hawke's Bay District,2016,08 Total Income,61826
Central Hawke's Bay District,2016,09 Direct Costs,16534
Central Hawke's Bay District,2016,10 Interest,1110
Central Hawke's Bay District,2016,11 Depreciation,12622
Central Hawke's Bay District,2016,12 Other Expenses,0
Central Hawke's Bay District,2016,13 Total Expenditure,30266
Central Hawke's Bay District,2016,14 Net Surplus/Deficit,31560
Central Hawke's Bay District,2017,01 Rates,19623
Central Hawke's Bay District,2017,02 Development Contributions,100
Central Hawke's Bay District,2017,03 Subsidies,8937
Central Hawke's Bay District,2017,04 Investment Income,378
Central Hawke's Bay District,2017,05 Vested Assets,0
Central Hawke's Bay District,2017,06 Asset Revaluations,37059
Central Hawke's Bay District,2017,07 Other Income,3757
Central Hawke's Bay District,2017,08 Total Income,69854
Central Hawke's Bay District,2017,09 Direct Costs,17078
Central Hawke's Bay District,2017,10 Interest,1112
Central Hawke's Bay District,2017,11 Depreciation,13069
Central Hawke's Bay District,2017,12 Other Expenses,0
Central Hawke's Bay District,2017,13 Total Expenditure,31259
Central Hawke's Bay District,2017,14 Net Surplus/Deficit,38595
Central Hawke's Bay District,2018,01 Rates,20532
Central Hawke's Bay District,2018,02 Development Contributions,100
Central Hawke's Bay District,2018,03 Subsidies,9433
Central Hawke's Bay District,2018,04 Investment Income,437
Central Hawke's Bay District,2018,05 Vested Assets,0
Central Hawke's Bay District,2018,06 Asset Revaluations,30788
Central Hawke's Bay District,2018,07 Other Income,3894
Central Hawke's Bay District,2018,08 Total Income,65184
